CAN Message; 0x1b8:030029e1caa79eb2
Timestamp;Amplitude
1739209730.1923857;-45.120503652039325
1739209730.192392;-35.57807855764607
1739209730.1923985;-38.13080360867914
1739209730.192405;-45.120503652039325
1739209730.1924112;-45.120503652039325
1739209730.1924176;-38.13080360867914
1739209730.192424;-38.13080360867914
1739209730.1924305;-45.120503652039325
1739209730.192437;-38.13080360867914
1739209730.1924434;-33.981070128970906
1739209730.1924498;-33.981070128970906
1739209730.1924562;-45.120503652039325
1739209730.1924627;-45.120503652039325
1739209730.1924691;-45.120503652039325
1739209730.1924756;-45.120503652039325
1739209730.192482;-35.57807855764607
1739209730.1924882;-35.57807855764607
1739209730.1924946;-28.992665084841942
1739209730.192501;-38.13080360867914
1739209730.1925075;-45.120503652039325
1739209730.192514;-45.120503652039325
1739209730.1925204;-45.120503652039325
1739209730.1925268;-45.120503652039325
1739209730.1925333;-33.981070128970906
1739209730.1925397;-45.120503652039325
1739209730.1925461;-33.981070128970956
1739209730.1925526;-38.13080360867914
1739209730.192559;-35.57807855764607
1739209730.1925652;-38.13080360867914
1739209730.1925716;-45.120503652039325
1739209730.192578;-33.981070128970906
1739209730.1925845;-35.57807855764607
1739209730.192591;-35.57807855764607
1739209730.1925974;-33.981070128970906
1739209730.1926038;-38.13080360867914
1739209730.1926103;-38.13080360867914
1739209730.1926167;-38.13080360867914
1739209730.1926231;-45.120503652039325
1739209730.1926296;-45.120503652039325
1739209730.192636;-31.141103565318893
1739209730.1926422;-35.57807855764607
1739209730.1926486;-45.120503652039325
1739209730.192655;-38.13080360867914
1739209730.1926615;-38.13080360867914
1739209730.192668;-38.13080360867914
1739209730.1926744;-35.57807855764607
1739209730.1926808;-38.13080360867914
1739209730.1926873;-45.120503652039325
1739209730.1926937;-45.120503652039325
1739209730.1927001;-32.816014438256545
1739209730.1927066;-38.13080360867914
1739209730.192713;-45.120503652039325
1739209730.1927192;-35.57807855764607
1739209730.1927257;-38.13080360867914
1739209730.192732;-38.13080360867914
1739209730.1927385;-35.57807855764607
1739209730.192745;-35.57807855764607
1739209730.1927514;-32.816014438256545
1739209730.1927578;-35.57807855764607
1739209730.1927643;-45.120503652039325
1739209730.1927707;-45.120503652039325
1739209730.1927772;-35.57807855764607
1739209730.1927836;-38.13080360867914
1739209730.19279;-38.13080360867914
1739209730.1927962;-38.13080360867914
1739209730.1928027;-45.120503652039325
1739209730.192809;-45.120503652039325
1739209730.1928155;-38.13080360867914
1739209730.192822;-38.13080360867914
1739209730.1928284;-45.120503652039325
1739209730.1928349;-33.981070128970906
1739209730.1928413;-45.120503652039325
1739209730.1928477;-45.120503652039325
1739209730.1928542;-38.13080360867914
1739209730.1928606;-35.57807855764607
1739209730.192867;-38.13080360867914
1739209730.1928735;-45.120503652039325
1739209730.1928797;-45.120503652039325
1739209730.192886;-45.120503652039325
1739209730.1928926;-38.13080360867914
1739209730.192899;-45.120503652039325
1739209730.1929054;-45.120503652039325
1739209730.1929119;-45.120503652039325
1739209730.1929183;-38.13080360867914
1739209730.1929247;-45.120503652039325
1739209730.1929312;-45.120503652039325
1739209730.1929376;-35.57807855764607
1739209730.192944;-32.816014438256545
1739209730.1929505;-38.13080360867914
1739209730.1929567;-45.120503652039325
1739209730.1929631;-38.13080360867914
1739209730.1929696;-38.13080360867914
1739209730.192976;-38.13080360867914
1739209730.1929824;-45.120503652039325
1739209730.1929889;-45.120503652039325
1739209730.1929953;-38.13080360867914
1739209730.1930017;-33.981070128970906
1739209730.1930082;-45.120503652039325
1739209730.1930146;-31.141103565318915
1739209730.193021;-27.877744956031417
1739209730.1930275;-25.826314394896354
1739209730.1930337;-32.816014438256545
1739209730.1930401;-38.13080360867914
1739209730.1930466;-32.81601443825658
1739209730.193053;-32.816014438256545
1739209730.1930594;-45.120503652039325
1739209730.193066;-26.991370085610722
1739209730.1930723;-31.141103565318893
1739209730.1930788;-45.120503652039325
1739209730.1930852;-45.120503652039325
1739209730.1930916;-38.13080360867914
1739209730.193098;-24.151403521958727
1739209730.1931045;-24.746238672633048
1739209730.1931107;-28.992665084841967
1739209730.1931171;-45.120503652039325
1739209730.1931236;-33.981070128970906
1739209730.19313;-30.49652367304973
1739209730.1931365;-32.816014438256545
1739209730.193143;-38.13080360867914
1739209730.1931493;-31.141103565318893
1739209730.1931558;-33.981070128970906
1739209730.1931622;-38.13080360867914
1739209730.1931686;-38.13080360867914
1739209730.193175;-29.438486411369347
1739209730.1931815;-22.448786368009156
1739209730.1931877;-25.62660358559016
1739209730.1931942;-45.120503652039325
1739209730.1932006;-32.816014438256545
1739209730.193207;-29.438486411369333
1739209730.1932135;-45.120503652039325
1739209730.19322;-33.981070128970906
1739209730.1932263;-33.981070128970906
1739209730.1932328;-45.120503652039325
1739209730.1932392;-38.13080360867914
1739209730.1932456;-38.13080360867914
1739209730.193252;-32.816014438256545
1739209730.1932585;-25.252786309376837
1739209730.193265;-23.38864096791655
1739209730.1932712;-29.438486411369333
1739209730.1932776;-28.21854285175415
1739209730.193284;-27.8777449560314
1739209730.1932905;-45.120503652039325
1739209730.193297;-33.981070128970906
1739209730.1933033;-35.57807855764607
1739209730.1933098;-38.13080360867914
1739209730.1933162;-38.13080360867914
1739209730.1933227;-45.120503652039325
1739209730.193329;-29.438486411369333
1739209730.1933355;-25.077289914212862
1739209730.193342;-25.826314394896357
1739209730.1933482;-28.992665084841942
1739209730.1933546;-45.120503652039325
1739209730.193361;-33.981070128970906
1739209730.1933675;-45.120503652039325
1739209730.193374;-38.13080360867914
1739209730.1933804;-33.981070128970906
1739209730.1933868;-38.13080360867914
1739209730.1933932;-45.120503652039325
1739209730.1933997;-31.141103565318915
1739209730.193406;-45.120503652039325
1739209730.1934125;-27.8777449560314
1739209730.193419;-25.25278630937684
1739209730.1934252;-32.81601443825658
1739209730.1934316;-29.438486411369333
1739209730.193438;-27.877744956031414
1739209730.1934445;-33.981070128970906
1739209730.193451;-30.49652367304973
1739209730.1934574;-32.816014438256545
1739209730.1934638;-38.13080360867914
1739209730.1934702;-38.13080360867914
1739209730.1934767;-30.49652367304973
1739209730.193483;-27.267205301931607
1739209730.1934896;-31.141103565318943
1739209730.193496;-21.4469444417791
1739209730.1935022;-21.676580915188183
1739209730.1935086;-35.57807855764607
1739209730.193515;-33.981070128970906
1739209730.1935215;-45.120503652039325
1739209730.193528;-26.487275050834725
1739209730.1935344;-29.438486411369333
1739209730.1935408;-38.13080360867914
1739209730.1935472;-33.981070128970906
1739209730.1935537;-38.13080360867914
1739209730.1935601;-38.13080360867914
1739209730.1935666;-27.267205301931607
1739209730.193573;-25.252786309376837
1739209730.1935792;-22.841636605902558
1739209730.1935856;-31.141103565318915
1739209730.193592;-27.267205301931607
1739209730.1935985;-31.141103565318893
1739209730.193605;-33.981070128970906
1739209730.1936114;-45.120503652039325
1739209730.1936178;-32.816014438256545
1739209730.1936243;-45.120503652039325
1739209730.1936307;-35.57807855764607
1739209730.1936371;-25.252786309376837
1739209730.1936436;-45.120503652039325
1739209730.19365;-28.218542851754165
1739209730.1936564;-22.740042620751332
1739209730.1936626;-25.826314394896357
1739209730.193669;-38.13080360867914
1739209730.1936755;-25.252786309376837
1739209730.193682;-38.13080360867914
1739209730.1936884;-33.981070128970956
1739209730.1936948;-33.981070128970906
1739209730.1937013;-45.120503652039325
1739209730.1937077;-38.13080360867914
1739209730.1937141;-38.13080360867914
1739209730.1937206;-38.13080360867914
1739209730.193727;-45.120503652039325
1739209730.1937335;-33.981070128970906
1739209730.1937397;-26.991370085610722
1739209730.193746;-38.13080360867914
1739209730.1937525;-38.13080360867914
1739209730.193759;-38.13080360867914
1739209730.1937654;-45.120503652039325
1739209730.1937718;-45.120503652039325
1739209730.1937783;-38.13080360867914
1739209730.1937847;-45.120503652039325
1739209730.1937912;-38.13080360867914
1739209730.1937976;-45.120503652039325
1739209730.193804;-31.141103565318893
1739209730.1938105;-45.120503652039325
1739209730.1938167;-45.120503652039325
1739209730.193823;-35.57807855764607
1739209730.1938295;-45.120503652039325
1739209730.193836;-38.13080360867914
1739209730.1938424;-29.438486411369333
1739209730.1938488;-35.57807855764607
1739209730.1938553;-45.120503652039325
1739209730.1938617;-38.13080360867914
1739209730.1938682;-38.13080360867914
1739209730.1938746;-45.120503652039325
1739209730.193881;-45.120503652039325
1739209730.1938875;-38.13080360867914
1739209730.1938937;-45.120503652039325
1739209730.1939;-45.120503652039325
1739209730.1939065;-38.13080360867914
1739209730.193913;-38.13080360867914
1739209730.1939194;-45.120503652039325
1739209730.1939259;-45.120503652039325
1739209730.1939323;-38.13080360867914
1739209730.1939387;-45.120503652039325
1739209730.1939452;-38.13080360867914
1739209730.1939516;-35.57807855764607
1739209730.193958;-35.57807855764607
1739209730.1939645;-38.13080360867914
1739209730.1939707;-45.120503652039325
1739209730.193977;-38.13080360867914
1739209730.1939836;-45.120503652039325
1739209730.19399;-45.120503652039325
1739209730.1939964;-32.816014438256545
1739209730.1940029;-45.120503652039325
1739209730.1940093;-45.120503652039325
1739209730.1940157;-38.13080360867914
1739209730.1940222;-35.57807855764607
1739209730.1940286;-38.13080360867914
1739209730.194035;-45.120503652039325
1739209730.1940415;-38.13080360867914
1739209730.194048;-38.13080360867914
1739209730.1940541;-38.13080360867914
1739209730.1940606;-38.13080360867914
1739209730.194067;-45.120503652039325
1739209730.1940734;-45.120503652039325
1739209730.1940799;-38.13080360867914
1739209730.1940863;-45.120503652039325
1739209730.1940928;-45.120503652039325
1739209730.1940992;-29.438486411369333
1739209730.1941056;-35.57807855764607
1739209730.194112;-45.120503652039325
1739209730.1941185;-38.13080360867914
1739209730.194125;-35.57807855764607
1739209730.1941311;-45.120503652039325
1739209730.1941376;-45.120503652039325
1739209730.194144;-38.13080360867914
1739209730.1941504;-45.120503652039325
1739209730.194157;-45.120503652039325
1739209730.1941633;-45.120503652039325
1739209730.1941698;-45.120503652039325
1739209730.1941762;-35.57807855764607
1739209730.1941826;-33.981070128970906
1739209730.194189;-38.13080360867914
1739209730.1941955;-38.13080360867914
1739209730.194202;-35.57807855764607
1739209730.1942081;-38.13080360867914
1739209730.1942146;-38.13080360867914
1739209730.194221;-38.13080360867914
1739209730.1942275;-45.120503652039325
1739209730.194234;-30.49652367304973
1739209730.1942403;-31.141103565318915
1739209730.1942468;-33.981070128970956
1739209730.1942532;-33.981070128970906
1739209730.1942596;-32.816014438256545
1739209730.194266;-38.13080360867914
1739209730.1942725;-31.141103565318915
1739209730.194279;-33.981070128970956
1739209730.1942852;-38.13080360867914
1739209730.1942916;-38.13080360867914
1739209730.194298;-31.14110356531892
1739209730.1943045;-30.49652367304973
1739209730.194311;-38.13080360867914
1739209730.1943173;-32.816014438256545
1739209730.1943238;-38.13080360867914
1739209730.1943302;-38.13080360867914
1739209730.1943367;-30.49652367304973
1739209730.194343;-29.438486411369347
1739209730.1943495;-31.141103565318893
1739209730.194356;-38.13080360867914
1739209730.1943622;-30.49652367304973
1739209730.1943686;-45.120503652039325
1739209730.194375;-45.120503652039325
1739209730.1943815;-31.141103565318943
1739209730.194388;-35.57807855764607
1739209730.1943944;-38.13080360867914
1739209730.1944008;-24.438645034577675
1739209730.1944072;-25.077289914212862
1739209730.1944137;-32.816014438256545
1739209730.19442;-31.141103565318915
1739209730.1944265;-33.981070128970906
1739209730.194433;-26.487275050834715
1739209730.1944394;-45.120503652039325
1739209730.1944456;-28.992665084841942
1739209730.194452;-26.991370085610722
1739209730.1944585;-28.58837851428586
1739209730.194465;-35.57807855764607
1739209730.1944714;-35.57807855764607
1739209730.1944778;-23.506823629689542
1739209730.1944842;-25.826314394896357
1739209730.1944907;-33.981070128970906
1739209730.194497;-45.120503652039325
1739209730.1945035;-32.81601443825658
1739209730.19451;-27.877744956031414
1739209730.1945164;-29.438486411369333
1739209730.1945226;-35.57807855764607
1739209730.194529;-38.13080360867914
1739209730.1945355;-38.13080360867914
1739209730.194542;-32.816014438256545
1739209730.1945484;-38.13080360867914
1739209730.1945548;-29.438486411369333
1739209730.1945612;-25.62660358559016
1739209730.1945677;-33.981070128970956
1739209730.194574;-45.120503652039325
1739209730.1945806;-33.981070128970956
1739209730.194587;-30.49652367304973
1739209730.1945934;-33.981070128970906
1739209730.1945996;-33.981070128970956
1739209730.194606;-33.981070128970906
1739209730.1946125;-45.120503652039325
1739209730.194619;-38.13080360867914
1739209730.1946254;-45.120503652039325
1739209730.1946318;-25.826314394896357
1739209730.1946383;-28.58837851428586
1739209730.1946447;-38.13080360867914
1739209730.1946511;-25.826314394896357
1739209730.1946576;-26.991370085610722
1739209730.194664;-31.14110356531892
1739209730.1946704;-28.588378514285886
1739209730.1946766;-24.151403521958727
1739209730.194683;-26.991370085610736
1739209730.1946895;-38.13080360867914
1739209730.194696;-45.120503652039325
1739209730.1947024;-33.981070128970906
1739209730.1947088;-27.267205301931607
1739209730.1947153;-32.816014438256545
1739209730.1947217;-27.267205301931607
1739209730.1947281;-33.981070128970906
1739209730.1947346;-35.57807855764607
1739209730.194741;-38.13080360867914
1739209730.1947474;-28.21854285175415
1739209730.1947536;-25.826314394896357
1739209730.19476;-45.120503652039325
1739209730.1947665;-38.13080360867914
1739209730.194773;-28.992665084841967
1739209730.1947794;-27.267205301931607
1739209730.1947858;-25.826314394896354
1739209730.1947923;-26.991370085610768
1739209730.1947987;-26.991370085610722
1739209730.1948051;-25.252786309376837
1739209730.1948116;-38.13080360867914
1739209730.194818;-33.981070128970906
1739209730.1948245;-38.13080360867914
1739209730.1948307;-38.13080360867914
1739209730.194837;-33.981070128970906
1739209730.1948435;-38.13080360867914
1739209730.19485;-33.981070128970906
1739209730.1948564;-45.120503652039325
1739209730.1948628;-28.992665084841942
1739209730.1948693;-30.49652367304973
1739209730.1948757;-28.218542851754165
1739209730.1948822;-35.57807855764607
1739209730.1948886;-30.49652367304973
1739209730.194895;-33.981070128970956
1739209730.1949015;-38.13080360867914
1739209730.194908;-28.58837851428586
1739209730.194914;-27.267205301931607
1739209730.1949205;-38.13080360867914
1739209730.194927;-45.120503652039325
1739209730.1949334;-38.13080360867914
1739209730.1949399;-30.49652367304973
1739209730.1949463;-45.120503652039325
1739209730.1949527;-33.981070128970906
1739209730.1949592;-30.49652367304976
1739209730.1949656;-38.13080360867914
1739209730.194972;-33.981070128970956
1739209730.1949785;-30.49652367304973
1739209730.194985;-25.252786309376837
1739209730.194991;-30.49652367304973
1739209730.1949975;-35.57807855764607
1739209730.195004;-45.120503652039325
1739209730.1950104;-26.487275050834725
1739209730.1950169;-31.141103565318915
1739209730.1950233;-33.981070128970906
1739209730.1950297;-25.252786309376837
1739209730.1950362;-24.589719217205094
1739209730.1950426;-32.816014438256545
1739209730.195049;-32.816014438256545
1739209730.1950555;-38.13080360867914
1739209730.195062;-25.826314394896357
1739209730.1950681;-28.992665084841942
1739209730.1950746;-35.57807855764607
1739209730.195081;-28.21854285175415
1739209730.1950874;-28.992665084841942
1739209730.1950939;-35.57807855764607
1739209730.1951003;-45.120503652039325
1739209730.1951067;-24.151403521958734
1739209730.1951132;-31.141103565318915
1739209730.1951196;-33.981070128970906
1739209730.195126;-38.13080360867914
1739209730.1951325;-38.13080360867914
1739209730.195139;-38.13080360867914
1739209730.1951451;-35.57807855764607
1739209730.1951516;-38.13080360867914
1739209730.195158;-33.981070128970906
1739209730.1951644;-35.57807855764607
1739209730.1951709;-30.49652367304973
1739209730.1951773;-25.826314394896357
1739209730.1951838;-33.981070128970956
1739209730.1951902;-28.992665084841967
1739209730.1951966;-33.981070128970906
1739209730.195203;-31.141103565318915
1739209730.1952095;-28.588378514285886
1739209730.195216;-24.15140352195873
1739209730.1952221;-23.16150712794695
1739209730.1952286;-32.81601443825658
1739209730.195235;-24.438645034577675
1739209730.1952415;-19.497575007474538
1739209730.195248;-31.141103565318943
1739209730.1952543;-30.49652367304973
1739209730.1952608;-33.981070128970956
1739209730.1952672;-26.487275050834715
1739209730.1952736;-26.991370085610722
1739209730.19528;-45.120503652039325
1739209730.1952865;-38.13080360867914
1739209730.195293;-45.120503652039325
1739209730.1952994;-33.981070128970906
1739209730.1953056;-30.49652367304973
1739209730.195312;-28.218542851754165
1739209730.1953185;-38.13080360867914
1739209730.195325;-27.8777449560314
1739209730.1953313;-38.13080360867914
1739209730.1953378;-45.120503652039325
1739209730.1953442;-33.981070128970906
1739209730.1953506;-26.487275050834715
1739209730.195357;-35.57807855764607
1739209730.1953635;-33.981070128970956
1739209730.19537;-28.992665084841967
1739209730.1953764;-29.438486411369333
1739209730.1953826;-31.141103565318915
1739209730.195389;-38.13080360867914
1739209730.1953955;-33.981070128970906
1739209730.195402;-35.57807855764607
1739209730.1954083;-45.120503652039325
1739209730.1954148;-30.49652367304973
1739209730.1954212;-25.826314394896357
1739209730.1954277;-45.120503652039325
1739209730.195434;-33.981070128970906
1739209730.1954405;-45.120503652039325
1739209730.195447;-31.141103565318915
1739209730.1954534;-28.992665084841942
1739209730.1954596;-45.120503652039325
1739209730.195466;-31.141103565318915
1739209730.1954725;-26.035653463252796
1739209730.195479;-27.267205301931607
1739209730.1954854;-32.816014438256545
1739209730.1954918;-45.120503652039325
1739209730.1954982;-33.981070128970906
1739209730.1955047;-33.981070128970906
1739209730.195511;-38.13080360867914
1739209730.1955175;-33.981070128970906
1739209730.195524;-31.141103565318915
1739209730.1955304;-28.992665084841942
1739209730.1955366;-33.981070128970956
1739209730.195543;-28.992665084841942
1739209730.1955495;-38.13080360867914
1739209730.195556;-35.57807855764607
1739209730.1955624;-45.120503652039325
1739209730.1955688;-33.981070128970906
1739209730.1955752;-38.13080360867914
1739209730.1955817;-45.120503652039325
1739209730.195588;-32.816014438256545
1739209730.1955945;-38.13080360867914
1739209730.195601;-32.816014438256545
1739209730.1956074;-32.816014438256545
1739209730.1956136;-32.81601443825658
1739209730.19562;-27.267205301931607
1739209730.1956265;-38.13080360867914
1739209730.195633;-27.877744956031414
1739209730.1956394;-32.816014438256545
1739209730.1956458;-45.120503652039325
1739209730.1956522;-33.981070128970956
1739209730.1956587;-38.13080360867914
1739209730.1956651;-30.49652367304973
1739209730.1956716;-27.267205301931607
1739209730.195678;-24.15140352195872
1739209730.1956844;-45.120503652039325
1739209730.1956909;-38.13080360867914
1739209730.195697;-32.816014438256545
1739209730.1957035;-45.120503652039325
1739209730.19571;-45.120503652039325
1739209730.1957164;-30.49652367304973
1739209730.1957228;-33.981070128970906
1739209730.1957293;-33.981070128970956
1739209730.1957357;-32.816014438256545
1739209730.1957421;-27.267205301931607
1739209730.1957486;-33.981070128970956
1739209730.195755;-33.981070128970906
1739209730.1957614;-33.981070128970906
1739209730.1957679;-32.816014438256545
1739209730.195774;-27.8777449560314
1739209730.1957805;-31.141103565318915
1739209730.195787;-45.120503652039325
1739209730.1957934;-38.13080360867914
1739209730.1957998;-31.141103565318915
1739209730.1958063;-26.035653463252796
1739209730.1958127;-35.57807855764607
1739209730.1958191;-26.991370085610722
1739209730.1958256;-45.120503652039325
1739209730.195832;-28.58837851428586
1739209730.1958385;-26.991370085610747
1739209730.195845;-28.992665084841967
1739209730.195851;-23.75329798047522
1739209730.1958575;-27.877744956031414
1739209730.195864;-35.57807855764607
1739209730.1958704;-19.69224938244749
1739209730.1958768;-27.877744956031414
1739209730.1958833;-32.816014438256545
1739209730.1958897;-33.981070128970906
1739209730.1958961;-38.13080360867914
1739209730.1959026;-32.816014438256545
1739209730.195909;-38.13080360867914
1739209730.1959155;-33.981070128970906
1739209730.195922;-35.57807855764607
1739209730.195928;-33.981070128970906
1739209730.1959345;-38.13080360867914
1739209730.195941;-45.120503652039325
1739209730.1959474;-45.120503652039325
1739209730.1959538;-33.981070128970906
1739209730.1959603;-38.13080360867914
1739209730.1959667;-35.57807855764607
1739209730.1959732;-28.992665084841942
1739209730.1959796;-45.120503652039325
1739209730.195986;-45.120503652039325
1739209730.1959925;-38.13080360867914
1739209730.195999;-45.120503652039325
1739209730.196005;-45.120503652039325
1739209730.1960115;-38.13080360867914
1739209730.196018;-38.13080360867914
1739209730.1960244;-38.13080360867914
1739209730.1960309;-45.120503652039325
1739209730.1960373;-35.57807855764607
1739209730.1960437;-38.13080360867914
1739209730.1960502;-45.120503652039325
1739209730.1960566;-38.13080360867914
1739209730.196063;-38.13080360867914
1739209730.1960695;-31.141103565318915
1739209730.196076;-31.141103565318915
1739209730.196082;-45.120503652039325
1739209730.1960886;-35.57807855764607
1739209730.196095;-32.816014438256545
1739209730.1961014;-33.981070128970906
1739209730.1961079;-38.13080360867914
1739209730.1961143;-45.120503652039325
1739209730.1961207;-45.120503652039325
1739209730.1961272;-45.120503652039325
1739209730.1961336;-45.120503652039325
1739209730.19614;-45.120503652039325
1739209730.1961465;-45.120503652039325
1739209730.196153;-45.120503652039325
1739209730.1961594;-45.120503652039325
1739209730.1961656;-38.13080360867914
1739209730.196172;-45.120503652039325
1739209730.1961784;-45.120503652039325
1739209730.1961849;-33.981070128970906
1739209730.1961913;-45.120503652039325
1739209730.1961977;-38.13080360867914
1739209730.1962042;-45.120503652039325
1739209730.1962106;-38.13080360867914
1739209730.196217;-45.120503652039325
1739209730.1962235;-38.13080360867914
1739209730.19623;-26.487275050834715
1739209730.1962364;-32.816014438256545
1739209730.1962426;-45.120503652039325
1739209730.196249;-38.13080360867914
1739209730.1962554;-30.49652367304973
1739209730.196262;-38.13080360867914
1739209730.1962683;-45.120503652039325
1739209730.1962748;-38.13080360867914
1739209730.1962812;-35.57807855764607
1739209730.1962876;-45.120503652039325
1739209730.196294;-45.120503652039325
1739209730.1963005;-45.120503652039325
1739209730.196307;-45.120503652039325
1739209730.1963134;-33.981070128970906
1739209730.1963196;-45.120503652039325
1739209730.196326;-45.120503652039325
1739209730.1963325;-25.826314394896354
1739209730.196339;-32.816014438256545
1739209730.1963453;-45.120503652039325
1739209730.1963518;-38.13080360867914
1739209730.1963582;-32.816014438256545
1739209730.1963646;-45.120503652039325
1739209730.196371;-38.13080360867914
1739209730.1963775;-33.981070128970906
1739209730.196384;-45.120503652039325
1739209730.1963904;-45.120503652039325
1739209730.1963966;-32.816014438256545
1739209730.196403;-33.981070128970906
1739209730.1964095;-45.120503652039325
1739209730.196416;-38.13080360867914
1739209730.1964223;-38.13080360867914
1739209730.1964288;-38.13080360867914
1739209730.1964352;-32.816014438256545
1739209730.1964417;-32.816014438256545
1739209730.196448;-38.13080360867914
1739209730.1964545;-45.120503652039325
1739209730.196461;-38.13080360867914
1739209730.1964674;-38.13080360867914
1739209730.1964736;-35.57807855764607
1739209730.19648;-38.13080360867914
1739209730.1964865;-45.120503652039325
1739209730.196493;-45.120503652039325
1739209730.1964993;-45.120503652039325
1739209730.1965058;-45.120503652039325
1739209730.1965122;-38.13080360867914
1739209730.1965187;-38.13080360867914
1739209730.196525;-38.13080360867914
1739209730.1965315;-45.120503652039325
1739209730.196538;-38.13080360867914
1739209730.1965444;-45.120503652039325
1739209730.1965508;-38.13080360867914
1739209730.196557;-38.13080360867914
1739209730.1965635;-38.13080360867914
1739209730.19657;-45.120503652039325
1739209730.1965764;-38.13080360867914
1739209730.1965828;-38.13080360867914
1739209730.1965892;-38.13080360867914
1739209730.1965957;-38.13080360867914
1739209730.196602;-45.120503652039325
1739209730.1966085;-45.120503652039325
1739209730.196615;-38.13080360867914
1739209730.1966214;-38.13080360867914
1739209730.1966279;-45.120503652039325
1739209730.196634;-45.120503652039325
1739209730.1966405;-45.120503652039325
1739209730.196647;-45.120503652039325
1739209730.1966534;-45.120503652039325
1739209730.1966598;-38.13080360867914
1739209730.1966662;-32.816014438256545
1739209730.1966727;-38.13080360867914
1739209730.196679;-45.120503652039325
1739209730.1966856;-45.120503652039325
1739209730.196692;-35.57807855764607
1739209730.1966984;-32.816014438256545
1739209730.1967049;-45.120503652039325
1739209730.196711;-38.13080360867914
1739209730.1967175;-32.816014438256545
1739209730.196724;-30.49652367304973
1739209730.1967304;-45.120503652039325
1739209730.1967368;-38.13080360867914
1739209730.1967432;-38.13080360867914
1739209730.1967497;-45.120503652039325
1739209730.1967561;-45.120503652039325
1739209730.1967626;-45.120503652039325
1739209730.196769;-38.13080360867914
1739209730.1967754;-38.13080360867914
1739209730.1967819;-38.13080360867914
1739209730.196788;-38.13080360867914
1739209730.1967945;-35.57807855764607
1739209730.196801;-33.981070128970906
1739209730.1968074;-45.120503652039325
1739209730.1968138;-45.120503652039325
1739209730.1968203;-38.13080360867914
1739209730.1968267;-35.57807855764607
1739209730.1968331;-45.120503652039325
1739209730.1968396;-45.120503652039325
1739209730.196846;-45.120503652039325
1739209730.1968524;-45.120503652039325
1739209730.196859;-45.120503652039325
1739209730.196865;-38.13080360867914
1739209730.1968715;-35.57807855764607
1739209730.196878;-38.13080360867914
1739209730.1968844;-38.13080360867914
1739209730.1968908;-38.13080360867914
1739209730.1968973;-38.13080360867914
1739209730.1969037;-38.13080360867914
1739209730.1969101;-45.120503652039325
1739209730.1969166;-45.120503652039325
1739209730.196923;-38.13080360867914
1739209730.1969295;-45.120503652039325
1739209730.196936;-45.120503652039325
1739209730.1969423;-38.13080360867914
1739209730.1969485;-45.120503652039325
1739209730.196955;-38.13080360867914
1739209730.1969614;-35.57807855764607
1739209730.1969678;-45.120503652039325
1739209730.1969743;-45.120503652039325
1739209730.1969807;-38.13080360867914
1739209730.1969872;-35.57807855764607
1739209730.1969936;-38.13080360867914
1739209730.197;-45.120503652039325
1739209730.1970065;-45.120503652039325
1739209730.197013;-45.120503652039325
1739209730.1970193;-33.981070128970906
