CAN Message; 0x150:03002aa1615847e3
1739209709.0448182;-35.57807855764607
1739209709.0448263;-35.57807855764607
1739209709.0448346;-33.981070128970906
1739209709.044843;-45.120503652039325
1739209709.0448513;-35.57807855764607
1739209709.0448596;-45.120503652039325
1739209709.044868;-35.57807855764607
1739209709.0448763;-35.57807855764607
1739209709.0448847;-45.120503652039325
1739209709.044893;-45.120503652039325
1739209709.0449014;-35.57807855764607
1739209709.0449095;-35.57807855764607
1739209709.0449178;-45.120503652039325
1739209709.0449262;-38.13080360867914
1739209709.0449345;-32.816014438256545
1739209709.0449429;-38.13080360867914
1739209709.0449512;-45.120503652039325
1739209709.0449595;-45.120503652039325
1739209709.044968;-45.120503652039325
1739209709.0449762;-45.120503652039325
1739209709.0449846;-45.120503652039325
1739209709.044993;-45.120503652039325
1739209709.045001;-45.120503652039325
1739209709.0450094;-45.120503652039325
1739209709.0450177;-45.120503652039325
1739209709.045026;-45.120503652039325
1739209709.0450344;-45.120503652039325
1739209709.0450428;-38.13080360867914
1739209709.045051;-38.13080360867914
1739209709.0450594;-38.13080360867914
1739209709.0450678;-30.49652367304973
1739209709.0450761;-29.438486411369333
1739209709.0450842;-38.13080360867914
1739209709.0450926;-35.57807855764607
1739209709.045101;-45.120503652039325
1739209709.0451093;-35.57807855764607
1739209709.0451176;-45.120503652039325
1739209709.045126;-38.13080360867914
1739209709.0451343;-45.120503652039325
1739209709.0451427;-45.120503652039325
1739209709.045151;-38.13080360867914
1739209709.0451593;-45.120503652039325
1739209709.0451677;-45.120503652039325
1739209709.0451758;-45.120503652039325
1739209709.0451841;-38.13080360867914
1739209709.0451925;-45.120503652039325
1739209709.0452008;-35.57807855764607
1739209709.0452092;-38.13080360867914
1739209709.0452175;-38.13080360867914
1739209709.0452259;-38.13080360867914
1739209709.0452342;-35.57807855764607
1739209709.0452425;-33.981070128970906
1739209709.045251;-38.13080360867914
1739209709.0452592;-38.13080360867914
1739209709.0452673;-32.816014438256545
1739209709.0452757;-28.992665084841942
1739209709.045284;-45.120503652039325
1739209709.0452924;-45.120503652039325
1739209709.0453007;-38.13080360867914
1739209709.045309;-32.816014438256545
1739209709.0453174;-38.13080360867914
1739209709.0453258;-33.981070128970906
1739209709.045334;-45.120503652039325
1739209709.0453424;-33.981070128970956
1739209709.0453506;-38.13080360867914
1739209709.045359;-45.120503652039325
1739209709.0453672;-45.120503652039325
1739209709.0453756;-45.120503652039325
1739209709.045384;-35.57807855764607
1739209709.0453923;-45.120503652039325
1739209709.0454006;-38.13080360867914
1739209709.045409;-28.992665084841942
1739209709.0454173;-35.57807855764607
1739209709.0454257;-38.13080360867914
1739209709.045434;-45.120503652039325
1739209709.045442;-38.13080360867914
1739209709.0454504;-45.120503652039325
1739209709.0454588;-33.981070128970906
1739209709.0454671;-45.120503652039325
1739209709.0454755;-45.120503652039325
1739209709.0454838;-38.13080360867914
1739209709.0454922;-38.13080360867914
1739209709.0455005;-45.120503652039325
1739209709.0455089;-38.13080360867914
1739209709.0455172;-38.13080360867914
1739209709.0455253;-45.120503652039325
1739209709.0455337;-45.120503652039325
1739209709.045542;-45.120503652039325
1739209709.0455503;-45.120503652039325
1739209709.0455587;-45.120503652039325
1739209709.045567;-45.120503652039325
1739209709.0455754;-45.120503652039325
1739209709.0455837;-38.13080360867914
1739209709.045592;-33.981070128970906
1739209709.0456004;-45.120503652039325
1739209709.0456088;-33.981070128970906
1739209709.0456169;-45.120503652039325
1739209709.0456252;-45.120503652039325
1739209709.0456336;-38.13080360867914
1739209709.045642;-32.816014438256545
1739209709.0456502;-38.13080360867914
1739209709.0456586;-45.120503652039325
1739209709.045667;-45.120503652039325
1739209709.0456753;-38.13080360867914
1739209709.0456836;-45.120503652039325
1739209709.045692;-45.120503652039325
1739209709.0457;-45.120503652039325
1739209709.0457084;-45.120503652039325
1739209709.0457168;-38.13080360867914
1739209709.045725;-38.13080360867914
1739209709.0457335;-38.13080360867914
1739209709.0457418;-35.57807855764607
1739209709.0457501;-35.57807855764607
1739209709.0457585;-35.57807855764607
1739209709.0457668;-38.13080360867914
1739209709.0457752;-38.13080360867914
1739209709.0457835;-33.981070128970906
1739209709.0457916;-45.120503652039325
1739209709.0458;-45.120503652039325
1739209709.0458083;-45.120503652039325
1739209709.0458167;-38.13080360867914
1739209709.045825;-45.120503652039325
1739209709.0458333;-45.120503652039325
1739209709.0458417;-38.13080360867914
1739209709.04585;-38.13080360867914
1739209709.0458584;-38.13080360867914
1739209709.0458667;-45.120503652039325
1739209709.0458748;-45.120503652039325
1739209709.0458832;-38.13080360867914
1739209709.0458915;-45.120503652039325
1739209709.0458999;-38.13080360867914
1739209709.0459082;-38.13080360867914
1739209709.0459166;-45.120503652039325
1739209709.045925;-38.13080360867914
1739209709.0459332;-38.13080360867914
1739209709.0459416;-38.13080360867914
1739209709.04595;-31.141103565318915
1739209709.0459583;-45.120503652039325
1739209709.0459664;-45.120503652039325
1739209709.0459747;-33.981070128970906
1739209709.045983;-38.13080360867914
1739209709.0459914;-38.13080360867914
1739209709.0459998;-38.13080360867914
1739209709.046008;-38.13080360867914
1739209709.0460165;-45.120503652039325
1739209709.0460248;-45.120503652039325
1739209709.0460331;-45.120503652039325
1739209709.0460415;-45.120503652039325
1739209709.0460498;-45.120503652039325
1739209709.046058;-45.120503652039325
1739209709.0460663;-45.120503652039325
1739209709.0460746;-38.13080360867914
1739209709.046083;-30.49652367304973
1739209709.0460913;-32.816014438256545
1739209709.0460997;-45.120503652039325
1739209709.046108;-38.13080360867914
1739209709.0461164;-38.13080360867914
1739209709.0461247;-45.120503652039325
1739209709.046133;-45.120503652039325
1739209709.0461411;-45.120503652039325
1739209709.0461495;-33.981070128970906
1739209709.0461578;-38.13080360867914
1739209709.0461662;-38.13080360867914
1739209709.0461745;-38.13080360867914
1739209709.0461829;-45.120503652039325
1739209709.0461912;-45.120503652039325
1739209709.0461996;-45.120503652039325
1739209709.046208;-45.120503652039325
1739209709.0462162;-45.120503652039325
1739209709.0462246;-45.120503652039325
1739209709.0462327;-38.13080360867914
1739209709.046241;-38.13080360867914
1739209709.0462494;-35.57807855764607
1739209709.0462577;-38.13080360867914
1739209709.046266;-38.13080360867914
1739209709.0462744;-45.120503652039325
1739209709.0462828;-35.57807855764607
1739209709.046291;-45.120503652039325
1739209709.0462995;-38.13080360867914
1739209709.0463078;-33.981070128970906
1739209709.046316;-45.120503652039325
1739209709.0463243;-45.120503652039325
1739209709.0463326;-45.120503652039325
1739209709.046341;-45.120503652039325
1739209709.0463493;-45.120503652039325
1739209709.0463576;-45.120503652039325
1739209709.046366;-35.57807855764607
1739209709.0463743;-45.120503652039325
1739209709.0463827;-45.120503652039325
1739209709.046391;-45.120503652039325
1739209709.0463994;-35.57807855764607
1739209709.0464075;-35.57807855764607
1739209709.0464158;-25.826314394896354
1739209709.0464242;-32.816014438256545
1739209709.0464325;-45.120503652039325
1739209709.0464408;-33.981070128970906
1739209709.0464492;-31.141103565318915
1739209709.0464575;-38.13080360867914
1739209709.0464659;-45.120503652039325
1739209709.0464742;-33.981070128970906
1739209709.0464826;-45.120503652039325
1739209709.0464907;-45.120503652039325
1739209709.046499;-35.57807855764607
1739209709.0465074;-35.57807855764607
1739209709.0465157;-45.120503652039325
1739209709.046524;-45.120503652039325
1739209709.0465324;-45.120503652039325
1739209709.0465407;-45.120503652039325
1739209709.046549;-32.816014438256545
1739209709.0465574;-32.816014438256545
1739209709.0465658;-45.120503652039325
1739209709.046574;-45.120503652039325
1739209709.0465822;-38.13080360867914
1739209709.0465906;-38.13080360867914
1739209709.046599;-35.57807855764607
1739209709.0466073;-38.13080360867914
1739209709.0466156;-38.13080360867914
1739209709.046624;-35.57807855764607
1739209709.0466323;-35.57807855764607
1739209709.0466406;-45.120503652039325
1739209709.046649;-38.13080360867914
1739209709.0466573;-32.816014438256545
1739209709.0466654;-38.13080360867914
1739209709.0466738;-32.816014438256545
1739209709.0466821;-38.13080360867914
1739209709.0466905;-38.13080360867914
1739209709.0466988;-35.57807855764607
1739209709.0467072;-45.120503652039325
1739209709.0467155;-45.120503652039325
1739209709.0467238;-38.13080360867914
1739209709.0467322;-38.13080360867914
1739209709.0467405;-45.120503652039325
1739209709.0467489;-31.141103565318893
1739209709.046757;-28.58837851428586
1739209709.0467653;-38.13080360867914
1739209709.0467737;-38.13080360867914
1739209709.046782;-38.13080360867914
1739209709.0467904;-45.120503652039325
1739209709.0467987;-45.120503652039325
1739209709.046807;-38.13080360867914
1739209709.0468154;-38.13080360867914
1739209709.0468237;-38.13080360867914
1739209709.046832;-45.120503652039325
1739209709.0468404;-45.120503652039325
1739209709.0468485;-35.57807855764607
1739209709.0468569;-35.57807855764607
1739209709.0468652;-38.13080360867914
1739209709.0468736;-45.120503652039325
1739209709.046882;-45.120503652039325
1739209709.0468903;-45.120503652039325
1739209709.0468986;-38.13080360867914
1739209709.046907;-38.13080360867914
1739209709.0469153;-45.120503652039325
1739209709.0469236;-45.120503652039325
1739209709.0469317;-32.816014438256545
1739209709.04694;-38.13080360867914
1739209709.0469484;-38.13080360867914
1739209709.0469568;-32.816014438256545
1739209709.0469651;-35.57807855764607
1739209709.0469735;-33.981070128970906
1739209709.0469818;-38.13080360867914
1739209709.0469902;-38.13080360867914
1739209709.0469985;-38.13080360867914
1739209709.0470068;-35.57807855764607
1739209709.0470152;-45.120503652039325
1739209709.0470233;-45.120503652039325
1739209709.0470316;-45.120503652039325
1739209709.04704;-45.120503652039325
1739209709.0470483;-45.120503652039325
1739209709.0470567;-38.13080360867914
1739209709.047065;-38.13080360867914
1739209709.0470734;-38.13080360867914
1739209709.0470817;-35.57807855764607
1739209709.04709;-38.13080360867914
1739209709.0470984;-45.120503652039325
1739209709.0471065;-38.13080360867914
1739209709.0471148;-45.120503652039325
1739209709.0471232;-45.120503652039325
1739209709.0471315;-45.120503652039325
1739209709.04714;-45.120503652039325
1739209709.0471482;-45.120503652039325
1739209709.0471566;-38.13080360867914
1739209709.047165;-33.981070128970906
1739209709.0471733;-38.13080360867914
1739209709.0471816;-38.13080360867914
1739209709.04719;-33.981070128970906
1739209709.047198;-45.120503652039325
1739209709.0472064;-38.13080360867914
1739209709.0472147;-38.13080360867914
1739209709.047223;-38.13080360867914
1739209709.0472314;-33.981070128970906
1739209709.0472398;-38.13080360867914
1739209709.0472481;-32.816014438256545
1739209709.0472565;-38.13080360867914
1739209709.0472648;-45.120503652039325
1739209709.0472732;-38.13080360867914
1739209709.0472813;-45.120503652039325
1739209709.0472896;-38.13080360867914
1739209709.047298;-38.13080360867914
1739209709.0473063;-38.13080360867914
1739209709.0473146;-45.120503652039325
1739209709.047323;-38.13080360867914
1739209709.0473313;-33.981070128970906
1739209709.0473397;-45.120503652039325
1739209709.047348;-45.120503652039325
1739209709.0473564;-45.120503652039325
1739209709.0473647;-38.13080360867914
1739209709.0473728;-45.120503652039325
1739209709.0473812;-45.120503652039325
1739209709.0473895;-45.120503652039325
1739209709.0473979;-38.13080360867914
1739209709.0474062;-45.120503652039325
1739209709.0474145;-45.120503652039325
1739209709.047423;-38.13080360867914
1739209709.0474312;-38.13080360867914
1739209709.0474396;-38.13080360867914
1739209709.047448;-45.120503652039325
1739209709.0474563;-38.13080360867914
1739209709.0474644;-38.13080360867914
1739209709.0474727;-45.120503652039325
1739209709.047481;-38.13080360867914
1739209709.0474894;-35.57807855764607
1739209709.0474977;-31.141103565318915
1739209709.047506;-38.13080360867914
1739209709.0475144;-35.57807855764607
1739209709.0475228;-38.13080360867914
1739209709.0475311;-38.13080360867914
1739209709.0475395;-38.13080360867914
1739209709.0475476;-45.120503652039325
1739209709.047556;-38.13080360867914
1739209709.0475643;-35.57807855764607
1739209709.0475726;-38.13080360867914
1739209709.047581;-38.13080360867914
1739209709.0475893;-45.120503652039325
1739209709.0475976;-38.13080360867914
1739209709.047606;-38.13080360867914
1739209709.0476143;-45.120503652039325
1739209709.0476227;-38.13080360867914
1739209709.047631;-28.992665084841942
1739209709.0476391;-32.816014438256545
1739209709.0476475;-45.120503652039325
1739209709.0476558;-38.13080360867914
1739209709.0476642;-31.141103565318915
1739209709.0476725;-38.13080360867914
1739209709.0476809;-45.120503652039325
1739209709.0476892;-45.120503652039325
1739209709.0476975;-38.13080360867914
1739209709.047706;-38.13080360867914
1739209709.0477142;-38.13080360867914
1739209709.0477223;-45.120503652039325
1739209709.0477307;-38.13080360867914
1739209709.047739;-38.13080360867914
1739209709.0477474;-45.120503652039325
1739209709.0477557;-38.13080360867914
1739209709.047764;-33.981070128970906
1739209709.0477724;-38.13080360867914
1739209709.0477808;-45.120503652039325
1739209709.047789;-45.120503652039325
1739209709.0477974;-45.120503652039325
1739209709.0478058;-45.120503652039325
1739209709.047814;-38.13080360867914
1739209709.0478222;-35.57807855764607
1739209709.0478306;-30.49652367304973
1739209709.047839;-38.13080360867914
1739209709.0478473;-45.120503652039325
1739209709.0478556;-38.13080360867914
1739209709.047864;-38.13080360867914
1739209709.0478723;-45.120503652039325
1739209709.0478806;-38.13080360867914
1739209709.047889;-38.13080360867914
1739209709.047897;-33.981070128970956
1739209709.0479054;-45.120503652039325
1739209709.0479138;-38.13080360867914
1739209709.0479221;-45.120503652039325
1739209709.0479305;-45.120503652039325
1739209709.0479388;-38.13080360867914
1739209709.0479472;-45.120503652039325
1739209709.0479555;-45.120503652039325
1739209709.0479639;-32.816014438256545
1739209709.0479722;-38.13080360867914
1739209709.0479805;-38.13080360867914
1739209709.0479887;-45.120503652039325
1739209709.047997;-38.13080360867914
1739209709.0480053;-45.120503652039325
1739209709.0480137;-45.120503652039325
1739209709.048022;-38.13080360867914
1739209709.0480304;-45.120503652039325
1739209709.0480387;-38.13080360867914
1739209709.048047;-45.120503652039325
1739209709.0480554;-45.120503652039325
1739209709.0480638;-32.816014438256545
1739209709.0480719;-31.141103565318915
1739209709.0480802;-45.120503652039325
1739209709.0480886;-45.120503652039325
1739209709.048097;-38.13080360867914
1739209709.0481052;-45.120503652039325
1739209709.0481136;-45.120503652039325
1739209709.048122;-45.120503652039325
1739209709.0481303;-45.120503652039325
1739209709.0481386;-33.981070128970906
1739209709.048147;-45.120503652039325
1739209709.0481553;-45.120503652039325
1739209709.0481634;-29.438486411369333
1739209709.0481718;-35.57807855764607
1739209709.04818;-45.120503652039325
1739209709.0481884;-38.13080360867914
1739209709.0481968;-38.13080360867914
1739209709.0482051;-45.120503652039325
1739209709.0482135;-38.13080360867914
1739209709.0482218;-35.57807855764607
1739209709.0482302;-45.120503652039325
1739209709.0482385;-38.13080360867914
1739209709.0482469;-35.57807855764607
1739209709.048255;-38.13080360867914
1739209709.0482633;-38.13080360867914
1739209709.0482717;-33.981070128970906
1739209709.04828;-38.13080360867914
1739209709.0482883;-45.120503652039325
1739209709.0482967;-45.120503652039325
1739209709.048305;-45.120503652039325
1739209709.0483134;-38.13080360867914
1739209709.0483217;-38.13080360867914
1739209709.04833;-45.120503652039325
1739209709.0483382;-45.120503652039325
1739209709.0483465;-32.816014438256545
1739209709.0483549;-45.120503652039325
1739209709.0483632;-45.120503652039325
1739209709.0483716;-33.981070128970906
1739209709.04838;-45.120503652039325
1739209709.0483882;-45.120503652039325
1739209709.0483966;-32.816014438256545
1739209709.048405;-35.57807855764607
1739209709.0484133;-45.120503652039325
1739209709.0484216;-45.120503652039325
1739209709.0484297;-38.13080360867914
1739209709.048438;-38.13080360867914
1739209709.0484464;-35.57807855764607
1739209709.0484548;-45.120503652039325
1739209709.048463;-45.120503652039325
1739209709.0484715;-33.981070128970906
1739209709.0484798;-38.13080360867914
1739209709.0484881;-45.120503652039325
1739209709.0484965;-38.13080360867914
1739209709.0485048;-38.13080360867914
1739209709.048513;-45.120503652039325
1739209709.0485213;-45.120503652039325
1739209709.0485296;-38.13080360867914
1739209709.048538;-45.120503652039325
1739209709.0485463;-45.120503652039325
1739209709.0485547;-45.120503652039325
1739209709.048563;-38.13080360867914
1739209709.0485713;-38.13080360867914
1739209709.0485797;-45.120503652039325
1739209709.048588;-45.120503652039325
1739209709.0485964;-38.13080360867914
1739209709.0486045;-33.981070128970906
1739209709.0486128;-45.120503652039325
1739209709.0486212;-45.120503652039325
1739209709.0486295;-45.120503652039325
1739209709.0486379;-28.992665084841942
1739209709.0486462;-32.816014438256545
1739209709.0486546;-38.13080360867914
1739209709.048663;-45.120503652039325
1739209709.0486712;-45.120503652039325
1739209709.0486796;-38.13080360867914
1739209709.0486877;-45.120503652039325
1739209709.048696;-45.120503652039325
1739209709.0487044;-29.438486411369347
1739209709.0487127;-33.981070128970906
1739209709.048721;-33.981070128970906
1739209709.0487294;-38.13080360867914
1739209709.0487378;-35.57807855764607
1739209709.048746;-45.120503652039325
1739209709.0487545;-45.120503652039325
1739209709.0487628;-38.13080360867914
1739209709.0487711;-28.992665084841942
1739209709.0487792;-38.13080360867914
1739209709.0487876;-45.120503652039325
1739209709.048796;-45.120503652039325
1739209709.0488043;-33.981070128970906
1739209709.0488126;-45.120503652039325
1739209709.048821;-45.120503652039325
1739209709.0488293;-35.57807855764607
1739209709.0488377;-33.981070128970906
1739209709.048846;-45.120503652039325
1739209709.0488544;-45.120503652039325
1739209709.0488625;-35.57807855764607
1739209709.0488708;-38.13080360867914
1739209709.0488791;-38.13080360867914
1739209709.0488875;-45.120503652039325
1739209709.0488958;-38.13080360867914
1739209709.0489042;-38.13080360867914
1739209709.0489125;-38.13080360867914
1739209709.0489209;-38.13080360867914
1739209709.0489292;-45.120503652039325
1739209709.0489376;-45.120503652039325
1739209709.048946;-45.120503652039325
1739209709.048954;-45.120503652039325
1739209709.0489624;-45.120503652039325
1739209709.0489707;-38.13080360867914
1739209709.048979;-33.981070128970906
1739209709.0489874;-38.13080360867914
1739209709.0489957;-45.120503652039325
1739209709.049004;-38.13080360867914
1739209709.0490124;-38.13080360867914
1739209709.0490208;-38.13080360867914
1739209709.049029;-45.120503652039325
1739209709.0490375;-33.981070128970906
1739209709.0490456;-31.141103565318915
1739209709.049054;-38.13080360867914
1739209709.0490623;-45.120503652039325
1739209709.0490706;-38.13080360867914
1739209709.049079;-38.13080360867914
1739209709.0490873;-31.141103565318915
1739209709.0490956;-33.981070128970906
1739209709.049104;-38.13080360867914
1739209709.0491123;-32.81601443825658
1739209709.0491207;-45.120503652039325
1739209709.0491288;-38.13080360867914
1739209709.049137;-38.13080360867914
1739209709.0491455;-38.13080360867914
1739209709.0491538;-38.13080360867914
1739209709.0491621;-38.13080360867914
1739209709.0491705;-35.57807855764607
1739209709.0491788;-33.981070128970906
1739209709.0491872;-45.120503652039325
1739209709.0491955;-45.120503652039325
1739209709.0492039;-45.120503652039325
1739209709.0492122;-45.120503652039325
1739209709.0492203;-45.120503652039325
1739209709.0492287;-35.57807855764607
1739209709.049237;-38.13080360867914
1739209709.0492454;-45.120503652039325
1739209709.0492537;-38.13080360867914
1739209709.049262;-38.13080360867914
1739209709.0492704;-38.13080360867914
1739209709.0492787;-45.120503652039325
1739209709.049287;-45.120503652039325
1739209709.0492954;-38.13080360867914
1739209709.0493035;-45.120503652039325
1739209709.0493119;-38.13080360867914
1739209709.0493202;-38.13080360867914
1739209709.0493286;-45.120503652039325
1739209709.049337;-38.13080360867914
1739209709.0493453;-45.120503652039325
1739209709.0493536;-38.13080360867914
1739209709.049362;-45.120503652039325
1739209709.0493703;-38.13080360867914
1739209709.0493786;-38.13080360867914
1739209709.049387;-45.120503652039325
1739209709.049395;-38.13080360867914
1739209709.0494034;-38.13080360867914
1739209709.0494118;-45.120503652039325
1739209709.04942;-38.13080360867914
1739209709.0494285;-32.816014438256545
1739209709.0494368;-38.13080360867914
1739209709.0494452;-45.120503652039325
1739209709.0494535;-38.13080360867914
1739209709.0494618;-38.13080360867914
1739209709.0494702;-38.13080360867914
1739209709.0494783;-38.13080360867914
1739209709.0494866;-35.57807855764607
1739209709.049495;-38.13080360867914
1739209709.0495033;-35.57807855764607
1739209709.0495117;-38.13080360867914
1739209709.04952;-45.120503652039325
1739209709.0495284;-45.120503652039325
1739209709.0495367;-38.13080360867914
1739209709.049545;-38.13080360867914
1739209709.0495534;-45.120503652039325
1739209709.0495617;-38.13080360867914
1739209709.0495698;-38.13080360867914
1739209709.0495782;-38.13080360867914
1739209709.0495865;-45.120503652039325
1739209709.0495949;-45.120503652039325
1739209709.0496032;-45.120503652039325
1739209709.0496116;-38.13080360867914
1739209709.04962;-45.120503652039325
1739209709.0496283;-45.120503652039325
1739209709.0496366;-45.120503652039325
1739209709.049645;-35.57807855764607
1739209709.049653;-30.49652367304973
1739209709.0496614;-45.120503652039325
1739209709.0496697;-38.13080360867914
1739209709.049678;-45.120503652039325
1739209709.0496864;-33.981070128970906
1739209709.0496948;-45.120503652039325
1739209709.0497031;-45.120503652039325
1739209709.0497115;-45.120503652039325
1739209709.0497198;-45.120503652039325
1739209709.0497282;-38.13080360867914
