CAN Message; 0x62:0bff8cde83f9be49
1739209727.2236934;-38.13080360867914
1739209727.2236986;-35.57807855764607
1739209727.2237039;-33.981070128970906
1739209727.223709;-38.13080360867914
1739209727.2237144;-45.120503652039325
1739209727.2237194;-33.981070128970906
1739209727.2237246;-31.141103565318915
1739209727.2237298;-38.13080360867914
1739209727.223735;-45.120503652039325
1739209727.2237403;-45.120503652039325
1739209727.2237456;-38.13080360867914
1739209727.2237508;-45.120503652039325
1739209727.223756;-38.13080360867914
1739209727.2237613;-38.13080360867914
1739209727.2237666;-33.981070128970906
1739209727.2237718;-38.13080360867914
1739209727.223777;-45.120503652039325
1739209727.2237823;-38.13080360867914
1739209727.2237875;-38.13080360867914
1739209727.2237928;-45.120503652039325
1739209727.2237978;-38.13080360867914
1739209727.223803;-45.120503652039325
1739209727.2238083;-38.13080360867914
1739209727.2238135;-38.13080360867914
1739209727.2238188;-38.13080360867914
1739209727.223824;-45.120503652039325
1739209727.2238293;-45.120503652039325
1739209727.2238345;-38.13080360867914
1739209727.2238398;-38.13080360867914
1739209727.223845;-38.13080360867914
1739209727.2238503;-28.992665084841942
1739209727.2238555;-28.58837851428586
1739209727.2238607;-38.13080360867914
1739209727.223866;-45.120503652039325
1739209727.2238712;-38.13080360867914
1739209727.2238762;-38.13080360867914
1739209727.2238815;-38.13080360867914
1739209727.2238867;-45.120503652039325
1739209727.223892;-45.120503652039325
1739209727.2238972;-38.13080360867914
1739209727.2239025;-38.13080360867914
1739209727.2239077;-45.120503652039325
1739209727.223913;-33.981070128970906
1739209727.2239182;-45.120503652039325
1739209727.2239234;-45.120503652039325
1739209727.2239287;-45.120503652039325
1739209727.223934;-45.120503652039325
1739209727.2239392;-38.13080360867914
1739209727.2239444;-38.13080360867914
1739209727.2239497;-45.120503652039325
1739209727.2239547;-45.120503652039325
1739209727.22396;-38.13080360867914
1739209727.2239652;-38.13080360867914
1739209727.2239704;-45.120503652039325
1739209727.2239757;-38.13080360867914
1739209727.223981;-33.981070128970906
1739209727.2239861;-45.120503652039325
1739209727.2239914;-45.120503652039325
1739209727.2239966;-35.57807855764607
1739209727.224002;-38.13080360867914
1739209727.2240071;-45.120503652039325
1739209727.2240124;-38.13080360867914
1739209727.2240176;-45.120503652039325
1739209727.2240229;-45.120503652039325
1739209727.224028;-38.13080360867914
1739209727.224033;-45.120503652039325
1739209727.2240384;-45.120503652039325
1739209727.2240436;-38.13080360867914
1739209727.2240489;-38.13080360867914
1739209727.224054;-45.120503652039325
1739209727.2240593;-38.13080360867914
1739209727.2240646;-45.120503652039325
1739209727.2240698;-38.13080360867914
1739209727.224075;-35.57807855764607
1739209727.2240803;-45.120503652039325
1739209727.2240856;-45.120503652039325
1739209727.2240908;-38.13080360867914
1739209727.224096;-32.816014438256545
1739209727.2241013;-38.13080360867914
1739209727.2241066;-45.120503652039325
1739209727.2241116;-45.120503652039325
1739209727.2241168;-38.13080360867914
1739209727.224122;-38.13080360867914
1739209727.2241273;-45.120503652039325
1739209727.2241325;-38.13080360867914
1739209727.2241378;-38.13080360867914
1739209727.224143;-45.120503652039325
1739209727.2241483;-38.13080360867914
1739209727.2241535;-38.13080360867914
1739209727.2241588;-35.57807855764607
1739209727.224164;-38.13080360867914
1739209727.2241693;-45.120503652039325
1739209727.2241745;-35.57807855764607
1739209727.2241797;-35.57807855764607
1739209727.224185;-45.120503652039325
1739209727.22419;-45.120503652039325
1739209727.2241952;-45.120503652039325
1739209727.2242005;-45.120503652039325
1739209727.2242057;-45.120503652039325
1739209727.224211;-45.120503652039325
1739209727.2242162;-45.120503652039325
1739209727.2242215;-45.120503652039325
1739209727.2242267;-45.120503652039325
1739209727.224232;-38.13080360867914
1739209727.2242372;-33.981070128970906
1739209727.2242424;-38.13080360867914
1739209727.2242477;-45.120503652039325
1739209727.224253;-38.13080360867914
1739209727.2242582;-38.13080360867914
1739209727.2242634;-45.120503652039325
1739209727.2242684;-45.120503652039325
1739209727.2242737;-38.13080360867914
1739209727.224279;-38.13080360867914
1739209727.2242842;-45.120503652039325
1739209727.2242894;-45.120503652039325
1739209727.2242947;-45.120503652039325
1739209727.2243;-45.120503652039325
1739209727.2243052;-45.120503652039325
1739209727.2243104;-35.57807855764607
1739209727.2243156;-38.13080360867914
1739209727.224321;-45.120503652039325
1739209727.2243261;-45.120503652039325
1739209727.2243314;-45.120503652039325
1739209727.2243366;-32.816014438256545
1739209727.2243419;-45.120503652039325
1739209727.2243469;-38.13080360867914
1739209727.2243521;-45.120503652039325
1739209727.2243574;-31.141103565318915
1739209727.2243626;-28.992665084841942
1739209727.2243679;-45.120503652039325
1739209727.224373;-38.13080360867914
1739209727.2243783;-35.57807855764607
1739209727.2243836;-38.13080360867914
1739209727.2243888;-45.120503652039325
1739209727.224394;-38.13080360867914
1739209727.2243993;-38.13080360867914
1739209727.2244046;-38.13080360867914
1739209727.2244098;-45.120503652039325
1739209727.224415;-45.120503652039325
1739209727.2244203;-33.981070128970906
1739209727.2244253;-45.120503652039325
1739209727.2244306;-45.120503652039325
1739209727.2244358;-45.120503652039325
1739209727.224441;-45.120503652039325
1739209727.2244463;-45.120503652039325
1739209727.2244515;-45.120503652039325
1739209727.2244568;-45.120503652039325
1739209727.224462;-45.120503652039325
1739209727.2244673;-45.120503652039325
1739209727.2244725;-45.120503652039325
1739209727.2244778;-38.13080360867914
1739209727.224483;-35.57807855764607
1739209727.2244883;-28.992665084841942
1739209727.2244935;-45.120503652039325
1739209727.2244987;-38.13080360867914
1739209727.224504;-38.13080360867914
1739209727.224509;-38.13080360867914
1739209727.2245142;-38.13080360867914
1739209727.2245195;-38.13080360867914
1739209727.2245247;-45.120503652039325
1739209727.22453;-30.49652367304973
1739209727.2245352;-38.13080360867914
1739209727.2245405;-45.120503652039325
1739209727.2245457;-38.13080360867914
1739209727.224551;-38.13080360867914
1739209727.2245562;-38.13080360867914
1739209727.2245615;-45.120503652039325
1739209727.2245667;-38.13080360867914
1739209727.224572;-31.141103565318915
1739209727.2245772;-38.13080360867914
1739209727.2245824;-38.13080360867914
1739209727.2245874;-45.120503652039325
1739209727.2245927;-38.13080360867914
1739209727.224598;-45.120503652039325
1739209727.2246032;-38.13080360867914
1739209727.2246084;-45.120503652039325
1739209727.2246137;-45.120503652039325
1739209727.224619;-45.120503652039325
1739209727.2246242;-45.120503652039325
1739209727.2246294;-38.13080360867914
1739209727.2246346;-38.13080360867914
1739209727.22464;-38.13080360867914
1739209727.2246451;-33.981070128970906
1739209727.2246504;-38.13080360867914
1739209727.2246556;-33.981070128970906
1739209727.2246609;-38.13080360867914
1739209727.2246659;-38.13080360867914
1739209727.2246711;-45.120503652039325
1739209727.2246764;-38.13080360867914
1739209727.2246816;-38.13080360867914
1739209727.2246869;-38.13080360867914
1739209727.224692;-45.120503652039325
1739209727.2246974;-33.981070128970906
1739209727.2247026;-35.57807855764607
1739209727.2247078;-45.120503652039325
1739209727.224713;-45.120503652039325
1739209727.2247183;-38.13080360867914
1739209727.2247236;-38.13080360867914
1739209727.2247288;-45.120503652039325
1739209727.224734;-38.13080360867914
1739209727.2247393;-38.13080360867914
1739209727.2247443;-38.13080360867914
1739209727.2247496;-45.120503652039325
1739209727.2247548;-38.13080360867914
1739209727.22476;-38.13080360867914
1739209727.2247653;-45.120503652039325
1739209727.2247705;-45.120503652039325
1739209727.2247758;-35.57807855764607
1739209727.224781;-38.13080360867914
1739209727.2247863;-38.13080360867914
1739209727.2247915;-38.13080360867914
1739209727.2247968;-45.120503652039325
1739209727.224802;-38.13080360867914
1739209727.2248073;-38.13080360867914
1739209727.2248125;-45.120503652039325
1739209727.2248178;-45.120503652039325
1739209727.2248228;-38.13080360867914
1739209727.224828;-35.57807855764607
1739209727.2248333;-38.13080360867914
1739209727.2248385;-32.816014438256545
1739209727.2248437;-38.13080360867914
1739209727.224849;-45.120503652039325
1739209727.2248542;-38.13080360867914
1739209727.2248595;-38.13080360867914
1739209727.2248647;-45.120503652039325
1739209727.22487;-45.120503652039325
1739209727.2248752;-38.13080360867914
1739209727.2248805;-38.13080360867914
1739209727.2248857;-38.13080360867914
1739209727.224891;-38.13080360867914
1739209727.2248962;-38.13080360867914
1739209727.2249012;-35.57807855764607
1739209727.2249064;-45.120503652039325
1739209727.2249117;-33.981070128970906
1739209727.224917;-38.13080360867914
1739209727.2249222;-32.816014438256545
1739209727.2249274;-38.13080360867914
1739209727.2249327;-38.13080360867914
1739209727.224938;-38.13080360867914
1739209727.2249432;-45.120503652039325
1739209727.2249484;-38.13080360867914
1739209727.2249537;-45.120503652039325
1739209727.224959;-45.120503652039325
1739209727.2249641;-38.13080360867914
1739209727.2249694;-38.13080360867914
1739209727.2249746;-45.120503652039325
1739209727.2249796;-45.120503652039325
1739209727.224985;-33.981070128970906
1739209727.2249901;-45.120503652039325
1739209727.2249954;-35.57807855764607
1739209727.2250006;-38.13080360867914
1739209727.2250059;-35.57807855764607
1739209727.225011;-38.13080360867914
1739209727.2250164;-38.13080360867914
1739209727.2250216;-38.13080360867914
1739209727.2250268;-45.120503652039325
1739209727.225032;-38.13080360867914
1739209727.2250373;-38.13080360867914
1739209727.2250426;-45.120503652039325
1739209727.2250478;-38.13080360867914
1739209727.225053;-38.13080360867914
1739209727.225058;-45.120503652039325
1739209727.2250633;-45.120503652039325
1739209727.2250686;-38.13080360867914
1739209727.2250738;-38.13080360867914
1739209727.225079;-45.120503652039325
1739209727.2250843;-45.120503652039325
1739209727.2250896;-38.13080360867914
1739209727.2250948;-38.13080360867914
1739209727.2251;-35.57807855764607
1739209727.2251053;-45.120503652039325
1739209727.2251105;-45.120503652039325
1739209727.2251158;-45.120503652039325
1739209727.225121;-29.438486411369333
1739209727.2251263;-33.981070128970906
1739209727.2251315;-38.13080360867914
1739209727.2251365;-38.13080360867914
1739209727.2251418;-38.13080360867914
1739209727.225147;-38.13080360867914
1739209727.2251523;-45.120503652039325
1739209727.2251575;-38.13080360867914
1739209727.2251627;-45.120503652039325
1739209727.225168;-45.120503652039325
1739209727.2251732;-38.13080360867914
1739209727.2251785;-38.13080360867914
1739209727.2251837;-45.120503652039325
1739209727.225189;-45.120503652039325
1739209727.2251942;-45.120503652039325
1739209727.2251995;-38.13080360867914
1739209727.2252047;-30.49652367304973
1739209727.22521;-33.981070128970906
1739209727.225215;-38.13080360867914
1739209727.2252202;-35.57807855764607
1739209727.2252254;-35.57807855764607
1739209727.2252307;-45.120503652039325
1739209727.225236;-45.120503652039325
1739209727.2252412;-35.57807855764607
1739209727.2252464;-38.13080360867914
1739209727.2252517;-38.13080360867914
1739209727.225257;-38.13080360867914
1739209727.2252622;-45.120503652039325
1739209727.2252674;-45.120503652039325
1739209727.2252727;-45.120503652039325
1739209727.225278;-45.120503652039325
1739209727.2252831;-38.13080360867914
1739209727.2252884;-45.120503652039325
1739209727.2252934;-45.120503652039325
1739209727.2252986;-45.120503652039325
1739209727.225304;-38.13080360867914
1739209727.2253091;-35.57807855764607
1739209727.2253144;-38.13080360867914
1739209727.2253196;-45.120503652039325
1739209727.2253249;-38.13080360867914
1739209727.22533;-35.57807855764607
1739209727.2253354;-38.13080360867914
1739209727.2253406;-38.13080360867914
1739209727.2253458;-35.57807855764607
1739209727.225351;-38.13080360867914
1739209727.2253563;-45.120503652039325
1739209727.2253616;-38.13080360867914
1739209727.2253668;-45.120503652039325
1739209727.2253718;-38.13080360867914
1739209727.225377;-38.13080360867914
1739209727.2253823;-38.13080360867914
1739209727.2253876;-38.13080360867914
1739209727.2253928;-38.13080360867914
1739209727.225398;-45.120503652039325
1739209727.2254033;-32.816014438256545
1739209727.2254086;-38.13080360867914
1739209727.2254138;-38.13080360867914
1739209727.225419;-31.141103565318915
1739209727.2254243;-45.120503652039325
1739209727.2254295;-45.120503652039325
1739209727.2254348;-38.13080360867914
1739209727.22544;-33.981070128970906
1739209727.2254453;-35.57807855764607
1739209727.2254503;-38.13080360867914
1739209727.2254555;-38.13080360867914
1739209727.2254608;-29.438486411369347
1739209727.225466;-45.120503652039325
1739209727.2254713;-45.120503652039325
1739209727.2254765;-45.120503652039325
1739209727.2254817;-38.13080360867914
1739209727.225487;-38.13080360867914
1739209727.2254922;-38.13080360867914
1739209727.2254975;-45.120503652039325
1739209727.2255027;-28.992665084841942
1739209727.225508;-45.120503652039325
1739209727.2255132;-45.120503652039325
1739209727.2255185;-45.120503652039325
1739209727.2255237;-45.120503652039325
1739209727.2255287;-32.816014438256545
1739209727.225534;-38.13080360867914
1739209727.2255392;-45.120503652039325
1739209727.2255445;-30.49652367304973
1739209727.2255497;-38.13080360867914
1739209727.225555;-38.13080360867914
1739209727.2255602;-45.120503652039325
1739209727.2255654;-45.120503652039325
1739209727.2255707;-38.13080360867914
1739209727.225576;-38.13080360867914
1739209727.2255812;-38.13080360867914
1739209727.2255864;-38.13080360867914
1739209727.2255917;-38.13080360867914
1739209727.225597;-35.57807855764607
1739209727.2256021;-45.120503652039325
1739209727.2256072;-38.13080360867914
1739209727.2256124;-35.57807855764607
1739209727.2256176;-45.120503652039325
1739209727.225623;-38.13080360867914
1739209727.2256281;-31.141103565318915
1739209727.2256334;-33.981070128970906
1739209727.2256386;-38.13080360867914
1739209727.2256439;-38.13080360867914
1739209727.225649;-45.120503652039325
1739209727.2256544;-38.13080360867914
1739209727.2256596;-35.57807855764607
1739209727.2256649;-32.816014438256545
1739209727.22567;-38.13080360867914
1739209727.2256753;-45.120503652039325
1739209727.2256806;-38.13080360867914
1739209727.2256856;-38.13080360867914
1739209727.2256908;-45.120503652039325
1739209727.225696;-45.120503652039325
1739209727.2257013;-45.120503652039325
1739209727.2257066;-35.57807855764607
1739209727.2257118;-38.13080360867914
1739209727.225717;-45.120503652039325
1739209727.2257223;-45.120503652039325
1739209727.2257276;-35.57807855764607
1739209727.2257328;-38.13080360867914
1739209727.225738;-38.13080360867914
1739209727.2257433;-33.981070128970906
1739209727.2257485;-38.13080360867914
1739209727.2257538;-32.816014438256545
1739209727.225759;-38.13080360867914
1739209727.225764;-45.120503652039325
1739209727.2257693;-45.120503652039325
1739209727.2257745;-38.13080360867914
1739209727.2257798;-45.120503652039325
1739209727.225785;-45.120503652039325
1739209727.2257903;-32.816014438256545
1739209727.2257955;-38.13080360867914
1739209727.2258008;-38.13080360867914
1739209727.225806;-38.13080360867914
1739209727.2258112;-35.57807855764607
1739209727.2258165;-38.13080360867914
1739209727.2258217;-31.141103565318893
1739209727.225827;-45.120503652039325
1739209727.2258322;-45.120503652039325
1739209727.2258375;-38.13080360867914
1739209727.2258425;-45.120503652039325
1739209727.2258477;-45.120503652039325
1739209727.225853;-45.120503652039325
1739209727.2258582;-45.120503652039325
1739209727.2258635;-45.120503652039325
1739209727.2258687;-38.13080360867914
1739209727.225874;-38.13080360867914
1739209727.2258792;-45.120503652039325
1739209727.2258844;-45.120503652039325
1739209727.2258897;-45.120503652039325
1739209727.225895;-45.120503652039325
1739209727.2259002;-38.13080360867914
1739209727.2259054;-38.13080360867914
1739209727.2259107;-38.13080360867914
1739209727.225916;-35.57807855764607
1739209727.2259212;-38.13080360867914
1739209727.2259262;-32.816014438256545
1739209727.2259314;-38.13080360867914
1739209727.2259367;-45.120503652039325
1739209727.225942;-45.120503652039325
1739209727.2259471;-32.816014438256545
1739209727.2259524;-32.816014438256545
1739209727.2259576;-45.120503652039325
1739209727.2259629;-38.13080360867914
1739209727.2259681;-38.13080360867914
1739209727.2259734;-45.120503652039325
1739209727.2259786;-45.120503652039325
1739209727.2259839;-38.13080360867914
1739209727.225989;-38.13080360867914
1739209727.2259943;-38.13080360867914
1739209727.2259996;-45.120503652039325
1739209727.2260046;-45.120503652039325
1739209727.2260098;-38.13080360867914
1739209727.226015;-35.57807855764607
1739209727.2260203;-45.120503652039325
1739209727.2260256;-45.120503652039325
1739209727.2260308;-33.981070128970906
1739209727.226036;-35.57807855764607
1739209727.2260413;-45.120503652039325
1739209727.2260466;-38.13080360867914
1739209727.2260518;-45.120503652039325
1739209727.226057;-45.120503652039325
1739209727.2260623;-45.120503652039325
1739209727.2260675;-38.13080360867914
1739209727.2260728;-45.120503652039325
1739209727.226078;-45.120503652039325
1739209727.226083;-45.120503652039325
1739209727.2260883;-38.13080360867914
1739209727.2260935;-38.13080360867914
1739209727.2260988;-45.120503652039325
1739209727.226104;-45.120503652039325
1739209727.2261093;-38.13080360867914
1739209727.2261145;-38.13080360867914
1739209727.2261198;-45.120503652039325
1739209727.226125;-45.120503652039325
1739209727.2261302;-45.120503652039325
1739209727.2261355;-27.8777449560314
1739209727.2261407;-30.49652367304973
1739209727.226146;-45.120503652039325
1739209727.2261512;-38.13080360867914
1739209727.2261565;-35.57807855764607
1739209727.2261615;-33.981070128970906
1739209727.2261667;-45.120503652039325
1739209727.226172;-45.120503652039325
1739209727.2261772;-45.120503652039325
1739209727.2261825;-38.13080360867914
1739209727.2261877;-38.13080360867914
1739209727.226193;-38.13080360867914
1739209727.2261982;-45.120503652039325
1739209727.2262034;-38.13080360867914
1739209727.2262087;-38.13080360867914
1739209727.226214;-35.57807855764607
1739209727.2262192;-38.13080360867914
1739209727.2262244;-38.13080360867914
1739209727.2262297;-38.13080360867914
1739209727.226235;-45.120503652039325
1739209727.22624;-38.13080360867914
1739209727.2262452;-45.120503652039325
1739209727.2262504;-45.120503652039325
1739209727.2262557;-45.120503652039325
1739209727.226261;-45.120503652039325
1739209727.2262661;-38.13080360867914
1739209727.2262714;-38.13080360867914
1739209727.2262766;-45.120503652039325
1739209727.226282;-45.120503652039325
1739209727.2262871;-45.120503652039325
1739209727.2262924;-45.120503652039325
1739209727.2262976;-31.141103565318915
1739209727.2263029;-45.120503652039325
1739209727.226308;-35.57807855764607
1739209727.2263134;-45.120503652039325
1739209727.2263184;-45.120503652039325
1739209727.2263236;-45.120503652039325
1739209727.2263288;-45.120503652039325
1739209727.226334;-32.816014438256545
1739209727.2263393;-38.13080360867914
1739209727.2263446;-38.13080360867914
1739209727.2263498;-31.141103565318915
1739209727.226355;-38.13080360867914
1739209727.2263603;-45.120503652039325
1739209727.2263656;-38.13080360867914
1739209727.2263708;-35.57807855764607
1739209727.226376;-33.981070128970906
1739209727.2263813;-38.13080360867914
1739209727.2263865;-38.13080360867914
1739209727.2263918;-35.57807855764607
1739209727.2263968;-45.120503652039325
1739209727.226402;-45.120503652039325
1739209727.2264073;-45.120503652039325
1739209727.2264125;-45.120503652039325
1739209727.2264178;-45.120503652039325
1739209727.226423;-45.120503652039325
1739209727.2264283;-38.13080360867914
1739209727.2264335;-45.120503652039325
1739209727.2264388;-45.120503652039325
1739209727.226444;-45.120503652039325
1739209727.2264493;-38.13080360867914
1739209727.2264545;-38.13080360867914
1739209727.2264597;-38.13080360867914
1739209727.226465;-38.13080360867914
1739209727.2264702;-38.13080360867914
1739209727.2264752;-33.981070128970906
1739209727.2264805;-45.120503652039325
1739209727.2264857;-45.120503652039325
1739209727.226491;-38.13080360867914
1739209727.2264962;-32.816014438256545
1739209727.2265015;-38.13080360867914
1739209727.2265067;-45.120503652039325
1739209727.226512;-38.13080360867914
1739209727.2265172;-45.120503652039325
1739209727.2265224;-45.120503652039325
1739209727.2265277;-38.13080360867914
1739209727.226533;-45.120503652039325
1739209727.2265382;-45.120503652039325
1739209727.2265434;-45.120503652039325
1739209727.2265487;-38.13080360867914
1739209727.2265537;-38.13080360867914
1739209727.226559;-31.141103565318915
1739209727.2265642;-45.120503652039325
1739209727.2265694;-45.120503652039325
1739209727.2265747;-45.120503652039325
1739209727.22658;-38.13080360867914
1739209727.2265851;-45.120503652039325
1739209727.2265904;-38.13080360867914
1739209727.2265956;-45.120503652039325
1739209727.226601;-38.13080360867914
