CAN Message; 0x150:060074f17144f0e4
Timestamp;Amplitude
1739209868.431075;-31.141103565318915
1739209868.4310782;-38.13080360867914
1739209868.4310815;-38.13080360867914
1739209868.4310849;-38.13080360867914
1739209868.4310882;-35.57807855764607
1739209868.4310915;-38.13080360867914
1739209868.431095;-38.13080360867914
1739209868.4310982;-33.981070128970906
1739209868.4311013;-33.981070128970906
1739209868.4311047;-45.120503652039325
1739209868.431108;-38.13080360867914
1739209868.4311113;-45.120503652039325
1739209868.4311147;-45.120503652039325
1739209868.431118;-45.120503652039325
1739209868.431121;-45.120503652039325
1739209868.4311244;-38.13080360867914
1739209868.4311278;-38.13080360867914
1739209868.4311311;-38.13080360867914
1739209868.4311345;-38.13080360867914
1739209868.4311378;-38.13080360867914
1739209868.4311411;-45.120503652039325
1739209868.4311442;-45.120503652039325
1739209868.4311476;-45.120503652039325
1739209868.431151;-45.120503652039325
1739209868.4311543;-45.120503652039325
1739209868.4311576;-45.120503652039325
1739209868.431161;-38.13080360867914
1739209868.4311643;-38.13080360867914
1739209868.4311674;-35.57807855764607
1739209868.4311707;-33.981070128970906
1739209868.431174;-33.981070128970906
1739209868.4311774;-33.981070128970906
1739209868.4311807;-38.13080360867914
1739209868.431184;-45.120503652039325
1739209868.4311872;-35.57807855764607
1739209868.4311905;-35.57807855764607
1739209868.4311938;-38.13080360867914
1739209868.4311972;-38.13080360867914
1739209868.4312005;-38.13080360867914
1739209868.4312038;-38.13080360867914
1739209868.4312072;-38.13080360867914
1739209868.4312103;-38.13080360867914
1739209868.4312136;-35.57807855764607
1739209868.431217;-38.13080360867914
1739209868.4312203;-33.981070128970906
1739209868.4312236;-38.13080360867914
1739209868.431227;-35.57807855764607
1739209868.43123;-35.57807855764607
1739209868.4312334;-38.13080360867914
1739209868.4312367;-45.120503652039325
1739209868.43124;-38.13080360867914
1739209868.4312434;-38.13080360867914
1739209868.4312468;-45.120503652039325
1739209868.43125;-45.120503652039325
1739209868.4312532;-35.57807855764607
1739209868.4312565;-38.13080360867914
1739209868.4312599;-45.120503652039325
1739209868.4312632;-38.13080360867914
1739209868.4312665;-35.57807855764607
1739209868.43127;-38.13080360867914
1739209868.4312732;-35.57807855764607
1739209868.4312763;-35.57807855764607
1739209868.4312797;-45.120503652039325
1739209868.431283;-45.120503652039325
1739209868.4312863;-35.57807855764607
1739209868.4312897;-38.13080360867914
1739209868.431293;-45.120503652039325
1739209868.431296;-45.120503652039325
1739209868.4312994;-45.120503652039325
1739209868.4313028;-45.120503652039325
1739209868.4313061;-45.120503652039325
1739209868.4313095;-38.13080360867914
1739209868.4313128;-45.120503652039325
1739209868.4313161;-45.120503652039325
1739209868.4313192;-38.13080360867914
1739209868.4313226;-38.13080360867914
1739209868.431326;-38.13080360867914
1739209868.4313293;-45.120503652039325
1739209868.4313326;-45.120503652039325
1739209868.431336;-45.120503652039325
1739209868.431339;-35.57807855764607
1739209868.4313424;-32.816014438256545
1739209868.4313457;-45.120503652039325
1739209868.431349;-45.120503652039325
1739209868.4313524;-38.13080360867914
1739209868.4313557;-38.13080360867914
1739209868.431359;-45.120503652039325
1739209868.4313622;-33.981070128970906
1739209868.4313655;-45.120503652039325
1739209868.4313688;-45.120503652039325
1739209868.4313722;-35.57807855764607
1739209868.4313755;-38.13080360867914
1739209868.4313788;-45.120503652039325
1739209868.4313822;-38.13080360867914
1739209868.4313853;-33.981070128970906
1739209868.4313886;-38.13080360867914
1739209868.431392;-45.120503652039325
1739209868.4313953;-45.120503652039325
1739209868.4313986;-45.120503652039325
1739209868.431402;-45.120503652039325
1739209868.431405;-32.816014438256545
1739209868.4314084;-35.57807855764607
1739209868.4314117;-45.120503652039325
1739209868.431415;-35.57807855764607
1739209868.4314184;-38.13080360867914
1739209868.4314218;-38.13080360867914
1739209868.431425;-45.120503652039325
1739209868.4314282;-45.120503652039325
1739209868.4314315;-45.120503652039325
1739209868.4314349;-45.120503652039325
1739209868.4314382;-38.13080360867914
1739209868.4314415;-38.13080360867914
1739209868.431445;-45.120503652039325
1739209868.431448;-45.120503652039325
1739209868.4314513;-45.120503652039325
1739209868.4314547;-38.13080360867914
1739209868.431458;-38.13080360867914
1739209868.4314613;-45.120503652039325
1739209868.4314647;-35.57807855764607
1739209868.431468;-33.981070128970906
1739209868.431471;-32.816014438256545
1739209868.4314744;-30.49652367304973
1739209868.4314778;-45.120503652039325
1739209868.4314811;-38.13080360867914
1739209868.4314845;-38.13080360867914
1739209868.4314878;-38.13080360867914
1739209868.4314911;-45.120503652039325
1739209868.4314942;-45.120503652039325
1739209868.4314976;-38.13080360867914
1739209868.431501;-32.81601443825658
1739209868.4315042;-38.13080360867914
1739209868.4315076;-38.13080360867914
1739209868.431511;-32.816014438256545
1739209868.431514;-38.13080360867914
1739209868.4315174;-35.57807855764607
1739209868.4315207;-32.816014438256545
1739209868.431524;-35.57807855764607
1739209868.4315274;-28.58837851428586
1739209868.4315307;-32.816014438256545
1739209868.431534;-38.13080360867914
1739209868.4315372;-38.13080360867914
1739209868.4315405;-33.981070128970906
1739209868.4315438;-33.981070128970906
1739209868.4315472;-45.120503652039325
1739209868.4315505;-45.120503652039325
1739209868.4315538;-32.816014438256545
1739209868.431557;-38.13080360867914
1739209868.4315603;-33.981070128970906
1739209868.4315636;-45.120503652039325
1739209868.431567;-45.120503652039325
1739209868.4315703;-38.13080360867914
1739209868.4315736;-38.13080360867914
1739209868.431577;-45.120503652039325
1739209868.43158;-31.141103565318915
1739209868.4315834;-38.13080360867914
1739209868.4315867;-38.13080360867914
1739209868.43159;-38.13080360867914
1739209868.4315934;-38.13080360867914
1739209868.4315968;-45.120503652039325
1739209868.4316;-45.120503652039325
1739209868.4316032;-45.120503652039325
1739209868.4316065;-45.120503652039325
1739209868.4316099;-35.57807855764607
1739209868.4316132;-35.57807855764607
1739209868.4316165;-45.120503652039325
1739209868.43162;-45.120503652039325
1739209868.431623;-33.981070128970906
1739209868.4316263;-45.120503652039325
1739209868.4316297;-45.120503652039325
1739209868.431633;-33.981070128970906
1739209868.4316363;-38.13080360867914
1739209868.4316397;-45.120503652039325
1739209868.431643;-35.57807855764607
1739209868.431646;-35.57807855764607
1739209868.4316494;-45.120503652039325
1739209868.4316528;-45.120503652039325
1739209868.4316561;-38.13080360867914
1739209868.4316595;-28.992665084841942
1739209868.4316628;-33.981070128970906
1739209868.431666;-38.13080360867914
1739209868.4316692;-38.13080360867914
1739209868.4316726;-38.13080360867914
1739209868.431676;-35.57807855764607
1739209868.4316792;-38.13080360867914
1739209868.4316826;-38.13080360867914
1739209868.431686;-31.141103565318915
1739209868.431689;-31.141103565318915
1739209868.4316924;-33.981070128970906
1739209868.4316957;-45.120503652039325
1739209868.431699;-45.120503652039325
1739209868.4317024;-45.120503652039325
1739209868.4317057;-38.13080360867914
1739209868.431709;-45.120503652039325
1739209868.4317122;-33.981070128970906
1739209868.4317155;-38.13080360867914
1739209868.4317188;-38.13080360867914
1739209868.4317222;-45.120503652039325
1739209868.4317255;-33.981070128970906
1739209868.4317288;-45.120503652039325
1739209868.431732;-45.120503652039325
1739209868.4317353;-38.13080360867914
1739209868.4317386;-38.13080360867914
1739209868.431742;-38.13080360867914
1739209868.4317453;-33.981070128970906
1739209868.4317486;-45.120503652039325
1739209868.431752;-45.120503652039325
1739209868.431755;-38.13080360867914
1739209868.4317584;-38.13080360867914
1739209868.4317617;-38.13080360867914
1739209868.431765;-38.13080360867914
1739209868.4317684;-45.120503652039325
1739209868.4317718;-38.13080360867914
1739209868.4317749;-38.13080360867914
1739209868.4317782;-45.120503652039325
1739209868.4317815;-45.120503652039325
1739209868.4317849;-38.13080360867914
1739209868.4317882;-45.120503652039325
1739209868.4317915;-45.120503652039325
1739209868.431795;-45.120503652039325
1739209868.431798;-33.981070128970906
1739209868.4318013;-45.120503652039325
1739209868.4318047;-45.120503652039325
1739209868.431808;-38.13080360867914
1739209868.4318113;-35.57807855764607
1739209868.4318147;-38.13080360867914
1739209868.431818;-38.13080360867914
1739209868.431821;-33.981070128970906
1739209868.4318244;-35.57807855764607
1739209868.4318278;-45.120503652039325
1739209868.4318311;-38.13080360867914
1739209868.4318345;-45.120503652039325
1739209868.4318378;-45.120503652039325
1739209868.431841;-38.13080360867914
1739209868.4318442;-38.13080360867914
1739209868.4318476;-38.13080360867914
1739209868.431851;-45.120503652039325
1739209868.4318542;-45.120503652039325
1739209868.4318576;-38.13080360867914
1739209868.431861;-38.13080360867914
1739209868.431864;-33.981070128970906
1739209868.4318674;-31.141103565318915
1739209868.4318707;-38.13080360867914
1739209868.431874;-33.981070128970906
1739209868.4318774;-38.13080360867914
1739209868.4318807;-38.13080360867914
1739209868.431884;-38.13080360867914
1739209868.4318871;-38.13080360867914
1739209868.4318905;-38.13080360867914
1739209868.4318938;-45.120503652039325
1739209868.4318972;-45.120503652039325
1739209868.4319005;-38.13080360867914
1739209868.4319038;-38.13080360867914
1739209868.431907;-38.13080360867914
1739209868.4319103;-45.120503652039325
1739209868.4319136;-35.57807855764607
1739209868.431917;-38.13080360867914
1739209868.4319203;-38.13080360867914
1739209868.4319236;-38.13080360867914
1739209868.431927;-45.120503652039325
1739209868.43193;-38.13080360867914
1739209868.4319334;-38.13080360867914
1739209868.4319367;-38.13080360867914
1739209868.43194;-45.120503652039325
1739209868.4319434;-45.120503652039325
1739209868.4319468;-45.120503652039325
1739209868.4319499;-38.13080360867914
1739209868.4319532;-45.120503652039325
1739209868.4319565;-45.120503652039325
1739209868.4319599;-45.120503652039325
1739209868.4319632;-45.120503652039325
1739209868.4319665;-33.981070128970906
1739209868.43197;-45.120503652039325
1739209868.431973;-45.120503652039325
1739209868.4319763;-45.120503652039325
1739209868.4319797;-35.57807855764607
1739209868.431983;-32.816014438256545
1739209868.4319863;-45.120503652039325
1739209868.4319897;-38.13080360867914
1739209868.431993;-45.120503652039325
1739209868.431996;-33.981070128970906
1739209868.4319994;-45.120503652039325
1739209868.4320028;-38.13080360867914
1739209868.4320061;-45.120503652039325
1739209868.4320095;-45.120503652039325
1739209868.4320128;-33.981070128970906
1739209868.432016;-45.120503652039325
1739209868.4320192;-35.57807855764607
1739209868.4320226;-38.13080360867914
1739209868.432026;-35.57807855764607
1739209868.4320292;-38.13080360867914
1739209868.4320326;-38.13080360867914
1739209868.432036;-35.57807855764607
1739209868.432039;-38.13080360867914
1739209868.4320424;-38.13080360867914
1739209868.4320457;-45.120503652039325
1739209868.432049;-38.13080360867914
1739209868.4320524;-38.13080360867914
1739209868.4320557;-33.981070128970906
1739209868.4320588;-38.13080360867914
1739209868.4320621;-45.120503652039325
1739209868.4320655;-38.13080360867914
1739209868.4320688;-45.120503652039325
1739209868.4320722;-35.57807855764607
1739209868.4320755;-38.13080360867914
1739209868.4320788;-45.120503652039325
1739209868.432082;-45.120503652039325
1739209868.4320853;-35.57807855764607
1739209868.4320886;-30.49652367304973
1739209868.432092;-45.120503652039325
1739209868.4320953;-45.120503652039325
1739209868.4320986;-45.120503652039325
1739209868.432102;-33.981070128970906
1739209868.432105;-45.120503652039325
1739209868.4321084;-38.13080360867914
1739209868.4321117;-45.120503652039325
1739209868.432115;-45.120503652039325
1739209868.4321184;-45.120503652039325
1739209868.4321218;-45.120503652039325
1739209868.4321249;-45.120503652039325
1739209868.4321282;-45.120503652039325
1739209868.4321315;-33.981070128970906
1739209868.4321349;-45.120503652039325
1739209868.4285295;-38.13080360867914
1739209868.4285297;-38.13080360867914
1739209868.4285302;-45.120503652039325
1739209868.4285305;-38.13080360867914
1739209868.428531;-35.57807855764607
1739209868.4285314;-38.13080360867914
1739209868.4285316;-45.120503652039325
1739209868.4285321;-38.13080360867914
1739209868.4285324;-32.816014438256545
1739209868.4285328;-45.120503652039325
1739209868.4285333;-45.120503652039325
1739209868.4285336;-45.120503652039325
1739209868.428534;-38.13080360867914
1739209868.4285343;-32.816014438256545
1739209868.4285347;-38.13080360867914
1739209868.428535;-45.120503652039325
1739209868.4285355;-32.816014438256545
1739209868.428536;-32.81601443825658
1739209868.4285362;-38.13080360867914
1739209868.4285367;-28.992665084841942
1739209868.428537;-38.13080360867914
1739209868.4285374;-28.58837851428586
1739209868.4285376;-23.506823629689542
1739209868.428538;-28.588378514285886
1739209868.4285386;-31.141103565318915
1739209868.4285388;-32.816014438256545
1739209868.4285393;-45.120503652039325
1739209868.4285395;-45.120503652039325
1739209868.42854;-32.816014438256545
1739209868.4285405;-32.816014438256545
1739209868.4285407;-45.120503652039325
1739209868.4285412;-38.13080360867914
1739209868.4285414;-25.252786309376837
1739209868.428542;-33.981070128970906
1739209868.4285421;-27.267205301931607
1739209868.4285426;-24.15140352195872
1739209868.428543;-45.120503652039325
1739209868.4285433;-38.13080360867914
1739209868.4285438;-45.120503652039325
1739209868.428544;-45.120503652039325
1739209868.4285445;-45.120503652039325
1739209868.428545;-45.120503652039325
1739209868.4285452;-31.141103565318915
1739209868.4285457;-29.438486411369333
1739209868.428546;-27.267205301931607
1739209868.4285464;-30.49652367304973
1739209868.4285467;-26.487275050834725
1739209868.4285471;-24.74623867263306
1739209868.4285476;-26.487275050834715
1739209868.4285479;-45.120503652039325
1739209868.4285483;-33.981070128970906
1739209868.4285486;-45.120503652039325
1739209868.428549;-28.58837851428586
1739209868.4285495;-45.120503652039325
1739209868.4285498;-30.49652367304973
1739209868.4285502;-29.438486411369333
1739209868.4285505;-45.120503652039325
1739209868.428551;-45.120503652039325
1739209868.4285512;-28.58837851428586
1739209868.4285517;-26.991370085610722
1739209868.4285522;-25.62660358559016
1739209868.4285524;-31.141103565318915
1739209868.4285529;-35.57807855764607
1739209868.428553;-45.120503652039325
1739209868.4285536;-38.13080360867914
1739209868.428554;-38.13080360867914
1739209868.4285543;-32.816014438256545
1739209868.4285548;-31.141103565318915
1739209868.428555;-23.506823629689542
1739209868.4285555;-29.438486411369354
1739209868.4285557;-33.981070128970906
1739209868.4285562;-24.15140352195872
1739209868.4285567;-29.438486411369354
1739209868.428557;-45.120503652039325
1739209868.4285574;-33.981070128970906
1739209868.4285576;-45.120503652039325
1739209868.428558;-45.120503652039325
1739209868.4285586;-45.120503652039325
1739209868.4285588;-32.816014438256545
1739209868.4285593;-31.141103565318915
1739209868.4285595;-45.120503652039325
1739209868.42856;-38.13080360867914
1739209868.4285603;-45.120503652039325
1739209868.4285607;-25.25278630937684
1739209868.4285612;-22.002965041481744
1739209868.4285614;-31.141103565318915
1739209868.428562;-45.120503652039325
1739209868.4285622;-45.120503652039325
1739209868.4285626;-38.13080360867914
1739209868.4285629;-45.120503652039325
1739209868.4285634;-38.13080360867914
1739209868.4285638;-38.13080360867914
1739209868.428564;-38.13080360867914
1739209868.4285645;-45.120503652039325
1739209868.4285648;-38.13080360867914
1739209868.4285653;-45.120503652039325
1739209868.4285657;-38.13080360867914
1739209868.428566;-35.57807855764607
1739209868.4285665;-38.13080360867914
1739209868.4285667;-35.57807855764607
1739209868.4285672;-45.120503652039325
1739209868.4285674;-45.120503652039325
1739209868.428568;-45.120503652039325
1739209868.4285684;-45.120503652039325
1739209868.4285686;-45.120503652039325
1739209868.428569;-27.267205301931607
1739209868.4285693;-30.49652367304976
1739209868.4285698;-29.438486411369347
1739209868.4285703;-26.487275050834725
1739209868.4285705;-29.438486411369354
1739209868.428571;-31.141103565318915
1739209868.4285712;-38.13080360867914
1739209868.4285717;-35.57807855764607
1739209868.428572;-35.57807855764607
1739209868.4285724;-45.120503652039325
1739209868.428573;-29.438486411369333
1739209868.4285731;-32.81601443825658
1739209868.4285736;-38.13080360867914
1739209868.4285738;-33.981070128970906
1739209868.4285743;-33.981070128970906
1739209868.4285748;-24.746238672633048
1739209868.428575;-26.991370085610747
1739209868.4285755;-45.120503652039325
1739209868.4285758;-45.120503652039325
1739209868.4285762;-38.13080360867914
1739209868.4285765;-33.981070128970906
1739209868.428577;-38.13080360867914
1739209868.4285774;-32.816014438256545
1739209868.4285777;-30.49652367304973
1739209868.4285781;-26.991370085610722
1739209868.4285784;-26.487275050834715
1739209868.4285789;-27.8777449560314
1739209868.4285793;-32.81601443825658
1739209868.4285796;-23.75329798047522
1739209868.42858;-31.141103565318915
1739209868.4285803;-45.120503652039325
1739209868.4285808;-38.13080360867914
1739209868.428581;-38.13080360867914
1739209868.4285815;-38.13080360867914
1739209868.428582;-33.981070128970906
1739209868.4285822;-38.13080360867914
1739209868.4285827;-33.981070128970906
1739209868.428583;-35.57807855764607
1739209868.4285834;-30.49652367304973
1739209868.4285839;-33.981070128970956
1739209868.428584;-27.267205301931607
1739209868.4285846;-25.826314394896357
1739209868.4285848;-32.816014438256545
1739209868.4285853;-32.816014438256545
1739209868.4285855;-30.49652367304973
1739209868.428586;-33.981070128970906
1739209868.4285865;-31.141103565318915
1739209868.4285867;-38.13080360867914
1739209868.4285872;-32.816014438256545
1739209868.4285874;-28.992665084841942
1739209868.428588;-31.141103565318943
1739209868.4285882;-28.58837851428586
1739209868.4285886;-23.50682362968953
1739209868.428589;-30.49652367304976
1739209868.4285893;-31.141103565318915
1739209868.4285898;-33.981070128970906
1739209868.42859;-45.120503652039325
1739209868.4285905;-31.141103565318915
1739209868.428591;-31.141103565318893
1739209868.4285913;-38.13080360867914
1739209868.4285917;-38.13080360867914
1739209868.428592;-33.981070128970906
1739209868.4285924;-32.816014438256545
1739209868.4285927;-38.13080360867914
1739209868.4285932;-26.487275050834715
1739209868.4285936;-24.589719217205094
1739209868.4285939;-45.120503652039325
1739209868.4285944;-45.120503652039325
1739209868.4285946;-45.120503652039325
1739209868.428595;-35.57807855764607
1739209868.4285955;-38.13080360867914
1739209868.4285958;-38.13080360867914
1739209868.4285963;-38.13080360867914
1739209868.4285965;-33.981070128970906
1739209868.428597;-38.13080360867914
1739209868.4285972;-38.13080360867914
1739209868.4285977;-33.981070128970906
1739209868.4285982;-45.120503652039325
1739209868.4285984;-45.120503652039325
1739209868.4285989;-45.120503652039325
1739209868.428599;-38.13080360867914
1739209868.4285996;-38.13080360867914
1739209868.4286;-45.120503652039325
1739209868.4286003;-38.13080360867914
1739209868.4286008;-45.120503652039325
1739209868.428601;-32.816014438256545
1739209868.4286015;-32.816014438256545
1739209868.4286017;-45.120503652039325
1739209868.4286022;-25.62660358559016
1739209868.4286027;-25.826314394896357
1739209868.428603;-31.141103565318943
1739209868.4286034;-32.816014438256545
1739209868.4286036;-38.13080360867914
1739209868.4286041;-28.992665084841942
1739209868.4286046;-30.49652367304973
1739209868.4286048;-45.120503652039325
1739209868.4286053;-38.13080360867914
1739209868.4286056;-45.120503652039325
1739209868.428606;-45.120503652039325
1739209868.4286063;-45.120503652039325
1739209868.4286067;-38.13080360867914
1739209868.4286072;-23.75329798047522
1739209868.4286075;-26.035653463252796
1739209868.428608;-45.120503652039325
1739209868.4286082;-28.992665084841942
1739209868.4286087;-31.141103565318915
1739209868.428609;-33.981070128970906
1739209868.4286094;-45.120503652039325
1739209868.4286098;-33.981070128970906
1739209868.42861;-45.120503652039325
1739209868.4286106;-45.120503652039325
1739209868.4286108;-33.981070128970906
1739209868.4286113;-33.981070128970906
1739209868.4286118;-26.487275050834725
1739209868.428612;-24.74623867263306
1739209868.4286125;-29.438486411369333
1739209868.4286127;-31.141103565318915
1739209868.4286132;-32.816014438256545
1739209868.4286134;-31.141103565318915
1739209868.428614;-45.120503652039325
1739209868.4286144;-35.57807855764607
1739209868.4286146;-31.141103565318915
1739209868.428615;-33.981070128970906
1739209868.4286153;-35.57807855764607
1739209868.4286158;-32.816014438256545
1739209868.4286163;-25.826314394896357
1739209868.4286165;-24.589719217205094
1739209868.428617;-32.816014438256545
1739209868.4286172;-31.141103565318915
1739209868.4286177;-31.141103565318915
1739209868.428618;-31.141103565318915
1739209868.4286184;-45.120503652039325
1739209868.428619;-33.981070128970906
1739209868.4286191;-45.120503652039325
1739209868.4286196;-38.13080360867914
1739209868.4286199;-30.49652367304973
1739209868.4286203;-45.120503652039325
1739209868.4286208;-26.991370085610722
1739209868.428621;-23.75329798047522
1739209868.4286215;-30.49652367304973
1739209868.4286218;-33.981070128970906
1739209868.4286222;-21.4469444417791
1739209868.4286225;-31.141103565318893
1739209868.428623;-32.816014438256545
1739209868.4286234;-29.438486411369333
1739209868.4286237;-45.120503652039325
1739209868.4286242;-38.13080360867914
1739209868.4286244;-45.120503652039325
1739209868.4286249;-35.57807855764607
1739209868.4286253;-31.141103565318943
1739209868.4286256;-25.07728991421287
1739209868.428626;-22.84163660590255
1739209868.4286263;-31.141103565318893
1739209868.4286268;-33.981070128970906
1739209868.428627;-33.981070128970906
1739209868.4286275;-38.13080360867914
1739209868.428628;-29.438486411369333
1739209868.4286282;-28.58837851428586
1739209868.4286287;-38.13080360867914
1739209868.428629;-45.120503652039325
1739209868.4286294;-33.981070128970906
1739209868.4286299;-38.13080360867914
1739209868.42863;-28.992665084841967
1739209868.4286306;-27.877744956031417
1739209868.4286308;-29.438486411369333
1739209868.4286313;-31.141103565318943
1739209868.4286315;-27.267205301931607
1739209868.428632;-35.57807855764607
1739209868.4286325;-33.981070128970906
1739209868.4286327;-45.120503652039325
1739209868.4286332;-45.120503652039325
1739209868.4286335;-30.49652367304973
1739209868.428634;-33.981070128970906
1739209868.4286342;-27.267205301931607
1739209868.4286346;-35.57807855764607
1739209868.4286351;-25.826314394896357
1739209868.4286354;-29.438486411369333
1739209868.4286358;-35.57807855764607
1739209868.428636;-26.487275050834715
1739209868.4286366;-45.120503652039325
1739209868.428637;-45.120503652039325
1739209868.4286373;-38.13080360867914
1739209868.4286377;-45.120503652039325
1739209868.428638;-38.13080360867914
1739209868.4286385;-31.141103565318915
1739209868.4286387;-35.57807855764607
1739209868.4286392;-29.438486411369347
1739209868.4286397;-26.991370085610768
1739209868.42864;-26.487275050834725
1739209868.4286404;-26.991370085610736
1739209868.4286406;-31.141103565318893
1739209868.428641;-45.120503652039325
1739209868.4286416;-45.120503652039325
1739209868.4286418;-38.13080360867914
1739209868.4286423;-38.13080360867914
1739209868.4286425;-38.13080360867914
1739209868.428643;-38.13080360867914
1739209868.4286432;-45.120503652039325
1739209868.4286437;-45.120503652039325
1739209868.4286442;-38.13080360867914
1739209868.4286444;-45.120503652039325
1739209868.428645;-38.13080360867914
1739209868.4286451;-45.120503652039325
1739209868.4286456;-45.120503652039325
1739209868.428646;-45.120503652039325
1739209868.4286463;-45.120503652039325
1739209868.4286468;-45.120503652039325
1739209868.428647;-38.13080360867914
1739209868.4286475;-45.120503652039325
1739209868.4286478;-45.120503652039325
1739209868.4286482;-38.13080360867914
1739209868.4286487;-38.13080360867914
1739209868.428649;-38.13080360867914
1739209868.4286494;-33.981070128970906
1739209868.4286497;-32.816014438256545
1739209868.4286501;-45.120503652039325
1739209868.4286506;-38.13080360867914
1739209868.4286509;-38.13080360867914
1739209868.4286513;-38.13080360867914
1739209868.4286516;-38.13080360867914
1739209868.428652;-35.57807855764607
1739209868.4286523;-38.13080360867914
1739209868.4286528;-38.13080360867914
1739209868.4286532;-38.13080360867914
1739209868.4286535;-38.13080360867914
1739209868.428654;-45.120503652039325
1739209868.4286542;-45.120503652039325
1739209868.4286547;-38.13080360867914
1739209868.4286551;-38.13080360867914
1739209868.4286554;-32.816014438256545
1739209868.4286559;-26.991370085610722
1739209868.428656;-45.120503652039325
1739209868.4286566;-45.120503652039325
1739209868.4286568;-38.13080360867914
1739209868.4286573;-33.981070128970906
1739209868.4286578;-35.57807855764607
1739209868.428658;-35.57807855764607
1739209868.4286585;-45.120503652039325
1739209868.4286587;-32.81601443825658
1739209868.4286592;-38.13080360867914
1739209868.4286594;-35.57807855764607
1739209868.42866;-45.120503652039325
1739209868.4286604;-38.13080360867914
1739209868.4286606;-45.120503652039325
1739209868.428661;-45.120503652039325
1739209868.4286613;-38.13080360867914
1739209868.4286618;-28.992665084841942
1739209868.4286623;-35.57807855764607
1739209868.4286625;-38.13080360867914
1739209868.428663;-32.816014438256545
1739209868.4286633;-35.57807855764607
1739209868.4286637;-38.13080360867914
1739209868.428664;-45.120503652039325
1739209868.4286644;-45.120503652039325
1739209868.428665;-45.120503652039325
1739209868.4286652;-45.120503652039325
1739209868.4286656;-38.13080360867914
1739209868.4286659;-38.13080360867914
1739209868.4286664;-45.120503652039325
1739209868.4286668;-38.13080360867914
1739209868.428667;-33.981070128970906
1739209868.4286675;-45.120503652039325
1739209868.4286678;-38.13080360867914
1739209868.4286683;-35.57807855764607
1739209868.4286685;-33.981070128970906
1739209868.428669;-33.981070128970906
1739209868.4286695;-33.981070128970906
1739209868.4286697;-45.120503652039325
1739209868.4286702;-45.120503652039325
1739209868.4286704;-38.13080360867914
1739209868.428671;-38.13080360867914
1739209868.4286714;-45.120503652039325
1739209868.4286716;-45.120503652039325
1739209868.428672;-35.57807855764607
1739209868.4286723;-38.13080360867914
1739209868.4286728;-38.13080360867914
1739209868.428673;-32.816014438256545
1739209868.4286735;-45.120503652039325
1739209868.428674;-45.120503652039325
1739209868.4286742;-31.141103565318893
1739209868.4286747;-28.218542851754165
1739209868.428675;-45.120503652039325
1739209868.4286754;-31.141103565318915
1739209868.428676;-45.120503652039325
1739209868.4286761;-30.49652367304973
1739209868.4286766;-25.826314394896357
1739209868.4286768;-33.981070128970956
1739209868.4286773;-26.991370085610722
1739209868.4286776;-24.746238672633048
1739209868.428678;-33.981070128970906
1739209868.4286785;-33.981070128970906
1739209868.4286788;-29.438486411369333
1739209868.4286792;-33.981070128970906
1739209868.4286795;-35.57807855764607
1739209868.42868;-27.877744956031414
1739209868.4286804;-38.13080360867914
1739209868.4286807;-33.981070128970956
1739209868.4286811;-32.81601443825658
1739209868.4286814;-31.141103565318915
1739209868.4286819;-45.120503652039325
1739209868.428682;-28.218542851754165
1739209868.4286826;-45.120503652039325
1739209868.428683;-31.141103565318915
1739209868.4286833;-29.438486411369347
1739209868.4286838;-45.120503652039325
1739209868.428684;-38.13080360867914
1739209868.4286845;-32.816014438256545
1739209868.4286847;-30.49652367304973
1739209868.4286852;-38.13080360867914
1739209868.4286857;-31.141103565318893
1739209868.428686;-25.826314394896357
1739209868.4286864;-33.981070128970906
1739209868.4286866;-25.826314394896357
1739209868.428687;-31.141103565318915
1739209868.4286876;-29.438486411369333
1739209868.4286878;-38.13080360867914
1739209868.4286883;-38.13080360867914
1739209868.4286885;-33.981070128970906
1739209868.428689;-45.120503652039325
1739209868.4286892;-30.49652367304973
1739209868.4286897;-31.141103565318915
1739209868.4286902;-32.81601443825658
1739209868.4286904;-33.981070128970956
1739209868.428691;-28.58837851428586
1739209868.4286911;-38.13080360867914
1739209868.4286916;-31.141103565318915
1739209868.428692;-38.13080360867914
1739209868.4286923;-45.120503652039325
1739209868.4286928;-33.981070128970906
1739209868.428693;-28.992665084841942
1739209868.4286935;-31.141103565318915
1739209868.4286938;-28.992665084841942
1739209868.4286942;-33.981070128970956
1739209868.4286947;-33.981070128970906
1739209868.428695;-28.992665084841942
1739209868.4286954;-31.141103565318915
1739209868.4286957;-38.13080360867914
1739209868.4286962;-28.58837851428586
1739209868.4286966;-25.826314394896357
1739209868.4286969;-25.826314394896357
1739209868.4286973;-31.141103565318943
1739209868.4286976;-26.487275050834715
1739209868.428698;-28.992665084841967
1739209868.4286983;-28.992665084841942
1739209868.4286988;-29.438486411369333
1739209868.4286993;-32.816014438256545
1739209868.4286995;-31.141103565318915
1739209868.4287;-45.120503652039325
1739209868.4287002;-45.120503652039325
1739209868.4287007;-31.141103565318915
1739209868.4287012;-27.8777449560314
1739209868.4287014;-33.981070128970906
1739209868.4287019;-25.826314394896357
1739209868.428702;-38.13080360867914
1739209868.4287026;-32.816014438256545
1739209868.4287028;-38.13080360867914
1739209868.4287033;-38.13080360867914
1739209868.4287038;-32.81601443825658
1739209868.428704;-27.877744956031414
1739209868.4287045;-31.141103565318893
