CAN Message; 0x1bb:0000385809ce7c42
Timestamp;Amplitude
1739209829.4264498;-45.120503652039325
1739209829.4264517;-28.992665084841942
1739209829.4264534;-38.13080360867914
1739209829.4264553;-33.981070128970906
1739209829.4264572;-38.13080360867914
1739209829.426459;-31.141103565318915
1739209829.426461;-45.120503652039325
1739209829.426463;-38.13080360867914
1739209829.4264648;-38.13080360867914
1739209829.4264665;-32.816014438256545
1739209829.4264684;-33.981070128970906
1739209829.4264703;-45.120503652039325
1739209829.4264722;-45.120503652039325
1739209829.426474;-38.13080360867914
1739209829.426476;-38.13080360867914
1739209829.426478;-38.13080360867914
1739209829.4264798;-38.13080360867914
1739209829.4264815;-33.981070128970906
1739209829.4264834;-38.13080360867914
1739209829.4264853;-38.13080360867914
1739209829.4264872;-45.120503652039325
1739209829.426489;-45.120503652039325
1739209829.426491;-38.13080360867914
1739209829.426493;-45.120503652039325
1739209829.4264946;-45.120503652039325
1739209829.4264965;-45.120503652039325
1739209829.4264984;-45.120503652039325
1739209829.4265003;-45.120503652039325
1739209829.4265022;-38.13080360867914
1739209829.4265041;-33.981070128970906
1739209829.426506;-45.120503652039325
1739209829.4265077;-45.120503652039325
1739209829.4265096;-45.120503652039325
1739209829.4265115;-45.120503652039325
1739209829.4265134;-45.120503652039325
1739209829.4265153;-45.120503652039325
1739209829.4265172;-45.120503652039325
1739209829.4265192;-38.13080360867914
1739209829.426521;-38.13080360867914
1739209829.4265227;-45.120503652039325
1739209829.4265246;-45.120503652039325
1739209829.4265265;-38.13080360867914
1739209829.4265285;-38.13080360867914
1739209829.4265304;-38.13080360867914
1739209829.4265323;-45.120503652039325
1739209829.4265342;-38.13080360867914
1739209829.4265358;-35.57807855764607
1739209829.4265378;-38.13080360867914
1739209829.4265397;-38.13080360867914
1739209829.4265416;-33.981070128970906
1739209829.4265435;-33.981070128970906
1739209829.4265454;-38.13080360867914
1739209829.4265473;-45.120503652039325
1739209829.426549;-38.13080360867914
1739209829.4265509;-45.120503652039325
1739209829.4265528;-45.120503652039325
1739209829.4265547;-45.120503652039325
1739209829.4265566;-38.13080360867914
1739209829.4265585;-38.13080360867914
1739209829.4265604;-38.13080360867914
1739209829.4265623;-45.120503652039325
1739209829.426564;-38.13080360867914
1739209829.426566;-35.57807855764607
1739209829.4265678;-38.13080360867914
1739209829.4265697;-45.120503652039325
1739209829.4265716;-38.13080360867914
1739209829.4265735;-45.120503652039325
1739209829.4265754;-45.120503652039325
1739209829.426577;-35.57807855764607
1739209829.426579;-33.981070128970906
1739209829.426581;-45.120503652039325
1739209829.4265828;-38.13080360867914
1739209829.4265847;-32.816014438256545
1739209829.4265866;-38.13080360867914
1739209829.4265885;-45.120503652039325
1739209829.4265902;-38.13080360867914
1739209829.426592;-38.13080360867914
1739209829.426594;-45.120503652039325
1739209829.426596;-38.13080360867914
1739209829.4265978;-45.120503652039325
1739209829.4265997;-38.13080360867914
1739209829.4266016;-45.120503652039325
1739209829.4266036;-38.13080360867914
1739209829.4266052;-35.57807855764607
1739209829.4266071;-38.13080360867914
1739209829.426609;-45.120503652039325
1739209829.426611;-45.120503652039325
1739209829.4266129;-38.13080360867914
1739209829.4266148;-45.120503652039325
1739209829.4266167;-45.120503652039325
1739209829.4266183;-45.120503652039325
1739209829.4266202;-45.120503652039325
1739209829.4266222;-45.120503652039325
1739209829.426624;-45.120503652039325
1739209829.426626;-33.981070128970906
1739209829.4266279;-38.13080360867914
1739209829.4266298;-45.120503652039325
1739209829.4266315;-45.120503652039325
1739209829.4266334;-32.816014438256545
1739209829.4266353;-33.981070128970906
1739209829.4266372;-45.120503652039325
1739209829.426639;-45.120503652039325
1739209829.426641;-32.816014438256545
1739209829.426643;-32.816014438256545
1739209829.4266448;-45.120503652039325
1739209829.4266465;-45.120503652039325
1739209829.4266484;-35.57807855764607
1739209829.4266503;-38.13080360867914
1739209829.4266522;-38.13080360867914
1739209829.426654;-38.13080360867914
1739209829.426656;-45.120503652039325
1739209829.426658;-33.981070128970906
1739209829.4266596;-45.120503652039325
1739209829.4266615;-38.13080360867914
1739209829.4266634;-38.13080360867914
1739209829.4266653;-45.120503652039325
1739209829.4266672;-38.13080360867914
1739209829.4266691;-45.120503652039325
1739209829.426671;-45.120503652039325
1739209829.4266727;-45.120503652039325
1739209829.4266746;-38.13080360867914
1739209829.4266765;-45.120503652039325
1739209829.4266784;-30.49652367304973
1739209829.4266803;-28.58837851428586
1739209829.4266822;-45.120503652039325
1739209829.4266841;-45.120503652039325
1739209829.4266858;-35.57807855764607
1739209829.4266877;-38.13080360867914
1739209829.4266896;-38.13080360867914
1739209829.4266915;-35.57807855764607
1739209829.4266934;-45.120503652039325
1739209829.4266953;-38.13080360867914
1739209829.4266973;-38.13080360867914
1739209829.4266992;-38.13080360867914
1739209829.4267008;-45.120503652039325
1739209829.4267027;-38.13080360867914
1739209829.4267046;-32.816014438256545
1739209829.4267066;-33.981070128970906
1739209829.4267085;-45.120503652039325
1739209829.4267104;-45.120503652039325
1739209829.4267123;-45.120503652039325
1739209829.426714;-45.120503652039325
1739209829.4267159;-45.120503652039325
1739209829.4267178;-45.120503652039325
1739209829.4267197;-38.13080360867914
1739209829.4267216;-45.120503652039325
1739209829.4267235;-33.981070128970906
1739209829.4267254;-27.267205301931607
1739209829.426727;-45.120503652039325
1739209829.426729;-38.13080360867914
1739209829.4267309;-38.13080360867914
1739209829.4267328;-32.816014438256545
1739209829.4267347;-45.120503652039325
1739209829.4267366;-38.13080360867914
1739209829.4267385;-45.120503652039325
1739209829.4267404;-31.141103565318943
1739209829.426742;-45.120503652039325
1739209829.426744;-45.120503652039325
1739209829.426746;-33.981070128970906
1739209829.4267478;-38.13080360867914
1739209829.4267497;-38.13080360867914
1739209829.4267516;-38.13080360867914
1739209829.4267535;-35.57807855764607
1739209829.4267552;-28.992665084841942
1739209829.426757;-45.120503652039325
1739209829.426759;-38.13080360867914
1739209829.426761;-35.57807855764607
1739209829.4267628;-38.13080360867914
1739209829.4267647;-45.120503652039325
1739209829.4267666;-45.120503652039325
1739209829.4267683;-38.13080360867914
1739209829.4267702;-38.13080360867914
1739209829.426772;-45.120503652039325
1739209829.426774;-38.13080360867914
1739209829.426776;-38.13080360867914
1739209829.4267778;-38.13080360867914
1739209829.4267797;-38.13080360867914
1739209829.4267817;-45.120503652039325
1739209829.4267833;-35.57807855764607
1739209829.4267852;-35.57807855764607
1739209829.4267871;-45.120503652039325
1739209829.426789;-38.13080360867914
1739209829.426791;-45.120503652039325
1739209829.4267929;-45.120503652039325
1739209829.4267948;-45.120503652039325
1739209829.4267964;-38.13080360867914
1739209829.4267983;-38.13080360867914
1739209829.4268003;-45.120503652039325
1739209829.4268022;-45.120503652039325
1739209829.426804;-45.120503652039325
1739209829.426806;-35.57807855764607
1739209829.4268079;-38.13080360867914
1739209829.4268095;-38.13080360867914
1739209829.4268115;-38.13080360867914
1739209829.4268134;-45.120503652039325
1739209829.4268153;-38.13080360867914
1739209829.4268172;-38.13080360867914
1739209829.426819;-38.13080360867914
1739209829.426821;-38.13080360867914
1739209829.426823;-38.13080360867914
1739209829.4268246;-38.13080360867914
1739209829.4268265;-32.816014438256545
1739209829.4268284;-31.141103565318915
1739209829.4268303;-33.981070128970906
1739209829.4268322;-38.13080360867914
1739209829.426834;-38.13080360867914
1739209829.426836;-45.120503652039325
1739209829.4268377;-33.981070128970906
1739209829.4268396;-38.13080360867914
1739209829.4268415;-45.120503652039325
1739209829.4268434;-38.13080360867914
1739209829.4268453;-38.13080360867914
1739209829.4268472;-45.120503652039325
1739209829.4268491;-45.120503652039325
1739209829.4268508;-38.13080360867914
1739209829.4268527;-38.13080360867914
1739209829.4268546;-45.120503652039325
1739209829.4268565;-38.13080360867914
1739209829.4268584;-38.13080360867914
1739209829.4268603;-33.981070128970906
1739209829.4268622;-45.120503652039325
1739209829.4268641;-45.120503652039325
1739209829.4268658;-45.120503652039325
1739209829.4268677;-38.13080360867914
1739209829.4268696;-38.13080360867914
1739209829.4268715;-45.120503652039325
1739209829.4268734;-45.120503652039325
1739209829.4268754;-38.13080360867914
1739209829.4268773;-38.13080360867914
1739209829.426879;-45.120503652039325
1739209829.4268808;-38.13080360867914
1739209829.4268827;-38.13080360867914
1739209829.4268847;-38.13080360867914
1739209829.4268866;-45.120503652039325
1739209829.4268885;-38.13080360867914
1739209829.4268904;-45.120503652039325
1739209829.426892;-45.120503652039325
1739209829.426894;-45.120503652039325
1739209829.4268959;-45.120503652039325
1739209829.4268978;-38.13080360867914
1739209829.4268997;-45.120503652039325
1739209829.4269016;-38.13080360867914
1739209829.4269035;-38.13080360867914
1739209829.4269054;-38.13080360867914
1739209829.426907;-32.816014438256545
1739209829.426909;-38.13080360867914
1739209829.4269109;-45.120503652039325
1739209829.4269128;-38.13080360867914
1739209829.4269147;-35.57807855764607
1739209829.4269166;-35.57807855764607
1739209829.4269185;-45.120503652039325
1739209829.4269202;-45.120503652039325
1739209829.426922;-45.120503652039325
1739209829.426924;-38.13080360867914
1739209829.426926;-45.120503652039325
1739209829.4269278;-38.13080360867914
1739209829.4269297;-38.13080360867914
1739209829.4269316;-45.120503652039325
1739209829.4269333;-35.57807855764607
1739209829.4269352;-38.13080360867914
1739209829.426937;-30.49652367304973
1739209829.426939;-35.57807855764607
1739209829.426941;-38.13080360867914
1739209829.4269428;-38.13080360867914
1739209829.4269447;-38.13080360867914
1739209829.4269464;-35.57807855764607
1739209829.4269483;-45.120503652039325
1739209829.4269502;-38.13080360867914
1739209829.4269521;-45.120503652039325
1739209829.426954;-45.120503652039325
1739209829.426956;-32.816014438256545
1739209829.4269578;-38.13080360867914
1739209829.4269598;-45.120503652039325
1739209829.4269614;-45.120503652039325
1739209829.4269633;-35.57807855764607
1739209829.4269652;-45.120503652039325
1739209829.4269671;-35.57807855764607
1739209829.426969;-35.57807855764607
1739209829.426971;-38.13080360867914
1739209829.4269729;-35.57807855764607
1739209829.4269745;-45.120503652039325
1739209829.4269764;-38.13080360867914
1739209829.4269783;-38.13080360867914
1739209829.4269803;-38.13080360867914
1739209829.4269822;-45.120503652039325
1739209829.426984;-45.120503652039325
1739209829.426986;-32.816014438256545
1739209829.4269876;-38.13080360867914
1739209829.4269896;-45.120503652039325
1739209829.4269915;-45.120503652039325
1739209829.4269934;-45.120503652039325
1739209829.4269953;-38.13080360867914
1739209829.4269972;-45.120503652039325
1739209829.426999;-45.120503652039325
1739209829.427001;-38.13080360867914
1739209829.4270027;-45.120503652039325
1739209829.4270046;-32.816014438256545
1739209829.4270065;-38.13080360867914
1739209829.4270084;-38.13080360867914
1739209829.4270103;-38.13080360867914
1739209829.4270122;-33.981070128970906
1739209829.427014;-32.816014438256545
1739209829.4270158;-38.13080360867914
1739209829.4270177;-33.981070128970906
1739209829.4270196;-45.120503652039325
1739209829.4270215;-33.981070128970906
1739209829.4270234;-38.13080360867914
1739209829.4270253;-35.57807855764607
1739209829.4270272;-45.120503652039325
1739209829.427029;-38.13080360867914
1739209829.4270308;-38.13080360867914
1739209829.4270327;-45.120503652039325
1739209829.4270346;-45.120503652039325
1739209829.4270365;-45.120503652039325
1739209829.4270384;-45.120503652039325
1739209829.4270403;-45.120503652039325
1739209829.4270422;-30.49652367304973
1739209829.427044;-28.58837851428586
1739209829.4270458;-45.120503652039325
1739209829.4270477;-45.120503652039325
1739209829.4270496;-38.13080360867914
1739209829.4270515;-38.13080360867914
1739209829.4270535;-45.120503652039325
1739209829.4270554;-38.13080360867914
1739209829.427057;-38.13080360867914
1739209829.427059;-38.13080360867914
1739209829.4270608;-38.13080360867914
1739209829.4270627;-38.13080360867914
1739209829.4270647;-45.120503652039325
1739209829.4270666;-45.120503652039325
1739209829.4270685;-38.13080360867914
1739209829.4270701;-45.120503652039325
1739209829.427072;-35.57807855764607
1739209829.427074;-31.141103565318915
1739209829.4270759;-45.120503652039325
1739209829.4270778;-38.13080360867914
1739209829.4270797;-38.13080360867914
1739209829.4270816;-45.120503652039325
1739209829.4270835;-38.13080360867914
1739209829.4270852;-38.13080360867914
1739209829.427087;-45.120503652039325
1739209829.427089;-38.13080360867914
1739209829.427091;-45.120503652039325
1739209829.4270928;-45.120503652039325
1739209829.4270947;-45.120503652039325
1739209829.4270966;-45.120503652039325
1739209829.4270983;-45.120503652039325
1739209829.4271002;-45.120503652039325
1739209829.427102;-45.120503652039325
1739209829.427104;-38.13080360867914
1739209829.427106;-45.120503652039325
1739209829.4271078;-38.13080360867914
1739209829.4271097;-45.120503652039325
1739209829.4271114;-45.120503652039325
1739209829.4271133;-38.13080360867914
1739209829.4271152;-38.13080360867914
1739209829.427117;-38.13080360867914
1739209829.427119;-28.992665084841942
1739209829.427121;-38.13080360867914
1739209829.4271228;-38.13080360867914
1739209829.4271247;-38.13080360867914
1739209829.4271264;-33.981070128970906
1739209829.4271283;-38.13080360867914
1739209829.4271302;-38.13080360867914
1739209829.4271321;-45.120503652039325
1739209829.427134;-31.14110356531892
1739209829.427136;-38.13080360867914
1739209829.4271379;-33.981070128970906
1739209829.4271395;-45.120503652039325
1739209829.4271414;-45.120503652039325
1739209829.4271433;-45.120503652039325
1739209829.4271452;-45.120503652039325
1739209829.4271472;-45.120503652039325
1739209829.427149;-28.992665084841942
1739209829.427151;-38.13080360867914
1739209829.4271526;-45.120503652039325
1739209829.4271545;-45.120503652039325
1739209829.4271564;-45.120503652039325
1739209829.4271584;-38.13080360867914
1739209829.4271603;-45.120503652039325
1739209829.4271622;-38.13080360867914
1739209829.427164;-30.49652367304973
1739209829.427166;-45.120503652039325
1739209829.4271677;-45.120503652039325
1739209829.4271696;-38.13080360867914
1739209829.4271715;-45.120503652039325
1739209829.4271734;-45.120503652039325
1739209829.4271753;-38.13080360867914
1739209829.4271772;-45.120503652039325
1739209829.427179;-38.13080360867914
1739209829.4271808;-38.13080360867914
1739209829.4271827;-38.13080360867914
1739209829.4271846;-45.120503652039325
1739209829.4271865;-45.120503652039325
1739209829.4271884;-45.120503652039325
1739209829.4271903;-45.120503652039325
1739209829.4271922;-38.13080360867914
1739209829.4271939;-45.120503652039325
1739209829.4271958;-38.13080360867914
1739209829.4271977;-38.13080360867914
1739209829.4271996;-38.13080360867914
1739209829.4272015;-45.120503652039325
1739209829.4272034;-45.120503652039325
1739209829.4272053;-45.120503652039325
1739209829.427207;-45.120503652039325
1739209829.427209;-45.120503652039325
1739209829.4272108;-45.120503652039325
1739209829.4272127;-38.13080360867914
1739209829.4272146;-45.120503652039325
1739209829.4272165;-38.13080360867914
1739209829.4272184;-45.120503652039325
1739209829.4272203;-45.120503652039325
1739209829.427222;-45.120503652039325
1739209829.427224;-38.13080360867914
1739209829.4272258;-38.13080360867914
1739209829.4272277;-38.13080360867914
1739209829.4272296;-38.13080360867914
1739209829.4272316;-38.13080360867914
1739209829.4272335;-33.981070128970906
1739209829.4272351;-38.13080360867914
1739209829.427237;-38.13080360867914
1739209829.427239;-45.120503652039325
1739209829.4272408;-45.120503652039325
1739209829.4272428;-38.13080360867914
1739209829.4272447;-45.120503652039325
1739209829.4272466;-45.120503652039325
1739209829.4272482;-38.13080360867914
1739209829.4272501;-38.13080360867914
1739209829.427252;-45.120503652039325
1739209829.427254;-45.120503652039325
1739209829.4272559;-45.120503652039325
1739209829.4272578;-38.13080360867914
1739209829.4272597;-38.13080360867914
1739209829.4272616;-32.816014438256545
1739209829.4272633;-38.13080360867914
1739209829.4272652;-45.120503652039325
1739209829.427267;-45.120503652039325
1739209829.427269;-45.120503652039325
1739209829.427271;-38.13080360867914
1739209829.4272728;-45.120503652039325
1739209829.4272747;-45.120503652039325
1739209829.4272764;-38.13080360867914
1739209829.4272783;-45.120503652039325
1739209829.4272802;-45.120503652039325
1739209829.427282;-45.120503652039325
1739209829.427284;-38.13080360867914
1739209829.427286;-45.120503652039325
1739209829.4272878;-45.120503652039325
1739209829.4272895;-38.13080360867914
1739209829.4272914;-38.13080360867914
1739209829.4272933;-38.13080360867914
1739209829.4272952;-45.120503652039325
1739209829.427297;-35.57807855764607
1739209829.427299;-38.13080360867914
1739209829.427301;-35.57807855764607
1739209829.4273028;-35.57807855764607
1739209829.4273045;-45.120503652039325
1739209829.4273064;-38.13080360867914
1739209829.4273083;-35.57807855764607
1739209829.4273102;-35.57807855764607
1739209829.4273121;-45.120503652039325
1739209829.427314;-38.13080360867914
1739209829.427316;-33.981070128970906
1739209829.4273176;-45.120503652039325
1739209829.4273195;-45.120503652039325
1739209829.4273214;-38.13080360867914
1739209829.4273233;-45.120503652039325
1739209829.4273252;-38.13080360867914
1739209829.4273272;-45.120503652039325
1739209829.427329;-38.13080360867914
1739209829.4273307;-38.13080360867914
1739209829.4273326;-45.120503652039325
1739209829.4273345;-45.120503652039325
1739209829.4273365;-45.120503652039325
1739209829.4273384;-33.981070128970906
1739209829.4273403;-38.13080360867914
1739209829.4273422;-45.120503652039325
1739209829.427344;-45.120503652039325
1739209829.4273458;-29.438486411369333
1739209829.4273477;-32.816014438256545
1739209829.4273496;-38.13080360867914
1739209829.4273515;-38.13080360867914
1739209829.4273534;-45.120503652039325
1739209829.4273553;-38.13080360867914
1739209829.4273572;-45.120503652039325
1739209829.4273589;-38.13080360867914
1739209829.4273608;-45.120503652039325
1739209829.4273627;-45.120503652039325
1739209829.4273646;-45.120503652039325
1739209829.4273665;-45.120503652039325
1739209829.4273684;-45.120503652039325
1739209829.4273703;-38.13080360867914
1739209829.427372;-38.13080360867914
1739209829.427374;-38.13080360867914
1739209829.4273758;-30.49652367304973
1739209829.4273777;-27.8777449560314
1739209829.4273796;-38.13080360867914
1739209829.4273815;-33.981070128970906
1739209829.4273834;-45.120503652039325
1739209829.4273853;-45.120503652039325
1739209829.427387;-45.120503652039325
1739209829.427389;-33.981070128970906
1739209829.4273908;-45.120503652039325
1739209829.4273927;-38.13080360867914
1739209829.4273946;-38.13080360867914
1739209829.4273965;-45.120503652039325
1739209829.4273984;-38.13080360867914
1739209829.4274;-45.120503652039325
1739209829.427402;-38.13080360867914
1739209829.427404;-38.13080360867914
1739209829.4274058;-30.49652367304973
1739209829.4274077;-26.991370085610722
1739209829.4274096;-45.120503652039325
1739209829.4274116;-38.13080360867914
1739209829.4274132;-45.120503652039325
1739209829.4274151;-38.13080360867914
1739209829.427417;-45.120503652039325
1739209829.427419;-38.13080360867914
1739209829.4274209;-38.13080360867914
1739209829.4274228;-33.981070128970956
1739209829.4274247;-45.120503652039325
1739209829.4274263;-45.120503652039325
1739209829.4274282;-38.13080360867914
1739209829.4274302;-38.13080360867914
1739209829.427432;-45.120503652039325
1739209829.427434;-38.13080360867914
1739209829.4274359;-35.57807855764607
