CAN Message; 0x1d3:00008a5cd292f5d1
1739209729.9007025;-33.981070128970906
1739209729.9007096;-38.13080360867914
1739209729.900717;-45.120503652039325
1739209729.9007244;-38.13080360867914
1739209729.9007316;-38.13080360867914
1739209729.900739;-45.120503652039325
1739209729.9007463;-38.13080360867914
1739209729.9007537;-38.13080360867914
1739209729.900761;-38.13080360867914
1739209729.9007683;-45.120503652039325
1739209729.9007757;-45.120503652039325
1739209729.9007828;-38.13080360867914
1739209729.9007902;-32.816014438256545
1739209729.9007976;-38.13080360867914
1739209729.9008048;-33.981070128970906
1739209729.9008121;-45.120503652039325
1739209729.9008195;-45.120503652039325
1739209729.9008267;-38.13080360867914
1739209729.900834;-45.120503652039325
1739209729.9008415;-38.13080360867914
1739209729.9008489;-38.13080360867914
1739209729.900856;-38.13080360867914
1739209729.9008634;-45.120503652039325
1739209729.9008708;-38.13080360867914
1739209729.900878;-45.120503652039325
1739209729.9008853;-32.816014438256545
1739209729.9008927;-32.816014438256545
1739209729.9009;-45.120503652039325
1739209729.9009073;-45.120503652039325
1739209729.9009147;-38.13080360867914
1739209729.9009218;-32.816014438256545
1739209729.9009292;-45.120503652039325
1739209729.9009366;-38.13080360867914
1739209729.9009438;-38.13080360867914
1739209729.9009511;-45.120503652039325
1739209729.9009585;-45.120503652039325
1739209729.900966;-45.120503652039325
1739209729.900973;-38.13080360867914
1739209729.9009805;-45.120503652039325
1739209729.9009879;-38.13080360867914
1739209729.900995;-45.120503652039325
1739209729.9010024;-32.816014438256545
1739209729.9010098;-30.49652367304973
1739209729.901017;-45.120503652039325
1739209729.9010243;-45.120503652039325
1739209729.9010317;-35.57807855764607
1739209729.901039;-35.57807855764607
1739209729.9010463;-45.120503652039325
1739209729.9010537;-45.120503652039325
1739209729.901061;-38.13080360867914
1739209729.9010682;-38.13080360867914
1739209729.9010756;-45.120503652039325
1739209729.901083;-38.13080360867914
1739209729.9010901;-38.13080360867914
1739209729.9010975;-38.13080360867914
1739209729.901105;-38.13080360867914
1739209729.901112;-45.120503652039325
1739209729.9011195;-45.120503652039325
1739209729.9011269;-45.120503652039325
1739209729.901134;-45.120503652039325
1739209729.9011414;-45.120503652039325
1739209729.9011488;-33.981070128970906
1739209729.901156;-32.816014438256545
1739209729.9011633;-45.120503652039325
1739209729.9011707;-45.120503652039325
1739209729.9011781;-45.120503652039325
1739209729.9011853;-31.141103565318915
1739209729.9011927;-38.13080360867914
1739209729.9012;-45.120503652039325
1739209729.9012072;-45.120503652039325
1739209729.9012146;-45.120503652039325
1739209729.901222;-45.120503652039325
1739209729.9012291;-45.120503652039325
1739209729.9012365;-45.120503652039325
1739209729.901244;-33.981070128970956
1739209729.901251;-45.120503652039325
1739209729.9012585;-45.120503652039325
1739209729.9012659;-38.13080360867914
1739209729.901273;-45.120503652039325
1739209729.9012804;-45.120503652039325
1739209729.9012878;-45.120503652039325
1739209729.9012952;-38.13080360867914
1739209729.9013023;-26.991370085610722
1739209729.9013097;-38.13080360867914
1739209729.9013171;-45.120503652039325
1739209729.9013243;-38.13080360867914
1739209729.9013317;-45.120503652039325
1739209729.901339;-45.120503652039325
1739209729.9013462;-38.13080360867914
1739209729.9013536;-38.13080360867914
1739209729.901361;-33.981070128970956
1739209729.9013681;-45.120503652039325
1739209729.9013755;-45.120503652039325
1739209729.901383;-35.57807855764607
1739209729.9013903;-38.13080360867914
1739209729.9013975;-45.120503652039325
1739209729.9014049;-45.120503652039325
1739209729.9014122;-45.120503652039325
1739209729.9014194;-28.992665084841942
1739209729.9014268;-35.57807855764607
1739209729.9014342;-38.13080360867914
1739209729.9014413;-38.13080360867914
1739209729.9014487;-35.57807855764607
1739209729.901456;-33.981070128970906
1739209729.9014633;-38.13080360867914
1739209729.9014707;-38.13080360867914
1739209729.901478;-38.13080360867914
1739209729.9014852;-38.13080360867914
1739209729.9014926;-33.981070128970906
1739209729.9015;-38.13080360867914
1739209729.9015074;-45.120503652039325
1739209729.9015145;-33.981070128970906
1739209729.901522;-38.13080360867914
1739209729.9015293;-38.13080360867914
1739209729.9015365;-35.57807855764607
1739209729.9015439;-38.13080360867914
1739209729.9015512;-33.981070128970906
1739209729.9015584;-45.120503652039325
1739209729.9015658;-45.120503652039325
1739209729.9015732;-38.13080360867914
1739209729.9015803;-33.981070128970906
1739209729.9015877;-45.120503652039325
1739209729.901595;-28.58837851428586
1739209729.9016025;-28.992665084841942
1739209729.9016097;-38.13080360867914
1739209729.901617;-45.120503652039325
1739209729.9016244;-28.58837851428586
1739209729.9016316;-33.981070128970906
1739209729.901639;-38.13080360867914
1739209729.9016464;-33.981070128970906
1739209729.9016535;-33.981070128970906
1739209729.901661;-31.141103565318915
1739209729.9016683;-45.120503652039325
1739209729.9016755;-45.120503652039325
1739209729.9016829;-35.57807855764607
1739209729.9016902;-45.120503652039325
1739209729.9016974;-38.13080360867914
1739209729.9017048;-45.120503652039325
1739209729.9017122;-38.13080360867914
1739209729.9017196;-45.120503652039325
1739209729.9017267;-45.120503652039325
1739209729.901734;-45.120503652039325
1739209729.9017415;-38.13080360867914
1739209729.9017487;-45.120503652039325
1739209729.901756;-45.120503652039325
1739209729.9017634;-45.120503652039325
1739209729.9017706;-38.13080360867914
1739209729.901778;-38.13080360867914
1739209729.9017854;-45.120503652039325
1739209729.9017925;-45.120503652039325
1739209729.9018;-38.13080360867914
1739209729.9018073;-35.57807855764607
1739209729.9018147;-38.13080360867914
1739209729.9018219;-45.120503652039325
1739209729.9018292;-38.13080360867914
1739209729.9018366;-38.13080360867914
1739209729.9018438;-45.120503652039325
1739209729.9018512;-38.13080360867914
1739209729.9018586;-38.13080360867914
1739209729.9018657;-45.120503652039325
1739209729.901873;-45.120503652039325
1739209729.9018805;-45.120503652039325
1739209729.9018877;-45.120503652039325
1739209729.901895;-38.13080360867914
1739209729.9019024;-38.13080360867914
1739209729.9019096;-38.13080360867914
1739209729.901917;-38.13080360867914
1739209729.9019244;-45.120503652039325
1739209729.9019318;-45.120503652039325
1739209729.901939;-38.13080360867914
1739209729.9019463;-45.120503652039325
1739209729.9019537;-35.57807855764607
1739209729.9019608;-38.13080360867914
1739209729.9019682;-38.13080360867914
1739209729.9019756;-38.13080360867914
1739209729.9019828;-38.13080360867914
1739209729.9019902;-38.13080360867914
1739209729.9019976;-45.120503652039325
1739209729.9020047;-45.120503652039325
1739209729.902012;-45.120503652039325
1739209729.9020195;-45.120503652039325
1739209729.902027;-35.57807855764607
1739209729.902034;-38.13080360867914
1739209729.9020414;-45.120503652039325
1739209729.9020488;-45.120503652039325
1739209729.902056;-33.981070128970906
1739209729.9020634;-45.120503652039325
1739209729.9020708;-35.57807855764607
1739209729.902078;-32.816014438256545
1739209729.9020853;-45.120503652039325
1739209729.9020927;-45.120503652039325
1739209729.9020998;-35.57807855764607
1739209729.9021072;-32.816014438256545
1739209729.9021146;-45.120503652039325
1739209729.9021218;-45.120503652039325
1739209729.9021292;-45.120503652039325
1739209729.9021366;-45.120503652039325
1739209729.902144;-45.120503652039325
1739209729.902151;-45.120503652039325
1739209729.9021585;-45.120503652039325
1739209729.902166;-45.120503652039325
1739209729.902173;-38.13080360867914
1739209729.9021804;-38.13080360867914
1739209729.9021878;-45.120503652039325
1739209729.902195;-38.13080360867914
1739209729.9022024;-38.13080360867914
1739209729.9022098;-45.120503652039325
1739209729.902217;-33.981070128970906
1739209729.9022243;-38.13080360867914
1739209729.9022317;-45.120503652039325
1739209729.902239;-45.120503652039325
1739209729.9022462;-32.816014438256545
1739209729.9022536;-31.141103565318893
1739209729.902261;-45.120503652039325
1739209729.9022682;-45.120503652039325
1739209729.9022756;-45.120503652039325
1739209729.902283;-45.120503652039325
1739209729.90229;-45.120503652039325
1739209729.9022975;-45.120503652039325
1739209729.902305;-45.120503652039325
1739209729.902312;-45.120503652039325
1739209729.9023194;-38.13080360867914
1739209729.9023268;-45.120503652039325
1739209729.902334;-45.120503652039325
1739209729.9023414;-45.120503652039325
1739209729.9023488;-45.120503652039325
1739209729.9023561;-45.120503652039325
1739209729.9023633;-35.57807855764607
1739209729.9023707;-29.438486411369333
1739209729.902378;-45.120503652039325
1739209729.9023852;-45.120503652039325
1739209729.9023926;-35.57807855764607
1739209729.9024;-45.120503652039325
1739209729.9024072;-38.13080360867914
1739209729.9024146;-33.981070128970906
1739209729.902422;-45.120503652039325
1739209729.902429;-45.120503652039325
1739209729.9024365;-35.57807855764607
1739209729.902444;-35.57807855764607
1739209729.902451;-45.120503652039325
1739209729.9024584;-45.120503652039325
1739209729.9024658;-38.13080360867914
1739209729.9024732;-45.120503652039325
1739209729.9024804;-45.120503652039325
1739209729.9024878;-45.120503652039325
1739209729.9024951;-38.13080360867914
1739209729.9025023;-38.13080360867914
1739209729.9025097;-45.120503652039325
1739209729.902517;-45.120503652039325
1739209729.9025242;-45.120503652039325
1739209729.9025316;-45.120503652039325
1739209729.902539;-38.13080360867914
1739209729.9025462;-33.981070128970906
1739209729.9025536;-38.13080360867914
1739209729.902561;-38.13080360867914
1739209729.9025683;-45.120503652039325
1739209729.9025755;-35.57807855764607
1739209729.902583;-38.13080360867914
1739209729.9025903;-45.120503652039325
1739209729.9025974;-45.120503652039325
1739209729.9026048;-33.981070128970956
1739209729.9026122;-38.13080360867914
1739209729.9026194;-45.120503652039325
1739209729.9026268;-45.120503652039325
1739209729.9026341;-45.120503652039325
1739209729.9026413;-45.120503652039325
1739209729.9026487;-45.120503652039325
1739209729.902656;-45.120503652039325
1739209729.9026632;-30.49652367304973
1739209729.9026706;-38.13080360867914
1739209729.902678;-45.120503652039325
1739209729.9026854;-38.13080360867914
1739209729.9026926;-38.13080360867914
1739209729.9027;-45.120503652039325
1739209729.9027073;-38.13080360867914
1739209729.9027145;-33.981070128970906
1739209729.902722;-38.13080360867914
1739209729.9027293;-45.120503652039325
1739209729.9027364;-38.13080360867914
1739209729.9027438;-38.13080360867914
1739209729.9027512;-38.13080360867914
1739209729.9027584;-38.13080360867914
1739209729.9027658;-45.120503652039325
1739209729.9027731;-45.120503652039325
1739209729.9027805;-33.981070128970906
1739209729.9027877;-45.120503652039325
1739209729.902795;-45.120503652039325
1739209729.9028025;-38.13080360867914
1739209729.9028096;-38.13080360867914
1739209729.902817;-38.13080360867914
1739209729.9028244;-45.120503652039325
1739209729.9028316;-45.120503652039325
1739209729.902839;-38.13080360867914
1739209729.9028463;-38.13080360867914
1739209729.9028535;-45.120503652039325
1739209729.9028609;-38.13080360867914
1739209729.9028683;-32.816014438256545
1739209729.9028754;-45.120503652039325
1739209729.9028828;-45.120503652039325
1739209729.9028902;-38.13080360867914
1739209729.9028976;-38.13080360867914
1739209729.9029047;-45.120503652039325
1739209729.9029121;-45.120503652039325
1739209729.9029195;-38.13080360867914
1739209729.9029267;-45.120503652039325
1739209729.902934;-45.120503652039325
1739209729.9029415;-35.57807855764607
1739209729.9029486;-33.981070128970906
1739209729.902956;-38.13080360867914
1739209729.9029634;-35.57807855764607
1739209729.9029706;-38.13080360867914
1739209729.902978;-45.120503652039325
1739209729.9029853;-38.13080360867914
1739209729.9029927;-38.13080360867914
1739209729.9029999;-45.120503652039325
1739209729.9030073;-35.57807855764607
1739209729.9030147;-45.120503652039325
1739209729.9030218;-45.120503652039325
1739209729.9030292;-45.120503652039325
1739209729.9030366;-45.120503652039325
1739209729.9030437;-45.120503652039325
1739209729.9030511;-45.120503652039325
1739209729.9030585;-45.120503652039325
1739209729.9030657;-45.120503652039325
1739209729.903073;-38.13080360867914
1739209729.9030805;-38.13080360867914
1739209729.9030876;-38.13080360867914
1739209729.903095;-38.13080360867914
1739209729.9031024;-45.120503652039325
1739209729.9031098;-32.816014438256545
1739209729.903117;-45.120503652039325
1739209729.9031243;-38.13080360867914
1739209729.9031317;-38.13080360867914
1739209729.9031389;-38.13080360867914
1739209729.9031463;-38.13080360867914
1739209729.9031537;-38.13080360867914
1739209729.9031608;-45.120503652039325
1739209729.9031682;-45.120503652039325
1739209729.9031756;-38.13080360867914
1739209729.9031827;-45.120503652039325
1739209729.9031901;-38.13080360867914
1739209729.9031975;-45.120503652039325
1739209729.903205;-45.120503652039325
1739209729.903212;-38.13080360867914
1739209729.9032195;-45.120503652039325
1739209729.9032269;-33.981070128970906
1739209729.903234;-35.57807855764607
1739209729.9032414;-38.13080360867914
1739209729.9032488;-38.13080360867914
1739209729.903256;-38.13080360867914
1739209729.9032633;-38.13080360867914
1739209729.9032707;-38.13080360867914
1739209729.9032779;-38.13080360867914
1739209729.9032853;-38.13080360867914
1739209729.9032927;-45.120503652039325
1739209729.9032998;-45.120503652039325
1739209729.9033072;-38.13080360867914
1739209729.9033146;-45.120503652039325
1739209729.903322;-38.13080360867914
1739209729.9033291;-38.13080360867914
1739209729.9033365;-35.57807855764607
1739209729.903344;-45.120503652039325
1739209729.903351;-45.120503652039325
1739209729.9033585;-45.120503652039325
