CAN Message; 0x1d3:0000a55efe9fc831
1739209762.327318;-38.13080360867914
1739209762.3273184;-45.120503652039325
1739209762.3273187;-45.120503652039325
1739209762.3273191;-45.120503652039325
1739209762.3273196;-45.120503652039325
1739209762.32732;-35.57807855764607
1739209762.3273203;-38.13080360867914
1739209762.3273208;-38.13080360867914
1739209762.3273213;-35.57807855764607
1739209762.3273218;-45.120503652039325
1739209762.3273222;-38.13080360867914
1739209762.3273225;-38.13080360867914
1739209762.327323;-38.13080360867914
1739209762.3273234;-38.13080360867914
1739209762.327324;-45.120503652039325
1739209762.3273242;-38.13080360867914
1739209762.3273246;-45.120503652039325
1739209762.327325;-38.13080360867914
1739209762.3273256;-38.13080360867914
1739209762.327326;-38.13080360867914
1739209762.3273263;-45.120503652039325
1739209762.3273268;-45.120503652039325
1739209762.3273273;-33.981070128970906
1739209762.3273277;-38.13080360867914
1739209762.327328;-33.981070128970906
1739209762.3273284;-45.120503652039325
1739209762.327329;-38.13080360867914
1739209762.3273294;-38.13080360867914
1739209762.3273296;-45.120503652039325
1739209762.32733;-45.120503652039325
1739209762.3273306;-45.120503652039325
1739209762.327331;-38.13080360867914
1739209762.3273315;-38.13080360867914
1739209762.3273318;-45.120503652039325
1739209762.3273323;-45.120503652039325
1739209762.3273327;-38.13080360867914
1739209762.3273332;-38.13080360867914
1739209762.3273335;-45.120503652039325
1739209762.327334;-35.57807855764607
1739209762.3273344;-38.13080360867914
1739209762.327335;-32.816014438256545
1739209762.3273351;-45.120503652039325
1739209762.3273356;-38.13080360867914
1739209762.327336;-32.816014438256545
1739209762.3273365;-38.13080360867914
1739209762.327337;-45.120503652039325
1739209762.3273373;-38.13080360867914
1739209762.3273377;-35.57807855764607
1739209762.3273382;-38.13080360867914
1739209762.3273387;-45.120503652039325
1739209762.327339;-38.13080360867914
1739209762.3273394;-38.13080360867914
1739209762.32734;-38.13080360867914
1739209762.3273404;-45.120503652039325
1739209762.3273406;-45.120503652039325
1739209762.327341;-45.120503652039325
1739209762.3273416;-38.13080360867914
1739209762.327342;-45.120503652039325
1739209762.3273425;-31.141103565318915
1739209762.3273427;-31.141103565318915
1739209762.3273432;-38.13080360867914
1739209762.3273437;-38.13080360867914
1739209762.3273442;-35.57807855764607
1739209762.3273444;-38.13080360867914
1739209762.327345;-45.120503652039325
1739209762.3273454;-33.981070128970906
1739209762.3273458;-33.981070128970906
1739209762.327346;-32.816014438256545
1739209762.3273466;-35.57807855764607
1739209762.327347;-45.120503652039325
1739209762.3273475;-45.120503652039325
1739209762.327348;-38.13080360867914
1739209762.3273482;-45.120503652039325
1739209762.3273487;-45.120503652039325
1739209762.3273492;-38.13080360867914
1739209762.3273497;-33.981070128970906
1739209762.32735;-45.120503652039325
1739209762.3273504;-45.120503652039325
1739209762.3273509;-38.13080360867914
1739209762.3273513;-35.57807855764607
1739209762.3273518;-35.57807855764607
1739209762.327352;-45.120503652039325
1739209762.3273525;-38.13080360867914
1739209762.327353;-38.13080360867914
1739209762.3273535;-38.13080360867914
1739209762.3273537;-33.981070128970906
1739209762.3273542;-45.120503652039325
1739209762.3273547;-45.120503652039325
1739209762.3273551;-38.13080360867914
1739209762.3273554;-38.13080360867914
1739209762.3273559;-45.120503652039325
1739209762.3273563;-45.120503652039325
1739209762.3273568;-45.120503652039325
1739209762.3273573;-45.120503652039325
1739209762.3273575;-45.120503652039325
1739209762.327358;-38.13080360867914
1739209762.3273585;-45.120503652039325
1739209762.327359;-38.13080360867914
1739209762.3273592;-32.816014438256545
1739209762.3273597;-28.992665084841942
1739209762.3273602;-38.13080360867914
1739209762.3273606;-45.120503652039325
1739209762.3273609;-38.13080360867914
1739209762.3273613;-33.981070128970906
1739209762.3273618;-38.13080360867914
1739209762.3273623;-38.13080360867914
1739209762.3273628;-38.13080360867914
1739209762.327363;-32.81601443825658
1739209762.3273635;-45.120503652039325
1739209762.327364;-35.57807855764607
1739209762.3273644;-38.13080360867914
1739209762.3273647;-38.13080360867914
1739209762.3273652;-38.13080360867914
1739209762.3273656;-35.57807855764607
1739209762.327366;-35.57807855764607
1739209762.3273664;-28.58837851428586
1739209762.3273668;-38.13080360867914
1739209762.3273673;-38.13080360867914
1739209762.3273678;-35.57807855764607
1739209762.3273683;-45.120503652039325
1739209762.3273685;-45.120503652039325
1739209762.327369;-45.120503652039325
1739209762.3273695;-45.120503652039325
1739209762.32737;-45.120503652039325
1739209762.3273702;-45.120503652039325
1739209762.3273706;-35.57807855764607
1739209762.3273711;-35.57807855764607
1739209762.3273716;-38.13080360867914
1739209762.327372;-45.120503652039325
1739209762.3273723;-38.13080360867914
1739209762.3273728;-38.13080360867914
1739209762.3273733;-45.120503652039325
1739209762.3273737;-45.120503652039325
1739209762.327374;-45.120503652039325
1739209762.3273745;-45.120503652039325
1739209762.327375;-45.120503652039325
1739209762.3273754;-33.981070128970906
1739209762.3273757;-45.120503652039325
1739209762.3273761;-45.120503652039325
1739209762.3273766;-33.981070128970906
1739209762.327377;-45.120503652039325
1739209762.3273776;-38.13080360867914
1739209762.3273778;-38.13080360867914
1739209762.3273783;-38.13080360867914
1739209762.3273787;-45.120503652039325
1739209762.3273792;-45.120503652039325
1739209762.3273795;-45.120503652039325
1739209762.32738;-45.120503652039325
1739209762.3273804;-45.120503652039325
1739209762.327381;-45.120503652039325
1739209762.3273811;-38.13080360867914
1739209762.3273816;-32.816014438256545
1739209762.327382;-45.120503652039325
1739209762.3273826;-35.57807855764607
1739209762.327383;-38.13080360867914
1739209762.3273833;-35.57807855764607
1739209762.3273838;-32.816014438256545
1739209762.3273842;-45.120503652039325
1739209762.3273847;-45.120503652039325
1739209762.327385;-45.120503652039325
1739209762.3273854;-38.13080360867914
1739209762.327386;-45.120503652039325
1739209762.3273864;-45.120503652039325
1739209762.3273866;-45.120503652039325
1739209762.327387;-45.120503652039325
1739209762.3273876;-45.120503652039325
1739209762.327388;-45.120503652039325
1739209762.3273885;-35.57807855764607
1739209762.3273888;-38.13080360867914
1739209762.3273892;-45.120503652039325
1739209762.3273897;-45.120503652039325
1739209762.3273902;-38.13080360867914
1739209762.3273904;-28.992665084841942
1739209762.327391;-45.120503652039325
1739209762.3273914;-45.120503652039325
1739209762.3273919;-38.13080360867914
1739209762.327392;-31.141103565318915
1739209762.3273926;-38.13080360867914
1739209762.327393;-38.13080360867914
1739209762.3273935;-35.57807855764607
1739209762.327394;-31.141103565318915
1739209762.3273942;-45.120503652039325
1739209762.3273947;-38.13080360867914
1739209762.3273952;-45.120503652039325
1739209762.3273957;-38.13080360867914
1739209762.327396;-31.141103565318915
1739209762.3273964;-45.120503652039325
1739209762.3273969;-45.120503652039325
1739209762.3273973;-45.120503652039325
1739209762.3273978;-38.13080360867914
1739209762.327398;-38.13080360867914
1739209762.3273985;-38.13080360867914
1739209762.327399;-38.13080360867914
1739209762.3273995;-45.120503652039325
1739209762.3273997;-45.120503652039325
1739209762.3274002;-35.57807855764607
1739209762.3274007;-27.267205301931607
1739209762.3274012;-38.13080360867914
1739209762.3274014;-38.13080360867914
1739209762.3274019;-32.816014438256545
1739209762.3274024;-32.816014438256545
1739209762.3274028;-35.57807855764607
1739209762.3274033;-38.13080360867914
1739209762.3274035;-38.13080360867914
1739209762.327404;-38.13080360867914
1739209762.3274045;-38.13080360867914
1739209762.327405;-45.120503652039325
1739209762.3274052;-45.120503652039325
1739209762.3274057;-38.13080360867914
1739209762.3274062;-38.13080360867914
1739209762.3274066;-38.13080360867914
1739209762.327407;-45.120503652039325
1739209762.3274074;-33.981070128970906
1739209762.3274078;-33.981070128970906
1739209762.3274083;-38.13080360867914
1739209762.3274088;-45.120503652039325
1739209762.327409;-45.120503652039325
1739209762.3274095;-45.120503652039325
1739209762.32741;-38.13080360867914
1739209762.3274105;-45.120503652039325
1739209762.3274107;-28.992665084841942
1739209762.3274112;-45.120503652039325
1739209762.3274117;-38.13080360867914
1739209762.3274121;-45.120503652039325
1739209762.3274124;-33.981070128970906
1739209762.3274128;-35.57807855764607
1739209762.3274133;-38.13080360867914
1739209762.3274138;-38.13080360867914
1739209762.3274143;-33.981070128970906
1739209762.3274145;-38.13080360867914
1739209762.327415;-45.120503652039325
1739209762.3274155;-38.13080360867914
1739209762.327416;-38.13080360867914
1739209762.3274162;-38.13080360867914
1739209762.3274167;-35.57807855764607
1739209762.3274171;-45.120503652039325
1739209762.3274176;-45.120503652039325
1739209762.3274179;-45.120503652039325
1739209762.3274183;-33.981070128970906
1739209762.3274188;-35.57807855764607
1739209762.3274193;-38.13080360867914
1739209762.3274198;-38.13080360867914
1739209762.32742;-38.13080360867914
1739209762.3274205;-45.120503652039325
1739209762.327421;-38.13080360867914
1739209762.3274214;-38.13080360867914
1739209762.3274217;-45.120503652039325
1739209762.3274221;-45.120503652039325
1739209762.3274226;-45.120503652039325
1739209762.327423;-38.13080360867914
1739209762.3274236;-45.120503652039325
1739209762.3274238;-45.120503652039325
1739209762.3274243;-45.120503652039325
1739209762.3274248;-45.120503652039325
1739209762.3274252;-45.120503652039325
1739209762.3274255;-45.120503652039325
1739209762.327426;-45.120503652039325
1739209762.3274264;-35.57807855764607
1739209762.327427;-35.57807855764607
1739209762.3274271;-45.120503652039325
1739209762.3274276;-38.13080360867914
1739209762.327428;-35.57807855764607
1739209762.3274286;-35.57807855764607
1739209762.327429;-45.120503652039325
1739209762.3274293;-38.13080360867914
1739209762.3274298;-38.13080360867914
1739209762.3274302;-38.13080360867914
1739209762.3274307;-45.120503652039325
1739209762.327431;-38.13080360867914
1739209762.3274314;-33.981070128970906
1739209762.327432;-38.13080360867914
1739209762.3274324;-38.13080360867914
1739209762.3274326;-38.13080360867914
1739209762.327433;-35.57807855764607
1739209762.3274336;-35.57807855764607
1739209762.327434;-45.120503652039325
1739209762.3274345;-45.120503652039325
1739209762.3274348;-45.120503652039325
1739209762.3274353;-33.981070128970906
1739209762.3274357;-45.120503652039325
1739209762.3274362;-38.13080360867914
1739209762.3274364;-38.13080360867914
1739209762.327437;-38.13080360867914
1739209762.3274374;-38.13080360867914
1739209762.3274379;-45.120503652039325
1739209762.327438;-32.816014438256545
1739209762.3274386;-38.13080360867914
1739209762.327439;-45.120503652039325
1739209762.3274395;-33.981070128970906
1739209762.32744;-31.141103565318915
1739209762.3274403;-33.981070128970906
1739209762.3274407;-35.57807855764607
1739209762.3274412;-38.13080360867914
1739209762.3274417;-30.49652367304973
1739209762.327442;-35.57807855764607
1739209762.3274424;-45.120503652039325
1739209762.327443;-45.120503652039325
1739209762.3274434;-45.120503652039325
1739209762.3274436;-38.13080360867914
1739209762.327444;-45.120503652039325
1739209762.3274446;-45.120503652039325
1739209762.327445;-38.13080360867914
1739209762.3274455;-38.13080360867914
1739209762.3274457;-38.13080360867914
1739209762.3274462;-38.13080360867914
1739209762.3274467;-45.120503652039325
1739209762.3274472;-45.120503652039325
1739209762.3274474;-45.120503652039325
1739209762.327448;-45.120503652039325
1739209762.3274484;-26.487275050834715
1739209762.3274488;-31.141103565318915
1739209762.3274493;-45.120503652039325
1739209762.3274496;-38.13080360867914
1739209762.32745;-32.816014438256545
1739209762.3274505;-35.57807855764607
1739209762.327451;-45.120503652039325
1739209762.3274512;-38.13080360867914
1739209762.3274517;-45.120503652039325
1739209762.3274522;-45.120503652039325
1739209762.3274527;-45.120503652039325
1739209762.327453;-45.120503652039325
1739209762.3274534;-45.120503652039325
1739209762.3274539;-38.13080360867914
1739209762.3274543;-45.120503652039325
1739209762.3274548;-45.120503652039325
1739209762.327455;-32.816014438256545
1739209762.3274555;-32.816014438256545
1739209762.327456;-45.120503652039325
1739209762.3274565;-35.57807855764607
1739209762.3274567;-38.13080360867914
1739209762.3274572;-45.120503652039325
1739209762.3274577;-45.120503652039325
1739209762.3274581;-45.120503652039325
1739209762.3274584;-32.816014438256545
1739209762.3274589;-32.816014438256545
1739209762.3274593;-45.120503652039325
1739209762.3274598;-38.13080360867914
1739209762.3274603;-32.816014438256545
1739209762.3274605;-38.13080360867914
1739209762.327461;-45.120503652039325
1739209762.3274615;-33.981070128970906
1739209762.327462;-38.13080360867914
1739209762.3274622;-38.13080360867914
1739209762.3274627;-35.57807855764607
1739209762.3274632;-38.13080360867914
1739209762.3274636;-45.120503652039325
1739209762.3274639;-45.120503652039325
1739209762.3274643;-38.13080360867914
1739209762.3274648;-45.120503652039325
1739209762.3274653;-32.816014438256545
1739209762.3274658;-30.49652367304973
1739209762.327466;-45.120503652039325
1739209762.3274665;-45.120503652039325
1739209762.327467;-45.120503652039325
1739209762.3274674;-38.13080360867914
1739209762.3274677;-38.13080360867914
1739209762.3274682;-38.13080360867914
1739209762.3274686;-45.120503652039325
1739209762.327469;-45.120503652039325
1739209762.3274693;-38.13080360867914
1739209762.3274698;-45.120503652039325
1739209762.3274703;-38.13080360867914
1739209762.3274708;-38.13080360867914
1739209762.3274713;-35.57807855764607
1739209762.3274715;-35.57807855764607
1739209762.327472;-45.120503652039325
1739209762.3274724;-38.13080360867914
1739209762.327473;-38.13080360867914
1739209762.3274732;-38.13080360867914
1739209762.3274736;-38.13080360867914
1739209762.327474;-45.120503652039325
1739209762.3274746;-32.816014438256545
1739209762.327475;-45.120503652039325
1739209762.3274753;-35.57807855764607
1739209762.3274758;-32.816014438256545
1739209762.3274763;-45.120503652039325
1739209762.3274767;-45.120503652039325
1739209762.327477;-45.120503652039325
1739209762.3274775;-33.981070128970906
1739209762.327478;-38.13080360867914
1739209762.3274784;-38.13080360867914
1739209762.3274786;-45.120503652039325
1739209762.3274791;-45.120503652039325
1739209762.3274796;-45.120503652039325
1739209762.32748;-45.120503652039325
1739209762.3274806;-45.120503652039325
1739209762.3274808;-45.120503652039325
1739209762.3274813;-38.13080360867914
1739209762.3274817;-45.120503652039325
1739209762.3274822;-45.120503652039325
1739209762.3274825;-38.13080360867914
1739209762.327483;-38.13080360867914
1739209762.3274834;-45.120503652039325
1739209762.327484;-45.120503652039325
1739209762.3274841;-45.120503652039325
1739209762.3274846;-45.120503652039325
1739209762.327485;-45.120503652039325
1739209762.3274856;-45.120503652039325
1739209762.327486;-38.13080360867914
1739209762.3274863;-38.13080360867914
1739209762.3274868;-38.13080360867914
1739209762.3274872;-38.13080360867914
1739209762.3274877;-32.816014438256545
1739209762.327488;-38.13080360867914
1739209762.3274884;-45.120503652039325
1739209762.327489;-38.13080360867914
1739209762.3274894;-38.13080360867914
1739209762.3274896;-38.13080360867914
1739209762.32749;-45.120503652039325
1739209762.3274906;-38.13080360867914
1739209762.327491;-38.13080360867914
1739209762.3274915;-38.13080360867914
1739209762.3274918;-38.13080360867914
1739209762.3274922;-38.13080360867914
1739209762.3274927;-45.120503652039325
1739209762.3274932;-35.57807855764607
1739209762.3274934;-38.13080360867914
1739209762.327494;-45.120503652039325
1739209762.3274944;-38.13080360867914
1739209762.3274949;-38.13080360867914
1739209762.327495;-45.120503652039325
1739209762.3274956;-35.57807855764607
1739209762.327496;-31.141103565318915
1739209762.3274965;-31.141103565318915
1739209762.327497;-45.120503652039325
1739209762.3274972;-45.120503652039325
1739209762.3274977;-38.13080360867914
1739209762.3274982;-45.120503652039325
1739209762.3274987;-45.120503652039325
1739209762.327499;-33.981070128970906
1739209762.3274994;-30.49652367304973
1739209762.3274999;-35.57807855764607
1739209762.3275003;-38.13080360867914
1739209762.3275008;-45.120503652039325
1739209762.327501;-38.13080360867914
1739209762.3275015;-45.120503652039325
1739209762.327502;-45.120503652039325
1739209762.3275025;-38.13080360867914
1739209762.3275027;-38.13080360867914
1739209762.3275032;-33.981070128970906
1739209762.3275037;-45.120503652039325
1739209762.3275042;-35.57807855764607
1739209762.3275044;-32.816014438256545
1739209762.3275049;-45.120503652039325
1739209762.3275054;-45.120503652039325
1739209762.3275058;-38.13080360867914
1739209762.3275063;-35.57807855764607
1739209762.3275065;-38.13080360867914
1739209762.327507;-45.120503652039325
1739209762.3275075;-38.13080360867914
1739209762.327508;-38.13080360867914
1739209762.3275082;-45.120503652039325
1739209762.3275087;-45.120503652039325
1739209762.3275092;-38.13080360867914
1739209762.3275096;-38.13080360867914
1739209762.3275099;-32.81601443825658
1739209762.3275104;-38.13080360867914
1739209762.3275108;-38.13080360867914
1739209762.3275113;-33.981070128970906
1739209762.3275118;-38.13080360867914
1739209762.327512;-33.981070128970906
1739209762.3275125;-45.120503652039325
1739209762.327513;-33.981070128970906
1739209762.3275135;-28.992665084841942
1739209762.3275137;-45.120503652039325
1739209762.3275142;-45.120503652039325
1739209762.3275146;-38.13080360867914
1739209762.3275151;-38.13080360867914
1739209762.3275154;-45.120503652039325
1739209762.3275158;-32.816014438256545
1739209762.3275163;-45.120503652039325
1739209762.3275168;-31.141103565318943
1739209762.3275173;-38.13080360867914
1739209762.3275175;-38.13080360867914
1739209762.327518;-38.13080360867914
1739209762.3275185;-45.120503652039325
1739209762.327519;-45.120503652039325
1739209762.3275192;-38.13080360867914
1739209762.3275197;-38.13080360867914
1739209762.3275201;-45.120503652039325
1739209762.3275206;-38.13080360867914
1739209762.3275208;-38.13080360867914
1739209762.3275213;-38.13080360867914
1739209762.3275218;-45.120503652039325
1739209762.3275223;-38.13080360867914
1739209762.3275228;-38.13080360867914
1739209762.327523;-33.981070128970906
1739209762.3275235;-45.120503652039325
1739209762.327524;-45.120503652039325
1739209762.3275244;-38.13080360867914
1739209762.3275247;-33.981070128970906
1739209762.3275251;-45.120503652039325
1739209762.3275256;-45.120503652039325
1739209762.327526;-35.57807855764607
1739209762.3275266;-38.13080360867914
1739209762.3275268;-45.120503652039325
1739209762.3275273;-35.57807855764607
1739209762.3275278;-35.57807855764607
1739209762.3275282;-38.13080360867914
1739209762.3275285;-33.981070128970906
1739209762.327529;-32.816014438256545
1739209762.3275294;-38.13080360867914
1739209762.32753;-33.981070128970906
1739209762.3275301;-35.57807855764607
1739209762.3275306;-38.13080360867914
1739209762.327531;-35.57807855764607
1739209762.3275316;-38.13080360867914
1739209762.327532;-45.120503652039325
1739209762.3275323;-45.120503652039325
1739209762.3275328;-38.13080360867914
1739209762.3275332;-33.981070128970906
1739209762.3275337;-45.120503652039325
1739209762.327534;-45.120503652039325
1739209762.3275344;-35.57807855764607
1739209762.327535;-38.13080360867914
1739209762.3275354;-45.120503652039325
1739209762.3275356;-38.13080360867914
1739209762.327536;-38.13080360867914
1739209762.3275366;-45.120503652039325
1739209762.327537;-38.13080360867914
1739209762.3275375;-38.13080360867914
1739209762.3275378;-45.120503652039325
1739209762.3275383;-45.120503652039325
1739209762.3275387;-45.120503652039325
1739209762.3275392;-38.13080360867914
1739209762.3275394;-35.57807855764607
1739209762.32754;-38.13080360867914
1739209762.3275404;-38.13080360867914
1739209762.3275409;-38.13080360867914
1739209762.327541;-45.120503652039325
1739209762.3275416;-38.13080360867914
1739209762.327542;-33.981070128970906
1739209762.3275425;-38.13080360867914
1739209762.327543;-45.120503652039325
1739209762.3275433;-38.13080360867914
1739209762.3275437;-35.57807855764607
1739209762.3275442;-33.981070128970906
1739209762.3275447;-38.13080360867914
1739209762.327545;-35.57807855764607
1739209762.3275454;-38.13080360867914
1739209762.327546;-38.13080360867914
1739209762.3275464;-45.120503652039325
1739209762.3275466;-38.13080360867914
1739209762.327547;-38.13080360867914
1739209762.3275476;-38.13080360867914
1739209762.327548;-32.816014438256545
1739209762.3275485;-38.13080360867914
1739209762.3275487;-45.120503652039325
1739209762.3275492;-45.120503652039325
1739209762.3275497;-45.120503652039325
1739209762.3275502;-45.120503652039325
1739209762.3275504;-45.120503652039325
1739209762.327551;-30.49652367304976
1739209762.3275514;-38.13080360867914
1739209762.3275518;-38.13080360867914
1739209762.3275523;-45.120503652039325
1739209762.3275526;-45.120503652039325
1739209762.327553;-45.120503652039325
1739209762.3275535;-45.120503652039325
1739209762.327554;-38.13080360867914
1739209762.3275542;-28.992665084841942
1739209762.3275547;-35.57807855764607
1739209762.3275552;-38.13080360867914
1739209762.3275557;-45.120503652039325
1739209762.327556;-33.981070128970906
1739209762.3275564;-38.13080360867914
1739209762.3275568;-38.13080360867914
1739209762.3275573;-45.120503652039325
1739209762.3275578;-45.120503652039325
1739209762.327558;-45.120503652039325
1739209762.3275585;-35.57807855764607
1739209762.327559;-38.13080360867914
1739209762.3275595;-38.13080360867914
1739209762.3275597;-38.13080360867914
1739209762.3275602;-45.120503652039325
1739209762.3275607;-38.13080360867914
1739209762.3275611;-38.13080360867914
1739209762.3275614;-45.120503652039325
1739209762.3275619;-38.13080360867914
1739209762.3275623;-35.57807855764607
1739209762.3275628;-38.13080360867914
1739209762.3275633;-45.120503652039325
1739209762.3275635;-38.13080360867914
1739209762.327564;-38.13080360867914
1739209762.3275645;-33.981070128970906
1739209762.327565;-38.13080360867914
1739209762.3275652;-38.13080360867914
1739209762.3275657;-38.13080360867914
1739209762.3275661;-38.13080360867914
1739209762.3275666;-45.120503652039325
1739209762.3275669;-45.120503652039325
1739209762.3275673;-35.57807855764607
1739209762.3275678;-33.981070128970906
1739209762.3275683;-45.120503652039325
1739209762.3275688;-45.120503652039325
1739209762.327569;-35.57807855764607
1739209762.3275695;-38.13080360867914
1739209762.32757;-45.120503652039325
1739209762.3275704;-45.120503652039325
1739209762.3275707;-33.981070128970906
1739209762.3275712;-26.991370085610722
1739209762.3275716;-33.981070128970906
1739209762.327572;-38.13080360867914
1739209762.3275723;-38.13080360867914
1739209762.3275728;-38.13080360867914
1739209762.3275733;-38.13080360867914
1739209762.3275738;-38.13080360867914
1739209762.3275743;-35.57807855764607
1739209762.3275745;-33.981070128970906
1739209762.327575;-38.13080360867914
1739209762.3275754;-45.120503652039325
1739209762.327576;-38.13080360867914
1739209762.3275762;-45.120503652039325
1739209762.3275766;-45.120503652039325
1739209762.327577;-38.13080360867914
1739209762.3275776;-32.816014438256545
1739209762.327578;-38.13080360867914
1739209762.3275783;-45.120503652039325
1739209762.3275788;-45.120503652039325
1739209762.3275793;-45.120503652039325
1739209762.3275797;-45.120503652039325
1739209762.32758;-38.13080360867914
1739209762.3275805;-38.13080360867914
1739209762.327581;-45.120503652039325
1739209762.3275814;-38.13080360867914
1739209762.3275816;-45.120503652039325
1739209762.3275821;-38.13080360867914
1739209762.3275826;-38.13080360867914
1739209762.327583;-38.13080360867914
1739209762.3275836;-38.13080360867914
1739209762.3275838;-38.13080360867914
1739209762.3275843;-45.120503652039325
1739209762.3275847;-38.13080360867914
1739209762.3275852;-38.13080360867914
1739209762.3275855;-45.120503652039325
1739209762.327586;-45.120503652039325
1739209762.3275864;-38.13080360867914
1739209762.327587;-45.120503652039325
1739209762.3275871;-45.120503652039325
1739209762.3275876;-45.120503652039325
1739209762.327588;-38.13080360867914
1739209762.3275936;-38.13080360867914
1739209762.3275993;-38.13080360867914
1739209762.3276048;-45.120503652039325
1739209762.3276103;-38.13080360867914
1739209762.3276157;-35.57807855764607
1739209762.3276215;-38.13080360867914
1739209762.327627;-45.120503652039325
1739209762.3276324;-33.981070128970906
1739209762.3276381;-33.981070128970906
1739209762.3276436;-45.120503652039325
1739209762.327649;-38.13080360867914
1739209762.3276548;-38.13080360867914
1739209762.3276603;-45.120503652039325
1739209762.3276658;-45.120503652039325
1739209762.3276713;-33.981070128970906
1739209762.327677;-45.120503652039325
1739209762.3276825;-38.13080360867914
1739209762.327688;-38.13080360867914
1739209762.3276937;-45.120503652039325
1739209762.3276992;-45.120503652039325
1739209762.3277047;-35.57807855764607
1739209762.3277102;-35.57807855764607
1739209762.3277159;-38.13080360867914
1739209762.3277214;-38.13080360867914
1739209762.3277268;-38.13080360867914
1739209762.3277326;-38.13080360867914
1739209762.327738;-45.120503652039325
1739209762.3277435;-38.13080360867914
1739209762.327749;-38.13080360867914
1739209762.3277547;-45.120503652039325
1739209762.3277602;-35.57807855764607
1739209762.3277657;-38.13080360867914
1739209762.3277714;-38.13080360867914
1739209762.327777;-45.120503652039325
1739209762.3277824;-45.120503652039325
1739209762.327788;-38.13080360867914
1739209762.3277936;-35.57807855764607
1739209762.327799;-38.13080360867914
1739209762.3278046;-38.13080360867914
1739209762.3278103;-45.120503652039325
1739209762.3278158;-38.13080360867914
1739209762.3278213;-38.13080360867914
1739209762.327827;-45.120503652039325
1739209762.3278325;-45.120503652039325
1739209762.327838;-38.13080360867914
1739209762.3278434;-38.13080360867914
1739209762.3278491;-45.120503652039325
1739209762.3278546;-38.13080360867914
1739209762.32786;-45.120503652039325
1739209762.3278658;-45.120503652039325
1739209762.3278713;-45.120503652039325
1739209762.3278768;-38.13080360867914
1739209762.3278823;-33.981070128970906
1739209762.327888;-45.120503652039325
1739209762.3278935;-38.13080360867914
1739209762.327899;-38.13080360867914
1739209762.3279047;-32.816014438256545
1739209762.3279102;-30.49652367304973
1739209762.3279157;-45.120503652039325
1739209762.3279214;-38.13080360867914
1739209762.3279269;-33.981070128970906
1739209762.3279324;-32.816014438256545
1739209762.3279378;-45.120503652039325
1739209762.3279436;-45.120503652039325
1739209762.327949;-38.13080360867914
1739209762.3279545;-38.13080360867914
1739209762.3279603;-45.120503652039325
1739209762.3279657;-38.13080360867914
1739209762.3279712;-38.13080360867914
1739209762.3279767;-45.120503652039325
1739209762.3279824;-45.120503652039325
1739209762.327988;-45.120503652039325
1739209762.3279934;-38.13080360867914
1739209762.327999;-45.120503652039325
1739209762.3280046;-38.13080360867914
1739209762.32801;-45.120503652039325
1739209762.3280156;-35.57807855764607
1739209762.3280213;-32.816014438256545
1739209762.3280268;-38.13080360867914
1739209762.3280323;-38.13080360867914
1739209762.328038;-32.816014438256545
1739209762.3280435;-27.267205301931607
1739209762.328049;-45.120503652039325
1739209762.3280547;-33.981070128970906
1739209762.3280602;-45.120503652039325
1739209762.3280656;-45.120503652039325
1739209762.328071;-45.120503652039325
1739209762.3280768;-45.120503652039325
1739209762.3280823;-45.120503652039325
1739209762.3280878;-38.13080360867914
1739209762.3280935;-38.13080360867914
1739209762.328099;-45.120503652039325
1739209762.3281045;-45.120503652039325
1739209762.32811;-45.120503652039325
1739209762.3281157;-35.57807855764607
1739209762.3281212;-45.120503652039325
1739209762.3281267;-35.57807855764607
1739209762.3281324;-28.58837851428586
1739209762.3281379;-35.57807855764607
1739209762.3281434;-35.57807855764607
1739209762.3281488;-45.120503652039325
1739209762.3281546;-38.13080360867914
1739209762.32816;-35.57807855764607
1739209762.3281655;-38.13080360867914
1739209762.3281713;-45.120503652039325
1739209762.3281767;-38.13080360867914
1739209762.3281822;-35.57807855764607
1739209762.328188;-35.57807855764607
1739209762.3281934;-45.120503652039325
1739209762.328199;-38.13080360867914
1739209762.3282044;-35.57807855764607
1739209762.32821;-38.13080360867914
1739209762.3282156;-38.13080360867914
1739209762.328221;-35.57807855764607
1739209762.3282268;-45.120503652039325
1739209762.3282323;-45.120503652039325
1739209762.3282378;-38.13080360867914
1739209762.3282433;-45.120503652039325
1739209762.328249;-45.120503652039325
1739209762.3282545;-33.981070128970906
1739209762.32826;-45.120503652039325
1739209762.3282657;-38.13080360867914
1739209762.3282712;-35.57807855764607
1739209762.3282766;-45.120503652039325
1739209762.328282;-45.120503652039325
1739209762.3282878;-38.13080360867914
1739209762.3282933;-45.120503652039325
1739209762.3282988;-45.120503652039325
1739209762.3283045;-35.57807855764607
1739209762.32831;-32.816014438256545
1739209762.3283155;-38.13080360867914
1739209762.3283212;-45.120503652039325
1739209762.3283267;-45.120503652039325
1739209762.3283322;-45.120503652039325
1739209762.3283377;-45.120503652039325
1739209762.3283434;-38.13080360867914
1739209762.3283489;-33.981070128970906
1739209762.3283544;-26.991370085610722
1739209762.32836;-33.981070128970906
1739209762.3283656;-33.981070128970906
1739209762.328371;-35.57807855764607
1739209762.3283765;-33.981070128970906
1739209762.3283823;-45.120503652039325
1739209762.3283877;-45.120503652039325
1739209762.3283932;-38.13080360867914
1739209762.328399;-31.141103565318915
