CAN Message; 0x1d3:00001a759cf688bb
1739209769.0723424;-45.120503652039325
1739209769.0723426;-45.120503652039325
1739209769.0723429;-45.120503652039325
1739209769.0723433;-38.13080360867914
1739209769.0723436;-27.8777449560314
1739209769.072344;-38.13080360867914
1739209769.0723443;-38.13080360867914
1739209769.0723448;-38.13080360867914
1739209769.072345;-38.13080360867914
1739209769.0723453;-45.120503652039325
1739209769.0723457;-45.120503652039325
1739209769.072346;-45.120503652039325
1739209769.0723464;-45.120503652039325
1739209769.0723467;-38.13080360867914
1739209769.072347;-35.57807855764607
1739209769.0723474;-35.57807855764607
1739209769.0723476;-45.120503652039325
1739209769.072348;-45.120503652039325
1739209769.0723484;-38.13080360867914
1739209769.0723488;-38.13080360867914
1739209769.072349;-31.141103565318943
1739209769.0723493;-45.120503652039325
1739209769.0723498;-38.13080360867914
1739209769.07235;-45.120503652039325
1739209769.0723505;-45.120503652039325
1739209769.0723507;-45.120503652039325
1739209769.072351;-38.13080360867914
1739209769.0723515;-35.57807855764607
1739209769.0723517;-27.8777449560314
1739209769.0723522;-35.57807855764607
1739209769.0723524;-45.120503652039325
1739209769.072353;-33.981070128970906
1739209769.0723531;-45.120503652039325
1739209769.0723534;-45.120503652039325
1739209769.0723538;-38.13080360867914
1739209769.072354;-38.13080360867914
1739209769.0723546;-45.120503652039325
1739209769.0723548;-38.13080360867914
1739209769.0723553;-45.120503652039325
1739209769.0723555;-45.120503652039325
1739209769.0723557;-38.13080360867914
1739209769.0723562;-35.57807855764607
1739209769.0723565;-45.120503652039325
1739209769.072357;-45.120503652039325
1739209769.0723572;-45.120503652039325
1739209769.0723574;-45.120503652039325
1739209769.072358;-45.120503652039325
1739209769.0723581;-38.13080360867914
1739209769.0723586;-45.120503652039325
1739209769.0723588;-38.13080360867914
1739209769.0723593;-38.13080360867914
1739209769.0723596;-38.13080360867914
1739209769.0723598;-31.141103565318893
1739209769.0723603;-38.13080360867914
1739209769.0723605;-45.120503652039325
1739209769.072361;-45.120503652039325
1739209769.0723612;-45.120503652039325
1739209769.0723617;-45.120503652039325
1739209769.072362;-45.120503652039325
1739209769.0723622;-38.13080360867914
1739209769.0723627;-38.13080360867914
1739209769.072363;-38.13080360867914
1739209769.0723634;-45.120503652039325
1739209769.0723636;-45.120503652039325
1739209769.0723639;-38.13080360867914
1739209769.0723643;-38.13080360867914
1739209769.0723646;-45.120503652039325
1739209769.072365;-45.120503652039325
1739209769.0723653;-38.13080360867914
1739209769.0723658;-33.981070128970906
1739209769.072366;-38.13080360867914
1739209769.0723662;-45.120503652039325
1739209769.0723667;-45.120503652039325
1739209769.072367;-45.120503652039325
1739209769.0723674;-45.120503652039325
1739209769.0723677;-45.120503652039325
1739209769.072368;-38.13080360867914
1739209769.0723684;-38.13080360867914
1739209769.0723686;-45.120503652039325
1739209769.072369;-45.120503652039325
1739209769.0723693;-35.57807855764607
1739209769.0723698;-38.13080360867914
1739209769.07237;-45.120503652039325
1739209769.0723703;-45.120503652039325
1739209769.0723708;-38.13080360867914
1739209769.072371;-31.141103565318915
1739209769.0723715;-45.120503652039325
1739209769.0723717;-45.120503652039325
1739209769.0723722;-38.13080360867914
1739209769.0723724;-38.13080360867914
1739209769.0723727;-45.120503652039325
1739209769.0723732;-38.13080360867914
1739209769.0723734;-38.13080360867914
1739209769.0723739;-45.120503652039325
1739209769.072374;-38.13080360867914
1739209769.0723743;-38.13080360867914
1739209769.0723748;-38.13080360867914
1739209769.072375;-45.120503652039325
1739209769.0723755;-45.120503652039325
1739209769.0723758;-38.13080360867914
1739209769.0723763;-45.120503652039325
1739209769.0723765;-32.816014438256545
1739209769.0723767;-38.13080360867914
1739209769.0723772;-38.13080360867914
1739209769.0723774;-35.57807855764607
1739209769.072378;-35.57807855764607
1739209769.0723782;-45.120503652039325
1739209769.0723786;-45.120503652039325
1739209769.0723789;-38.13080360867914
1739209769.072379;-31.141103565318915
1739209769.0723796;-38.13080360867914
1739209769.0723798;-38.13080360867914
1739209769.0723803;-45.120503652039325
1739209769.0723805;-38.13080360867914
1739209769.0723808;-35.57807855764607
1739209769.0723813;-38.13080360867914
1739209769.0723815;-45.120503652039325
1739209769.072382;-38.13080360867914
1739209769.0723822;-38.13080360867914
1739209769.0723827;-45.120503652039325
1739209769.072383;-45.120503652039325
1739209769.0723832;-38.13080360867914
1739209769.0723836;-45.120503652039325
1739209769.0723839;-38.13080360867914
1739209769.0723844;-45.120503652039325
1739209769.0723846;-29.438486411369347
1739209769.0723848;-33.981070128970906
1739209769.0723853;-38.13080360867914
1739209769.0723855;-45.120503652039325
1739209769.072386;-38.13080360867914
1739209769.0723863;-35.57807855764607
1739209769.0723867;-32.816014438256545
1739209769.072387;-33.981070128970906
1739209769.0723872;-33.981070128970906
1739209769.0723877;-38.13080360867914
1739209769.072388;-38.13080360867914
1739209769.0723884;-45.120503652039325
1739209769.0723886;-38.13080360867914
1739209769.0723891;-32.816014438256545
1739209769.0723894;-38.13080360867914
1739209769.0723896;-45.120503652039325
1739209769.07239;-38.13080360867914
1739209769.0723903;-33.981070128970906
1739209769.0723908;-45.120503652039325
1739209769.072391;-45.120503652039325
1739209769.0723913;-45.120503652039325
1739209769.0723917;-45.120503652039325
1739209769.072392;-45.120503652039325
1739209769.0723925;-45.120503652039325
1739209769.0723927;-45.120503652039325
1739209769.0723932;-45.120503652039325
1739209769.0723934;-45.120503652039325
1739209769.0723937;-45.120503652039325
1739209769.0723941;-33.981070128970906
1739209769.0723944;-33.981070128970906
1739209769.0723948;-33.981070128970906
1739209769.072395;-45.120503652039325
1739209769.0723953;-38.13080360867914
1739209769.0723958;-35.57807855764607
1739209769.072396;-38.13080360867914
1739209769.0723965;-45.120503652039325
1739209769.0723968;-38.13080360867914
1739209769.0723972;-32.816014438256545
1739209769.0723975;-38.13080360867914
1739209769.0723977;-45.120503652039325
1739209769.0723982;-38.13080360867914
1739209769.0723984;-38.13080360867914
1739209769.072399;-38.13080360867914
1739209769.0723991;-45.120503652039325
1739209769.0723996;-45.120503652039325
1739209769.0723999;-45.120503652039325
1739209769.0724;-38.13080360867914
1739209769.0724006;-45.120503652039325
1739209769.0724008;-45.120503652039325
1739209769.0724013;-45.120503652039325
1739209769.0724015;-33.981070128970906
1739209769.0724018;-45.120503652039325
1739209769.0724022;-33.981070128970906
1739209769.0724025;-38.13080360867914
1739209769.072403;-45.120503652039325
1739209769.0724032;-45.120503652039325
1739209769.0724037;-45.120503652039325
1739209769.072404;-31.141103565318893
1739209769.0724041;-35.57807855764607
1739209769.0724046;-45.120503652039325
1739209769.0724049;-45.120503652039325
1739209769.0724053;-35.57807855764607
1739209769.0724056;-38.13080360867914
1739209769.072406;-45.120503652039325
1739209769.0724063;-38.13080360867914
1739209769.0724065;-45.120503652039325
1739209769.072407;-45.120503652039325
1739209769.0724072;-38.13080360867914
1739209769.0724077;-45.120503652039325
1739209769.072408;-45.120503652039325
1739209769.0724082;-38.13080360867914
1739209769.0724087;-32.816014438256545
1739209769.072409;-38.13080360867914
1739209769.0724094;-35.57807855764607
1739209769.0724096;-35.57807855764607
1739209769.07241;-38.13080360867914
1739209769.0724103;-38.13080360867914
1739209769.0724106;-35.57807855764607
1739209769.072411;-38.13080360867914
1739209769.0724113;-45.120503652039325
1739209769.0724118;-45.120503652039325
1739209769.072412;-45.120503652039325
1739209769.0724123;-45.120503652039325
1739209769.0724127;-38.13080360867914
1739209769.072413;-45.120503652039325
1739209769.0724134;-45.120503652039325
1739209769.0724137;-45.120503652039325
1739209769.0724142;-45.120503652039325
1739209769.0724144;-38.13080360867914
1739209769.0724146;-45.120503652039325
1739209769.072415;-45.120503652039325
1739209769.0724154;-35.57807855764607
1739209769.0724158;-38.13080360867914
1739209769.072416;-32.816014438256545
1739209769.0724165;-35.57807855764607
1739209769.0724168;-38.13080360867914
1739209769.072417;-45.120503652039325
1739209769.0724175;-29.438486411369333
1739209769.0724177;-32.816014438256545
1739209769.0724182;-45.120503652039325
1739209769.0724185;-45.120503652039325
1739209769.0724187;-45.120503652039325
1739209769.0724192;-38.13080360867914
1739209769.0724194;-45.120503652039325
1739209769.07242;-38.13080360867914
1739209769.0724201;-45.120503652039325
1739209769.0724206;-45.120503652039325
1739209769.0724208;-32.816014438256545
1739209769.072421;-38.13080360867914
1739209769.0724216;-45.120503652039325
1739209769.0724218;-45.120503652039325
1739209769.0724223;-35.57807855764607
1739209769.0724225;-45.120503652039325
1739209769.072423;-27.8777449560314
1739209769.0724232;-28.58837851428586
1739209769.0724235;-45.120503652039325
1739209769.072424;-45.120503652039325
1739209769.0724242;-35.57807855764607
1739209769.0724247;-35.57807855764607
1739209769.072425;-45.120503652039325
1739209769.0724251;-38.13080360867914
1739209769.0724256;-45.120503652039325
1739209769.0724258;-45.120503652039325
1739209769.0724263;-38.13080360867914
1739209769.0724266;-38.13080360867914
1739209769.072427;-45.120503652039325
1739209769.0724273;-33.981070128970906
1739209769.0724275;-45.120503652039325
1739209769.072428;-45.120503652039325
1739209769.0724282;-45.120503652039325
1739209769.0724287;-45.120503652039325
1739209769.072429;-45.120503652039325
1739209769.0724292;-38.13080360867914
1739209769.0724297;-38.13080360867914
1739209769.07243;-45.120503652039325
1739209769.0724304;-38.13080360867914
1739209769.0724306;-38.13080360867914
1739209769.072431;-33.981070128970906
1739209769.0724313;-28.992665084841942
1739209769.0724316;-38.13080360867914
1739209769.072432;-45.120503652039325
1739209769.0724323;-45.120503652039325
1739209769.0724328;-38.13080360867914
1739209769.072433;-38.13080360867914
1739209769.0724335;-38.13080360867914
1739209769.0724337;-45.120503652039325
1739209769.072434;-45.120503652039325
1739209769.0724344;-32.816014438256545
1739209769.0724347;-38.13080360867914
1739209769.0724351;-38.13080360867914
1739209769.0724354;-32.816014438256545
1739209769.0724356;-38.13080360867914
1739209769.072436;-45.120503652039325
1739209769.0724363;-45.120503652039325
1739209769.0724368;-45.120503652039325
1739209769.072437;-35.57807855764607
1739209769.0724375;-38.13080360867914
1739209769.0724378;-45.120503652039325
1739209769.072438;-45.120503652039325
1739209769.0724385;-45.120503652039325
1739209769.0724387;-45.120503652039325
1739209769.0724392;-38.13080360867914
1739209769.0724394;-35.57807855764607
1739209769.07244;-38.13080360867914
1739209769.0724401;-38.13080360867914
1739209769.0724404;-38.13080360867914
1739209769.0724409;-35.57807855764607
1739209769.072441;-38.13080360867914
1739209769.0724416;-38.13080360867914
1739209769.0724418;-38.13080360867914
1739209769.072442;-45.120503652039325
1739209769.0724425;-38.13080360867914
1739209769.0724428;-45.120503652039325
1739209769.0724432;-45.120503652039325
1739209769.0724435;-38.13080360867914
1739209769.072444;-38.13080360867914
1739209769.0724442;-38.13080360867914
1739209769.0724444;-38.13080360867914
1739209769.072445;-38.13080360867914
1739209769.0724452;-45.120503652039325
1739209769.0724456;-45.120503652039325
1739209769.0724459;-38.13080360867914
1739209769.072446;-38.13080360867914
1739209769.0724466;-38.13080360867914
1739209769.0724468;-35.57807855764607
1739209769.0724473;-45.120503652039325
1739209769.0724475;-35.57807855764607
1739209769.072448;-33.981070128970906
1739209769.0724483;-38.13080360867914
1739209769.0724485;-33.981070128970906
1739209769.072449;-33.981070128970906
1739209769.0724492;-45.120503652039325
1739209769.0724497;-45.120503652039325
1739209769.07245;-38.13080360867914
1739209769.0724504;-38.13080360867914
1739209769.0724506;-45.120503652039325
1739209769.0724509;-45.120503652039325
1739209769.0724514;-45.120503652039325
1739209769.0724516;-45.120503652039325
1739209769.072452;-45.120503652039325
1739209769.0724523;-38.13080360867914
1739209769.0724525;-35.57807855764607
1739209769.072453;-38.13080360867914
1739209769.0724533;-33.981070128970906
1739209769.0724537;-38.13080360867914
1739209769.072454;-38.13080360867914
1739209769.0724545;-32.816014438256545
1739209769.0724547;-38.13080360867914
1739209769.072455;-45.120503652039325
1739209769.0724554;-33.981070128970906
1739209769.0724556;-45.120503652039325
1739209769.0724561;-45.120503652039325
1739209769.0724564;-38.13080360867914
1739209769.0724568;-38.13080360867914
1739209769.072457;-38.13080360867914
1739209769.0724573;-45.120503652039325
1739209769.0724578;-45.120503652039325
1739209769.072458;-38.13080360867914
1739209769.0724585;-38.13080360867914
1739209769.0724587;-45.120503652039325
1739209769.072459;-45.120503652039325
1739209769.0724595;-35.57807855764607
1739209769.0724597;-38.13080360867914
1739209769.0724602;-45.120503652039325
1739209769.0724604;-38.13080360867914
1739209769.072461;-32.816014438256545
1739209769.0724611;-33.981070128970906
1739209769.0724614;-28.992665084841942
1739209769.0724618;-45.120503652039325
1739209769.072462;-38.13080360867914
1739209769.0724626;-45.120503652039325
1739209769.0724628;-35.57807855764607
1739209769.072463;-45.120503652039325
1739209769.0724635;-32.816014438256545
1739209769.0724638;-38.13080360867914
1739209769.0724642;-33.981070128970956
1739209769.0724645;-45.120503652039325
1739209769.072465;-38.13080360867914
1739209769.0724652;-45.120503652039325
1739209769.0724654;-45.120503652039325
1739209769.072466;-38.13080360867914
1739209769.0724661;-45.120503652039325
1739209769.0724666;-38.13080360867914
1739209769.0724669;-33.981070128970906
1739209769.0724673;-38.13080360867914
1739209769.0724676;-32.816014438256545
1739209769.0724678;-38.13080360867914
1739209769.0724683;-45.120503652039325
1739209769.0724685;-33.981070128970906
1739209769.072469;-45.120503652039325
1739209769.0724692;-35.57807855764607
1739209769.0724695;-30.49652367304973
1739209769.07247;-38.13080360867914
1739209769.0724702;-32.816014438256545
1739209769.0724707;-38.13080360867914
1739209769.072471;-38.13080360867914
1739209769.0724714;-38.13080360867914
1739209769.0724716;-35.57807855764607
1739209769.0724719;-35.57807855764607
1739209769.0724723;-33.981070128970956
1739209769.0724726;-45.120503652039325
1739209769.072473;-38.13080360867914
1739209769.0724733;-45.120503652039325
1739209769.0724735;-45.120503652039325
1739209769.072474;-45.120503652039325
1739209769.0724742;-38.13080360867914
1739209769.0724747;-33.981070128970906
1739209769.072475;-29.438486411369333
1739209769.0724754;-38.13080360867914
1739209769.0724757;-45.120503652039325
1739209769.072476;-38.13080360867914
1739209769.0724764;-38.13080360867914
1739209769.0724766;-45.120503652039325
1739209769.072477;-38.13080360867914
1739209769.0724773;-32.816014438256545
1739209769.0724778;-45.120503652039325
1739209769.072478;-45.120503652039325
1739209769.0724783;-38.13080360867914
1739209769.0724788;-38.13080360867914
1739209769.072479;-38.13080360867914
1739209769.0724795;-38.13080360867914
1739209769.0724797;-38.13080360867914
1739209769.07248;-38.13080360867914
1739209769.0724804;-45.120503652039325
1739209769.0724807;-45.120503652039325
1739209769.0724812;-45.120503652039325
1739209769.0724814;-45.120503652039325
1739209769.0724819;-45.120503652039325
1739209769.072482;-45.120503652039325
1739209769.0724823;-45.120503652039325
1739209769.0724828;-38.13080360867914
1739209769.072483;-32.816014438256545
1739209769.0724835;-38.13080360867914
1739209769.0724838;-45.120503652039325
1739209769.0724843;-45.120503652039325
1739209769.0724845;-35.57807855764607
1739209769.0724847;-38.13080360867914
1739209769.0724852;-45.120503652039325
1739209769.0724854;-38.13080360867914
