CAN Message; 0x77:a81684432d8e59e3
1739209665.3614755;-38.13080360867914
1739209665.3614776;-38.13080360867914
1739209665.3614795;-45.120503652039325
1739209665.3614817;-38.13080360867914
1739209665.3614836;-38.13080360867914
1739209665.3614855;-45.120503652039325
1739209665.3614876;-45.120503652039325
1739209665.3614895;-38.13080360867914
1739209665.3614917;-32.816014438256545
1739209665.3614936;-38.13080360867914
1739209665.3614957;-45.120503652039325
1739209665.3614976;-45.120503652039325
1739209665.3614995;-35.57807855764607
1739209665.3615017;-38.13080360867914
1739209665.3615036;-45.120503652039325
1739209665.3615057;-38.13080360867914
1739209665.3615077;-45.120503652039325
1739209665.3615098;-45.120503652039325
1739209665.3615117;-45.120503652039325
1739209665.3615136;-33.981070128970906
1739209665.3615158;-38.13080360867914
1739209665.3615177;-45.120503652039325
1739209665.3615198;-45.120503652039325
1739209665.3615217;-45.120503652039325
1739209665.3615236;-32.816014438256545
1739209665.3615258;-38.13080360867914
1739209665.3615277;-45.120503652039325
1739209665.3615298;-45.120503652039325
1739209665.3615317;-38.13080360867914
1739209665.3615339;-38.13080360867914
1739209665.3615358;-45.120503652039325
1739209665.3615377;-38.13080360867914
1739209665.3615398;-45.120503652039325
1739209665.3615417;-38.13080360867914
1739209665.361544;-45.120503652039325
1739209665.3615458;-32.816014438256545
1739209665.3615477;-32.816014438256545
1739209665.3615499;-45.120503652039325
1739209665.3615518;-45.120503652039325
1739209665.361554;-45.120503652039325
1739209665.3615558;-38.13080360867914
1739209665.361558;-38.13080360867914
1739209665.3615599;-45.120503652039325
1739209665.3615618;-45.120503652039325
1739209665.361564;-38.13080360867914
1739209665.3615658;-38.13080360867914
1739209665.361568;-45.120503652039325
1739209665.36157;-38.13080360867914
1739209665.361572;-45.120503652039325
1739209665.361574;-45.120503652039325
1739209665.3615758;-45.120503652039325
1739209665.361578;-45.120503652039325
1739209665.36158;-38.13080360867914
1739209665.361582;-38.13080360867914
1739209665.361584;-45.120503652039325
1739209665.3615859;-38.13080360867914
1739209665.361588;-32.816014438256545
1739209665.36159;-31.141103565318915
1739209665.361592;-45.120503652039325
1739209665.361594;-45.120503652039325
1739209665.361596;-38.13080360867914
1739209665.361598;-38.13080360867914
1739209665.3616;-45.120503652039325
1739209665.361602;-45.120503652039325
1739209665.361604;-45.120503652039325
1739209665.3616061;-45.120503652039325
1739209665.361608;-45.120503652039325
1739209665.36161;-38.13080360867914
1739209665.361612;-38.13080360867914
1739209665.361614;-45.120503652039325
1739209665.3616161;-38.13080360867914
1739209665.361618;-38.13080360867914
1739209665.3616202;-38.13080360867914
1739209665.361622;-38.13080360867914
1739209665.361624;-45.120503652039325
1739209665.3616261;-45.120503652039325
1739209665.361628;-31.141103565318915
1739209665.3616302;-33.981070128970906
1739209665.361632;-45.120503652039325
1739209665.3616343;-45.120503652039325
1739209665.3616362;-33.981070128970906
1739209665.361638;-31.141103565318915
1739209665.3616402;-45.120503652039325
1739209665.3616421;-35.57807855764607
1739209665.3616443;-45.120503652039325
1739209665.3616462;-38.13080360867914
1739209665.361648;-38.13080360867914
1739209665.3616502;-45.120503652039325
1739209665.3616521;-38.13080360867914
1739209665.3616543;-33.981070128970906
1739209665.3616562;-38.13080360867914
1739209665.3616583;-45.120503652039325
1739209665.3616602;-38.13080360867914
1739209665.3616621;-35.57807855764607
1739209665.3616643;-38.13080360867914
1739209665.3616662;-45.120503652039325
1739209665.3616683;-33.981070128970906
1739209665.3616703;-28.992665084841942
1739209665.3616722;-38.13080360867914
1739209665.3616743;-45.120503652039325
1739209665.3616762;-45.120503652039325
1739209665.3616784;-38.13080360867914
1739209665.3616803;-35.57807855764607
1739209665.3616824;-45.120503652039325
1739209665.3616843;-38.13080360867914
1739209665.3616862;-28.58837851428586
1739209665.3616884;-45.120503652039325
1739209665.3616903;-45.120503652039325
1739209665.3616924;-45.120503652039325
1739209665.3616943;-45.120503652039325
1739209665.3616962;-45.120503652039325
1739209665.3616984;-45.120503652039325
1739209665.3617003;-45.120503652039325
1739209665.3617024;-30.49652367304973
1739209665.3617043;-45.120503652039325
1739209665.3617065;-38.13080360867914
1739209665.3617084;-45.120503652039325
1739209665.3617103;-45.120503652039325
1739209665.3617125;-38.13080360867914
1739209665.3617144;-45.120503652039325
1739209665.3617165;-45.120503652039325
1739209665.3617184;-27.267205301931607
1739209665.3617206;-38.13080360867914
1739209665.3617225;-45.120503652039325
1739209665.3617244;-45.120503652039325
1739209665.3617265;-33.981070128970906
1739209665.3617284;-45.120503652039325
1739209665.3617306;-38.13080360867914
1739209665.3617325;-45.120503652039325
1739209665.3617344;-35.57807855764607
1739209665.3617365;-45.120503652039325
1739209665.3617384;-38.13080360867914
1739209665.3617406;-45.120503652039325
1739209665.3617425;-45.120503652039325
1739209665.3617446;-35.57807855764607
1739209665.3617465;-38.13080360867914
1739209665.3617485;-45.120503652039325
1739209665.3617506;-31.141103565318915
1739209665.3617525;-38.13080360867914
1739209665.3617547;-38.13080360867914
1739209665.3617566;-38.13080360867914
1739209665.3617585;-33.981070128970906
1739209665.3617606;-33.981070128970906
1739209665.3617625;-45.120503652039325
1739209665.3617647;-38.13080360867914
1739209665.3617666;-38.13080360867914
1739209665.3617687;-45.120503652039325
1739209665.3617706;-35.57807855764607
1739209665.3617725;-35.57807855764607
1739209665.3617747;-45.120503652039325
1739209665.3617766;-45.120503652039325
1739209665.3617787;-45.120503652039325
1739209665.3617806;-38.13080360867914
1739209665.3617828;-45.120503652039325
1739209665.3617847;-45.120503652039325
1739209665.3617866;-38.13080360867914
1739209665.3617887;-35.57807855764607
1739209665.3617907;-45.120503652039325
1739209665.3617928;-38.13080360867914
1739209665.3617947;-38.13080360867914
1739209665.3617966;-38.13080360867914
1739209665.3617988;-35.57807855764607
1739209665.3618007;-35.57807855764607
1739209665.3618028;-38.13080360867914
1739209665.3618047;-45.120503652039325
1739209665.3618069;-45.120503652039325
1739209665.3618088;-35.57807855764607
1739209665.3618107;-38.13080360867914
1739209665.3618128;-38.13080360867914
1739209665.3618147;-45.120503652039325
1739209665.361817;-45.120503652039325
1739209665.3618188;-38.13080360867914
1739209665.3618207;-38.13080360867914
1739209665.3618228;-38.13080360867914
1739209665.3618248;-45.120503652039325
1739209665.361827;-45.120503652039325
1739209665.3618288;-45.120503652039325
1739209665.361831;-31.141103565318893
1739209665.3618329;-31.141103565318915
1739209665.3618348;-45.120503652039325
1739209665.361837;-38.13080360867914
1739209665.3618388;-38.13080360867914
1739209665.361841;-38.13080360867914
1739209665.3618429;-45.120503652039325
1739209665.3618448;-45.120503652039325
1739209665.361847;-45.120503652039325
1739209665.3618488;-45.120503652039325
1739209665.361851;-38.13080360867914
1739209665.361853;-38.13080360867914
1739209665.361855;-45.120503652039325
1739209665.361857;-45.120503652039325
1739209665.3618588;-38.13080360867914
1739209665.361861;-45.120503652039325
1739209665.361863;-35.57807855764607
1739209665.361865;-31.141103565318893
1739209665.361867;-38.13080360867914
1739209665.361869;-38.13080360867914
1739209665.361871;-38.13080360867914
1739209665.361873;-35.57807855764607
1739209665.361875;-38.13080360867914
1739209665.361877;-35.57807855764607
1739209665.361879;-45.120503652039325
1739209665.361881;-32.81601443825658
1739209665.361883;-38.13080360867914
1739209665.361885;-38.13080360867914
1739209665.361887;-45.120503652039325
1739209665.3618891;-45.120503652039325
1739209665.361891;-38.13080360867914
1739209665.3618932;-45.120503652039325
1739209665.3483758;-26.991370085610722
1739209665.3484077;-25.62660358559016
1739209665.34844;-25.62660358559016
1739209665.3484719;-31.141103565318893
1739209665.3485038;-33.981070128970906
1739209665.348536;-45.120503652039325
1739209665.348568;-38.13080360867914
1739209665.3486;-38.13080360867914
1739209665.348632;-45.120503652039325
1739209665.348664;-33.981070128970906
1739209665.348696;-32.816014438256545
1739209665.348728;-33.981070128970906
1739209665.3487601;-24.151403521958727
1739209665.348792;-25.826314394896354
1739209665.348824;-38.13080360867914
1739209665.3488562;-30.49652367304973
1739209665.3488882;-31.141103565318915
1739209665.34892;-45.120503652039325
1739209665.348952;-35.57807855764607
1739209665.3489842;-38.13080360867914
1739209665.3490162;-38.13080360867914
1739209665.3490481;-38.13080360867914
1739209665.3490803;-27.267205301931607
1739209665.3491123;-33.981070128970906
1739209665.3491442;-26.991370085610754
1739209665.3491762;-21.522148828640407
1739209665.3492084;-24.438645034577675
1739209665.3492403;-32.81601443825658
1739209665.3492723;-29.438486411369347
1739209665.3493044;-38.13080360867914
1739209665.3493364;-26.991370085610754
1739209665.3493683;-45.120503652039325
1739209665.3494003;-45.120503652039325
1739209665.3494325;-38.13080360867914
1739209665.3494644;-45.120503652039325
1739209665.3494964;-38.13080360867914
1739209665.3495286;-31.141103565318943
1739209665.3495605;-24.438645034577675
1739209665.3495924;-22.175841390423358
1739209665.3496246;-26.991370085610722
1739209665.3496566;-38.13080360867914
1739209665.3496885;-45.120503652039325
1739209665.3497205;-35.57807855764607
1739209665.3497527;-35.57807855764607
1739209665.3497846;-33.981070128970906
1739209665.3498166;-38.13080360867914
1739209665.3498487;-35.57807855764607
1739209665.3498807;-45.120503652039325
1739209665.3499126;-29.438486411369333
1739209665.3499446;-24.746238672633048
1739209665.3499768;-24.589719217205094
1739209665.3500087;-45.120503652039325
1739209665.3500407;-33.981070128970956
1739209665.3500729;-32.81601443825658
1739209665.3501048;-30.49652367304973
1739209665.3501368;-33.981070128970906
1739209665.3501687;-45.120503652039325
1739209665.350201;-31.141103565318893
1739209665.3502328;-45.120503652039325
1739209665.3502648;-30.49652367304973
1739209665.350297;-28.992665084841942
1739209665.350329;-29.438486411369375
1739209665.3503609;-23.273589343863314
1739209665.3503928;-24.151403521958727
1739209665.350425;-45.120503652039325
1739209665.350457;-33.981070128970906
1739209665.350489;-45.120503652039325
1739209665.350521;-33.981070128970906
1739209665.350553;-33.981070128970906
1739209665.350585;-35.57807855764607
1739209665.3506172;-45.120503652039325
1739209665.350649;-45.120503652039325
1739209665.350681;-45.120503652039325
1739209665.350713;-27.267205301931607
1739209665.3507452;-25.826314394896357
1739209665.3507771;-28.588378514285886
1739209665.350809;-25.826314394896357
1739209665.3508413;-33.981070128970956
1739209665.3508732;-38.13080360867914
1739209665.3509052;-27.8777449560314
1739209665.3509371;-38.13080360867914
1739209665.3509693;-45.120503652039325
1739209665.3510013;-38.13080360867914
1739209665.3510332;-35.57807855764607
1739209665.3510654;-45.120503652039325
1739209665.3510973;-32.816014438256545
1739209665.3511293;-38.13080360867914
1739209665.3511612;-35.57807855764607
1739209665.3511934;-35.57807855764607
1739209665.3512254;-45.120503652039325
1739209665.3512573;-45.120503652039325
1739209665.3512895;-45.120503652039325
1739209665.3513215;-33.981070128970906
1739209665.3513534;-45.120503652039325
1739209665.3513854;-38.13080360867914
1739209665.3514175;-25.077289914212862
1739209665.3514495;-38.13080360867914
1739209665.3514814;-38.13080360867914
1739209665.3515136;-35.57807855764607
1739209665.3515456;-38.13080360867914
1739209665.3515775;-45.120503652039325
1739209665.3516095;-45.120503652039325
1739209665.3516417;-38.13080360867914
1739209665.3516736;-45.120503652039325
1739209665.3517056;-38.13080360867914
1739209665.3517377;-38.13080360867914
1739209665.3517697;-45.120503652039325
1739209665.3518016;-38.13080360867914
1739209665.3518338;-38.13080360867914
1739209665.3518658;-45.120503652039325
1739209665.3518977;-38.13080360867914
1739209665.3519297;-32.816014438256545
1739209665.3519619;-45.120503652039325
1739209665.3519938;-45.120503652039325
1739209665.3520257;-38.13080360867914
1739209665.352058;-38.13080360867914
1739209665.35209;-45.120503652039325
1739209665.3521218;-38.13080360867914
1739209665.3521538;-38.13080360867914
1739209665.352186;-45.120503652039325
1739209665.352218;-38.13080360867914
1739209665.3522499;-35.57807855764607
1739209665.352282;-38.13080360867914
1739209665.352314;-38.13080360867914
1739209665.352346;-38.13080360867914
1739209665.352378;-38.13080360867914
1739209665.35241;-45.120503652039325
1739209665.352442;-45.120503652039325
1739209665.352474;-45.120503652039325
1739209665.3525062;-45.120503652039325
1739209665.352538;-33.981070128970906
1739209665.35257;-45.120503652039325
1739209665.352602;-45.120503652039325
1739209665.3526342;-45.120503652039325
1739209665.3526661;-45.120503652039325
1739209665.352698;-33.981070128970906
1739209665.3527303;-45.120503652039325
1739209665.3527622;-45.120503652039325
1739209665.3527942;-45.120503652039325
1739209665.3528264;-38.13080360867914
1739209665.3528583;-33.981070128970906
1739209665.3528903;-45.120503652039325
1739209665.3529222;-38.13080360867914
1739209665.3529544;-45.120503652039325
1739209665.3529863;-45.120503652039325
1739209665.3530183;-38.13080360867914
1739209665.3530505;-45.120503652039325
1739209665.3530824;-45.120503652039325
1739209665.3531144;-38.13080360867914
1739209665.3531463;-38.13080360867914
1739209665.3531785;-38.13080360867914
1739209665.3532104;-33.981070128970906
1739209665.3532424;-32.816014438256545
1739209665.3532746;-38.13080360867914
1739209665.3533065;-38.13080360867914
1739209665.3533385;-38.13080360867914
1739209665.3533704;-38.13080360867914
1739209665.3534026;-45.120503652039325
1739209665.3534346;-38.13080360867914
1739209665.3534665;-38.13080360867914
1739209665.3534987;-45.120503652039325
1739209665.3535306;-45.120503652039325
1739209665.3535626;-33.981070128970906
1739209665.3535945;-31.141103565318915
1739209665.3536267;-38.13080360867914
1739209665.3536587;-30.49652367304976
1739209665.3536906;-29.438486411369333
1739209665.3537228;-33.981070128970906
1739209665.3537548;-29.438486411369347
1739209665.3537867;-30.49652367304973
1739209665.353819;-33.981070128970956
1739209665.3538508;-25.62660358559016
1739209665.3538828;-29.438486411369333
1739209665.3539147;-45.120503652039325
1739209665.353947;-24.589719217205094
1739209665.3539789;-31.141103565318915
1739209665.3540108;-38.13080360867914
1739209665.354043;-32.816014438256545
1739209665.354075;-33.981070128970906
1739209665.354107;-29.438486411369333
1739209665.3541389;-26.991370085610722
1739209665.354171;-28.992665084841942
1739209665.354203;-35.57807855764607
1739209665.354235;-38.13080360867914
1739209665.3542671;-29.438486411369347
1739209665.354299;-28.21854285175415
1739209665.354331;-35.57807855764607
1739209665.354363;-28.58837851428586
1739209665.3543952;-45.120503652039325
1739209665.354427;-31.141103565318893
1739209665.354459;-23.75329798047523
1739209665.3544912;-32.81601443825658
1739209665.3545232;-32.816014438256545
1739209665.3545551;-33.981070128970906
1739209665.354587;-38.13080360867914
1739209665.3546193;-35.57807855764607
1739209665.3546512;-33.981070128970906
1739209665.3546832;-33.981070128970956
1739209665.3547153;-45.120503652039325
1739209665.3547473;-38.13080360867914
1739209665.3547792;-31.141103565318915
1739209665.3548114;-29.438486411369333
1739209665.3548434;-22.84163660590256
1739209665.3548753;-32.81601443825658
1739209665.3549073;-32.816014438256545
1739209665.3549395;-38.13080360867914
1739209665.3549714;-25.62660358559016
1739209665.3550034;-25.62660358559016
1739209665.3550355;-45.120503652039325
1739209665.3550675;-45.120503652039325
1739209665.3550994;-30.49652367304973
1739209665.3551314;-30.49652367304973
1739209665.3551636;-31.141103565318915
1739209665.361895;-32.816014438256545
1739209665.361897;-26.991370085610736
1739209665.3618991;-35.57807855764607
1739209665.361901;-38.13080360867914
1739209665.3619032;-38.13080360867914
1739209665.361905;-31.141103565318893
1739209665.361907;-45.120503652039325
1739209665.3619092;-45.120503652039325
1739209665.361911;-38.13080360867914
1739209665.3619132;-45.120503652039325
1739209665.361915;-45.120503652039325
1739209665.3619173;-45.120503652039325
1739209665.3619192;-38.13080360867914
1739209665.361921;-45.120503652039325
1739209665.3619232;-33.981070128970906
1739209665.3619251;-45.120503652039325
1739209665.3619273;-38.13080360867914
1739209665.3619292;-27.8777449560314
1739209665.3619313;-38.13080360867914
1739209665.3619332;-45.120503652039325
1739209665.3619351;-38.13080360867914
1739209665.3619373;-32.816014438256545
1739209665.3619392;-45.120503652039325
1739209665.3619413;-45.120503652039325
1739209665.3619432;-38.13080360867914
1739209665.3619452;-38.13080360867914
1739209665.3619473;-45.120503652039325
1739209665.3619492;-38.13080360867914
1739209665.3619514;-38.13080360867914
1739209665.3619533;-45.120503652039325
1739209665.3619554;-45.120503652039325
1739209665.3619573;-45.120503652039325
1739209665.3619592;-45.120503652039325
1739209665.3619614;-26.991370085610722
1739209665.3619633;-33.981070128970906
1739209665.3619654;-38.13080360867914
1739209665.3619673;-45.120503652039325
1739209665.3619692;-35.57807855764607
1739209665.3619714;-38.13080360867914
1739209665.3619733;-45.120503652039325
1739209665.3619754;-45.120503652039325
1739209665.3619773;-38.13080360867914
1739209665.3619795;-45.120503652039325
1739209665.3619814;-45.120503652039325
1739209665.3619833;-45.120503652039325
1739209665.3619854;-45.120503652039325
1739209665.3619874;-45.120503652039325
1739209665.3619895;-45.120503652039325
1739209665.3619914;-38.13080360867914
1739209665.3619933;-28.58837851428586
1739209665.3619955;-31.141103565318915
1739209665.3619974;-45.120503652039325
1739209665.3619995;-38.13080360867914
1739209665.3620014;-35.57807855764607
1739209665.3620036;-45.120503652039325
1739209665.3620055;-45.120503652039325
1739209665.3620074;-45.120503652039325
1739209665.3620095;-35.57807855764607
1739209665.3620114;-38.13080360867914
1739209665.3620136;-45.120503652039325
1739209665.3620155;-33.981070128970906
1739209665.3620176;-45.120503652039325
1739209665.3620195;-38.13080360867914
1739209665.3620214;-38.13080360867914
1739209665.3620236;-38.13080360867914
1739209665.3620255;-38.13080360867914
1739209665.3620276;-33.981070128970906
1739209665.3620296;-38.13080360867914
1739209665.3620315;-33.981070128970906
1739209665.3620336;-32.816014438256545
1739209665.3620355;-45.120503652039325
1739209665.3620377;-38.13080360867914
1739209665.3620396;-35.57807855764607
1739209665.3620417;-38.13080360867914
1739209665.3620436;-45.120503652039325
1739209665.3620455;-45.120503652039325
1739209665.3620477;-38.13080360867914
1739209665.3620496;-38.13080360867914
1739209665.3620517;-38.13080360867914
1739209665.3620536;-38.13080360867914
1739209665.3620555;-38.13080360867914
1739209665.3620577;-38.13080360867914
1739209665.3620596;-45.120503652039325
1739209665.3620617;-45.120503652039325
1739209665.3620636;-38.13080360867914
1739209665.3620658;-38.13080360867914
1739209665.3620677;-45.120503652039325
1739209665.3620696;-35.57807855764607
1739209665.3620718;-45.120503652039325
1739209665.3620737;-38.13080360867914
1739209665.3620758;-33.981070128970906
1739209665.3620777;-45.120503652039325
1739209665.3620799;-45.120503652039325
1739209665.3620818;-38.13080360867914
1739209665.3620837;-38.13080360867914
1739209665.3620858;-45.120503652039325
1739209665.3620877;-38.13080360867914
1739209665.3620899;-38.13080360867914
1739209665.3620918;-38.13080360867914
1739209665.3620937;-45.120503652039325
1739209665.3620958;-45.120503652039325
1739209665.3620977;-45.120503652039325
1739209665.3621;-45.120503652039325
1739209665.3621018;-45.120503652039325
1739209665.362104;-45.120503652039325
1739209665.3621058;-38.13080360867914
1739209665.3621078;-33.981070128970906
1739209665.36211;-38.13080360867914
1739209665.3621118;-45.120503652039325
1739209665.362114;-45.120503652039325
1739209665.3621159;-35.57807855764607
1739209665.3621178;-38.13080360867914
1739209665.36212;-38.13080360867914
1739209665.3621218;-45.120503652039325
1739209665.362124;-33.981070128970906
1739209665.3621259;-45.120503652039325
1739209665.362128;-45.120503652039325
1739209665.36213;-45.120503652039325
1739209665.3621318;-38.13080360867914
1739209665.362134;-38.13080360867914
1739209665.362136;-38.13080360867914
1739209665.362138;-45.120503652039325
1739209665.36214;-38.13080360867914
1739209665.3621418;-35.57807855764607
1739209665.362144;-45.120503652039325
1739209665.362146;-45.120503652039325
1739209665.362148;-32.816014438256545
1739209665.36215;-35.57807855764607
1739209665.362152;-45.120503652039325
1739209665.362154;-45.120503652039325
1739209665.362156;-31.141103565318915
1739209665.362158;-45.120503652039325
1739209665.36216;-38.13080360867914
1739209665.362162;-35.57807855764607
1739209665.362164;-38.13080360867914
1739209665.3621662;-45.120503652039325
1739209665.362168;-45.120503652039325
1739209665.36217;-35.57807855764607
1739209665.3621721;-38.13080360867914
1739209665.362174;-38.13080360867914
1739209665.3621762;-38.13080360867914
1739209665.362178;-45.120503652039325
1739209665.36218;-38.13080360867914
1739209665.3621821;-38.13080360867914
1739209665.362184;-38.13080360867914
1739209665.3621862;-35.57807855764607
1739209665.362188;-38.13080360867914
1739209665.3621902;-45.120503652039325
1739209665.3621922;-45.120503652039325
1739209665.362194;-35.57807855764607
1739209665.3621962;-38.13080360867914
1739209665.362198;-45.120503652039325
1739209665.3622003;-38.13080360867914
1739209665.3622022;-35.57807855764607
1739209665.362204;-38.13080360867914
1739209665.3622062;-45.120503652039325
1739209665.3622081;-38.13080360867914
1739209665.3622103;-38.13080360867914
1739209665.3622122;-45.120503652039325
1739209665.3622143;-45.120503652039325
1739209665.3622162;-33.981070128970906
1739209665.3622181;-32.816014438256545
1739209665.3622203;-38.13080360867914
1739209665.3622222;-38.13080360867914
1739209665.3622243;-45.120503652039325
1739209665.3622262;-45.120503652039325
1739209665.3622284;-38.13080360867914
1739209665.3622303;-45.120503652039325
1739209665.3622322;-31.141103565318915
1739209665.3622344;-33.981070128970906
1739209665.3622363;-45.120503652039325
1739209665.3622384;-45.120503652039325
1739209665.3622403;-38.13080360867914
1739209665.3622422;-45.120503652039325
1739209665.3622444;-38.13080360867914
1739209665.3622463;-45.120503652039325
1739209665.3622484;-38.13080360867914
1739209665.3622503;-38.13080360867914
1739209665.3622525;-38.13080360867914
1739209665.3622544;-38.13080360867914
1739209665.3622563;-38.13080360867914
1739209665.3622584;-38.13080360867914
1739209665.3622603;-45.120503652039325
1739209665.3622625;-38.13080360867914
1739209665.3622644;-38.13080360867914
1739209665.3622663;-38.13080360867914
1739209665.3622684;-38.13080360867914
1739209665.3622704;-45.120503652039325
1739209665.3622725;-38.13080360867914
1739209665.3622744;-35.57807855764607
1739209665.3622766;-38.13080360867914
1739209665.3622785;-35.57807855764607
1739209665.3622804;-45.120503652039325
1739209665.3622825;-38.13080360867914
1739209665.3622844;-45.120503652039325
1739209665.3622866;-38.13080360867914
1739209665.3622885;-33.981070128970906
1739209665.3622904;-35.57807855764607
1739209665.3622925;-45.120503652039325
1739209665.3622944;-45.120503652039325
1739209665.3622966;-35.57807855764607
1739209665.3622985;-45.120503652039325
1739209665.3623006;-45.120503652039325
1739209665.3623025;-45.120503652039325
1739209665.3623044;-38.13080360867914
1739209665.3623066;-38.13080360867914
1739209665.3623085;-45.120503652039325
1739209665.3623106;-38.13080360867914
1739209665.3623126;-38.13080360867914
1739209665.3623147;-35.57807855764607
1739209665.3623166;-45.120503652039325
1739209665.3623185;-31.141103565318915
1739209665.3623207;-33.981070128970906
1739209665.3623226;-38.13080360867914
1739209665.3551955;-45.120503652039325
1739209665.3552275;-45.120503652039325
1739209665.3552597;-31.141103565318943
1739209665.3552916;-22.448786368009163
1739209665.3553236;-45.120503652039325
1739209665.3553555;-35.57807855764607
1739209665.3553877;-38.13080360867914
1739209665.3554196;-38.13080360867914
1739209665.3554516;-35.57807855764607
1739209665.3554838;-27.267205301931607
1739209665.3555157;-33.981070128970906
1739209665.3555477;-24.15140352195872
1739209665.3555796;-24.589719217205094
1739209665.3556118;-27.877744956031417
1739209665.3556437;-45.120503652039325
1739209665.3556757;-30.49652367304973
1739209665.355708;-31.14110356531892
1739209665.3557398;-38.13080360867914
1739209665.3557718;-33.981070128970906
1739209665.3558037;-27.267205301931607
1739209665.355836;-23.16150712794695
1739209665.3558679;-26.991370085610754
1739209665.3558998;-45.120503652039325
1739209665.355932;-45.120503652039325
1739209665.355964;-31.141103565318915
1739209665.355996;-33.981070128970956
1739209665.356028;-28.58837851428586
1739209665.35606;-45.120503652039325
1739209665.356092;-33.981070128970906
1739209665.356124;-31.141103565318915
1739209665.356156;-33.981070128970956
1739209665.356188;-38.13080360867914
1739209665.35622;-38.13080360867914
1739209665.3562522;-28.992665084841942
1739209665.3562841;-33.981070128970956
1739209665.356316;-31.141103565318915
1739209665.356348;-22.448786368009156
1739209665.3563802;-33.981070128970956
1739209665.3564122;-26.991370085610722
1739209665.3564441;-28.992665084841942
1739209665.3564763;-31.141103565318943
1739209665.3565083;-29.438486411369333
1739209665.3565402;-33.981070128970906
1739209665.3565722;-33.981070128970956
1739209665.3566043;-32.816014438256545
1739209665.3566363;-31.141103565318893
1739209665.3566682;-45.120503652039325
1739209665.3567004;-38.13080360867914
1739209665.3567324;-38.13080360867914
1739209665.3567643;-31.141103565318915
1739209665.3567963;-29.438486411369375
1739209665.3568285;-24.74623867263306
1739209665.3568604;-24.746238672633048
1739209665.3568923;-45.120503652039325
1739209665.3569245;-31.141103565318915
1739209665.3569565;-32.816014438256545
1739209665.3569884;-31.141103565318915
1739209665.3570206;-27.267205301931607
1739209665.3570526;-31.141103565318915
1739209665.3570845;-31.141103565318943
1739209665.3571165;-38.13080360867914
1739209665.3571486;-33.981070128970906
1739209665.3571806;-45.120503652039325
1739209665.3572125;-45.120503652039325
1739209665.3572447;-45.120503652039325
1739209665.3572767;-33.981070128970906
1739209665.3573086;-26.991370085610736
1739209665.3573406;-30.49652367304973
1739209665.3573728;-33.981070128970906
1739209665.3574047;-32.81601443825658
1739209665.3574367;-31.141103565318915
1739209665.3574688;-38.13080360867914
1739209665.3575008;-33.981070128970906
1739209665.3575327;-31.141103565318915
1739209665.3575647;-35.57807855764607
1739209665.3575969;-25.826314394896357
1739209665.3576288;-29.438486411369354
1739209665.3576608;-45.120503652039325
1739209665.357693;-33.981070128970906
1739209665.357725;-45.120503652039325
1739209665.3577569;-38.13080360867914
1739209665.3577888;-45.120503652039325
1739209665.357821;-45.120503652039325
1739209665.357853;-33.981070128970906
1739209665.357885;-29.438486411369375
1739209665.357917;-32.816014438256545
1739209665.357949;-26.991370085610722
1739209665.357981;-23.75329798047522
1739209665.3580132;-26.487275050834715
1739209665.358045;-45.120503652039325
1739209665.358077;-38.13080360867914
1739209665.358109;-35.57807855764607
1739209665.3581412;-22.448786368009156
1739209665.3581731;-31.141103565318915
1739209665.358205;-45.120503652039325
1739209665.3582373;-35.57807855764607
1739209665.3582692;-38.13080360867914
1739209665.3583012;-33.981070128970906
1739209665.358333;-45.120503652039325
1739209665.3583653;-45.120503652039325
1739209665.3583972;-33.981070128970956
1739209665.3584292;-45.120503652039325
1739209665.3584614;-33.981070128970906
1739209665.3584933;-38.13080360867914
1739209665.3585253;-45.120503652039325
1739209665.3585572;-45.120503652039325
1739209665.3585894;-38.13080360867914
1739209665.3586214;-45.120503652039325
1739209665.3586533;-35.57807855764607
1739209665.3586855;-35.57807855764607
1739209665.3587174;-38.13080360867914
1739209665.3587494;-35.57807855764607
1739209665.3587813;-38.13080360867914
1739209665.3588135;-45.120503652039325
1739209665.3588455;-45.120503652039325
1739209665.3588774;-45.120503652039325
1739209665.3589096;-45.120503652039325
1739209665.3589416;-45.120503652039325
1739209665.3589735;-45.120503652039325
1739209665.3590055;-38.13080360867914
1739209665.3590376;-35.57807855764607
1739209665.3590696;-38.13080360867914
1739209665.3591015;-45.120503652039325
1739209665.3591337;-35.57807855764607
1739209665.3591657;-38.13080360867914
1739209665.3591976;-45.120503652039325
1739209665.3592298;-38.13080360867914
1739209665.3592618;-45.120503652039325
1739209665.3592937;-38.13080360867914
1739209665.3593256;-38.13080360867914
1739209665.3593578;-45.120503652039325
1739209665.3593898;-38.13080360867914
1739209665.3594217;-33.981070128970906
1739209665.359454;-35.57807855764607
1739209665.3594859;-45.120503652039325
1739209665.3595178;-35.57807855764607
1739209665.3595498;-35.57807855764607
1739209665.359582;-45.120503652039325
1739209665.359614;-45.120503652039325
1739209665.3596458;-45.120503652039325
1739209665.359678;-45.120503652039325
1739209665.35971;-45.120503652039325
1739209665.359742;-45.120503652039325
1739209665.3597739;-38.13080360867914
1739209665.359806;-38.13080360867914
1739209665.359838;-38.13080360867914
1739209665.35987;-38.13080360867914
1739209665.3599021;-38.13080360867914
1739209665.359934;-38.13080360867914
1739209665.359966;-38.13080360867914
1739209665.359998;-45.120503652039325
