CAN Message; 0x1bb:000018133352eb61
1739209892.6933064;-38.13080360867914
1739209892.6933115;-38.13080360867914
1739209892.6933165;-45.120503652039325
1739209892.6933212;-45.120503652039325
1739209892.6933262;-33.981070128970906
1739209892.693331;-38.13080360867914
1739209892.693336;-45.120503652039325
1739209892.6933408;-45.120503652039325
1739209892.6933458;-27.267205301931607
1739209892.6933506;-38.13080360867914
1739209892.6933556;-38.13080360867914
1739209892.6933606;-45.120503652039325
1739209892.6933653;-38.13080360867914
1739209892.6933703;-38.13080360867914
1739209892.693375;-38.13080360867914
1739209892.69338;-45.120503652039325
1739209892.693385;-30.49652367304976
1739209892.69339;-45.120503652039325
1739209892.6933947;-33.981070128970906
1739209892.6933997;-45.120503652039325
1739209892.6934044;-45.120503652039325
1739209892.6934094;-45.120503652039325
1739209892.6934144;-45.120503652039325
1739209892.6934192;-45.120503652039325
1739209892.6934242;-38.13080360867914
1739209892.693429;-35.57807855764607
1739209892.693434;-45.120503652039325
1739209892.6934388;-45.120503652039325
1739209892.6934438;-45.120503652039325
1739209892.6934485;-38.13080360867914
1739209892.6934536;-38.13080360867914
1739209892.6934586;-45.120503652039325
1739209892.6934633;-38.13080360867914
1739209892.6934683;-35.57807855764607
1739209892.693473;-45.120503652039325
1739209892.693478;-38.13080360867914
1739209892.6934829;-38.13080360867914
1739209892.693488;-38.13080360867914
1739209892.6934927;-33.981070128970906
1739209892.6934977;-38.13080360867914
1739209892.6935027;-45.120503652039325
1739209892.6935074;-45.120503652039325
1739209892.6935124;-38.13080360867914
1739209892.6935172;-45.120503652039325
1739209892.6935222;-38.13080360867914
1739209892.693527;-31.141103565318893
1739209892.693532;-45.120503652039325
1739209892.6935368;-45.120503652039325
1739209892.6935418;-33.981070128970906
1739209892.6935465;-35.57807855764607
1739209892.6935515;-45.120503652039325
1739209892.6935565;-45.120503652039325
1739209892.6935613;-38.13080360867914
1739209892.6935663;-45.120503652039325
1739209892.693571;-45.120503652039325
1739209892.693576;-38.13080360867914
1739209892.6935809;-38.13080360867914
1739209892.6935859;-38.13080360867914
1739209892.6935906;-33.981070128970906
1739209892.6935956;-45.120503652039325
1739209892.6936007;-31.141103565318915
1739209892.6936054;-31.141103565318893
1739209892.6936104;-45.120503652039325
1739209892.6936152;-45.120503652039325
1739209892.6936202;-38.13080360867914
1739209892.693625;-29.438486411369333
1739209892.69363;-45.120503652039325
1739209892.6936347;-45.120503652039325
1739209892.6936398;-45.120503652039325
1739209892.6936445;-38.13080360867914
1739209892.6936495;-38.13080360867914
1739209892.6936545;-45.120503652039325
1739209892.6936593;-45.120503652039325
1739209892.6936643;-45.120503652039325
1739209892.693669;-45.120503652039325
1739209892.693674;-45.120503652039325
1739209892.6936789;-38.13080360867914
1739209892.6936839;-45.120503652039325
1739209892.6936886;-45.120503652039325
1739209892.6936936;-45.120503652039325
1739209892.6936986;-45.120503652039325
1739209892.6937034;-45.120503652039325
1739209892.6937084;-45.120503652039325
1739209892.6937132;-38.13080360867914
1739209892.6937182;-35.57807855764607
1739209892.693723;-32.816014438256545
1739209892.693728;-38.13080360867914
1739209892.6937327;-45.120503652039325
1739209892.6937377;-45.120503652039325
1739209892.6937425;-33.981070128970906
1739209892.6937475;-38.13080360867914
1739209892.6937525;-45.120503652039325
1739209892.6937573;-45.120503652039325
1739209892.6937623;-45.120503652039325
1739209892.693767;-45.120503652039325
1739209892.693772;-45.120503652039325
1739209892.6937768;-38.13080360867914
1739209892.6937819;-33.981070128970956
1739209892.6937866;-45.120503652039325
1739209892.6937916;-38.13080360867914
1739209892.6937966;-38.13080360867914
1739209892.6938014;-38.13080360867914
1739209892.6938064;-38.13080360867914
1739209892.6938112;-35.57807855764607
1739209892.6938162;-45.120503652039325
1739209892.693821;-28.58837851428586
1739209892.693826;-31.141103565318915
1739209892.6938307;-38.13080360867914
1739209892.6938357;-38.13080360867914
1739209892.6938407;-32.816014438256545
1739209892.6938455;-38.13080360867914
1739209892.6938505;-38.13080360867914
1739209892.6938553;-45.120503652039325
1739209892.6938603;-45.120503652039325
1739209892.693865;-45.120503652039325
1739209892.69387;-45.120503652039325
1739209892.6938748;-45.120503652039325
1739209892.6938798;-38.13080360867914
1739209892.6938846;-38.13080360867914
1739209892.6938896;-45.120503652039325
1739209892.6938946;-38.13080360867914
1739209892.6938994;-45.120503652039325
1739209892.6939044;-45.120503652039325
1739209892.6939092;-45.120503652039325
1739209892.6939142;-45.120503652039325
1739209892.693919;-45.120503652039325
1739209892.693924;-45.120503652039325
1739209892.6939287;-38.13080360867914
1739209892.6939337;-38.13080360867914
1739209892.6939387;-26.991370085610722
1739209892.6939435;-31.141103565318915
1739209892.6939485;-38.13080360867914
1739209892.6939533;-38.13080360867914
1739209892.6939583;-38.13080360867914
1739209892.693963;-38.13080360867914
1739209892.693968;-38.13080360867914
1739209892.6939728;-38.13080360867914
1739209892.6939778;-38.13080360867914
1739209892.6939826;-35.57807855764607
1739209892.6939876;-38.13080360867914
1739209892.6939926;-45.120503652039325
1739209892.6939974;-45.120503652039325
1739209892.6940024;-45.120503652039325
1739209892.6940072;-33.981070128970906
1739209892.6940122;-45.120503652039325
1739209892.694017;-38.13080360867914
1739209892.694022;-33.981070128970906
1739209892.6940267;-45.120503652039325
1739209892.6940317;-38.13080360867914
1739209892.6940367;-45.120503652039325
1739209892.6940415;-33.981070128970906
1739209892.6940465;-35.57807855764607
1739209892.6940513;-38.13080360867914
1739209892.6940563;-38.13080360867914
1739209892.694061;-38.13080360867914
1739209892.694066;-35.57807855764607
1739209892.6940708;-45.120503652039325
1739209892.6940758;-45.120503652039325
1739209892.6940806;-45.120503652039325
1739209892.6940856;-35.57807855764607
1739209892.6940906;-35.57807855764607
1739209892.6940954;-38.13080360867914
1739209892.6941004;-33.981070128970906
1739209892.6941051;-35.57807855764607
1739209892.6941102;-35.57807855764607
1739209892.694115;-38.13080360867914
1739209892.69412;-45.120503652039325
1739209892.6941247;-45.120503652039325
1739209892.6941297;-45.120503652039325
1739209892.6941347;-38.13080360867914
1739209892.6941395;-32.816014438256545
1739209892.6941445;-35.57807855764607
1739209892.6941493;-35.57807855764607
1739209892.6941543;-45.120503652039325
1739209892.694159;-38.13080360867914
1739209892.694164;-32.816014438256545
1739209892.6941688;-38.13080360867914
1739209892.6941738;-45.120503652039325
1739209892.6941788;-33.981070128970906
1739209892.6941836;-45.120503652039325
1739209892.6941886;-45.120503652039325
1739209892.6941934;-45.120503652039325
1739209892.6941984;-45.120503652039325
1739209892.6942031;-38.13080360867914
1739209892.6942081;-38.13080360867914
1739209892.694213;-45.120503652039325
1739209892.694218;-38.13080360867914
1739209892.6942227;-35.57807855764607
1739209892.6942277;-38.13080360867914
1739209892.6942327;-45.120503652039325
1739209892.6942375;-38.13080360867914
1739209892.6942425;-38.13080360867914
1739209892.6942472;-38.13080360867914
1739209892.6942523;-45.120503652039325
1739209892.694257;-35.57807855764607
1739209892.694262;-32.816014438256545
1739209892.6942668;-45.120503652039325
1739209892.6942718;-45.120503652039325
1739209892.6942768;-38.13080360867914
1739209892.6942816;-33.981070128970906
1739209892.6942866;-45.120503652039325
1739209892.6942914;-45.120503652039325
1739209892.6942964;-45.120503652039325
1739209892.6943011;-45.120503652039325
1739209892.6943061;-38.13080360867914
1739209892.694311;-45.120503652039325
1739209892.694316;-33.981070128970906
1739209892.6943207;-38.13080360867914
1739209892.6943257;-35.57807855764607
1739209892.6943307;-38.13080360867914
1739209892.6943355;-33.981070128970906
1739209892.6943405;-31.141103565318893
1739209892.6943452;-38.13080360867914
1739209892.6943502;-45.120503652039325
1739209892.694355;-38.13080360867914
1739209892.69436;-38.13080360867914
1739209892.6943648;-45.120503652039325
1739209892.6943698;-45.120503652039325
1739209892.6943748;-45.120503652039325
1739209892.6943796;-38.13080360867914
1739209892.6943846;-38.13080360867914
1739209892.6943893;-35.57807855764607
1739209892.6943944;-45.120503652039325
1739209892.694399;-38.13080360867914
1739209892.6944041;-38.13080360867914
1739209892.694409;-45.120503652039325
1739209892.694414;-45.120503652039325
1739209892.694419;-45.120503652039325
1739209892.6944237;-45.120503652039325
1739209892.6944287;-45.120503652039325
1739209892.6944335;-38.13080360867914
1739209892.6944385;-45.120503652039325
1739209892.6944432;-45.120503652039325
1739209892.6944482;-45.120503652039325
1739209892.694453;-32.816014438256545
1739209892.694458;-28.21854285175415
1739209892.6944628;-38.13080360867914
1739209892.6944678;-45.120503652039325
1739209892.6944728;-45.120503652039325
1739209892.6944776;-33.981070128970906
1739209892.6944826;-38.13080360867914
1739209892.6944873;-38.13080360867914
1739209892.6944923;-45.120503652039325
1739209892.694497;-45.120503652039325
1739209892.694502;-38.13080360867914
1739209892.694507;-45.120503652039325
1739209892.694512;-38.13080360867914
1739209892.694517;-35.57807855764607
1739209892.6945217;-38.13080360867914
1739209892.6945267;-45.120503652039325
1739209892.6945314;-33.981070128970906
1739209892.6945364;-25.077289914212862
1739209892.6945412;-38.13080360867914
1739209892.6945462;-45.120503652039325
1739209892.694551;-35.57807855764607
1739209892.694556;-35.57807855764607
1739209892.6945608;-45.120503652039325
1739209892.6945658;-38.13080360867914
1739209892.6945708;-45.120503652039325
1739209892.6945755;-45.120503652039325
1739209892.6945806;-45.120503652039325
1739209892.6945853;-45.120503652039325
1739209892.6945903;-38.13080360867914
1739209892.694595;-45.120503652039325
1739209892.6946;-38.13080360867914
1739209892.6946049;-38.13080360867914
1739209892.6946099;-33.981070128970906
1739209892.694615;-35.57807855764607
1739209892.6946197;-45.120503652039325
1739209892.6946247;-45.120503652039325
1739209892.6946294;-38.13080360867914
1739209892.6946344;-35.57807855764607
1739209892.6946392;-38.13080360867914
1739209892.6946442;-45.120503652039325
1739209892.694649;-33.981070128970906
1739209892.694654;-27.8777449560314
1739209892.6946588;-35.57807855764607
1739209892.6946638;-35.57807855764607
1739209892.6946688;-38.13080360867914
1739209892.6946735;-32.816014438256545
1739209892.6946785;-45.120503652039325
1739209892.6946833;-45.120503652039325
1739209892.6946883;-38.13080360867914
1739209892.694693;-45.120503652039325
1739209892.694698;-45.120503652039325
1739209892.6947029;-45.120503652039325
1739209892.6947079;-45.120503652039325
1739209892.6947129;-38.13080360867914
1739209892.6947176;-38.13080360867914
1739209892.6947227;-45.120503652039325
1739209892.6947274;-38.13080360867914
1739209892.6947324;-32.816014438256545
1739209892.6947372;-38.13080360867914
1739209892.6947422;-45.120503652039325
1739209892.694747;-45.120503652039325
1739209892.694752;-45.120503652039325
1739209892.694757;-45.120503652039325
1739209892.6947618;-38.13080360867914
1739209892.6947668;-45.120503652039325
1739209892.6947715;-38.13080360867914
1739209892.6947765;-38.13080360867914
1739209892.6947813;-38.13080360867914
1739209892.6947863;-38.13080360867914
1739209892.694791;-35.57807855764607
1739209892.694796;-45.120503652039325
1739209892.6948009;-38.13080360867914
1739209892.6948059;-38.13080360867914
1739209892.6948109;-38.13080360867914
1739209892.6948156;-45.120503652039325
1739209892.6948206;-38.13080360867914
1739209892.6948254;-38.13080360867914
1739209892.6948304;-45.120503652039325
1739209892.6948352;-38.13080360867914
1739209892.6948402;-45.120503652039325
1739209892.694845;-45.120503652039325
1739209892.69485;-33.981070128970906
1739209892.694855;-32.816014438256545
1739209892.6948597;-38.13080360867914
1739209892.6948647;-45.120503652039325
1739209892.6948695;-35.57807855764607
1739209892.6948745;-33.981070128970906
1739209892.6948793;-38.13080360867914
1739209892.6948843;-45.120503652039325
1739209892.694889;-45.120503652039325
1739209892.694894;-38.13080360867914
1739209892.6948988;-38.13080360867914
1739209892.6949039;-45.120503652039325
1739209892.6949089;-38.13080360867914
1739209892.6949136;-38.13080360867914
1739209892.6949186;-38.13080360867914
1739209892.6949234;-38.13080360867914
1739209892.6949284;-45.120503652039325
1739209892.6949332;-33.981070128970906
1739209892.6949382;-35.57807855764607
1739209892.694943;-38.13080360867914
1739209892.694948;-33.981070128970906
1739209892.694953;-45.120503652039325
1739209892.6949577;-33.981070128970906
1739209892.6949627;-38.13080360867914
1739209892.6949675;-45.120503652039325
1739209892.6949725;-33.981070128970906
1739209892.6949773;-38.13080360867914
1739209892.6949823;-45.120503652039325
1739209892.694987;-38.13080360867914
1739209892.694992;-38.13080360867914
1739209892.6949968;-38.13080360867914
1739209892.6950018;-38.13080360867914
1739209892.6950068;-45.120503652039325
1739209892.6950116;-38.13080360867914
1739209892.6950166;-35.57807855764607
1739209892.6950214;-45.120503652039325
1739209892.6950264;-45.120503652039325
1739209892.6950312;-38.13080360867914
1739209892.6950362;-38.13080360867914
1739209892.695041;-38.13080360867914
1739209892.695046;-45.120503652039325
1739209892.695051;-33.981070128970906
1739209892.6950557;-45.120503652039325
1739209892.6950607;-38.13080360867914
1739209892.6950655;-35.57807855764607
1739209892.6950705;-35.57807855764607
1739209892.6950753;-32.816014438256545
1739209892.6950803;-38.13080360867914
1739209892.695085;-45.120503652039325
1739209892.69509;-45.120503652039325
1739209892.695095;-45.120503652039325
1739209892.6950998;-45.120503652039325
1739209892.6951048;-45.120503652039325
1739209892.6951096;-38.13080360867914
1739209892.6951146;-35.57807855764607
1739209892.6951194;-38.13080360867914
1739209892.6951244;-45.120503652039325
1739209892.6951292;-45.120503652039325
1739209892.6951342;-33.981070128970906
1739209892.695139;-33.981070128970906
1739209892.695144;-35.57807855764607
1739209892.695149;-45.120503652039325
1739209892.6951537;-45.120503652039325
1739209892.6951587;-45.120503652039325
1739209892.6951635;-45.120503652039325
1739209892.6951685;-31.141103565318915
1739209892.6951733;-32.816014438256545
1739209892.6951783;-38.13080360867914
1739209892.695183;-45.120503652039325
1739209892.695188;-45.120503652039325
1739209892.695193;-38.13080360867914
1739209892.6951978;-38.13080360867914
1739209892.6952028;-35.57807855764607
1739209892.6952076;-38.13080360867914
1739209892.6952126;-45.120503652039325
1739209892.6952174;-38.13080360867914
1739209892.6952224;-45.120503652039325
1739209892.6952271;-45.120503652039325
1739209892.6952322;-45.120503652039325
1739209892.695237;-45.120503652039325
1739209892.695242;-45.120503652039325
1739209892.695247;-38.13080360867914
1739209892.6952517;-38.13080360867914
1739209892.6952567;-35.57807855764607
1739209892.6952615;-45.120503652039325
1739209892.6952665;-38.13080360867914
1739209892.6952713;-45.120503652039325
1739209892.6952763;-45.120503652039325
1739209892.695281;-45.120503652039325
1739209892.695286;-32.816014438256545
1739209892.695291;-32.816014438256545
1739209892.6952958;-38.13080360867914
1739209892.6953008;-35.57807855764607
1739209892.6953056;-38.13080360867914
1739209892.6953106;-35.57807855764607
1739209892.6953154;-38.13080360867914
1739209892.6953204;-45.120503652039325
1739209892.6953251;-45.120503652039325
1739209892.6953301;-38.13080360867914
1739209892.695335;-45.120503652039325
1739209892.69534;-45.120503652039325
1739209892.695345;-45.120503652039325
1739209892.6953497;-33.981070128970906
1739209892.6953547;-45.120503652039325
1739209892.6953595;-45.120503652039325
1739209892.6953645;-31.141103565318915
1739209892.6953692;-31.141103565318893
1739209892.6953743;-38.13080360867914
1739209892.695379;-38.13080360867914
1739209892.695384;-38.13080360867914
1739209892.695389;-45.120503652039325
1739209892.6953938;-45.120503652039325
1739209892.6953988;-38.13080360867914
1739209892.6954036;-38.13080360867914
1739209892.6954086;-38.13080360867914
1739209892.6954134;-45.120503652039325
1739209892.6954184;-35.57807855764607
1739209892.6954231;-32.816014438256545
1739209892.6954281;-33.981070128970906
1739209892.6954331;-45.120503652039325
1739209892.695438;-45.120503652039325
1739209892.695443;-38.13080360867914
1739209892.6954477;-45.120503652039325
1739209892.6954527;-38.13080360867914
1739209892.6954575;-45.120503652039325
1739209892.6954625;-45.120503652039325
1739209892.6954672;-31.141103565318915
1739209892.6954722;-38.13080360867914
1739209892.695477;-45.120503652039325
1739209892.695482;-33.981070128970906
1739209892.695487;-32.816014438256545
1739209892.6954918;-38.13080360867914
1739209892.6954968;-45.120503652039325
1739209892.6955016;-38.13080360867914
1739209892.6955066;-45.120503652039325
1739209892.6955113;-45.120503652039325
1739209892.6955163;-35.57807855764607
1739209892.695521;-45.120503652039325
1739209892.6955261;-38.13080360867914
1739209892.6955311;-38.13080360867914
1739209892.695536;-45.120503652039325
1739209892.695541;-45.120503652039325
1739209892.6955457;-35.57807855764607
1739209892.6955507;-45.120503652039325
1739209892.6955554;-45.120503652039325
1739209892.6955605;-45.120503652039325
1739209892.6955652;-33.981070128970906
1739209892.6955702;-38.13080360867914
1739209892.695575;-45.120503652039325
1739209892.69558;-38.13080360867914
1739209892.695585;-38.13080360867914
1739209892.6955898;-38.13080360867914
1739209892.6955948;-45.120503652039325
1739209892.6955996;-35.57807855764607
1739209892.6956046;-38.13080360867914
1739209892.6956093;-45.120503652039325
1739209892.6956143;-45.120503652039325
1739209892.695619;-45.120503652039325
1739209892.695624;-45.120503652039325
1739209892.6956291;-38.13080360867914
1739209892.695634;-35.57807855764607
1739209892.695639;-38.13080360867914
1739209892.6956437;-45.120503652039325
1739209892.6956487;-45.120503652039325
1739209892.6956534;-45.120503652039325
1739209892.6956584;-45.120503652039325
1739209892.6956632;-38.13080360867914
1739209892.6956682;-45.120503652039325
1739209892.695673;-38.13080360867914
1739209892.695678;-45.120503652039325
1739209892.695683;-38.13080360867914
1739209892.6956878;-38.13080360867914
1739209892.6956928;-38.13080360867914
1739209892.6956975;-33.981070128970906
1739209892.6957026;-45.120503652039325
1739209892.6957073;-38.13080360867914
1739209892.6957123;-38.13080360867914
1739209892.695717;-45.120503652039325
1739209892.695722;-35.57807855764607
1739209892.695727;-32.816014438256545
1739209892.6957319;-38.13080360867914
1739209892.695737;-38.13080360867914
1739209892.6957417;-45.120503652039325
1739209892.6957467;-45.120503652039325
1739209892.6957514;-45.120503652039325
1739209892.6957564;-45.120503652039325
1739209892.6957612;-33.981070128970906
1739209892.6957662;-33.981070128970906
1739209892.6957712;-38.13080360867914
1739209892.695776;-38.13080360867914
1739209892.695781;-45.120503652039325
1739209892.6957858;-38.13080360867914
1739209892.6957908;-35.57807855764607
1739209892.6957955;-38.13080360867914
1739209892.6958005;-45.120503652039325
1739209892.6958053;-38.13080360867914
1739209892.6958103;-38.13080360867914
1739209892.695815;-38.13080360867914
1739209892.69582;-38.13080360867914
1739209892.695825;-38.13080360867914
1739209892.6958299;-38.13080360867914
1739209892.6958349;-38.13080360867914
1739209892.6958396;-45.120503652039325
1739209892.6958447;-31.141103565318915
1739209892.6958494;-35.57807855764607
1739209892.6958544;-38.13080360867914
1739209892.6958592;-45.120503652039325
1739209892.6958642;-38.13080360867914
1739209892.6958692;-38.13080360867914
1739209892.695874;-38.13080360867914
1739209892.695879;-38.13080360867914
1739209892.6958838;-28.58837851428586
1739209892.6958888;-45.120503652039325
1739209892.6958935;-45.120503652039325
1739209892.6958985;-45.120503652039325
1739209892.6959033;-35.57807855764607
1739209892.6959083;-38.13080360867914
1739209892.695913;-38.13080360867914
1739209892.695918;-38.13080360867914
1739209892.695923;-31.141103565318915
1739209892.6959279;-38.13080360867914
1739209892.6959329;-38.13080360867914
1739209892.6959376;-45.120503652039325
1739209892.6959426;-38.13080360867914
1739209892.6959474;-33.981070128970906
1739209892.6959524;-33.981070128970906
1739209892.6959572;-45.120503652039325
1739209892.6959622;-38.13080360867914
1739209892.6959672;-35.57807855764607
1739209892.695972;-38.13080360867914
1739209892.695977;-45.120503652039325
1739209892.6959817;-38.13080360867914
1739209892.6959867;-32.816014438256545
1739209892.6959915;-38.13080360867914
1739209892.6959965;-45.120503652039325
1739209892.6960013;-32.816014438256545
1739209892.6960063;-38.13080360867914
1739209892.6960113;-45.120503652039325
1739209892.696016;-45.120503652039325
1739209892.696021;-38.13080360867914
1739209892.6960258;-38.13080360867914
1739209892.6960309;-45.120503652039325
1739209892.6960356;-45.120503652039325
1739209892.6960406;-38.13080360867914
1739209892.6960454;-35.57807855764607
1739209892.6960504;-38.13080360867914
1739209892.6960552;-45.120503652039325
1739209892.6960602;-33.981070128970906
1739209892.6960652;-45.120503652039325
1739209892.69607;-45.120503652039325
1739209892.696075;-45.120503652039325
1739209892.6960797;-38.13080360867914
1739209892.6960847;-45.120503652039325
1739209892.6960895;-45.120503652039325
1739209892.6960945;-45.120503652039325
1739209892.6960993;-38.13080360867914
1739209892.6961043;-35.57807855764607
1739209892.6961093;-38.13080360867914
1739209892.696114;-38.13080360867914
1739209892.696119;-33.981070128970906
1739209892.6961238;-35.57807855764607
1739209892.6961288;-38.13080360867914
1739209892.6961336;-45.120503652039325
1739209892.6961386;-33.981070128970906
1739209892.6961434;-38.13080360867914
1739209892.6961484;-38.13080360867914
1739209892.6961532;-45.120503652039325
1739209892.6961582;-45.120503652039325
1739209892.6961632;-45.120503652039325
1739209892.696168;-45.120503652039325
1739209892.696173;-45.120503652039325
1739209892.6961777;-38.13080360867914
1739209892.6961827;-31.141103565318893
1739209892.6961875;-45.120503652039325
1739209892.6961925;-45.120503652039325
1739209892.6961973;-33.981070128970906
1739209892.6962023;-38.13080360867914
1739209892.6962073;-45.120503652039325
1739209892.696212;-45.120503652039325
1739209892.696217;-38.13080360867914
1739209892.6962218;-45.120503652039325
1739209892.6962268;-38.13080360867914
1739209892.6962316;-38.13080360867914
1739209892.6962366;-45.120503652039325
1739209892.6962414;-45.120503652039325
1739209892.6962464;-38.13080360867914
1739209892.6962512;-45.120503652039325
1739209892.6962562;-38.13080360867914
1739209892.6962612;-38.13080360867914
1739209892.696266;-45.120503652039325
1739209892.696271;-45.120503652039325
1739209892.6962757;-38.13080360867914
1739209892.6962807;-32.816014438256545
1739209892.6962855;-33.981070128970906
1739209892.6962905;-45.120503652039325
1739209892.6962953;-45.120503652039325
1739209892.6963003;-38.13080360867914
1739209892.6963053;-38.13080360867914
1739209892.69631;-45.120503652039325
1739209892.696315;-38.13080360867914
1739209892.6963198;-45.120503652039325
1739209892.6963248;-45.120503652039325
1739209892.6963296;-45.120503652039325
1739209892.6963346;-35.57807855764607
1739209892.6963394;-45.120503652039325
1739209892.6963444;-38.13080360867914
1739209892.6963494;-45.120503652039325
1739209892.6963542;-45.120503652039325
1739209892.6963592;-45.120503652039325
1739209892.696364;-45.120503652039325
1739209892.696369;-45.120503652039325
1739209892.6963737;-45.120503652039325
1739209892.6963787;-45.120503652039325
1739209892.6963835;-45.120503652039325
