CAN Message; 0x77:301b342c70cf04d8
1739209793.9197037;-38.13080360867914
1739209793.919704;-45.120503652039325
1739209793.9197042;-35.57807855764607
1739209793.9197044;-38.13080360867914
1739209793.9197047;-45.120503652039325
1739209793.919705;-45.120503652039325
1739209793.9197052;-35.57807855764607
1739209793.9197054;-35.57807855764607
1739209793.9197059;-38.13080360867914
1739209793.919706;-45.120503652039325
1739209793.9197063;-45.120503652039325
1739209793.9197066;-31.141103565318893
1739209793.9197068;-45.120503652039325
1739209793.919707;-38.13080360867914
1739209793.9197073;-38.13080360867914
1739209793.9197078;-38.13080360867914
1739209793.919708;-38.13080360867914
1739209793.9197083;-45.120503652039325
1739209793.9197085;-45.120503652039325
1739209793.9197087;-45.120503652039325
1739209793.919709;-45.120503652039325
1739209793.9197092;-45.120503652039325
1739209793.9197097;-38.13080360867914
1739209793.91971;-38.13080360867914
1739209793.9197102;-45.120503652039325
1739209793.9197104;-45.120503652039325
1739209793.9197106;-38.13080360867914
1739209793.9197109;-25.826314394896354
1739209793.919711;-38.13080360867914
1739209793.9197114;-45.120503652039325
1739209793.9197118;-38.13080360867914
1739209793.919712;-35.57807855764607
1739209793.9197123;-38.13080360867914
1739209793.9197125;-45.120503652039325
1739209793.9197128;-38.13080360867914
1739209793.919713;-38.13080360867914
1739209793.9197133;-45.120503652039325
1739209793.9197137;-45.120503652039325
1739209793.919714;-45.120503652039325
1739209793.9197142;-45.120503652039325
1739209793.9197145;-45.120503652039325
1739209793.9197147;-45.120503652039325
1739209793.919715;-45.120503652039325
1739209793.9197152;-28.58837851428586
1739209793.9197154;-33.981070128970906
1739209793.919716;-45.120503652039325
1739209793.9197161;-38.13080360867914
1739209793.9197164;-32.816014438256545
1739209793.9197166;-45.120503652039325
1739209793.9197168;-45.120503652039325
1739209793.919717;-38.13080360867914
1739209793.9197173;-38.13080360867914
1739209793.9197178;-38.13080360867914
1739209793.919718;-45.120503652039325
1739209793.9197183;-45.120503652039325
1739209793.9197185;-38.13080360867914
1739209793.9197187;-45.120503652039325
1739209793.919719;-45.120503652039325
1739209793.9197192;-38.13080360867914
1739209793.9197195;-38.13080360867914
1739209793.91972;-45.120503652039325
1739209793.9197202;-33.981070128970906
1739209793.9197204;-38.13080360867914
1739209793.9197206;-45.120503652039325
1739209793.919721;-45.120503652039325
1739209793.9197211;-38.13080360867914
1739209793.9197214;-45.120503652039325
1739209793.9197218;-33.981070128970906
1739209793.919722;-32.816014438256545
1739209793.9197223;-38.13080360867914
1739209793.9197226;-45.120503652039325
1739209793.9197228;-45.120503652039325
1739209793.919723;-38.13080360867914
1739209793.9197233;-38.13080360867914
1739209793.9197237;-35.57807855764607
1739209793.919724;-38.13080360867914
1739209793.9197242;-38.13080360867914
1739209793.9197245;-38.13080360867914
1739209793.9197247;-45.120503652039325
1739209793.919725;-45.120503652039325
1739209793.9197252;-38.13080360867914
1739209793.9197254;-38.13080360867914
1739209793.919726;-45.120503652039325
1739209793.9197261;-45.120503652039325
1739209793.9197264;-45.120503652039325
1739209793.9197266;-38.13080360867914
1739209793.9197268;-38.13080360867914
1739209793.919727;-45.120503652039325
1739209793.9197273;-45.120503652039325
1739209793.9197278;-45.120503652039325
1739209793.919728;-45.120503652039325
1739209793.9197283;-38.13080360867914
1739209793.9197285;-33.981070128970906
1739209793.9197288;-45.120503652039325
1739209793.919729;-38.13080360867914
1739209793.9197292;-32.816014438256545
1739209793.9197295;-38.13080360867914
1739209793.91973;-45.120503652039325
1739209793.9197302;-38.13080360867914
1739209793.9197304;-45.120503652039325
1739209793.9197307;-38.13080360867914
1739209793.919731;-45.120503652039325
1739209793.9197311;-35.57807855764607
1739209793.9197314;-38.13080360867914
1739209793.9197319;-45.120503652039325
1739209793.919732;-45.120503652039325
1739209793.9197323;-33.981070128970906
1739209793.9197326;-32.816014438256545
1739209793.9197328;-31.141103565318915
1739209793.919733;-45.120503652039325
1739209793.9197333;-38.13080360867914
1739209793.9197335;-33.981070128970906
1739209793.919734;-38.13080360867914
1739209793.9197342;-45.120503652039325
1739209793.9197345;-35.57807855764607
1739209793.9197347;-45.120503652039325
1739209793.919735;-45.120503652039325
1739209793.9197352;-45.120503652039325
1739209793.9197354;-38.13080360867914
1739209793.919736;-35.57807855764607
1739209793.9197361;-38.13080360867914
1739209793.9197364;-45.120503652039325
1739209793.9197366;-38.13080360867914
1739209793.9197369;-38.13080360867914
1739209793.919737;-33.981070128970906
1739209793.9197373;-38.13080360867914
1739209793.9197378;-38.13080360867914
1739209793.919738;-45.120503652039325
1739209793.9197383;-38.13080360867914
1739209793.9197385;-38.13080360867914
1739209793.9197388;-38.13080360867914
1739209793.919739;-45.120503652039325
1739209793.9197392;-38.13080360867914
1739209793.9197395;-32.816014438256545
1739209793.91974;-45.120503652039325
1739209793.9197402;-45.120503652039325
1739209793.9197404;-38.13080360867914
1739209793.9197407;-38.13080360867914
1739209793.919741;-38.13080360867914
1739209793.9197412;-45.120503652039325
1739209793.9197414;-45.120503652039325
1739209793.9197419;-45.120503652039325
1739209793.919742;-45.120503652039325
1739209793.9197423;-45.120503652039325
1739209793.9197426;-38.13080360867914
1739209793.9197428;-45.120503652039325
1739209793.919743;-33.981070128970906
1739209793.9197433;-38.13080360867914
1739209793.9197435;-35.57807855764607
1739209793.919744;-45.120503652039325
1739209793.9197443;-38.13080360867914
1739209793.9197445;-38.13080360867914
1739209793.9197447;-38.13080360867914
1739209793.919745;-45.120503652039325
1739209793.9197452;-45.120503652039325
1739209793.9197454;-35.57807855764607
1739209793.919746;-38.13080360867914
1739209793.9197462;-45.120503652039325
1739209793.9197464;-38.13080360867914
1739209793.9197466;-35.57807855764607
1739209793.9197469;-45.120503652039325
1739209793.919747;-45.120503652039325
1739209793.9197474;-38.13080360867914
1739209793.9197478;-45.120503652039325
1739209793.919748;-45.120503652039325
1739209793.9197483;-45.120503652039325
1739209793.9197485;-45.120503652039325
1739209793.9197488;-45.120503652039325
1739209793.919749;-33.981070128970906
1739209793.9197493;-35.57807855764607
1739209793.9197495;-38.13080360867914
1739209793.91975;-45.120503652039325
1739209793.9197502;-30.49652367304973
1739209793.9197505;-30.49652367304973
1739209793.9197507;-45.120503652039325
1739209793.919751;-45.120503652039325
1739209793.9197512;-45.120503652039325
1739209793.9197514;-45.120503652039325
1739209793.919752;-45.120503652039325
1739209793.9197521;-38.13080360867914
1739209793.9197524;-45.120503652039325
1739209793.9197526;-38.13080360867914
1739209793.9197528;-38.13080360867914
1739209793.919753;-38.13080360867914
1739209793.9197533;-45.120503652039325
1739209793.9197536;-38.13080360867914
1739209793.919754;-38.13080360867914
1739209793.9197543;-45.120503652039325
1739209793.9197545;-30.49652367304973
1739209793.9197547;-27.8777449560314
1739209793.919755;-38.13080360867914
1739209793.9197552;-45.120503652039325
1739209793.9197555;-38.13080360867914
1739209793.919756;-38.13080360867914
1739209793.9197562;-45.120503652039325
1739209793.9197564;-45.120503652039325
1739209793.9197567;-45.120503652039325
1739209793.919757;-45.120503652039325
1739209793.9197571;-38.13080360867914
1739209793.9197574;-32.816014438256545
1739209793.9197576;-45.120503652039325
1739209793.919758;-45.120503652039325
1739209793.9197583;-38.13080360867914
1739209793.9197586;-45.120503652039325
1739209793.9197588;-38.13080360867914
1739209793.919759;-35.57807855764607
1739209793.9197593;-38.13080360867914
1739209793.9197595;-45.120503652039325
1739209793.91976;-45.120503652039325
1739209793.9197602;-38.13080360867914
1739209793.9197605;-38.13080360867914
1739209793.9197607;-45.120503652039325
1739209793.919761;-33.981070128970906
1739209793.9197612;-31.141103565318893
1739209793.9197614;-38.13080360867914
1739209793.919762;-45.120503652039325
1739209793.9197621;-45.120503652039325
1739209793.9197624;-38.13080360867914
1739209793.9197626;-45.120503652039325
1739209793.9197628;-45.120503652039325
1739209793.919763;-38.13080360867914
1739209793.9197633;-38.13080360867914
1739209793.9197636;-38.13080360867914
1739209793.919764;-45.120503652039325
1739209793.9197643;-45.120503652039325
1739209793.9197645;-45.120503652039325
1739209793.9197648;-38.13080360867914
1739209793.919765;-38.13080360867914
1739209793.9197652;-45.120503652039325
1739209793.9197655;-28.58837851428586
1739209793.919766;-35.57807855764607
1739209793.9197662;-45.120503652039325
1739209793.9197664;-38.13080360867914
1739209793.9197667;-35.57807855764607
1739209793.919767;-38.13080360867914
1739209793.9197671;-45.120503652039325
1739209793.9197674;-38.13080360867914
1739209793.9197676;-33.981070128970956
1739209793.919768;-45.120503652039325
1739209793.9197683;-38.13080360867914
1739209793.9197686;-38.13080360867914
1739209793.9197688;-45.120503652039325
1739209793.919769;-45.120503652039325
1739209793.9197693;-38.13080360867914
1739209793.9197695;-38.13080360867914
1739209793.91977;-30.49652367304973
1739209793.9197702;-33.981070128970906
1739209793.9197705;-45.120503652039325
1739209793.9197707;-45.120503652039325
1739209793.919771;-45.120503652039325
1739209793.9197712;-33.981070128970906
1739209793.9197714;-45.120503652039325
1739209793.9197717;-38.13080360867914
1739209793.9197721;-45.120503652039325
1739209793.9197724;-38.13080360867914
1739209793.9197726;-45.120503652039325
1739209793.9197729;-45.120503652039325
1739209793.919773;-33.981070128970906
1739209793.9197733;-38.13080360867914
1739209793.9197736;-45.120503652039325
1739209793.919774;-38.13080360867914
1739209793.9197743;-45.120503652039325
1739209793.9197745;-38.13080360867914
1739209793.9197748;-35.57807855764607
1739209793.919775;-38.13080360867914
1739209793.9197752;-45.120503652039325
1739209793.9197755;-45.120503652039325
1739209793.919776;-38.13080360867914
1739209793.9197762;-45.120503652039325
1739209793.9197764;-38.13080360867914
1739209793.9197767;-35.57807855764607
1739209793.919777;-38.13080360867914
1739209793.9197772;-38.13080360867914
1739209793.9197774;-45.120503652039325
1739209793.9197776;-33.981070128970906
1739209793.919778;-38.13080360867914
1739209793.9197783;-45.120503652039325
1739209793.9197786;-45.120503652039325
1739209793.9197788;-38.13080360867914
1739209793.9226055;-45.120503652039325
1739209793.9226127;-35.57807855764607
1739209793.9226196;-26.991370085610736
1739209793.9226265;-38.13080360867914
1739209793.9226334;-35.57807855764607
1739209793.9226406;-38.13080360867914
1739209793.9226475;-35.57807855764607
1739209793.9226544;-38.13080360867914
1739209793.9226615;-35.57807855764607
1739209793.9226685;-38.13080360867914
1739209793.9226754;-38.13080360867914
1739209793.9226823;-38.13080360867914
1739209793.9226894;-32.816014438256545
1739209793.9226964;-45.120503652039325
1739209793.9227033;-45.120503652039325
1739209793.9227104;-38.13080360867914
1739209793.9227173;-35.57807855764607
1739209793.9227242;-38.13080360867914
1739209793.9227314;-35.57807855764607
1739209793.9227383;-38.13080360867914
1739209793.9227452;-38.13080360867914
1739209793.9227521;-45.120503652039325
1739209793.9227593;-35.57807855764607
1739209793.9227662;-45.120503652039325
1739209793.9227731;-45.120503652039325
1739209793.9227803;-35.57807855764607
1739209793.9227872;-35.57807855764607
1739209793.922794;-38.13080360867914
1739209793.922801;-38.13080360867914
1739209793.9228082;-38.13080360867914
1739209793.922815;-38.13080360867914
1739209793.922822;-38.13080360867914
1739209793.9228292;-38.13080360867914
1739209793.922836;-45.120503652039325
1739209793.922843;-45.120503652039325
1739209793.92285;-45.120503652039325
1739209793.922857;-45.120503652039325
1739209793.922864;-38.13080360867914
1739209793.9228709;-38.13080360867914
1739209793.922878;-45.120503652039325
1739209793.922885;-45.120503652039325
1739209793.9228919;-38.13080360867914
1739209793.922899;-28.58837851428586
1739209793.922906;-33.981070128970906
1739209793.9229128;-38.13080360867914
1739209793.9229198;-38.13080360867914
1739209793.922927;-35.57807855764607
1739209793.9229338;-38.13080360867914
1739209793.9229407;-45.120503652039325
1739209793.922948;-38.13080360867914
1739209793.9229548;-45.120503652039325
1739209793.9229617;-38.13080360867914
1739209793.9229686;-45.120503652039325
1739209793.9229758;-38.13080360867914
1739209793.9229827;-38.13080360867914
1739209793.9229896;-38.13080360867914
1739209793.9229968;-45.120503652039325
1739209793.9230037;-38.13080360867914
1739209793.9230106;-38.13080360867914
1739209793.9230175;-38.13080360867914
1739209793.9230247;-45.120503652039325
1739209793.9230316;-33.981070128970906
1739209793.9230385;-45.120503652039325
1739209793.9230456;-38.13080360867914
1739209793.9230525;-45.120503652039325
1739209793.9230595;-45.120503652039325
1739209793.9230664;-38.13080360867914
1739209793.9230735;-38.13080360867914
1739209793.9230804;-35.57807855764607
1739209793.9230874;-45.120503652039325
1739209793.9230945;-38.13080360867914
1739209793.9231014;-31.141103565318915
1739209793.9231083;-35.57807855764607
1739209793.9231155;-38.13080360867914
1739209793.9231224;-45.120503652039325
1739209793.9231293;-38.13080360867914
1739209793.9231362;-33.981070128970906
1739209793.9231434;-38.13080360867914
1739209793.9231503;-38.13080360867914
1739209793.9231572;-45.120503652039325
1739209793.9231644;-38.13080360867914
1739209793.9231713;-45.120503652039325
1739209793.9231782;-38.13080360867914
1739209793.923185;-35.57807855764607
1739209793.9231923;-38.13080360867914
1739209793.9231992;-45.120503652039325
1739209793.923206;-45.120503652039325
1739209793.9232132;-33.981070128970906
1739209793.9232202;-35.57807855764607
1739209793.923227;-38.13080360867914
1739209793.923234;-38.13080360867914
1739209793.9232411;-38.13080360867914
1739209793.923248;-45.120503652039325
1739209793.923255;-38.13080360867914
1739209793.9232621;-45.120503652039325
1739209793.923269;-45.120503652039325
1739209793.923276;-38.13080360867914
1739209793.923283;-35.57807855764607
1739209793.92329;-45.120503652039325
1739209793.923297;-45.120503652039325
1739209793.9233038;-38.13080360867914
1739209793.923311;-45.120503652039325
1739209793.923318;-38.13080360867914
1739209793.9233248;-38.13080360867914
1739209793.923332;-35.57807855764607
1739209793.923339;-38.13080360867914
1739209793.9233458;-45.120503652039325
1739209793.9233527;-38.13080360867914
1739209793.9233599;-45.120503652039325
1739209793.9233668;-38.13080360867914
1739209793.9233737;-38.13080360867914
1739209793.9233809;-38.13080360867914
1739209793.9233878;-45.120503652039325
1739209793.9233947;-45.120503652039325
1739209793.9234016;-45.120503652039325
1739209793.9234087;-38.13080360867914
1739209793.9234157;-45.120503652039325
1739209793.9234226;-45.120503652039325
1739209793.9234297;-38.13080360867914
1739209793.9234366;-45.120503652039325
1739209793.9234436;-45.120503652039325
1739209793.9234507;-45.120503652039325
1739209793.9234576;-38.13080360867914
1739209793.9234645;-35.57807855764607
1739209793.9234715;-33.981070128970906
1739209793.9234786;-45.120503652039325
1739209793.9234855;-45.120503652039325
1739209793.9234924;-38.13080360867914
1739209793.9234996;-45.120503652039325
1739209793.9235065;-45.120503652039325
1739209793.9235134;-45.120503652039325
1739209793.9235203;-45.120503652039325
1739209793.9235275;-45.120503652039325
1739209793.9235344;-45.120503652039325
1739209793.9235413;-45.120503652039325
1739209793.9235485;-45.120503652039325
1739209793.9235554;-38.13080360867914
1739209793.9235623;-35.57807855764607
1739209793.9235692;-38.13080360867914
1739209793.9235764;-45.120503652039325
1739209793.9235833;-38.13080360867914
1739209793.9235902;-38.13080360867914
1739209793.9235973;-45.120503652039325
1739209793.9236042;-33.981070128970906
1739209793.9236112;-45.120503652039325
1739209793.923618;-38.13080360867914
1739209793.9236252;-45.120503652039325
1739209793.9236321;-32.816014438256545
1739209793.923639;-29.438486411369333
1739209793.9236462;-45.120503652039325
1739209793.9236531;-38.13080360867914
1739209793.92366;-33.981070128970906
1739209793.9236672;-35.57807855764607
1739209793.923674;-45.120503652039325
1739209793.923681;-38.13080360867914
1739209793.923688;-45.120503652039325
1739209793.923695;-38.13080360867914
1739209793.923702;-38.13080360867914
1739209793.923709;-45.120503652039325
1739209793.923716;-45.120503652039325
1739209793.923723;-45.120503652039325
1739209793.92373;-45.120503652039325
1739209793.9237368;-45.120503652039325
1739209793.923744;-31.141103565318915
1739209793.9237509;-32.816014438256545
1739209793.9237578;-38.13080360867914
1739209793.923765;-38.13080360867914
1739209793.9237719;-45.120503652039325
1739209793.9237788;-45.120503652039325
1739209793.9237857;-45.120503652039325
1739209793.9237928;-45.120503652039325
1739209793.9237998;-45.120503652039325
1739209793.9238067;-45.120503652039325
1739209793.9238138;-45.120503652039325
1739209793.9238207;-45.120503652039325
1739209793.9238276;-45.120503652039325
1739209793.9238348;-45.120503652039325
1739209793.9238417;-45.120503652039325
1739209793.9238486;-45.120503652039325
1739209793.9238555;-45.120503652039325
1739209793.9238627;-45.120503652039325
1739209793.9238696;-38.13080360867914
1739209793.9238765;-38.13080360867914
1739209793.9238837;-45.120503652039325
1739209793.9238906;-45.120503652039325
1739209793.9238975;-38.13080360867914
1739209793.9239044;-38.13080360867914
1739209793.9239116;-32.816014438256545
1739209793.9239185;-28.21854285175415
1739209793.9239254;-38.13080360867914
1739209793.9239326;-45.120503652039325
1739209793.9239395;-35.57807855764607
1739209793.9239464;-38.13080360867914
1739209793.9239533;-38.13080360867914
1739209793.9239604;-32.816014438256545
1739209793.9239674;-38.13080360867914
1739209793.9239743;-33.981070128970956
1739209793.9239814;-45.120503652039325
1739209793.9239883;-45.120503652039325
1739209793.9239953;-45.120503652039325
1739209793.9240022;-38.13080360867914
1739209793.9240093;-38.13080360867914
1739209793.9240162;-45.120503652039325
1739209793.9240232;-35.57807855764607
1739209793.9240303;-27.8777449560314
1739209793.9240372;-38.13080360867914
1739209793.9240441;-45.120503652039325
1739209793.9240513;-38.13080360867914
1739209793.9240582;-38.13080360867914
1739209793.924065;-38.13080360867914
1739209793.924072;-45.120503652039325
1739209793.9240792;-45.120503652039325
1739209793.924086;-33.981070128970956
1739209793.924093;-45.120503652039325
1739209793.9221332;-45.120503652039325
1739209793.922136;-38.13080360867914
1739209793.9221387;-45.120503652039325
1739209793.9221416;-45.120503652039325
1739209793.9221442;-38.13080360867914
1739209793.922147;-38.13080360867914
1739209793.9221497;-35.57807855764607
1739209793.9221525;-38.13080360867914
1739209793.9221551;-45.120503652039325
1739209793.922158;-45.120503652039325
1739209793.9221609;-26.991370085610722
1739209793.9221635;-33.981070128970906
1739209793.9221663;-45.120503652039325
1739209793.922169;-45.120503652039325
1739209793.9221718;-38.13080360867914
1739209793.9221745;-35.57807855764607
1739209793.9221773;-45.120503652039325
1739209793.92218;-45.120503652039325
1739209793.9221828;-31.141103565318943
1739209793.9221857;-45.120503652039325
1739209793.9221883;-45.120503652039325
1739209793.9221911;-45.120503652039325
1739209793.9221938;-38.13080360867914
1739209793.9221966;-45.120503652039325
1739209793.9221992;-45.120503652039325
1739209793.922202;-45.120503652039325
1739209793.9222047;-28.992665084841942
1739209793.9222076;-33.981070128970906
1739209793.9222102;-45.120503652039325
1739209793.922213;-38.13080360867914
1739209793.922216;-38.13080360867914
1739209793.9222186;-38.13080360867914
1739209793.9222214;-45.120503652039325
1739209793.922224;-38.13080360867914
1739209793.922227;-45.120503652039325
1739209793.9222295;-38.13080360867914
1739209793.9222324;-35.57807855764607
1739209793.922235;-38.13080360867914
1739209793.9222379;-45.120503652039325
1739209793.9222407;-33.981070128970906
1739209793.9222434;-38.13080360867914
1739209793.9222462;-45.120503652039325
1739209793.9222488;-45.120503652039325
1739209793.9222517;-38.13080360867914
1739209793.9222543;-38.13080360867914
1739209793.9222572;-45.120503652039325
1739209793.9222598;-45.120503652039325
1739209793.9222627;-33.981070128970906
1739209793.9222653;-30.49652367304973
1739209793.9222682;-33.981070128970906
1739209793.922271;-45.120503652039325
1739209793.9222736;-45.120503652039325
1739209793.9222765;-38.13080360867914
1739209793.9222791;-35.57807855764607
1739209793.922282;-45.120503652039325
1739209793.9222846;-38.13080360867914
1739209793.9222875;-38.13080360867914
1739209793.92229;-38.13080360867914
1739209793.922293;-38.13080360867914
1739209793.9222958;-32.816014438256545
1739209793.9222984;-33.981070128970906
1739209793.9223013;-38.13080360867914
1739209793.922304;-45.120503652039325
1739209793.9223068;-45.120503652039325
1739209793.9223094;-45.120503652039325
1739209793.9223123;-45.120503652039325
1739209793.922315;-38.13080360867914
1739209793.9223177;-31.141103565318915
1739209793.9223204;-45.120503652039325
1739209793.9223232;-45.120503652039325
1739209793.922326;-38.13080360867914
1739209793.9223287;-38.13080360867914
1739209793.9223316;-45.120503652039325
1739209793.9223342;-45.120503652039325
1739209793.922337;-45.120503652039325
1739209793.9223397;-33.981070128970906
1739209793.9223425;-45.120503652039325
1739209793.9223452;-45.120503652039325
1739209793.922348;-45.120503652039325
1739209793.922351;-38.13080360867914
1739209793.9223535;-45.120503652039325
1739209793.9223564;-38.13080360867914
1739209793.922359;-35.57807855764607
1739209793.9223619;-38.13080360867914
1739209793.9223645;-45.120503652039325
1739209793.9223673;-38.13080360867914
1739209793.92237;-35.57807855764607
1739209793.9223728;-38.13080360867914
1739209793.9223754;-45.120503652039325
1739209793.9223783;-33.981070128970906
1739209793.9223812;-35.57807855764607
1739209793.9223838;-31.141103565318915
1739209793.9223866;-38.13080360867914
1739209793.9223893;-45.120503652039325
1739209793.9223921;-38.13080360867914
1739209793.9223948;-35.57807855764607
1739209793.9223976;-38.13080360867914
1739209793.9224002;-45.120503652039325
1739209793.922403;-35.57807855764607
1739209793.922406;-45.120503652039325
1739209793.9224086;-45.120503652039325
1739209793.9224114;-45.120503652039325
1739209793.922414;-45.120503652039325
1739209793.922417;-38.13080360867914
1739209793.9224195;-38.13080360867914
1739209793.9224224;-45.120503652039325
1739209793.922425;-38.13080360867914
1739209793.922428;-38.13080360867914
1739209793.9224305;-35.57807855764607
1739209793.9224334;-38.13080360867914
1739209793.9224362;-45.120503652039325
1739209793.9224389;-45.120503652039325
1739209793.9224417;-45.120503652039325
1739209793.9224443;-45.120503652039325
1739209793.9224472;-45.120503652039325
1739209793.9224498;-45.120503652039325
1739209793.9224527;-38.13080360867914
1739209793.9224553;-45.120503652039325
1739209793.9224582;-45.120503652039325
1739209793.922461;-38.13080360867914
1739209793.9224637;-35.57807855764607
1739209793.9224665;-45.120503652039325
1739209793.9224691;-45.120503652039325
1739209793.922472;-45.120503652039325
1739209793.9224746;-45.120503652039325
1739209793.9224775;-45.120503652039325
1739209793.92248;-45.120503652039325
1739209793.922483;-38.13080360867914
1739209793.9224856;-45.120503652039325
1739209793.9224885;-38.13080360867914
1739209793.9224913;-35.57807855764607
1739209793.922494;-35.57807855764607
1739209793.9224968;-35.57807855764607
1739209793.9224994;-38.13080360867914
1739209793.9225023;-45.120503652039325
1739209793.922505;-38.13080360867914
1739209793.9225078;-38.13080360867914
1739209793.9225104;-45.120503652039325
1739209793.9225132;-38.13080360867914
1739209793.922516;-38.13080360867914
1739209793.9225187;-38.13080360867914
1739209793.9225216;-45.120503652039325
1739209793.9225242;-38.13080360867914
1739209793.922527;-45.120503652039325
1739209793.9225297;-45.120503652039325
1739209793.9225326;-38.13080360867914
1739209793.9225352;-32.816014438256545
1739209793.922538;-38.13080360867914
1739209793.9225407;-45.120503652039325
1739209793.9225435;-38.13080360867914
1739209793.9225464;-45.120503652039325
1739209793.922549;-38.13080360867914
1739209793.9225519;-38.13080360867914
1739209793.9225545;-38.13080360867914
1739209793.9225574;-45.120503652039325
1739209793.92256;-31.141103565318915
1739209793.9225628;-31.141103565318893
1739209793.9225655;-38.13080360867914
1739209793.9225683;-38.13080360867914
1739209793.9225712;-45.120503652039325
1739209793.9225738;-45.120503652039325
1739209793.9225767;-45.120503652039325
1739209793.9225793;-45.120503652039325
1739209793.9225821;-45.120503652039325
1739209793.9225848;-32.81601443825658
1739209793.9225876;-45.120503652039325
1739209793.9225903;-38.13080360867914
1739209793.922593;-45.120503652039325
1739209793.9225957;-45.120503652039325
1739209793.9225986;-38.13080360867914
1739209793.9241002;-45.120503652039325
1739209793.924107;-45.120503652039325
1739209793.924114;-38.13080360867914
1739209793.924121;-38.13080360867914
1739209793.924128;-45.120503652039325
1739209793.924135;-38.13080360867914
1739209793.924142;-35.57807855764607
1739209793.924149;-45.120503652039325
1739209793.924156;-45.120503652039325
1739209793.9241629;-45.120503652039325
1739209793.9241698;-45.120503652039325
1739209793.924177;-38.13080360867914
1739209793.9241838;-45.120503652039325
1739209793.9241908;-38.13080360867914
1739209793.924198;-35.57807855764607
1739209793.9242048;-38.13080360867914
1739209793.9242117;-45.120503652039325
1739209793.924219;-45.120503652039325
1739209793.9242258;-31.141103565318893
1739209793.9242327;-38.13080360867914
1739209793.9242396;-45.120503652039325
1739209793.9242468;-45.120503652039325
1739209793.9242537;-45.120503652039325
1739209793.9242606;-45.120503652039325
1739209793.9242678;-45.120503652039325
1739209793.9242747;-45.120503652039325
1739209793.9242816;-45.120503652039325
1739209793.9242885;-38.13080360867914
1739209793.9242957;-45.120503652039325
1739209793.9243026;-38.13080360867914
1739209793.9243095;-32.816014438256545
1739209793.9243166;-38.13080360867914
1739209793.9243236;-45.120503652039325
1739209793.9243305;-45.120503652039325
1739209793.9243374;-35.57807855764607
1739209793.9243445;-38.13080360867914
1739209793.9243515;-45.120503652039325
1739209793.9243584;-33.981070128970906
1739209793.9243655;-38.13080360867914
1739209793.9243724;-45.120503652039325
1739209793.9243793;-45.120503652039325
1739209793.9243865;-38.13080360867914
1739209793.9243934;-45.120503652039325
1739209793.9244003;-38.13080360867914
1739209793.9244072;-38.13080360867914
1739209793.9244144;-45.120503652039325
1739209793.9244213;-45.120503652039325
1739209793.9244282;-45.120503652039325
1739209793.9244354;-45.120503652039325
1739209793.9244423;-45.120503652039325
1739209793.9244492;-45.120503652039325
1739209793.9244561;-38.13080360867914
1739209793.9244633;-35.57807855764607
1739209793.9244702;-45.120503652039325
1739209793.924477;-38.13080360867914
1739209793.9244843;-33.981070128970906
1739209793.9244912;-38.13080360867914
1739209793.924498;-45.120503652039325
1739209793.924505;-38.13080360867914
1739209793.9245121;-38.13080360867914
1739209793.924519;-38.13080360867914
1739209793.924526;-33.981070128970906
1739209793.9245331;-45.120503652039325
1739209793.92454;-45.120503652039325
1739209793.924547;-38.13080360867914
1739209793.9245539;-38.13080360867914
1739209793.924561;-45.120503652039325
1739209793.924568;-45.120503652039325
1739209793.9245749;-38.13080360867914
1739209793.924582;-45.120503652039325
1739209793.924589;-45.120503652039325
1739209793.9245958;-31.141103565318915
1739209793.924603;-38.13080360867914
1739209793.92461;-38.13080360867914
1739209793.9246168;-45.120503652039325
1739209793.9246237;-38.13080360867914
1739209793.9246309;-38.13080360867914
1739209793.9246378;-45.120503652039325
1739209793.9246447;-35.57807855764607
1739209793.9246519;-38.13080360867914
1739209793.9246588;-45.120503652039325
1739209793.9246657;-38.13080360867914
1739209793.9246726;-35.57807855764607
1739209793.9246798;-38.13080360867914
1739209793.9246867;-45.120503652039325
1739209793.9246936;-38.13080360867914
1739209793.9247007;-38.13080360867914
1739209793.9247077;-38.13080360867914
1739209793.9247146;-38.13080360867914
1739209793.9247215;-38.13080360867914
1739209793.9247286;-45.120503652039325
1739209793.9247355;-38.13080360867914
1739209793.9247425;-45.120503652039325
1739209793.9247496;-45.120503652039325
1739209793.9247565;-45.120503652039325
1739209793.9247634;-30.49652367304973
1739209793.9247706;-33.981070128970906
1739209793.9247775;-38.13080360867914
1739209793.9247844;-38.13080360867914
1739209793.9247913;-31.141103565318915
1739209793.9247985;-45.120503652039325
1739209793.9248054;-45.120503652039325
1739209793.9248123;-38.13080360867914
1739209793.9248195;-38.13080360867914
1739209793.9248264;-45.120503652039325
1739209793.9248333;-38.13080360867914
1739209793.9248402;-38.13080360867914
1739209793.9248474;-45.120503652039325
1739209793.9248543;-45.120503652039325
1739209793.9248612;-33.981070128970906
1739209793.9248683;-38.13080360867914
1739209793.9248753;-30.49652367304973
1739209793.9248822;-31.141103565318915
1739209793.924889;-38.13080360867914
1739209793.9248962;-38.13080360867914
1739209793.9249032;-38.13080360867914
1739209793.92491;-38.13080360867914
1739209793.9249172;-45.120503652039325
1739209793.9249241;-45.120503652039325
1739209793.924931;-38.13080360867914
1739209793.924938;-38.13080360867914
1739209793.924945;-45.120503652039325
1739209793.924952;-45.120503652039325
1739209793.924959;-45.120503652039325
