CAN Message; 0x150:07006c2452c63fd0
Timestamp;Amplitude
1739209874.7666144;-32.816014438256545
1739209874.7666166;-32.816014438256545
1739209874.7666185;-38.13080360867914
1739209874.7666204;-38.13080360867914
1739209874.7666225;-38.13080360867914
1739209874.7666245;-38.13080360867914
1739209874.7666266;-45.120503652039325
1739209874.7666285;-38.13080360867914
1739209874.7666304;-45.120503652039325
1739209874.7666326;-45.120503652039325
1739209874.7666345;-45.120503652039325
1739209874.7666366;-45.120503652039325
1739209874.7666385;-38.13080360867914
1739209874.7666404;-45.120503652039325
1739209874.7666426;-38.13080360867914
1739209874.7666445;-45.120503652039325
1739209874.7666466;-32.816014438256545
1739209874.7666485;-32.816014438256545
1739209874.7666504;-45.120503652039325
1739209874.7666526;-45.120503652039325
1739209874.7666545;-33.981070128970906
1739209874.7666566;-35.57807855764607
1739209874.7666585;-45.120503652039325
1739209874.7666605;-45.120503652039325
1739209874.7666626;-45.120503652039325
1739209874.7666645;-45.120503652039325
1739209874.7666667;-33.981070128970906
1739209874.7666686;-35.57807855764607
1739209874.7666705;-45.120503652039325
1739209874.7666726;-45.120503652039325
1739209874.7666745;-38.13080360867914
1739209874.7666767;-38.13080360867914
1739209874.7666786;-45.120503652039325
1739209874.7666805;-45.120503652039325
1739209874.7666826;-38.13080360867914
1739209874.7666845;-45.120503652039325
1739209874.7666867;-35.57807855764607
1739209874.7666886;-32.816014438256545
1739209874.7666905;-45.120503652039325
1739209874.7666926;-45.120503652039325
1739209874.7666945;-35.57807855764607
1739209874.7666967;-26.487275050834715
1739209874.7666986;-38.13080360867914
1739209874.7667005;-45.120503652039325
1739209874.7667027;-38.13080360867914
1739209874.7667046;-38.13080360867914
1739209874.7667067;-38.13080360867914
1739209874.7667086;-38.13080360867914
1739209874.7667105;-45.120503652039325
1739209874.7667127;-31.141103565318943
1739209874.7667146;-38.13080360867914
1739209874.7667167;-35.57807855764607
1739209874.7667186;-38.13080360867914
1739209874.7667205;-45.120503652039325
1739209874.7667227;-38.13080360867914
1739209874.7667246;-45.120503652039325
1739209874.7667267;-38.13080360867914
1739209874.7667286;-26.487275050834715
1739209874.7667305;-38.13080360867914
1739209874.7667327;-45.120503652039325
1739209874.7667346;-35.57807855764607
1739209874.7667367;-35.57807855764607
1739209874.7667387;-45.120503652039325
1739209874.7667406;-45.120503652039325
1739209874.7667427;-33.981070128970906
1739209874.7667446;-45.120503652039325
1739209874.7667468;-45.120503652039325
1739209874.7667487;-45.120503652039325
1739209874.7667506;-38.13080360867914
1739209874.7667527;-38.13080360867914
1739209874.7667546;-38.13080360867914
1739209874.7667568;-38.13080360867914
1739209874.7667587;-38.13080360867914
1739209874.7667606;-45.120503652039325
1739209874.7667627;-38.13080360867914
1739209874.7667646;-45.120503652039325
1739209874.7667668;-45.120503652039325
1739209874.7667687;-38.13080360867914
1739209874.7667706;-45.120503652039325
1739209874.7667727;-45.120503652039325
1739209874.7667747;-45.120503652039325
1739209874.7667768;-28.58837851428586
1739209874.7667787;-45.120503652039325
1739209874.7667806;-45.120503652039325
1739209874.7667828;-33.981070128970906
1739209874.7667847;-30.49652367304973
1739209874.7667868;-38.13080360867914
1739209874.7667887;-45.120503652039325
1739209874.7667906;-45.120503652039325
1739209874.7667928;-33.981070128970956
1739209874.7667947;-45.120503652039325
1739209874.7667966;-30.49652367304973
1739209874.7667987;-38.13080360867914
1739209874.7668006;-45.120503652039325
1739209874.7668028;-35.57807855764607
1739209874.7668047;-38.13080360867914
1739209874.7668066;-38.13080360867914
1739209874.7668087;-31.141103565318915
1739209874.7668107;-32.816014438256545
1739209874.7668128;-35.57807855764607
1739209874.7668147;-38.13080360867914
1739209874.7668166;-38.13080360867914
1739209874.7668188;-33.981070128970906
1739209874.7668207;-38.13080360867914
1739209874.7668228;-45.120503652039325
1739209874.7668247;-45.120503652039325
1739209874.7668266;-45.120503652039325
1739209874.7668288;-45.120503652039325
1739209874.7668307;-45.120503652039325
1739209874.7668328;-33.981070128970906
1739209874.7668347;-38.13080360867914
1739209874.7668366;-45.120503652039325
1739209874.7668388;-38.13080360867914
1739209874.7668407;-38.13080360867914
1739209874.7668428;-45.120503652039325
1739209874.7668447;-45.120503652039325
1739209874.7668467;-38.13080360867914
1739209874.7668488;-45.120503652039325
1739209874.7668507;-45.120503652039325
1739209874.7668529;-45.120503652039325
1739209874.7668548;-38.13080360867914
1739209874.7668567;-31.141103565318915
1739209874.7668588;-33.981070128970906
1739209874.7668607;-45.120503652039325
1739209874.7668629;-45.120503652039325
1739209874.7668648;-38.13080360867914
1739209874.7668667;-32.816014438256545
1739209874.7668688;-45.120503652039325
1739209874.7668707;-45.120503652039325
1739209874.766873;-45.120503652039325
1739209874.7668748;-45.120503652039325
1739209874.7668767;-45.120503652039325
1739209874.7668788;-33.981070128970906
1739209874.7668808;-45.120503652039325
1739209874.766883;-45.120503652039325
1739209874.7668848;-45.120503652039325
1739209874.7668867;-38.13080360867914
1739209874.7668889;-33.981070128970906
1739209874.7668908;-38.13080360867914
1739209874.766893;-45.120503652039325
1739209874.7668948;-35.57807855764607
1739209874.7668967;-38.13080360867914
1739209874.7668989;-38.13080360867914
1739209874.7669008;-45.120503652039325
1739209874.766903;-38.13080360867914
1739209874.7669048;-45.120503652039325
1739209874.7669067;-45.120503652039325
1739209874.766909;-45.120503652039325
1739209874.7669108;-45.120503652039325
1739209874.766913;-45.120503652039325
1739209874.7669148;-45.120503652039325
1739209874.7669168;-45.120503652039325
1739209874.766919;-45.120503652039325
1739209874.7669208;-45.120503652039325
1739209874.766923;-45.120503652039325
1739209874.7669249;-45.120503652039325
1739209874.7669268;-33.981070128970906
1739209874.766929;-38.13080360867914
1739209874.7669308;-38.13080360867914
1739209874.766933;-45.120503652039325
1739209874.7669349;-33.981070128970906
1739209874.7669368;-38.13080360867914
1739209874.766939;-35.57807855764607
1739209874.7669408;-38.13080360867914
1739209874.766943;-38.13080360867914
1739209874.766945;-38.13080360867914
1739209874.7669468;-38.13080360867914
1739209874.766949;-45.120503652039325
1739209874.7669508;-45.120503652039325
1739209874.766953;-38.13080360867914
1739209874.766955;-45.120503652039325
1739209874.7669568;-38.13080360867914
1739209874.766959;-38.13080360867914
1739209874.7669609;-38.13080360867914
1739209874.766963;-38.13080360867914
1739209874.766965;-38.13080360867914
1739209874.7669668;-38.13080360867914
1739209874.766969;-45.120503652039325
1739209874.7669709;-35.57807855764607
1739209874.766973;-35.57807855764607
1739209874.766975;-45.120503652039325
1739209874.7669768;-45.120503652039325
1739209874.766979;-38.13080360867914
1739209874.766981;-38.13080360867914
1739209874.766983;-38.13080360867914
1739209874.766985;-32.816014438256545
1739209874.7669868;-45.120503652039325
1739209874.766989;-45.120503652039325
1739209874.766991;-38.13080360867914
1739209874.766993;-38.13080360867914
1739209874.766995;-45.120503652039325
1739209874.7669969;-45.120503652039325
1739209874.766999;-33.981070128970906
1739209874.767001;-45.120503652039325
1739209874.767003;-38.13080360867914
1739209874.767005;-38.13080360867914
1739209874.7670069;-38.13080360867914
1739209874.767009;-38.13080360867914
1739209874.767011;-33.981070128970906
1739209874.767013;-45.120503652039325
1739209874.767015;-45.120503652039325
1739209874.767017;-45.120503652039325
1739209874.767019;-30.49652367304973
1739209874.767021;-32.816014438256545
1739209874.767023;-38.13080360867914
1739209874.767025;-38.13080360867914
1739209874.767027;-38.13080360867914
1739209874.767029;-35.57807855764607
1739209874.767031;-45.120503652039325
1739209874.767033;-45.120503652039325
1739209874.767035;-45.120503652039325
1739209874.767037;-45.120503652039325
1739209874.767039;-45.120503652039325
1739209874.767041;-38.13080360867914
1739209874.767043;-38.13080360867914
1739209874.767045;-45.120503652039325
1739209874.767047;-35.57807855764607
1739209874.767049;-38.13080360867914
1739209874.767051;-32.816014438256545
1739209874.7670531;-29.438486411369333
1739209874.767055;-38.13080360867914
1739209874.767057;-35.57807855764607
1739209874.767059;-35.57807855764607
1739209874.767061;-38.13080360867914
1739209874.767063;-45.120503652039325
1739209874.767065;-45.120503652039325
1739209874.767067;-45.120503652039325
1739209874.767069;-45.120503652039325
1739209874.767071;-38.13080360867914
1739209874.767073;-45.120503652039325
1739209874.767075;-38.13080360867914
1739209874.767077;-45.120503652039325
1739209874.767079;-45.120503652039325
1739209874.767081;-45.120503652039325
1739209874.767083;-45.120503652039325
1739209874.767085;-38.13080360867914
1739209874.767087;-45.120503652039325
1739209874.7670891;-33.981070128970906
1739209874.767091;-38.13080360867914
1739209874.767093;-45.120503652039325
1739209874.767095;-38.13080360867914
1739209874.767097;-35.57807855764607
1739209874.7670991;-38.13080360867914
1739209874.767101;-35.57807855764607
1739209874.767103;-38.13080360867914
1739209874.767105;-33.981070128970906
1739209874.767107;-38.13080360867914
1739209874.7671092;-38.13080360867914
1739209874.767111;-45.120503652039325
1739209874.767113;-38.13080360867914
1739209874.767115;-38.13080360867914
1739209874.767117;-38.13080360867914
1739209874.7671192;-38.13080360867914
1739209874.767121;-38.13080360867914
1739209874.767123;-38.13080360867914
1739209874.7671251;-38.13080360867914
1739209874.767127;-33.981070128970906
1739209874.7671292;-45.120503652039325
1739209874.767131;-38.13080360867914
1739209874.767133;-26.991370085610722
1739209874.7671351;-38.13080360867914
1739209874.767137;-45.120503652039325
1739209874.7671392;-38.13080360867914
1739209874.767141;-38.13080360867914
1739209874.767143;-38.13080360867914
1739209874.7671452;-32.816014438256545
1739209874.767147;-38.13080360867914
1739209874.7671492;-33.981070128970956
1739209874.767151;-33.981070128970906
1739209874.767153;-38.13080360867914
1739209874.7671552;-45.120503652039325
1739209874.767157;-45.120503652039325
1739209874.7671592;-35.57807855764607
1739209874.7671611;-38.13080360867914
1739209874.767163;-38.13080360867914
1739209874.7671652;-33.981070128970906
1739209874.767167;-38.13080360867914
1739209874.7671692;-35.57807855764607
1739209874.7671711;-38.13080360867914
1739209874.767173;-45.120503652039325
1739209874.7671752;-38.13080360867914
1739209874.767177;-45.120503652039325
1739209874.7671793;-45.120503652039325
1739209874.7671812;-45.120503652039325
1739209874.767183;-45.120503652039325
1739209874.7671852;-45.120503652039325
1739209874.767187;-45.120503652039325
1739209874.7671893;-38.13080360867914
1739209874.7671912;-38.13080360867914
1739209874.767193;-38.13080360867914
1739209874.7671952;-45.120503652039325
1739209874.7671971;-38.13080360867914
1739209874.7671993;-38.13080360867914
1739209874.7672012;-38.13080360867914
1739209874.767203;-45.120503652039325
1739209874.7672052;-45.120503652039325
1739209874.7672071;-45.120503652039325
1739209874.7672093;-45.120503652039325
1739209874.7672112;-45.120503652039325
1739209874.767213;-30.49652367304973
1739209874.7672153;-38.13080360867914
1739209874.7672172;-45.120503652039325
1739209874.7672193;-35.57807855764607
1739209874.7672212;-35.57807855764607
1739209874.7672231;-45.120503652039325
1739209874.7672253;-45.120503652039325
1739209874.7672272;-38.13080360867914
1739209874.7672293;-38.13080360867914
1739209874.7672312;-38.13080360867914
1739209874.7672331;-45.120503652039325
1739209874.7672353;-38.13080360867914
1739209874.7672372;-38.13080360867914
1739209874.7672393;-38.13080360867914
1739209874.7672412;-45.120503652039325
1739209874.7672431;-38.13080360867914
1739209874.7672453;-38.13080360867914
1739209874.7672472;-45.120503652039325
1739209874.7672493;-38.13080360867914
1739209874.7672513;-38.13080360867914
1739209874.7672532;-45.120503652039325
1739209874.7672553;-45.120503652039325
1739209874.7672572;-45.120503652039325
1739209874.7672594;-45.120503652039325
1739209874.7672613;-35.57807855764607
1739209874.7672632;-28.992665084841942
1739209874.7672653;-45.120503652039325
1739209874.7672672;-38.13080360867914
1739209874.7672694;-32.816014438256545
1739209874.7672713;-45.120503652039325
1739209874.7672732;-38.13080360867914
1739209874.7672753;-38.13080360867914
1739209874.7672772;-38.13080360867914
1739209874.7672794;-38.13080360867914
1739209874.7672813;-38.13080360867914
1739209874.7672832;-38.13080360867914
1739209874.7672853;-45.120503652039325
1739209874.7672873;-45.120503652039325
1739209874.7672894;-45.120503652039325
1739209874.7672913;-45.120503652039325
1739209874.7672932;-45.120503652039325
1739209874.7672954;-38.13080360867914
1739209874.7672973;-35.57807855764607
1739209874.7672994;-45.120503652039325
1739209874.7673013;-38.13080360867914
1739209874.7673032;-38.13080360867914
1739209874.7673054;-45.120503652039325
1739209874.7673073;-38.13080360867914
1739209874.7673092;-38.13080360867914
1739209874.7673113;-35.57807855764607
1739209874.7673132;-45.120503652039325
1739209874.7673154;-35.57807855764607
1739209874.7673173;-35.57807855764607
1739209874.7673192;-38.13080360867914
1739209874.7673213;-45.120503652039325
1739209874.7673233;-45.120503652039325
1739209874.7673254;-45.120503652039325
1739209874.7673273;-38.13080360867914
1739209874.7673292;-33.981070128970906
1739209874.7673314;-38.13080360867914
1739209874.7673333;-38.13080360867914
1739209874.7673354;-45.120503652039325
1739209874.7673373;-33.981070128970906
1739209874.7673392;-38.13080360867914
1739209874.7673414;-45.120503652039325
1739209874.7673433;-28.58837851428586
1739209874.7673454;-35.57807855764607
1739209874.7673473;-45.120503652039325
1739209874.7673492;-38.13080360867914
1739209874.7673514;-38.13080360867914
1739209874.7673533;-45.120503652039325
1739209874.7673554;-38.13080360867914
1739209874.7673573;-35.57807855764607
1739209874.7673593;-45.120503652039325
1739209874.7673614;-45.120503652039325
1739209874.7673633;-35.57807855764607
1739209874.7673655;-35.57807855764607
1739209874.7673674;-45.120503652039325
1739209874.7673693;-38.13080360867914
1739209874.7673714;-45.120503652039325
1739209874.7673733;-45.120503652039325
1739209874.7673755;-33.981070128970906
1739209874.7673774;-45.120503652039325
1739209874.7673793;-45.120503652039325
1739209874.7673814;-45.120503652039325
1739209874.7673833;-38.13080360867914
1739209874.7673855;-32.816014438256545
1739209874.7673874;-38.13080360867914
1739209874.7673893;-45.120503652039325
1739209874.7673914;-31.141103565318893
1739209874.7673934;-32.816014438256545
1739209874.7673955;-45.120503652039325
1739209874.7673974;-45.120503652039325
1739209874.7673993;-38.13080360867914
1739209874.7674015;-45.120503652039325
1739209874.7674034;-38.13080360867914
1739209874.7674055;-38.13080360867914
1739209874.7674074;-33.981070128970956
1739209874.7674093;-45.120503652039325
1739209874.7674115;-35.57807855764607
1739209874.7674134;-38.13080360867914
1739209874.7674155;-45.120503652039325
1739209874.7674174;-38.13080360867914
1739209874.7674193;-38.13080360867914
1739209874.7674215;-45.120503652039325
1739209874.7674234;-28.58837851428586
1739209874.7674255;-26.991370085610736
1739209874.7674274;-45.120503652039325
1739209874.7674294;-45.120503652039325
1739209874.7674315;-33.981070128970906
1739209874.7674334;-38.13080360867914
1739209874.7674356;-38.13080360867914
1739209874.7674375;-45.120503652039325
1739209874.7674394;-45.120503652039325
1739209874.7674415;-45.120503652039325
1739209874.7674434;-32.816014438256545
1739209874.7674456;-38.13080360867914
1739209874.7674475;-38.13080360867914
1739209874.7674494;-33.981070128970906
1739209874.7674515;-38.13080360867914
1739209874.7674534;-38.13080360867914
1739209874.7674556;-35.57807855764607
1739209874.7674575;-35.57807855764607
1739209874.7674594;-45.120503652039325
1739209874.7674615;-45.120503652039325
1739209874.7674634;-38.13080360867914
1739209874.7674656;-35.57807855764607
1739209874.7674675;-45.120503652039325
1739209874.7674694;-38.13080360867914
1739209874.7674716;-33.981070128970906
1739209874.7674735;-31.141103565318893
1739209874.7674756;-45.120503652039325
1739209874.7674775;-45.120503652039325
1739209874.7674794;-32.816014438256545
1739209874.7674816;-35.57807855764607
1739209874.7674835;-45.120503652039325
1739209874.7674856;-45.120503652039325
1739209874.7674875;-45.120503652039325
1739209874.7674894;-45.120503652039325
1739209874.7674916;-38.13080360867914
1739209874.7674935;-38.13080360867914
1739209874.7674956;-45.120503652039325
1739209874.7674975;-45.120503652039325
1739209874.7674994;-38.13080360867914
1739209874.7675016;-38.13080360867914
1739209874.7675035;-45.120503652039325
1739209874.7675056;-35.57807855764607
1739209874.7675076;-38.13080360867914
1739209874.7675095;-38.13080360867914
1739209874.7675116;-38.13080360867914
1739209874.7675135;-38.13080360867914
1739209874.7675157;-45.120503652039325
1739209874.7675176;-45.120503652039325
1739209874.7675195;-38.13080360867914
1739209874.7675216;-45.120503652039325
1739209874.7675235;-38.13080360867914
1739209874.7675257;-45.120503652039325
1739209874.7675276;-38.13080360867914
1739209874.7675295;-38.13080360867914
1739209874.7675316;-33.981070128970906
1739209874.7675335;-38.13080360867914
1739209874.7675357;-33.981070128970906
1739209874.7675376;-45.120503652039325
1739209874.7675395;-38.13080360867914
1739209874.7675416;-38.13080360867914
1739209874.7675436;-38.13080360867914
1739209874.7675457;-45.120503652039325
1739209874.7675476;-45.120503652039325
1739209874.7675495;-38.13080360867914
1739209874.7675517;-38.13080360867914
1739209874.7675536;-38.13080360867914
1739209874.7675557;-38.13080360867914
1739209874.7675576;-38.13080360867914
1739209874.7675595;-38.13080360867914
1739209874.7675617;-35.57807855764607
1739209874.7675636;-38.13080360867914
1739209874.7675657;-45.120503652039325
1739209874.7675676;-38.13080360867914
1739209874.7675695;-33.981070128970906
1739209874.7675717;-38.13080360867914
1739209874.7675736;-45.120503652039325
1739209874.7675755;-38.13080360867914
1739209874.7675776;-45.120503652039325
1739209874.7675796;-38.13080360867914
1739209874.7675817;-45.120503652039325
1739209874.7675836;-38.13080360867914
1739209874.7675855;-32.816014438256545
1739209874.7675877;-33.981070128970906
1739209874.7675896;-45.120503652039325
1739209874.7675917;-38.13080360867914
1739209874.7675936;-35.57807855764607
1739209874.7675955;-45.120503652039325
1739209874.7675977;-38.13080360867914
1739209874.7675996;-38.13080360867914
1739209874.7676017;-33.981070128970906
1739209874.7676036;-33.981070128970906
1739209874.7676055;-38.13080360867914
1739209874.7676077;-38.13080360867914
1739209874.7676096;-45.120503652039325
1739209874.7676117;-38.13080360867914
1739209874.7676136;-38.13080360867914
1739209874.7676156;-45.120503652039325
1739209874.7676177;-45.120503652039325
1739209874.7676196;-45.120503652039325
1739209874.7676218;-45.120503652039325
1739209874.7676237;-45.120503652039325
1739209874.7676256;-38.13080360867914
1739209874.7676277;-38.13080360867914
1739209874.7676296;-38.13080360867914
1739209874.7676318;-38.13080360867914
1739209874.7676337;-35.57807855764607
1739209874.7676356;-38.13080360867914
1739209874.7676377;-38.13080360867914
1739209874.7676396;-38.13080360867914
1739209874.7676418;-33.981070128970906
1739209874.7676437;-38.13080360867914
1739209874.7676456;-45.120503652039325
1739209874.7676477;-38.13080360867914
1739209874.7676497;-38.13080360867914
1739209874.7676518;-33.981070128970906
1739209874.7676537;-45.120503652039325
1739209874.7676556;-38.13080360867914
1739209874.7676578;-45.120503652039325
1739209874.7676597;-45.120503652039325
1739209874.7676618;-45.120503652039325
1739209874.7676637;-45.120503652039325
1739209874.7676656;-38.13080360867914
1739209874.7676678;-27.267205301931607
1739209874.7676697;-32.816014438256545
1739209874.7676718;-35.57807855764607
1739209874.7676737;-32.816014438256545
1739209874.7676756;-38.13080360867914
1739209874.7676778;-38.13080360867914
1739209874.7676797;-35.57807855764607
1739209874.7676818;-35.57807855764607
1739209874.7676837;-30.49652367304976
1739209874.7676857;-45.120503652039325
1739209874.7676878;-33.981070128970906
1739209874.7676897;-45.120503652039325
1739209874.7676919;-38.13080360867914
1739209874.7676938;-38.13080360867914
1739209874.7676957;-38.13080360867914
1739209874.7676978;-38.13080360867914
1739209874.7676997;-28.992665084841942
1739209874.7677019;-35.57807855764607
1739209874.7677038;-38.13080360867914
1739209874.7677057;-38.13080360867914
1739209874.7677078;-33.981070128970906
1739209874.7677097;-45.120503652039325
1739209874.7677119;-45.120503652039325
1739209874.7677138;-45.120503652039325
1739209874.7677157;-45.120503652039325
1739209874.7677178;-38.13080360867914
1739209874.7677197;-38.13080360867914
1739209874.767722;-45.120503652039325
1739209874.7677238;-45.120503652039325
