CAN Message; 0x1bb:00002a724325fbba
1739209890.3116353;-38.13080360867914
1739209890.3116386;-32.816014438256545
1739209890.311642;-38.13080360867914
1739209890.3116453;-35.57807855764607
1739209890.3116486;-35.57807855764607
1739209890.311652;-38.13080360867914
1739209890.311655;-38.13080360867914
1739209890.3116584;-45.120503652039325
1739209890.3116617;-45.120503652039325
1739209890.311665;-38.13080360867914
1739209890.3116684;-45.120503652039325
1739209890.3116717;-38.13080360867914
1739209890.311675;-38.13080360867914
1739209890.3116784;-45.120503652039325
1739209890.3116817;-45.120503652039325
1739209890.311685;-45.120503652039325
1739209890.3116884;-45.120503652039325
1739209890.3116918;-45.120503652039325
1739209890.311695;-35.57807855764607
1739209890.3116984;-38.13080360867914
1739209890.3117015;-45.120503652039325
1739209890.3117049;-32.816014438256545
1739209890.3117082;-45.120503652039325
1739209890.3117115;-32.816014438256545
1739209890.311715;-35.57807855764607
1739209890.3117182;-35.57807855764607
1739209890.3117216;-38.13080360867914
1739209890.311725;-45.120503652039325
1739209890.3117282;-33.981070128970906
1739209890.3117316;-35.57807855764607
1739209890.311735;-38.13080360867914
1739209890.3117383;-45.120503652039325
1739209890.3117416;-45.120503652039325
1739209890.311745;-38.13080360867914
1739209890.311748;-45.120503652039325
1739209890.3117514;-45.120503652039325
1739209890.3117547;-45.120503652039325
1739209890.311758;-32.816014438256545
1739209890.3117614;-38.13080360867914
1739209890.3117647;-33.981070128970906
1739209890.311768;-33.981070128970906
1739209890.3117714;-38.13080360867914
1739209890.3117747;-38.13080360867914
1739209890.311778;-45.120503652039325
1739209890.3117814;-38.13080360867914
1739209890.3117847;-45.120503652039325
1739209890.311788;-38.13080360867914
1739209890.3117914;-45.120503652039325
1739209890.3117948;-38.13080360867914
1739209890.3117979;-45.120503652039325
1739209890.3118012;-38.13080360867914
1739209890.3118045;-38.13080360867914
1739209890.3118079;-45.120503652039325
1739209890.3118112;-38.13080360867914
1739209890.3118145;-38.13080360867914
1739209890.311818;-32.816014438256545
1739209890.3118212;-33.981070128970906
1739209890.3118246;-45.120503652039325
1739209890.311828;-38.13080360867914
1739209890.3118312;-30.49652367304973
1739209890.3118346;-33.981070128970906
1739209890.311838;-38.13080360867914
1739209890.3118412;-33.981070128970906
1739209890.3118443;-38.13080360867914
1739209890.3118477;-38.13080360867914
1739209890.311851;-45.120503652039325
1739209890.3118544;-38.13080360867914
1739209890.3118577;-45.120503652039325
1739209890.311861;-45.120503652039325
1739209890.3118644;-45.120503652039325
1739209890.3118677;-38.13080360867914
1739209890.311871;-38.13080360867914
1739209890.3118744;-45.120503652039325
1739209890.3118777;-45.120503652039325
1739209890.311881;-38.13080360867914
1739209890.3118844;-29.438486411369333
1739209890.3118877;-38.13080360867914
1739209890.311891;-45.120503652039325
1739209890.3118942;-45.120503652039325
1739209890.3118975;-28.992665084841942
1739209890.3119009;-28.992665084841942
1739209890.3119042;-45.120503652039325
1739209890.3119075;-38.13080360867914
1739209890.3119109;-35.57807855764607
1739209890.3119142;-38.13080360867914
1739209890.3119175;-45.120503652039325
1739209890.311921;-38.13080360867914
1739209890.3119242;-38.13080360867914
1739209890.3119276;-38.13080360867914
1739209890.311931;-45.120503652039325
1739209890.3119342;-45.120503652039325
1739209890.3119376;-45.120503652039325
1739209890.3119407;-45.120503652039325
1739209890.311944;-38.13080360867914
1739209890.3119473;-38.13080360867914
1739209890.3119507;-32.816014438256545
1739209890.311954;-28.992665084841942
1739209890.3119574;-45.120503652039325
1739209890.3119607;-45.120503652039325
1739209890.311964;-45.120503652039325
1739209890.3119674;-33.981070128970906
1739209890.3119707;-45.120503652039325
1739209890.311974;-38.13080360867914
1739209890.3119774;-38.13080360867914
1739209890.3119807;-30.49652367304973
1739209890.311984;-38.13080360867914
1739209890.3119874;-45.120503652039325
1739209890.3119905;-45.120503652039325
1739209890.3119938;-45.120503652039325
1739209890.3119972;-45.120503652039325
1739209890.3120005;-45.120503652039325
1739209890.3120039;-45.120503652039325
1739209890.3120072;-45.120503652039325
1739209890.3120105;-45.120503652039325
1739209890.3120139;-45.120503652039325
1739209890.3120172;-45.120503652039325
1739209890.3120205;-38.13080360867914
1739209890.3120239;-38.13080360867914
1739209890.3120272;-38.13080360867914
1739209890.3120306;-38.13080360867914
1739209890.312034;-28.992665084841942
1739209890.312037;-45.120503652039325
1739209890.3140314;-45.120503652039325
1739209890.3140395;-29.438486411369333
1739209890.3140473;-38.13080360867914
1739209890.3140554;-45.120503652039325
1739209890.3140635;-45.120503652039325
1739209890.3140717;-38.13080360867914
1739209890.3140798;-45.120503652039325
1739209890.3140879;-45.120503652039325
1739209890.3140957;-45.120503652039325
1739209890.3141038;-38.13080360867914
1739209890.314112;-38.13080360867914
1739209890.31412;-45.120503652039325
1739209890.3141282;-38.13080360867914
1739209890.3141363;-38.13080360867914
1739209890.3141441;-38.13080360867914
1739209890.3141522;-45.120503652039325
1739209890.3141603;-38.13080360867914
1739209890.3141685;-35.57807855764607
1739209890.3141766;-38.13080360867914
1739209890.3141844;-35.57807855764607
1739209890.3141925;-38.13080360867914
1739209890.3142006;-35.57807855764607
1739209890.3142087;-38.13080360867914
1739209890.3142169;-45.120503652039325
1739209890.314225;-45.120503652039325
1739209890.3142328;-32.816014438256545
1739209890.314241;-38.13080360867914
1739209890.314249;-45.120503652039325
1739209890.3142571;-45.120503652039325
1739209890.3142653;-38.13080360867914
1739209890.3142734;-45.120503652039325
1739209890.3142812;-45.120503652039325
1739209890.3142893;-38.13080360867914
1739209890.3142974;-45.120503652039325
1739209890.3143055;-38.13080360867914
1739209890.3143137;-45.120503652039325
1739209890.3143215;-45.120503652039325
1739209890.3143296;-45.120503652039325
1739209890.3143377;-45.120503652039325
1739209890.3143458;-45.120503652039325
1739209890.314354;-45.120503652039325
1739209890.314362;-27.8777449560314
1739209890.31437;-38.13080360867914
1739209890.314378;-45.120503652039325
1739209890.3143861;-38.13080360867914
1739209890.3143942;-32.816014438256545
1739209890.3144023;-38.13080360867914
1739209890.3144104;-45.120503652039325
1739209890.3144183;-38.13080360867914
1739209890.3144264;-38.13080360867914
1739209890.3144345;-45.120503652039325
1739209890.3144426;-45.120503652039325
1739209890.3144507;-38.13080360867914
1739209890.3144586;-45.120503652039325
1739209890.3144667;-45.120503652039325
1739209890.3144748;-32.816014438256545
1739209890.314483;-38.13080360867914
1739209890.314491;-33.981070128970906
1739209890.3144991;-38.13080360867914
1739209890.314507;-45.120503652039325
1739209890.314515;-45.120503652039325
1739209890.3145232;-38.13080360867914
1739209890.3145313;-38.13080360867914
1739209890.3145394;-45.120503652039325
1739209890.3145475;-38.13080360867914
1739209890.3145554;-45.120503652039325
1739209890.3145635;-45.120503652039325
1739209890.3145716;-45.120503652039325
1739209890.3145797;-45.120503652039325
1739209890.3145878;-38.13080360867914
1739209890.3145957;-35.57807855764607
1739209890.3146038;-45.120503652039325
1739209890.314612;-32.816014438256545
1739209890.31462;-38.13080360867914
1739209890.3146281;-45.120503652039325
1739209890.3146362;-38.13080360867914
1739209890.314644;-38.13080360867914
1739209890.3146522;-45.120503652039325
1739209890.3146603;-45.120503652039325
1739209890.3146684;-35.57807855764607
1739209890.3146765;-45.120503652039325
1739209890.3146846;-38.13080360867914
1739209890.3146925;-33.981070128970906
1739209890.3147006;-45.120503652039325
1739209890.3147087;-45.120503652039325
1739209890.3147168;-38.13080360867914
1739209890.314725;-35.57807855764607
1739209890.3147328;-38.13080360867914
1739209890.314741;-45.120503652039325
1739209890.314749;-38.13080360867914
1739209890.314757;-45.120503652039325
1739209890.3147652;-45.120503652039325
1739209890.3147733;-45.120503652039325
1739209890.3147812;-45.120503652039325
1739209890.3147893;-45.120503652039325
1739209890.3147974;-38.13080360867914
1739209890.3148055;-38.13080360867914
1739209890.3148136;-38.13080360867914
1739209890.3148217;-33.981070128970906
1739209890.3148296;-45.120503652039325
1739209890.3148377;-38.13080360867914
1739209890.3148458;-35.57807855764607
1739209890.314854;-35.57807855764607
1739209890.314862;-38.13080360867914
1739209890.3148699;-45.120503652039325
1739209890.314878;-33.981070128970906
1739209890.314886;-45.120503652039325
1739209890.3148942;-45.120503652039325
1739209890.3149023;-38.13080360867914
1739209890.3149104;-35.57807855764607
1739209890.3149183;-33.981070128970906
1739209890.3149264;-45.120503652039325
1739209890.3149345;-38.13080360867914
1739209890.3149426;-35.57807855764607
1739209890.3149507;-38.13080360867914
1739209890.3149586;-45.120503652039325
1739209890.3149667;-38.13080360867914
1739209890.3149748;-35.57807855764607
1739209890.314983;-38.13080360867914
1739209890.314991;-45.120503652039325
1739209890.314999;-38.13080360867914
1739209890.315007;-35.57807855764607
1739209890.315015;-38.13080360867914
1739209890.3150232;-45.120503652039325
1739209890.3150313;-38.13080360867914
1739209890.3150394;-32.816014438256545
1739209890.3150475;-31.141103565318915
1739209890.3150554;-45.120503652039325
1739209890.3150635;-45.120503652039325
1739209890.3150716;-38.13080360867914
1739209890.3150797;-45.120503652039325
1739209890.3150878;-38.13080360867914
1739209890.3150957;-33.981070128970906
1739209890.3151038;-38.13080360867914
1739209890.3151119;-45.120503652039325
1739209890.31512;-45.120503652039325
1739209890.315128;-33.981070128970906
1739209890.3151362;-33.981070128970906
1739209890.315144;-35.57807855764607
1739209890.3151522;-38.13080360867914
1739209890.3151603;-45.120503652039325
1739209890.3151684;-45.120503652039325
1739209890.3151765;-38.13080360867914
1739209890.3151846;-35.57807855764607
1739209890.3151925;-45.120503652039325
1739209890.3152006;-32.816014438256545
1739209890.3152087;-38.13080360867914
1739209890.3152168;-45.120503652039325
1739209890.315225;-38.13080360867914
1739209890.3152328;-38.13080360867914
1739209890.3152409;-38.13080360867914
1739209890.315249;-45.120503652039325
1739209890.315257;-38.13080360867914
1739209890.3152652;-45.120503652039325
1739209890.3152733;-45.120503652039325
1739209890.3152812;-45.120503652039325
1739209890.3152893;-38.13080360867914
1739209890.3152974;-38.13080360867914
1739209890.3153055;-38.13080360867914
1739209890.3153136;-45.120503652039325
1739209890.3153217;-45.120503652039325
1739209890.3153296;-45.120503652039325
1739209890.3153377;-31.141103565318893
1739209890.3153458;-30.49652367304973
1739209890.3153539;-38.13080360867914
1739209890.315362;-38.13080360867914
1739209890.3153698;-38.13080360867914
1739209890.315378;-35.57807855764607
1739209890.315386;-45.120503652039325
1739209890.3153942;-32.816014438256545
1739209890.3154023;-45.120503652039325
1739209890.3154104;-45.120503652039325
1739209890.3154182;-45.120503652039325
1739209890.3154263;-45.120503652039325
1739209890.3154345;-45.120503652039325
1739209890.3154426;-45.120503652039325
1739209890.3154507;-45.120503652039325
1739209890.3154588;-45.120503652039325
1739209890.3154666;-35.57807855764607
1739209890.3154747;-29.438486411369333
1739209890.3154829;-35.57807855764607
1739209890.315491;-35.57807855764607
1739209890.315499;-38.13080360867914
1739209890.315507;-38.13080360867914
1739209890.315515;-38.13080360867914
1739209890.3155231;-35.57807855764607
1739209890.3155313;-38.13080360867914
1739209890.3155394;-45.120503652039325
1739209890.3155475;-38.13080360867914
1739209890.3155553;-45.120503652039325
1739209890.3155634;-45.120503652039325
1739209890.3155715;-45.120503652039325
1739209890.3155797;-38.13080360867914
1739209890.3155878;-35.57807855764607
1739209890.3155959;-38.13080360867914
1739209890.3156037;-35.57807855764607
1739209890.3156118;-38.13080360867914
1739209890.31562;-38.13080360867914
1739209890.315628;-45.120503652039325
1739209890.3156362;-45.120503652039325
1739209890.315644;-45.120503652039325
1739209890.3156521;-45.120503652039325
1739209890.3156602;-38.13080360867914
1739209890.3156683;-32.816014438256545
1739209890.3156765;-38.13080360867914
1739209890.3156846;-45.120503652039325
1739209890.3156924;-38.13080360867914
1739209890.3157005;-35.57807855764607
1739209890.3157086;-38.13080360867914
1739209890.3157167;-35.57807855764607
1739209890.3157248;-38.13080360867914
1739209890.315733;-33.981070128970956
1739209890.3157408;-45.120503652039325
1739209890.315749;-35.57807855764607
1739209890.3120403;-45.120503652039325
1739209890.3120437;-38.13080360867914
1739209890.312047;-33.981070128970906
1739209890.3120503;-38.13080360867914
1739209890.3120537;-38.13080360867914
1739209890.312057;-38.13080360867914
1739209890.3120604;-28.58837851428586
1739209890.3120637;-45.120503652039325
1739209890.312067;-45.120503652039325
1739209890.3120704;-38.13080360867914
1739209890.3120737;-45.120503652039325
1739209890.312077;-45.120503652039325
1739209890.3120804;-45.120503652039325
1739209890.3120835;-38.13080360867914
1739209890.3120868;-38.13080360867914
1739209890.3120902;-45.120503652039325
1739209890.3120935;-45.120503652039325
1739209890.3120968;-45.120503652039325
1739209890.3121002;-45.120503652039325
1739209890.3121035;-45.120503652039325
1739209890.3121068;-45.120503652039325
1739209890.3121102;-45.120503652039325
1739209890.3121135;-33.981070128970906
1739209890.3121169;-45.120503652039325
1739209890.3121202;-38.13080360867914
1739209890.3121235;-45.120503652039325
1739209890.3121269;-38.13080360867914
1739209890.3121302;-38.13080360867914
1739209890.3121333;-38.13080360867914
1739209890.3121367;-35.57807855764607
1739209890.31214;-33.981070128970906
1739209890.3121433;-38.13080360867914
1739209890.3121467;-45.120503652039325
1739209890.31215;-45.120503652039325
1739209890.3121533;-45.120503652039325
1739209890.3121567;-38.13080360867914
1739209890.31216;-38.13080360867914
1739209890.3121634;-45.120503652039325
1739209890.3121667;-45.120503652039325
1739209890.31217;-45.120503652039325
1739209890.3121734;-45.120503652039325
1739209890.3121767;-45.120503652039325
1739209890.3121798;-45.120503652039325
1739209890.3121831;-38.13080360867914
1739209890.3121865;-33.981070128970906
1739209890.3121898;-45.120503652039325
1739209890.3121932;-38.13080360867914
1739209890.3121965;-31.141103565318893
1739209890.3121998;-38.13080360867914
1739209890.3122032;-45.120503652039325
1739209890.3122065;-45.120503652039325
1739209890.3122098;-32.816014438256545
1739209890.3122132;-45.120503652039325
1739209890.3122165;-38.13080360867914
1739209890.3122199;-45.120503652039325
1739209890.3122232;-45.120503652039325
1739209890.3122265;-38.13080360867914
1739209890.3122296;-35.57807855764607
1739209890.312233;-45.120503652039325
1739209890.3122363;-38.13080360867914
1739209890.3122396;-38.13080360867914
1739209890.312243;-45.120503652039325
1739209890.3122463;-38.13080360867914
1739209890.3122497;-45.120503652039325
1739209890.312253;-45.120503652039325
1739209890.3122563;-45.120503652039325
1739209890.3122597;-38.13080360867914
1739209890.312263;-35.57807855764607
1739209890.3122663;-38.13080360867914
1739209890.3122697;-45.120503652039325
1739209890.312273;-45.120503652039325
1739209890.3122761;-32.816014438256545
1739209890.3122795;-45.120503652039325
1739209890.3122828;-45.120503652039325
1739209890.3122861;-38.13080360867914
1739209890.3122895;-45.120503652039325
1739209890.3122928;-38.13080360867914
1739209890.3122962;-38.13080360867914
1739209890.3122995;-45.120503652039325
1739209890.3123028;-45.120503652039325
1739209890.3123062;-38.13080360867914
1739209890.3123095;-31.141103565318893
1739209890.3123128;-35.57807855764607
1739209890.3123162;-45.120503652039325
1739209890.3123195;-45.120503652039325
1739209890.3123226;-45.120503652039325
1739209890.312326;-33.981070128970906
1739209890.3123293;-28.21854285175415
1739209890.3123326;-38.13080360867914
1739209890.312336;-38.13080360867914
1739209890.3123393;-33.981070128970906
1739209890.3123426;-45.120503652039325
1739209890.312346;-38.13080360867914
1739209890.3123493;-38.13080360867914
1739209890.3123527;-45.120503652039325
1739209890.312356;-32.81601443825658
1739209890.3123593;-45.120503652039325
1739209890.3123627;-38.13080360867914
1739209890.312366;-45.120503652039325
1739209890.3123693;-45.120503652039325
1739209890.3123724;-45.120503652039325
1739209890.3123758;-38.13080360867914
1739209890.3123791;-38.13080360867914
1739209890.3123825;-35.57807855764607
1739209890.3123858;-38.13080360867914
1739209890.3123891;-35.57807855764607
1739209890.3123925;-38.13080360867914
1739209890.3123958;-38.13080360867914
1739209890.3123991;-45.120503652039325
1739209890.3124025;-35.57807855764607
1739209890.3124058;-45.120503652039325
1739209890.3124092;-32.816014438256545
1739209890.3124125;-38.13080360867914
1739209890.3124158;-38.13080360867914
1739209890.312419;-38.13080360867914
1739209890.3124223;-45.120503652039325
1739209890.3124256;-38.13080360867914
1739209890.312429;-45.120503652039325
1739209890.3124323;-38.13080360867914
1739209890.3124356;-33.981070128970956
1739209890.312439;-45.120503652039325
1739209890.3124423;-35.57807855764607
1739209890.3124456;-45.120503652039325
1739209890.312449;-45.120503652039325
1739209890.3124523;-45.120503652039325
1739209890.3124557;-38.13080360867914
1739209890.312459;-38.13080360867914
1739209890.3124623;-32.816014438256545
1739209890.3124657;-35.57807855764607
1739209890.3124688;-35.57807855764607
1739209890.312472;-38.13080360867914
1739209890.3124754;-45.120503652039325
1739209890.3124788;-45.120503652039325
1739209890.312482;-33.981070128970906
1739209890.3124855;-38.13080360867914
1739209890.3124888;-45.120503652039325
1739209890.3124921;-38.13080360867914
1739209890.3124955;-35.57807855764607
1739209890.3124988;-38.13080360867914
1739209890.3125021;-45.120503652039325
1739209890.3125055;-38.13080360867914
1739209890.3125088;-38.13080360867914
1739209890.3125122;-38.13080360867914
1739209890.3125153;-45.120503652039325
