CAN Message; 0x1bb:0000c2d36c42cb0e
Timestamp;Amplitude
1739209703.9391572;-38.13080360867914
1739209703.9391575;-45.120503652039325
1739209703.939158;-35.57807855764607
1739209703.9391584;-38.13080360867914
1739209703.939159;-38.13080360867914
1739209703.9391594;-38.13080360867914
1739209703.9391599;-45.120503652039325
1739209703.93916;-38.13080360867914
1739209703.9391606;-45.120503652039325
1739209703.939161;-45.120503652039325
1739209703.9391615;-45.120503652039325
1739209703.939162;-45.120503652039325
1739209703.9391625;-45.120503652039325
1739209703.9391627;-45.120503652039325
1739209703.9391632;-35.57807855764607
1739209703.9391637;-35.57807855764607
1739209703.9391642;-45.120503652039325
1739209703.9391646;-38.13080360867914
1739209703.939165;-38.13080360867914
1739209703.9391656;-33.981070128970906
1739209703.9391658;-38.13080360867914
1739209703.9391663;-45.120503652039325
1739209703.9391668;-45.120503652039325
1739209703.9391673;-38.13080360867914
1739209703.9391677;-33.981070128970906
1739209703.9391682;-38.13080360867914
1739209703.9391685;-38.13080360867914
1739209703.939169;-38.13080360867914
1739209703.9391694;-45.120503652039325
1739209703.93917;-45.120503652039325
1739209703.9391704;-45.120503652039325
1739209703.9391708;-38.13080360867914
1739209703.939171;-38.13080360867914
1739209703.9391716;-45.120503652039325
1739209703.939172;-33.981070128970906
1739209703.9391725;-31.141103565318915
1739209703.939173;-35.57807855764607
1739209703.9391735;-45.120503652039325
1739209703.9391737;-33.981070128970906
1739209703.9391742;-31.141103565318915
1739209703.9391747;-31.14110356531892
1739209703.9391751;-38.13080360867914
1739209703.9391756;-38.13080360867914
1739209703.939176;-38.13080360867914
1739209703.9391763;-38.13080360867914
1739209703.9391768;-38.13080360867914
1739209703.9391773;-38.13080360867914
1739209703.9391778;-33.981070128970906
1739209703.9391782;-31.141103565318915
1739209703.9391787;-38.13080360867914
1739209703.9391792;-45.120503652039325
1739209703.9391794;-45.120503652039325
1739209703.93918;-33.981070128970906
1739209703.9391804;-35.57807855764607
1739209703.9391809;-45.120503652039325
1739209703.9391813;-38.13080360867914
1739209703.9391818;-38.13080360867914
1739209703.939182;-38.13080360867914
1739209703.9391825;-38.13080360867914
1739209703.939183;-45.120503652039325
1739209703.9391835;-45.120503652039325
1739209703.939184;-38.13080360867914
1739209703.9391844;-38.13080360867914
1739209703.9391847;-45.120503652039325
1739209703.9391851;-38.13080360867914
1739209703.9391856;-38.13080360867914
1739209703.939186;-45.120503652039325
1739209703.9391866;-45.120503652039325
1739209703.939187;-45.120503652039325
1739209703.9391873;-38.13080360867914
1739209703.9391878;-38.13080360867914
1739209703.9391882;-45.120503652039325
1739209703.9391887;-28.992665084841942
1739209703.9391892;-45.120503652039325
1739209703.9391897;-38.13080360867914
1739209703.93919;-35.57807855764607
1739209703.9391904;-45.120503652039325
1739209703.9391909;-45.120503652039325
1739209703.9391913;-33.981070128970906
1739209703.9391918;-38.13080360867914
1739209703.9391923;-30.49652367304976
1739209703.9391928;-45.120503652039325
1739209703.939193;-32.816014438256545
1739209703.9391935;-38.13080360867914
1739209703.939194;-38.13080360867914
1739209703.9391944;-32.816014438256545
1739209703.939195;-45.120503652039325
1739209703.9391954;-38.13080360867914
1739209703.9391956;-45.120503652039325
1739209703.939196;-45.120503652039325
1739209703.9391966;-33.981070128970906
1739209703.939197;-38.13080360867914
1739209703.9391975;-45.120503652039325
1739209703.939198;-38.13080360867914
1739209703.9391983;-38.13080360867914
1739209703.9391987;-45.120503652039325
1739209703.9391992;-35.57807855764607
1739209703.9391997;-45.120503652039325
1739209703.9392002;-38.13080360867914
1739209703.9392006;-38.13080360867914
1739209703.9392009;-38.13080360867914
1739209703.9392014;-45.120503652039325
1739209703.9392018;-38.13080360867914
1739209703.9392023;-38.13080360867914
1739209703.9392028;-45.120503652039325
1739209703.9392033;-38.13080360867914
1739209703.9392035;-45.120503652039325
1739209703.939204;-45.120503652039325
1739209703.9392045;-38.13080360867914
1739209703.939205;-38.13080360867914
1739209703.9392054;-45.120503652039325
1739209703.939206;-45.120503652039325
1739209703.9392064;-45.120503652039325
1739209703.9392066;-38.13080360867914
1739209703.939207;-45.120503652039325
1739209703.9392076;-38.13080360867914
1739209703.939208;-45.120503652039325
1739209703.9392085;-45.120503652039325
1739209703.939209;-45.120503652039325
1739209703.9392092;-45.120503652039325
1739209703.9392097;-45.120503652039325
1739209703.9392102;-45.120503652039325
1739209703.9392107;-33.981070128970906
1739209703.9392111;-45.120503652039325
1739209703.9392116;-32.816014438256545
1739209703.9392118;-38.13080360867914
1739209703.9392123;-45.120503652039325
1739209703.9392128;-38.13080360867914
1739209703.9392133;-38.13080360867914
1739209703.9392138;-32.816014438256545
1739209703.9392142;-45.120503652039325
1739209703.9392145;-33.981070128970906
1739209703.939215;-45.120503652039325
1739209703.9392154;-38.13080360867914
1739209703.939216;-38.13080360867914
1739209703.9392164;-35.57807855764607
1739209703.9392169;-45.120503652039325
1739209703.939217;-45.120503652039325
1739209703.9392176;-45.120503652039325
1739209703.939218;-38.13080360867914
1739209703.9392185;-45.120503652039325
1739209703.939219;-45.120503652039325
1739209703.9392195;-45.120503652039325
1739209703.93922;-38.13080360867914
1739209703.9392202;-38.13080360867914
1739209703.9392207;-38.13080360867914
1739209703.9392211;-45.120503652039325
1739209703.9392216;-38.13080360867914
1739209703.939222;-38.13080360867914
1739209703.9392226;-38.13080360867914
1739209703.9392228;-45.120503652039325
1739209703.9392233;-45.120503652039325
1739209703.9392238;-35.57807855764607
1739209703.9392242;-32.816014438256545
1739209703.9392247;-38.13080360867914
1739209703.9392252;-45.120503652039325
1739209703.9392254;-45.120503652039325
1739209703.939226;-45.120503652039325
1739209703.9392264;-38.13080360867914
1739209703.9392269;-38.13080360867914
1739209703.9392273;-45.120503652039325
1739209703.9392278;-38.13080360867914
1739209703.939228;-38.13080360867914
1739209703.9392285;-35.57807855764607
1739209703.939229;-38.13080360867914
1739209703.9392295;-33.981070128970906
1739209703.93923;-45.120503652039325
1739209703.9392304;-45.120503652039325
1739209703.939231;-45.120503652039325
1739209703.9392312;-28.992665084841942
1739209703.9392316;-38.13080360867914
1739209703.939232;-38.13080360867914
1739209703.9392326;-38.13080360867914
1739209703.939233;-38.13080360867914
1739209703.9392335;-35.57807855764607
1739209703.9392338;-38.13080360867914
1739209703.9392343;-38.13080360867914
1739209703.9392347;-32.81601443825658
1739209703.9392352;-38.13080360867914
1739209703.9392357;-45.120503652039325
1739209703.9392362;-45.120503652039325
1739209703.9392364;-45.120503652039325
1739209703.9392369;-35.57807855764607
1739209703.9392374;-35.57807855764607
1739209703.9392378;-38.13080360867914
1739209703.9392383;-38.13080360867914
1739209703.9392388;-45.120503652039325
1739209703.939239;-45.120503652039325
1739209703.9392395;-45.120503652039325
1739209703.93924;-45.120503652039325
1739209703.9392405;-45.120503652039325
1739209703.939241;-45.120503652039325
1739209703.9392414;-38.13080360867914
1739209703.9392416;-31.141103565318915
1739209703.9392421;-32.816014438256545
1739209703.9392426;-38.13080360867914
1739209703.939243;-38.13080360867914
1739209703.9392436;-38.13080360867914
1739209703.939244;-38.13080360867914
1739209703.9392445;-45.120503652039325
1739209703.9392447;-33.981070128970906
1739209703.9392452;-30.49652367304973
1739209703.9392457;-45.120503652039325
1739209703.9392462;-45.120503652039325
1739209703.9392467;-38.13080360867914
1739209703.9392471;-38.13080360867914
1739209703.9392474;-45.120503652039325
1739209703.9392478;-45.120503652039325
1739209703.9392483;-38.13080360867914
1739209703.9392488;-28.992665084841942
1739209703.9392493;-32.816014438256545
1739209703.9392498;-45.120503652039325
1739209703.93925;-38.13080360867914
1739209703.9392505;-38.13080360867914
1739209703.939251;-35.57807855764607
1739209703.9392514;-35.57807855764607
1739209703.939252;-38.13080360867914
1739209703.9392524;-33.981070128970906
1739209703.9392526;-31.141103565318915
1739209703.939253;-45.120503652039325
1739209703.9392536;-45.120503652039325
1739209703.939254;-45.120503652039325
1739209703.9392545;-45.120503652039325
1739209703.939255;-38.13080360867914
1739209703.9392552;-45.120503652039325
1739209703.9392557;-45.120503652039325
1739209703.9392562;-38.13080360867914
1739209703.9392567;-45.120503652039325
1739209703.9392571;-45.120503652039325
1739209703.9392576;-45.120503652039325
1739209703.939258;-38.13080360867914
1739209703.9392583;-38.13080360867914
1739209703.9392588;-45.120503652039325
1739209703.9392593;-45.120503652039325
1739209703.9392598;-35.57807855764607
1739209703.9392602;-32.816014438256545
1739209703.9392607;-45.120503652039325
1739209703.939261;-45.120503652039325
1739209703.9392614;-38.13080360867914
1739209703.939262;-38.13080360867914
1739209703.9392624;-38.13080360867914
1739209703.9392629;-45.120503652039325
1739209703.9392633;-38.13080360867914
1739209703.9392636;-38.13080360867914
1739209703.939264;-38.13080360867914
1739209703.9392645;-38.13080360867914
1739209703.939265;-38.13080360867914
1739209703.9392655;-45.120503652039325
1739209703.939266;-45.120503652039325
1739209703.9392662;-45.120503652039325
1739209703.9392667;-38.13080360867914
1739209703.9392672;-38.13080360867914
1739209703.9392676;-38.13080360867914
1739209703.939268;-38.13080360867914
1739209703.9392686;-32.816014438256545
1739209703.9392688;-38.13080360867914
1739209703.9392693;-35.57807855764607
1739209703.9392698;-35.57807855764607
1739209703.9392703;-45.120503652039325
1739209703.939283;-45.120503652039325
1739209703.9392955;-45.120503652039325
1739209703.9393082;-45.120503652039325
1739209703.9393206;-45.120503652039325
1739209703.9393332;-45.120503652039325
1739209703.9393458;-32.816014438256545
1739209703.9393585;-38.13080360867914
1739209703.939371;-45.120503652039325
1739209703.9393837;-45.120503652039325
1739209703.9393964;-45.120503652039325
1739209703.9394088;-38.13080360867914
1739209703.9394214;-38.13080360867914
1739209703.939434;-38.13080360867914
1739209703.9394467;-35.57807855764607
1739209703.9394593;-38.13080360867914
1739209703.939472;-45.120503652039325
1739209703.9394846;-38.13080360867914
1739209703.939497;-38.13080360867914
1739209703.9395096;-45.120503652039325
1739209703.9395223;-38.13080360867914
1739209703.939535;-38.13080360867914
1739209703.9395475;-45.120503652039325
1739209703.9395602;-45.120503652039325
1739209703.9395728;-45.120503652039325
1739209703.9395852;-45.120503652039325
1739209703.9395978;-45.120503652039325
1739209703.9396105;-38.13080360867914
1739209703.939623;-33.981070128970906
1739209703.9396358;-45.120503652039325
1739209703.9396484;-45.120503652039325
1739209703.939661;-45.120503652039325
1739209703.9396734;-35.57807855764607
1739209703.939686;-30.49652367304973
1739209703.9396987;-38.13080360867914
1739209703.9397113;-45.120503652039325
1739209703.939724;-35.57807855764607
1739209703.9397366;-32.816014438256545
1739209703.9397492;-38.13080360867914
1739209703.9397616;-33.981070128970906
1739209703.9397743;-31.141103565318915
1739209703.939787;-45.120503652039325
1739209703.9397995;-45.120503652039325
1739209703.9398122;-33.981070128970906
1739209703.9398248;-45.120503652039325
1739209703.9398375;-45.120503652039325
1739209703.9398499;-32.816014438256545
1739209703.9398625;-38.13080360867914
1739209703.9398751;-38.13080360867914
1739209703.9398878;-35.57807855764607
1739209703.9399004;-45.120503652039325
1739209703.939913;-45.120503652039325
1739209703.9399257;-35.57807855764607
1739209703.939938;-35.57807855764607
1739209703.9399507;-38.13080360867914
1739209703.9399633;-38.13080360867914
1739209703.939976;-38.13080360867914
1739209703.9399886;-32.816014438256545
1739209703.9400012;-33.981070128970906
1739209703.940014;-35.57807855764607
1739209703.9400265;-45.120503652039325
1739209703.940039;-45.120503652039325
1739209703.9400516;-45.120503652039325
1739209703.9400642;-33.981070128970906
1739209703.9400768;-45.120503652039325
1739209703.9400895;-33.981070128970956
1739209703.940102;-33.981070128970906
1739209703.9401147;-45.120503652039325
1739209703.9401271;-38.13080360867914
1739209703.9401398;-45.120503652039325
1739209703.9401524;-38.13080360867914
1739209703.940165;-38.13080360867914
1739209703.9401777;-35.57807855764607
1739209703.9401903;-26.487275050834715
1739209703.940203;-45.120503652039325
1739209703.9402153;-45.120503652039325
1739209703.940228;-38.13080360867914
1739209703.9402406;-32.816014438256545
1739209703.9402533;-45.120503652039325
1739209703.940266;-45.120503652039325
1739209703.9402785;-45.120503652039325
1739209703.9402912;-38.13080360867914
1739209703.9403036;-38.13080360867914
1739209703.9403162;-45.120503652039325
1739209703.9403288;-45.120503652039325
1739209703.9403415;-38.13080360867914
1739209703.940354;-38.13080360867914
1739209703.9403667;-38.13080360867914
1739209703.9403794;-33.981070128970906
1739209703.9403918;-32.816014438256545
1739209703.9404044;-45.120503652039325
1739209703.940417;-45.120503652039325
1739209703.9404297;-45.120503652039325
1739209703.9404423;-33.981070128970906
1739209703.940455;-33.981070128970906
1739209703.9404676;-45.120503652039325
1739209703.94048;-35.57807855764607
1739209703.9404926;-38.13080360867914
1739209703.9405053;-38.13080360867914
1739209703.940518;-45.120503652039325
1739209703.9405305;-38.13080360867914
1739209703.9405432;-45.120503652039325
1739209703.9405558;-45.120503652039325
1739209703.9405682;-45.120503652039325
1739209703.9405808;-35.57807855764607
1739209703.9405935;-38.13080360867914
1739209703.940606;-45.120503652039325
1739209703.9406188;-38.13080360867914
1739209703.9406314;-38.13080360867914
1739209703.940644;-45.120503652039325
1739209703.9406564;-45.120503652039325
1739209703.940669;-45.120503652039325
1739209703.9406817;-45.120503652039325
1739209703.9406943;-25.826314394896357
1739209703.940707;-33.981070128970906
1739209703.9407196;-45.120503652039325
1739209703.9407322;-38.13080360867914
1739209703.9407446;-38.13080360867914
1739209703.9407573;-35.57807855764607
1739209703.94077;-35.57807855764607
1739209703.9407825;-45.120503652039325
1739209703.9407952;-32.81601443825658
1739209703.9408078;-38.13080360867914
1739209703.9408205;-45.120503652039325
1739209703.9408329;-45.120503652039325
1739209703.9408455;-38.13080360867914
1739209703.9408581;-45.120503652039325
1739209703.9408708;-38.13080360867914
1739209703.9408834;-45.120503652039325
1739209703.940896;-38.13080360867914
1739209703.9409087;-38.13080360867914
1739209703.940921;-38.13080360867914
1739209703.9409337;-38.13080360867914
1739209703.9409463;-38.13080360867914
1739209703.940959;-45.120503652039325
1739209703.9409716;-45.120503652039325
1739209703.9409842;-38.13080360867914
1739209703.940997;-33.981070128970906
1739209703.9410093;-38.13080360867914
1739209703.941022;-38.13080360867914
1739209703.9410346;-38.13080360867914
1739209703.9410472;-31.141103565318915
1739209703.9410598;-32.816014438256545
1739209703.9410725;-45.120503652039325
1739209703.941085;-35.57807855764607
1739209703.9410975;-33.981070128970906
1739209703.9411101;-38.13080360867914
1739209703.9411228;-45.120503652039325
1739209703.9411354;-33.981070128970906
1739209703.941148;-38.13080360867914
1739209703.9411607;-45.120503652039325
1739209703.9411733;-45.120503652039325
1739209703.9411857;-33.981070128970906
1739209703.9411983;-33.981070128970906
1739209703.941211;-38.13080360867914
1739209703.9412236;-38.13080360867914
1739209703.9412363;-38.13080360867914
1739209703.941249;-38.13080360867914
1739209703.9412615;-32.816014438256545
1739209703.941274;-35.57807855764607
1739209703.9412866;-38.13080360867914
1739209703.9412992;-33.981070128970906
1739209703.9413118;-45.120503652039325
1739209703.9413245;-45.120503652039325
1739209703.941337;-45.120503652039325
1739209703.9413497;-45.120503652039325
1739209703.9413621;-45.120503652039325
1739209703.9413748;-38.13080360867914
1739209703.9413874;-38.13080360867914
1739209703.9414;-45.120503652039325
1739209703.9414127;-38.13080360867914
1739209703.9414253;-45.120503652039325
1739209703.941438;-45.120503652039325
1739209703.9414506;-38.13080360867914
1739209703.941463;-35.57807855764607
1739209703.9414756;-38.13080360867914
1739209703.9414883;-38.13080360867914
1739209703.941501;-35.57807855764607
1739209703.9415135;-38.13080360867914
1739209703.9415262;-45.120503652039325
1739209703.9415388;-45.120503652039325
1739209703.9415512;-38.13080360867914
1739209703.9415638;-33.981070128970906
1739209703.9415765;-45.120503652039325
1739209703.941589;-38.13080360867914
1739209703.9416018;-32.816014438256545
1739209703.9416144;-45.120503652039325
1739209703.941627;-45.120503652039325
1739209703.9416394;-38.13080360867914
1739209703.941652;-38.13080360867914
1739209703.9416647;-45.120503652039325
1739209703.9416773;-45.120503652039325
1739209703.94169;-45.120503652039325
1739209703.9417026;-45.120503652039325
1739209703.9417152;-33.981070128970906
1739209703.9417276;-38.13080360867914
1739209703.9417403;-38.13080360867914
1739209703.941753;-38.13080360867914
1739209703.9417655;-45.120503652039325
1739209703.9417782;-38.13080360867914
1739209703.9417908;-45.120503652039325
1739209703.9418035;-45.120503652039325
1739209703.9418159;-45.120503652039325
1739209703.9418285;-45.120503652039325
1739209703.9418411;-38.13080360867914
1739209703.9418538;-38.13080360867914
1739209703.9418664;-38.13080360867914
1739209703.941879;-45.120503652039325
1739209703.9418917;-38.13080360867914
1739209703.941904;-45.120503652039325
1739209703.9419167;-32.816014438256545
1739209703.9419293;-28.21854285175415
1739209703.941942;-45.120503652039325
1739209703.9419546;-45.120503652039325
1739209703.9521878;-33.981070128970906
1739209703.9522004;-45.120503652039325
1739209703.9522133;-45.120503652039325
1739209703.952226;-38.13080360867914
1739209703.9522386;-38.13080360867914
1739209703.9522512;-45.120503652039325
1739209703.9522638;-45.120503652039325
1739209703.9522765;-38.13080360867914
1739209703.9522893;-35.57807855764607
1739209703.952302;-38.13080360867914
1739209703.9523146;-38.13080360867914
1739209703.9523273;-33.981070128970906
1739209703.95234;-45.120503652039325
1739209703.9523528;-45.120503652039325
1739209703.9523654;-38.13080360867914
1739209703.952378;-38.13080360867914
1739209703.9523907;-45.120503652039325
1739209703.9524033;-45.120503652039325
1739209703.952416;-45.120503652039325
1739209703.9524288;-38.13080360867914
1739209703.9524415;-45.120503652039325
1739209703.952454;-35.57807855764607
1739209703.9524667;-30.49652367304973
1739209703.9524794;-38.13080360867914
1739209703.9524922;-45.120503652039325
1739209703.9525049;-45.120503652039325
1739209703.9525175;-38.13080360867914
1739209703.9525301;-38.13080360867914
1739209703.9525428;-33.981070128970906
1739209703.9525554;-31.141103565318915
1739209703.9525683;-38.13080360867914
1739209703.952581;-45.120503652039325
1739209703.9525936;-45.120503652039325
1739209703.9526062;-38.13080360867914
1739209703.9526188;-33.981070128970906
1739209703.9526317;-33.981070128970906
1739209703.9526443;-38.13080360867914
1739209703.952657;-45.120503652039325
1739209703.9526696;-45.120503652039325
1739209703.9526823;-45.120503652039325
1739209703.952695;-38.13080360867914
1739209703.9527078;-45.120503652039325
1739209703.9527204;-45.120503652039325
1739209703.952733;-38.13080360867914
1739209703.9527457;-45.120503652039325
1739209703.9527583;-45.120503652039325
1739209703.9527712;-45.120503652039325
1739209703.9527838;-38.13080360867914
1739209703.9527965;-31.141103565318915
1739209703.952809;-33.981070128970906
1739209703.9528217;-38.13080360867914
1739209703.9528344;-28.992665084841942
1739209703.9528472;-38.13080360867914
1739209703.9528599;-45.120503652039325
1739209703.9528725;-38.13080360867914
1739209703.9528852;-33.981070128970906
1739209703.9528978;-33.981070128970906
1739209703.9529107;-45.120503652039325
1739209703.9529233;-38.13080360867914
1739209703.952936;-33.981070128970906
1739209703.9529486;-35.57807855764607
1739209703.9529612;-35.57807855764607
1739209703.9529738;-35.57807855764607
1739209703.9529867;-38.13080360867914
1739209703.9529994;-38.13080360867914
1739209703.953012;-35.57807855764607
1739209703.9530246;-38.13080360867914
1739209703.9530373;-38.13080360867914
1739209703.9530501;-38.13080360867914
1739209703.9530628;-35.57807855764607
1739209703.9530754;-38.13080360867914
1739209703.953088;-38.13080360867914
1739209703.9531007;-45.120503652039325
1739209703.9531133;-38.13080360867914
1739209703.9531262;-45.120503652039325
1739209703.9531388;-45.120503652039325
1739209703.9531515;-45.120503652039325
1739209703.953164;-35.57807855764607
1739209703.9531767;-38.13080360867914
1739209703.9531896;-45.120503652039325
1739209703.9532022;-38.13080360867914
1739209703.953215;-32.816014438256545
1739209703.9532275;-32.816014438256545
1739209703.9532402;-38.13080360867914
1739209703.9532528;-45.120503652039325
1739209703.9532657;-33.981070128970906
1739209703.9532783;-45.120503652039325
1739209703.953291;-45.120503652039325
1739209703.9533036;-45.120503652039325
1739209703.9533162;-45.120503652039325
1739209703.953329;-45.120503652039325
1739209703.9533417;-26.991370085610722
1739209703.9533544;-35.57807855764607
1739209703.953367;-45.120503652039325
1739209703.9533796;-38.13080360867914
1739209703.9533923;-38.13080360867914
1739209703.9534051;-45.120503652039325
1739209703.9534178;-45.120503652039325
1739209703.9534304;-45.120503652039325
1739209703.953443;-33.981070128970956
1739209703.9534557;-33.981070128970906
1739209703.9534686;-35.57807855764607
1739209703.9534812;-38.13080360867914
1739209703.9534938;-38.13080360867914
1739209703.9535065;-32.816014438256545
1739209703.953519;-45.120503652039325
1739209703.9535317;-45.120503652039325
1739209703.9535446;-30.49652367304973
1739209703.9535573;-31.141103565318893
1739209703.95357;-45.120503652039325
1739209703.9535825;-45.120503652039325
1739209703.9535952;-32.816014438256545
1739209703.953608;-35.57807855764607
1739209703.9536207;-38.13080360867914
1739209703.9536333;-45.120503652039325
1739209703.953646;-38.13080360867914
1739209703.9536586;-35.57807855764607
1739209703.9536712;-45.120503652039325
1739209703.953684;-38.13080360867914
1739209703.9536967;-38.13080360867914
1739209703.9537094;-45.120503652039325
1739209703.953722;-35.57807855764607
1739209703.9537346;-35.57807855764607
1739209703.9537475;-45.120503652039325
1739209703.9537601;-38.13080360867914
1739209703.9537728;-45.120503652039325
1739209703.9537854;-45.120503652039325
1739209703.953798;-45.120503652039325
1739209703.9538107;-33.981070128970906
1739209703.9538236;-38.13080360867914
1739209703.9538362;-35.57807855764607
1739209703.9538488;-30.49652367304973
1739209703.9538615;-32.816014438256545
1739209703.953874;-45.120503652039325
1739209703.953887;-45.120503652039325
1739209703.9538996;-38.13080360867914
1739209703.9539123;-45.120503652039325
1739209703.953925;-38.13080360867914
1739209703.9539375;-45.120503652039325
1739209703.9539502;-45.120503652039325
1739209703.953963;-38.13080360867914
1739209703.9539757;-38.13080360867914
1739209703.9539883;-45.120503652039325
1739209703.954001;-38.13080360867914
1739209703.9540136;-35.57807855764607
1739209703.9540265;-38.13080360867914
1739209703.954039;-45.120503652039325
1739209703.9540517;-38.13080360867914
1739209703.9540644;-38.13080360867914
1739209703.954077;-38.13080360867914
1739209703.9540896;-33.981070128970906
1739209703.9541025;-45.120503652039325
1739209703.9541152;-45.120503652039325
1739209703.9541278;-33.981070128970906
1739209703.9541404;-45.120503652039325
1739209703.954153;-45.120503652039325
1739209703.954166;-45.120503652039325
1739209703.9541786;-45.120503652039325
1739209703.9541912;-38.13080360867914
1739209703.9542038;-38.13080360867914
1739209703.9542165;-38.13080360867914
1739209703.954229;-45.120503652039325
1739209703.954242;-38.13080360867914
1739209703.9542546;-45.120503652039325
1739209703.9542673;-31.141103565318915
1739209703.95428;-45.120503652039325
1739209703.9542925;-45.120503652039325
1739209703.9543054;-45.120503652039325
1739209703.954318;-38.13080360867914
1739209703.9543307;-38.13080360867914
1739209703.9543433;-45.120503652039325
1739209703.954356;-35.57807855764607
1739209703.9543686;-38.13080360867914
1739209703.9543815;-45.120503652039325
1739209703.954394;-38.13080360867914
1739209703.9544067;-38.13080360867914
1739209703.9544194;-38.13080360867914
1739209703.954432;-45.120503652039325
1739209703.954445;-45.120503652039325
1739209703.9544575;-45.120503652039325
1739209703.9544702;-33.981070128970906
1739209703.9544828;-38.13080360867914
1739209703.9544954;-45.120503652039325
1739209703.954508;-33.981070128970906
1739209703.954521;-33.981070128970906
1739209703.9545336;-45.120503652039325
1739209703.9545462;-45.120503652039325
1739209703.9545588;-38.13080360867914
1739209703.9545715;-38.13080360867914
1739209703.9545844;-38.13080360867914
1739209703.954597;-35.57807855764607
1739209703.9546096;-45.120503652039325
1739209703.9546223;-38.13080360867914
1739209703.954635;-38.13080360867914
1739209703.9546475;-38.13080360867914
1739209703.9546604;-45.120503652039325
1739209703.954673;-38.13080360867914
1739209703.9546857;-38.13080360867914
1739209703.9546983;-45.120503652039325
1739209703.954711;-45.120503652039325
1739209703.9547238;-31.141103565318915
1739209703.9547365;-35.57807855764607
1739209703.954749;-38.13080360867914
1739209703.9547617;-45.120503652039325
1739209703.9547744;-45.120503652039325
1739209703.954787;-45.120503652039325
1739209703.9548;-45.120503652039325
1739209703.9548125;-45.120503652039325
1739209703.9548252;-45.120503652039325
1739209703.9548378;-45.120503652039325
1739209703.9548504;-45.120503652039325
1739209703.9548633;-38.13080360867914
1739209703.954876;-31.141103565318915
1739209703.9548886;-33.981070128970906
1739209703.9549012;-45.120503652039325
1739209703.9549139;-45.120503652039325
1739209703.9549265;-33.981070128970906
1739209703.9549394;-45.120503652039325
1739209703.954952;-45.120503652039325
1739209703.9549646;-38.13080360867914
1739209703.9549773;-33.981070128970906
1739209703.95499;-31.141103565318915
1739209703.9550028;-38.13080360867914
1739209703.9550154;-45.120503652039325
1739209703.955028;-38.13080360867914
1739209703.9550407;-38.13080360867914
1739209703.9550533;-38.13080360867914
1739209703.955066;-45.120503652039325
1739209703.9550788;-33.981070128970906
1739209703.9550915;-31.141103565318915
1739209703.955104;-45.120503652039325
1739209703.9551167;-38.13080360867914
1739209703.9551294;-38.13080360867914
1739209703.9551423;-45.120503652039325
1739209703.955155;-45.120503652039325
1739209703.9551675;-45.120503652039325
1739209703.9551802;-33.981070128970906
1739209703.9551928;-31.14110356531892
1739209703.9552054;-45.120503652039325
1739209703.9552183;-38.13080360867914
1739209703.955231;-33.981070128970906
1739209703.9552436;-45.120503652039325
1739209703.9552562;-45.120503652039325
1739209703.9552689;-35.57807855764607
1739209703.9552817;-38.13080360867914
1739209703.9552944;-33.981070128970906
1739209703.955307;-38.13080360867914
1739209703.9553196;-45.120503652039325
1739209703.9553323;-38.13080360867914
1739209703.955345;-35.57807855764607
1739209703.9553578;-38.13080360867914
1739209703.9553704;-45.120503652039325
1739209703.955383;-45.120503652039325
1739209703.9553957;-38.13080360867914
1739209703.9554083;-45.120503652039325
1739209703.955421;-45.120503652039325
1739209703.9554338;-45.120503652039325
1739209703.9554465;-38.13080360867914
1739209703.955459;-38.13080360867914
1739209703.9554718;-38.13080360867914
1739209703.9554844;-38.13080360867914
1739209703.9554973;-32.816014438256545
1739209703.95551;-38.13080360867914
1739209703.9555225;-38.13080360867914
1739209703.9555352;-45.120503652039325
1739209703.9555478;-45.120503652039325
1739209703.9555604;-35.57807855764607
1739209703.9555733;-45.120503652039325
1739209703.955586;-38.13080360867914
1739209703.9555986;-27.267205301931607
1739209703.9556112;-38.13080360867914
1739209703.9556239;-38.13080360867914
1739209703.9556367;-38.13080360867914
1739209703.9556494;-33.981070128970906
1739209703.955662;-45.120503652039325
1739209703.9556746;-45.120503652039325
1739209703.9556873;-45.120503652039325
1739209703.9557;-33.981070128970956
1739209703.9557128;-45.120503652039325
1739209703.9557254;-32.816014438256545
1739209703.955738;-38.13080360867914
1739209703.9557507;-38.13080360867914
1739209703.9557633;-38.13080360867914
1739209703.9557762;-32.816014438256545
1739209703.9557889;-35.57807855764607
1739209703.9558015;-31.141103565318915
1739209703.9558141;-38.13080360867914
1739209703.9558268;-45.120503652039325
1739209703.9558394;-38.13080360867914
1739209703.9558523;-45.120503652039325
1739209703.955865;-45.120503652039325
1739209703.9558775;-32.816014438256545
1739209703.9558902;-31.141103565318893
1739209703.9559028;-45.120503652039325
1739209703.9559157;-38.13080360867914
1739209703.9559283;-38.13080360867914
1739209703.955941;-38.13080360867914
1739209703.9559536;-45.120503652039325
1739209703.9559662;-45.120503652039325
1739209703.9559789;-35.57807855764607
1739209703.9559917;-35.57807855764607
1739209703.9560044;-45.120503652039325
1739209703.956017;-45.120503652039325
1739209703.9560297;-38.13080360867914
1739209703.9560423;-38.13080360867914
1739209703.9560552;-45.120503652039325
1739209703.9560678;-38.13080360867914
1739209703.9560804;-45.120503652039325
1739209703.956093;-45.120503652039325
1739209703.9561057;-32.816014438256545
1739209703.9561183;-38.13080360867914
1739209703.9561312;-45.120503652039325
1739209703.9561439;-45.120503652039325
1739209703.9561565;-38.13080360867914
