CAN Message; 0x98:0000124aa0b3fa77
1739209645.1416225;-29.438486411369333
1739209645.1416245;-31.141103565318893
1739209645.1416264;-45.120503652039325
1739209645.1416283;-33.981070128970906
1739209645.1416302;-45.120503652039325
1739209645.1416318;-45.120503652039325
1739209645.1416337;-45.120503652039325
1739209645.1416357;-45.120503652039325
1739209645.1416376;-38.13080360867914
1739209645.1416395;-45.120503652039325
1739209645.1416414;-45.120503652039325
1739209645.141643;-45.120503652039325
1739209645.141645;-45.120503652039325
1739209645.1416469;-45.120503652039325
1739209645.1416488;-45.120503652039325
1739209645.1416507;-45.120503652039325
1739209645.1416526;-29.438486411369333
1739209645.1416545;-31.141103565318893
1739209645.1416562;-45.120503652039325
1739209645.141658;-38.13080360867914
1739209645.14166;-32.816014438256545
1739209645.141662;-38.13080360867914
1739209645.1416638;-38.13080360867914
1739209645.1416657;-38.13080360867914
1739209645.1416674;-45.120503652039325
1739209645.1416693;-45.120503652039325
1739209645.1416712;-38.13080360867914
1739209645.141673;-38.13080360867914
1739209645.141675;-45.120503652039325
1739209645.141677;-45.120503652039325
1739209645.1416786;-45.120503652039325
1739209645.1416805;-45.120503652039325
1739209645.1416824;-35.57807855764607
1739209645.1416843;-38.13080360867914
1739209645.1416862;-35.57807855764607
1739209645.141688;-38.13080360867914
1739209645.14169;-45.120503652039325
1739209645.1416917;-45.120503652039325
1739209645.1416936;-45.120503652039325
1739209645.1416955;-45.120503652039325
1739209645.1416974;-38.13080360867914
1739209645.1416993;-33.981070128970906
1739209645.1417012;-35.57807855764607
1739209645.141703;-38.13080360867914
1739209645.1417048;-45.120503652039325
1739209645.1417067;-38.13080360867914
1739209645.1417086;-45.120503652039325
1739209645.1417105;-38.13080360867914
1739209645.1417124;-45.120503652039325
1739209645.141714;-45.120503652039325
1739209645.141716;-45.120503652039325
1739209645.141718;-45.120503652039325
1739209645.1417198;-45.120503652039325
1739209645.1417217;-45.120503652039325
1739209645.1417236;-32.816014438256545
1739209645.1417255;-38.13080360867914
1739209645.1417272;-38.13080360867914
1739209645.141729;-33.981070128970906
1739209645.141731;-32.816014438256545
1739209645.141733;-38.13080360867914
1739209645.1417348;-45.120503652039325
1739209645.1417367;-35.57807855764607
1739209645.1417384;-38.13080360867914
1739209645.1417403;-38.13080360867914
1739209645.1417422;-45.120503652039325
1739209645.1417441;-29.438486411369354
1739209645.141746;-38.13080360867914
1739209645.141748;-38.13080360867914
1739209645.1417496;-45.120503652039325
1739209645.1417515;-45.120503652039325
1739209645.1417534;-38.13080360867914
1739209645.1417553;-38.13080360867914
1739209645.1417572;-38.13080360867914
1739209645.1417592;-28.992665084841942
1739209645.141761;-35.57807855764607
1739209645.1417627;-38.13080360867914
1739209645.1417646;-38.13080360867914
1739209645.1417665;-32.816014438256545
1739209645.1417685;-38.13080360867914
1739209645.1417704;-45.120503652039325
1739209645.1417723;-45.120503652039325
1739209645.141774;-33.981070128970906
1739209645.1417758;-33.981070128970906
1739209645.1417778;-38.13080360867914
1739209645.1417797;-45.120503652039325
1739209645.1417816;-45.120503652039325
1739209645.1417835;-45.120503652039325
1739209645.1417851;-45.120503652039325
1739209645.141787;-45.120503652039325
1739209645.141789;-45.120503652039325
1739209645.1417909;-45.120503652039325
1739209645.1417928;-38.13080360867914
1739209645.1417947;-45.120503652039325
1739209645.1417966;-38.13080360867914
1739209645.1417983;-38.13080360867914
1739209645.1418002;-45.120503652039325
1739209645.141802;-45.120503652039325
1739209645.141804;-38.13080360867914
1739209645.141806;-35.57807855764607
1739209645.1418078;-38.13080360867914
1739209645.1418095;-45.120503652039325
1739209645.1418114;-38.13080360867914
1739209645.1418133;-35.57807855764607
1739209645.1418152;-45.120503652039325
1739209645.141817;-45.120503652039325
1739209645.141819;-38.13080360867914
1739209645.1418207;-45.120503652039325
1739209645.1418226;-45.120503652039325
1739209645.1418245;-45.120503652039325
1739209645.1418264;-38.13080360867914
1739209645.1418283;-38.13080360867914
1739209645.1418302;-38.13080360867914
1739209645.141832;-45.120503652039325
1739209645.1418338;-33.981070128970906
1739209645.1418357;-35.57807855764607
1739209645.1418376;-45.120503652039325
1739209645.1418395;-45.120503652039325
1739209645.1418414;-38.13080360867914
1739209645.1418433;-35.57807855764607
1739209645.141845;-38.13080360867914
1739209645.141847;-45.120503652039325
1739209645.1418488;-38.13080360867914
1739209645.1418507;-45.120503652039325
1739209645.1418526;-38.13080360867914
1739209645.1418545;-45.120503652039325
1739209645.1418562;-45.120503652039325
1739209645.141858;-45.120503652039325
1739209645.14186;-45.120503652039325
1739209645.141862;-45.120503652039325
1739209645.1418638;-38.13080360867914
1739209645.1418657;-38.13080360867914
1739209645.1418676;-33.981070128970906
1739209645.1418693;-45.120503652039325
1739209645.1418712;-38.13080360867914
1739209645.1418731;-38.13080360867914
1739209645.141875;-45.120503652039325
1739209645.141877;-45.120503652039325
1739209645.1418788;-33.981070128970906
1739209645.1418805;-45.120503652039325
1739209645.1418824;-45.120503652039325
1739209645.1418843;-45.120503652039325
1739209645.1418862;-38.13080360867914
1739209645.1418881;-45.120503652039325
1739209645.14189;-38.13080360867914
1739209645.1418917;-35.57807855764607
1739209645.1418936;-38.13080360867914
1739209645.1418955;-45.120503652039325
1739209645.1418974;-38.13080360867914
1739209645.1418993;-45.120503652039325
1739209645.1419013;-38.13080360867914
1739209645.141903;-38.13080360867914
1739209645.1419048;-45.120503652039325
1739209645.1419067;-45.120503652039325
1739209645.1419086;-38.13080360867914
1739209645.1419106;-38.13080360867914
1739209645.1419125;-45.120503652039325
1739209645.1419144;-45.120503652039325
1739209645.141916;-45.120503652039325
1739209645.141918;-38.13080360867914
1739209645.1419199;-33.981070128970906
1739209645.1419218;-45.120503652039325
1739209645.1419237;-45.120503652039325
1739209645.1419256;-45.120503652039325
1739209645.1419272;-45.120503652039325
1739209645.1419291;-45.120503652039325
1739209645.141931;-38.13080360867914
1739209645.141933;-38.13080360867914
1739209645.1419349;-38.13080360867914
1739209645.1419368;-38.13080360867914
1739209645.1419384;-45.120503652039325
1739209645.1419404;-38.13080360867914
1739209645.1419423;-38.13080360867914
1739209645.1419442;-45.120503652039325
1739209645.141946;-45.120503652039325
1739209645.141948;-38.13080360867914
1739209645.14195;-35.57807855764607
1739209645.1419516;-38.13080360867914
1739209645.1419535;-35.57807855764607
1739209645.1419554;-45.120503652039325
1739209645.1419573;-45.120503652039325
1739209645.1419592;-32.816014438256545
1739209645.141961;-38.13080360867914
1739209645.1419628;-45.120503652039325
1739209645.1419647;-38.13080360867914
1739209645.1419666;-38.13080360867914
1739209645.1419685;-45.120503652039325
1739209645.1419704;-38.13080360867914
1739209645.1419723;-35.57807855764607
1739209645.141974;-35.57807855764607
1739209645.1419759;-33.981070128970906
1739209645.1419778;-38.13080360867914
1739209645.1419797;-38.13080360867914
1739209645.1419816;-35.57807855764607
1739209645.1419835;-38.13080360867914
1739209645.1419854;-45.120503652039325
1739209645.141987;-45.120503652039325
1739209645.141989;-38.13080360867914
1739209645.141991;-31.141103565318915
1739209645.1419928;-45.120503652039325
1739209645.1419947;-45.120503652039325
1739209645.1419966;-35.57807855764607
1739209645.1419983;-38.13080360867914
1739209645.1420002;-45.120503652039325
1739209645.142002;-38.13080360867914
1739209645.142004;-35.57807855764607
1739209645.142006;-45.120503652039325
1739209645.1420078;-35.57807855764607
1739209645.1420095;-35.57807855764607
1739209645.1420114;-35.57807855764607
1739209645.1420133;-38.13080360867914
1739209645.1420152;-38.13080360867914
1739209645.1420171;-32.816014438256545
1739209645.142019;-45.120503652039325
1739209645.142021;-45.120503652039325
1739209645.1420226;-45.120503652039325
1739209645.1420245;-45.120503652039325
1739209645.1420264;-35.57807855764607
1739209645.1420283;-33.981070128970906
1739209645.1420302;-45.120503652039325
1739209645.1420321;-45.120503652039325
1739209645.1420338;-38.13080360867914
1739209645.1420357;-38.13080360867914
1739209645.1420376;-45.120503652039325
1739209645.1420395;-45.120503652039325
1739209645.1420414;-38.13080360867914
1739209645.1420434;-38.13080360867914
1739209645.142045;-33.981070128970906
1739209645.142047;-32.816014438256545
1739209645.1420488;-38.13080360867914
1739209645.1420507;-38.13080360867914
1739209645.1420527;-45.120503652039325
1739209645.1420546;-38.13080360867914
1739209645.1420565;-38.13080360867914
1739209645.1420581;-33.981070128970906
1739209645.14206;-45.120503652039325
1739209645.142062;-33.981070128970956
1739209645.1420639;-45.120503652039325
1739209645.1420658;-45.120503652039325
1739209645.1420677;-45.120503652039325
1739209645.1420693;-45.120503652039325
1739209645.1420712;-35.57807855764607
1739209645.1420732;-38.13080360867914
1739209645.142075;-33.981070128970906
1739209645.142077;-28.992665084841942
1739209645.1420789;-38.13080360867914
1739209645.1420805;-38.13080360867914
1739209645.1420825;-45.120503652039325
1739209645.1420844;-38.13080360867914
1739209645.1420863;-38.13080360867914
1739209645.1420882;-31.141103565318915
1739209645.14209;-45.120503652039325
1739209645.142092;-31.14110356531892
1739209645.1420937;-32.816014438256545
1739209645.1420956;-38.13080360867914
1739209645.1420975;-45.120503652039325
1739209645.1420994;-38.13080360867914
1739209645.1421013;-35.57807855764607
1739209645.1421032;-38.13080360867914
1739209645.1421049;-45.120503652039325
1739209645.1421068;-38.13080360867914
1739209645.1421087;-38.13080360867914
1739209645.1421106;-38.13080360867914
1739209645.1421125;-45.120503652039325
1739209645.1421144;-45.120503652039325
1739209645.142116;-38.13080360867914
1739209645.142118;-33.981070128970906
1739209645.14212;-45.120503652039325
1739209645.1421218;-45.120503652039325
1739209645.1421237;-33.981070128970906
1739209645.1421256;-38.13080360867914
1739209645.1421275;-45.120503652039325
1739209645.1421292;-38.13080360867914
1739209645.142131;-32.816014438256545
1739209645.142133;-38.13080360867914
1739209645.142135;-45.120503652039325
1739209645.1421368;-33.981070128970906
1739209645.1421387;-38.13080360867914
1739209645.1421404;-45.120503652039325
1739209645.1421423;-45.120503652039325
1739209645.1421442;-45.120503652039325
1739209645.142146;-38.13080360867914
1739209645.142148;-38.13080360867914
1739209645.14215;-38.13080360867914
1739209645.1421516;-33.981070128970906
1739209645.1421535;-38.13080360867914
1739209645.1421554;-38.13080360867914
1739209645.1421573;-45.120503652039325
1739209645.1421592;-45.120503652039325
1739209645.1421611;-38.13080360867914
1739209645.142163;-38.13080360867914
1739209645.1421647;-45.120503652039325
1739209645.1421666;-31.141103565318915
1739209645.1421685;-33.981070128970906
1739209645.1421704;-38.13080360867914
1739209645.1421723;-35.57807855764607
1739209645.1421742;-33.981070128970906
1739209645.142176;-45.120503652039325
1739209645.1421778;-45.120503652039325
1739209645.1421797;-38.13080360867914
1739209645.1421816;-27.877744956031414
1739209645.1421835;-33.981070128970906
1739209645.1421854;-38.13080360867914
1739209645.142187;-38.13080360867914
1739209645.142189;-38.13080360867914
1739209645.142191;-38.13080360867914
1739209645.1421928;-45.120503652039325
1739209645.1421947;-38.13080360867914
1739209645.1421967;-31.141103565318915
1739209645.1421986;-33.981070128970906
1739209645.1422002;-45.120503652039325
1739209645.1422021;-45.120503652039325
1739209645.142204;-38.13080360867914
1739209645.142206;-45.120503652039325
1739209645.1422079;-38.13080360867914
1739209645.1422098;-45.120503652039325
1739209645.1422114;-45.120503652039325
1739209645.1422133;-45.120503652039325
1739209645.1422153;-45.120503652039325
1739209645.1422172;-45.120503652039325
1739209645.142219;-45.120503652039325
1739209645.142221;-33.981070128970906
1739209645.1422226;-38.13080360867914
1739209645.1433399;-35.57807855764607
1739209645.1433406;-38.13080360867914
1739209645.1433415;-45.120503652039325
1739209645.1433423;-38.13080360867914
1739209645.1433432;-45.120503652039325
1739209645.143344;-30.49652367304973
1739209645.1433449;-35.57807855764607
1739209645.1433456;-35.57807855764607
1739209645.1433465;-45.120503652039325
1739209645.1433473;-38.13080360867914
1739209645.1433482;-32.816014438256545
1739209645.143349;-45.120503652039325
1739209645.14335;-38.13080360867914
1739209645.1433506;-45.120503652039325
1739209645.1433516;-45.120503652039325
1739209645.1433523;-45.120503652039325
1739209645.1433532;-45.120503652039325
1739209645.1433542;-45.120503652039325
1739209645.143355;-45.120503652039325
1739209645.1433558;-45.120503652039325
1739209645.1433566;-45.120503652039325
1739209645.1433575;-32.816014438256545
1739209645.1433582;-38.13080360867914
1739209645.1433592;-45.120503652039325
1739209645.14336;-38.13080360867914
1739209645.1433609;-31.141103565318893
1739209645.1433616;-38.13080360867914
1739209645.1433625;-35.57807855764607
1739209645.1433632;-35.57807855764607
1739209645.1433642;-38.13080360867914
1739209645.143365;-38.13080360867914
1739209645.1433659;-45.120503652039325
1739209645.1433666;-45.120503652039325
1739209645.1433675;-45.120503652039325
1739209645.1433685;-45.120503652039325
1739209645.1433692;-45.120503652039325
1739209645.1433702;-38.13080360867914
1739209645.1433709;-38.13080360867914
1739209645.1433718;-45.120503652039325
1739209645.1433725;-45.120503652039325
1739209645.1433735;-45.120503652039325
1739209645.1433742;-32.816014438256545
1739209645.1433752;-45.120503652039325
1739209645.1433759;-45.120503652039325
1739209645.1433768;-38.13080360867914
1739209645.1433775;-35.57807855764607
1739209645.1433785;-38.13080360867914
1739209645.1433792;-45.120503652039325
1739209645.1433802;-38.13080360867914
1739209645.143381;-45.120503652039325
1739209645.1433818;-45.120503652039325
1739209645.1433828;-45.120503652039325
1739209645.1433835;-45.120503652039325
1739209645.1433845;-38.13080360867914
1739209645.1433852;-45.120503652039325
1739209645.1433861;-45.120503652039325
1739209645.1433868;-38.13080360867914
1739209645.1433878;-32.816014438256545
1739209645.1433885;-38.13080360867914
1739209645.1433895;-38.13080360867914
1739209645.1433902;-33.981070128970906
1739209645.1433911;-28.58837851428586
1739209645.1433918;-28.992665084841942
1739209645.1433928;-45.120503652039325
1739209645.1433935;-38.13080360867914
1739209645.1433945;-35.57807855764607
1739209645.1433954;-33.981070128970906
1739209645.1433961;-33.981070128970906
1739209645.143397;-38.13080360867914
1739209645.1433978;-45.120503652039325
1739209645.1433988;-35.57807855764607
1739209645.1433995;-45.120503652039325
1739209645.1434004;-38.13080360867914
1739209645.1434011;-38.13080360867914
1739209645.143402;-45.120503652039325
1739209645.1434028;-45.120503652039325
1739209645.1434038;-45.120503652039325
1739209645.1434045;-38.13080360867914
1739209645.1434054;-38.13080360867914
1739209645.1434062;-38.13080360867914
1739209645.143407;-38.13080360867914
1739209645.1434078;-35.57807855764607
1739209645.1434088;-38.13080360867914
1739209645.1434097;-38.13080360867914
1739209645.1434104;-45.120503652039325
1739209645.1434114;-33.981070128970906
1739209645.143412;-33.981070128970906
1739209645.143413;-35.57807855764607
1739209645.1434138;-38.13080360867914
1739209645.1434147;-32.816014438256545
1739209645.1434155;-35.57807855764607
1739209645.1434164;-45.120503652039325
1739209645.1434171;-45.120503652039325
1739209645.143418;-33.981070128970906
1739209645.1434188;-35.57807855764607
1739209645.1434197;-45.120503652039325
1739209645.1434205;-38.13080360867914
1739209645.1434214;-38.13080360867914
1739209645.1434221;-45.120503652039325
1739209645.143423;-45.120503652039325
1739209645.143424;-33.981070128970906
1739209645.1434247;-38.13080360867914
1739209645.1434257;-28.992665084841942
1739209645.1434264;-45.120503652039325
1739209645.1434274;-38.13080360867914
1739209645.143428;-35.57807855764607
1739209645.143429;-35.57807855764607
1739209645.1434298;-38.13080360867914
1739209645.1434307;-45.120503652039325
1739209645.1434314;-45.120503652039325
1739209645.1434324;-35.57807855764607
1739209645.143433;-38.13080360867914
1739209645.143434;-45.120503652039325
1739209645.1434348;-45.120503652039325
1739209645.1434357;-45.120503652039325
1739209645.1434367;-45.120503652039325
1739209645.1434374;-38.13080360867914
1739209645.1434383;-38.13080360867914
1739209645.143439;-33.981070128970906
1739209645.14344;-45.120503652039325
1739209645.1434407;-38.13080360867914
1739209645.1434417;-32.816014438256545
1739209645.1434424;-33.981070128970906
1739209645.1434433;-45.120503652039325
1739209645.143444;-38.13080360867914
1739209645.143445;-35.57807855764607
1739209645.1434457;-38.13080360867914
1739209645.1434467;-35.57807855764607
1739209645.1434474;-38.13080360867914
1739209645.1434484;-38.13080360867914
1739209645.143449;-38.13080360867914
1739209645.14345;-45.120503652039325
1739209645.143451;-45.120503652039325
1739209645.1434517;-45.120503652039325
1739209645.1434526;-38.13080360867914
1739209645.1434534;-38.13080360867914
1739209645.1434543;-38.13080360867914
1739209645.143455;-45.120503652039325
1739209645.143456;-33.981070128970906
1739209645.1434567;-45.120503652039325
1739209645.1434577;-33.981070128970906
1739209645.1434584;-38.13080360867914
1739209645.1434593;-38.13080360867914
1739209645.14346;-38.13080360867914
1739209645.143461;-45.120503652039325
1739209645.1434617;-45.120503652039325
1739209645.1434627;-35.57807855764607
1739209645.1434634;-32.816014438256545
1739209645.1434643;-38.13080360867914
1739209645.1434653;-45.120503652039325
1739209645.143466;-38.13080360867914
1739209645.143467;-35.57807855764607
1739209645.1434677;-38.13080360867914
1739209645.1434686;-45.120503652039325
1739209645.1434693;-45.120503652039325
1739209645.1434703;-45.120503652039325
1739209645.143471;-45.120503652039325
1739209645.143472;-45.120503652039325
1739209645.1434727;-38.13080360867914
1739209645.1434736;-38.13080360867914
1739209645.1434743;-38.13080360867914
1739209645.1434753;-38.13080360867914
1739209645.143476;-32.816014438256545
1739209645.143477;-38.13080360867914
1739209645.1434777;-45.120503652039325
1739209645.1434786;-45.120503652039325
1739209645.1434796;-38.13080360867914
1739209645.1434803;-31.141103565318893
1739209645.1434813;-38.13080360867914
1739209645.143482;-45.120503652039325
1739209645.143483;-38.13080360867914
1739209645.1434836;-35.57807855764607
1739209645.1434846;-45.120503652039325
1739209645.1434853;-45.120503652039325
1739209645.1434863;-45.120503652039325
1739209645.143487;-45.120503652039325
1739209645.143488;-38.13080360867914
1739209645.1434886;-45.120503652039325
1739209645.1434896;-38.13080360867914
1739209645.1434903;-38.13080360867914
1739209645.1434913;-45.120503652039325
1739209645.1434922;-45.120503652039325
1739209645.143493;-45.120503652039325
1739209645.143494;-32.816014438256545
1739209645.1434946;-38.13080360867914
1739209645.1434956;-45.120503652039325
1739209645.1434963;-45.120503652039325
1739209645.1434972;-38.13080360867914
1739209645.143498;-38.13080360867914
1739209645.143499;-45.120503652039325
1739209645.1434996;-45.120503652039325
1739209645.1435006;-45.120503652039325
1739209645.1435013;-38.13080360867914
1739209645.1435022;-45.120503652039325
1739209645.143503;-38.13080360867914
1739209645.143504;-45.120503652039325
1739209645.1435046;-45.120503652039325
1739209645.1435056;-45.120503652039325
1739209645.1435065;-45.120503652039325
1739209645.1435072;-38.13080360867914
1739209645.1435082;-45.120503652039325
1739209645.143509;-45.120503652039325
1739209645.1435099;-35.57807855764607
1739209645.1435106;-35.57807855764607
1739209645.1435115;-45.120503652039325
1739209645.1435122;-38.13080360867914
1739209645.1435132;-35.57807855764607
1739209645.143514;-45.120503652039325
1739209645.1435149;-35.57807855764607
1739209645.1435156;-31.141103565318893
1739209645.1435165;-38.13080360867914
1739209645.1435173;-45.120503652039325
1739209645.1435182;-38.13080360867914
1739209645.143519;-38.13080360867914
1739209645.1435199;-38.13080360867914
1739209645.1435208;-45.120503652039325
1739209645.1435215;-45.120503652039325
1739209645.1435225;-35.57807855764607
1739209645.1435232;-45.120503652039325
1739209645.1435242;-35.57807855764607
1739209645.143525;-38.13080360867914
1739209645.1435258;-35.57807855764607
1739209645.1435266;-45.120503652039325
1739209645.1435275;-38.13080360867914
1739209645.1435282;-38.13080360867914
1739209645.1435292;-38.13080360867914
1739209645.14353;-45.120503652039325
1739209645.1435308;-45.120503652039325
1739209645.1435316;-45.120503652039325
1739209645.1435325;-35.57807855764607
1739209645.1435332;-33.981070128970906
1739209645.1435342;-45.120503652039325
1739209645.1435351;-38.13080360867914
1739209645.1435359;-35.57807855764607
1739209645.1435368;-38.13080360867914
1739209645.1435375;-45.120503652039325
1739209645.1435385;-38.13080360867914
1739209645.1435392;-32.816014438256545
1739209645.1435401;-45.120503652039325
1739209645.1435409;-31.141103565318915
1739209645.1435418;-30.49652367304973
1739209645.1435425;-35.57807855764607
1739209645.1435435;-33.981070128970906
1739209645.1435442;-38.13080360867914
1739209645.1435452;-38.13080360867914
1739209645.1435459;-45.120503652039325
1739209645.1435468;-33.981070128970906
1739209645.1435478;-38.13080360867914
1739209645.1435485;-38.13080360867914
1739209645.1435494;-38.13080360867914
1739209645.1435502;-38.13080360867914
1739209645.143551;-45.120503652039325
1739209645.1435518;-38.13080360867914
1739209645.1435528;-35.57807855764607
1739209645.1435535;-45.120503652039325
1739209645.1435544;-38.13080360867914
1739209645.1435552;-38.13080360867914
1739209645.143556;-35.57807855764607
1739209645.1435568;-38.13080360867914
1739209645.1435578;-38.13080360867914
1739209645.1435585;-35.57807855764607
1739209645.1435595;-35.57807855764607
1739209645.1435602;-33.981070128970906
1739209645.1435611;-45.120503652039325
1739209645.143562;-38.13080360867914
1739209645.1435628;-35.57807855764607
1739209645.1435637;-38.13080360867914
1739209645.1435645;-45.120503652039325
1739209645.1435654;-45.120503652039325
1739209645.1435661;-38.13080360867914
1739209645.143567;-38.13080360867914
1739209645.1435678;-45.120503652039325
1739209645.1435688;-35.57807855764607
1739209645.1435695;-33.981070128970906
1739209645.1435704;-33.981070128970906
1739209645.1435711;-45.120503652039325
1739209645.143572;-45.120503652039325
1739209645.1435728;-32.816014438256545
1739209645.1435738;-45.120503652039325
1739209645.1435745;-33.981070128970906
1739209645.1435754;-31.141103565318915
1739209645.1435764;-38.13080360867914
1739209645.143577;-45.120503652039325
1739209645.143578;-45.120503652039325
1739209645.1435788;-33.981070128970906
1739209645.1435797;-38.13080360867914
1739209645.1435804;-33.981070128970906
1739209645.1435814;-45.120503652039325
1739209645.143582;-33.981070128970906
1739209645.143583;-35.57807855764607
1739209645.1435838;-38.13080360867914
1739209645.1435847;-45.120503652039325
1739209645.1435854;-45.120503652039325
1739209645.1435864;-38.13080360867914
1739209645.143587;-38.13080360867914
1739209645.143588;-38.13080360867914
1739209645.1435888;-38.13080360867914
1739209645.1435897;-45.120503652039325
1739209645.1435907;-45.120503652039325
1739209645.1435914;-45.120503652039325
1739209645.1435924;-38.13080360867914
1739209645.143593;-35.57807855764607
1739209645.143594;-38.13080360867914
1739209645.1435947;-45.120503652039325
1739209645.1435957;-38.13080360867914
1739209645.1435964;-35.57807855764607
1739209645.1435974;-45.120503652039325
1739209645.143598;-45.120503652039325
1739209645.143599;-35.57807855764607
1739209645.1435997;-32.816014438256545
1739209645.1436007;-38.13080360867914
1739209645.1436014;-45.120503652039325
1739209645.1436024;-38.13080360867914
1739209645.1436033;-35.57807855764607
1739209645.143604;-38.13080360867914
1739209645.143605;-45.120503652039325
1739209645.1436057;-45.120503652039325
1739209645.1436067;-45.120503652039325
1739209645.1436074;-38.13080360867914
1739209645.1436083;-45.120503652039325
1739209645.143609;-35.57807855764607
1739209645.14361;-32.816014438256545
1739209645.1436107;-38.13080360867914
1739209645.1436117;-45.120503652039325
1739209645.1436124;-33.981070128970906
1739209645.1436133;-33.981070128970906
1739209645.143614;-45.120503652039325
1739209645.143615;-45.120503652039325
1739209645.1436157;-33.981070128970906
1739209645.1436167;-32.816014438256545
1739209645.1436176;-38.13080360867914
1739209645.1436183;-45.120503652039325
1739209645.1436193;-38.13080360867914
1739209645.14362;-32.816014438256545
1739209645.143621;-38.13080360867914
1739209645.1436217;-45.120503652039325
1739209645.1436226;-45.120503652039325
1739209645.1436234;-45.120503652039325
1739209645.1436243;-38.13080360867914
1739209645.143625;-45.120503652039325
1739209645.143626;-33.981070128970906
1739209645.1436267;-45.120503652039325
1739209645.1436276;-38.13080360867914
1739209645.1436284;-45.120503652039325
1739209645.1436293;-38.13080360867914
1739209645.14363;-32.816014438256545
1739209645.143631;-45.120503652039325
1739209645.143632;-38.13080360867914
1739209645.1436327;-38.13080360867914
1739209645.1436336;-35.57807855764607
1739209645.1436343;-45.120503652039325
1739209645.1436353;-45.120503652039325
1739209645.143636;-45.120503652039325
1739209645.143637;-45.120503652039325
1739209645.1436377;-38.13080360867914
1739209645.1436386;-45.120503652039325
1739209645.1436393;-38.13080360867914
