CAN Message; 0x39:03ae485dba87fba2
1739209766.7474535;-38.13080360867914
1739209766.7474697;-29.438486411369333
1739209766.7474859;-45.120503652039325
1739209766.747502;-45.120503652039325
1739209766.7475185;-38.13080360867914
1739209766.7475348;-38.13080360867914
1739209766.747551;-45.120503652039325
1739209766.7475672;-45.120503652039325
1739209766.7475834;-45.120503652039325
1739209766.7475996;-45.120503652039325
1739209766.747616;-45.120503652039325
1739209766.7476323;-45.120503652039325
1739209766.7476485;-38.13080360867914
1739209766.7476647;-35.57807855764607
1739209766.747681;-38.13080360867914
1739209766.747697;-45.120503652039325
1739209766.7477133;-38.13080360867914
1739209766.7477298;-35.57807855764607
1739209766.747746;-45.120503652039325
1739209766.7477622;-45.120503652039325
1739209766.7477784;-38.13080360867914
1739209766.7477946;-45.120503652039325
1739209766.7478108;-45.120503652039325
1739209766.7478273;-45.120503652039325
1739209766.7478435;-45.120503652039325
1739209766.7478597;-45.120503652039325
1739209766.747876;-45.120503652039325
1739209766.7478921;-45.120503652039325
1739209766.7479084;-45.120503652039325
1739209766.7479246;-38.13080360867914
1739209766.747941;-38.13080360867914
1739209766.7479572;-38.13080360867914
1739209766.7479734;-45.120503652039325
1739209766.7479897;-35.57807855764607
1739209766.7480059;-33.981070128970906
1739209766.748022;-45.120503652039325
1739209766.7480385;-45.120503652039325
1739209766.7480547;-45.120503652039325
1739209766.748071;-38.13080360867914
1739209766.7480872;-38.13080360867914
1739209766.7481034;-38.13080360867914
1739209766.7481196;-45.120503652039325
1739209766.748136;-45.120503652039325
1739209766.7481523;-35.57807855764607
1739209766.7481685;-38.13080360867914
1739209766.7481847;-45.120503652039325
1739209766.748201;-45.120503652039325
1739209766.748217;-38.13080360867914
1739209766.7482333;-45.120503652039325
1739209766.7482498;-45.120503652039325
1739209766.748266;-38.13080360867914
1739209766.7482822;-45.120503652039325
1739209766.7482984;-45.120503652039325
1739209766.7483146;-38.13080360867914
1739209766.7483308;-38.13080360867914
1739209766.7483473;-45.120503652039325
1739209766.7483635;-38.13080360867914
1739209766.7483797;-45.120503652039325
1739209766.748396;-38.13080360867914
1739209766.7484121;-35.57807855764607
1739209766.7484283;-38.13080360867914
1739209766.7484446;-45.120503652039325
1739209766.748461;-38.13080360867914
1739209766.7484772;-38.13080360867914
1739209766.7484934;-38.13080360867914
1739209766.7485096;-38.13080360867914
1739209766.7485259;-38.13080360867914
1739209766.748542;-35.57807855764607
1739209766.7485585;-33.981070128970906
1739209766.7485747;-33.981070128970906
1739209766.748591;-35.57807855764607
1739209766.7486072;-38.13080360867914
1739209766.7486234;-33.981070128970906
1739209766.7486396;-38.13080360867914
1739209766.7486558;-28.992665084841942
1739209766.7486722;-38.13080360867914
1739209766.7486885;-38.13080360867914
1739209766.7487047;-45.120503652039325
1739209766.748721;-38.13080360867914
1739209766.748737;-32.816014438256545
1739209766.7487533;-33.981070128970906
1739209766.7487698;-45.120503652039325
1739209766.748786;-29.438486411369347
1739209766.7488022;-38.13080360867914
1739209766.7488184;-38.13080360867914
1739209766.7488346;-45.120503652039325
1739209766.7488508;-38.13080360867914
1739209766.7488673;-38.13080360867914
1739209766.7488835;-38.13080360867914
1739209766.7488997;-45.120503652039325
1739209766.748916;-33.981070128970906
1739209766.7489321;-38.13080360867914
1739209766.7489483;-38.13080360867914
1739209766.7489645;-38.13080360867914
1739209766.748981;-38.13080360867914
1739209766.7489972;-45.120503652039325
1739209766.7490134;-45.120503652039325
1739209766.7490296;-45.120503652039325
1739209766.7490458;-38.13080360867914
1739209766.749062;-38.13080360867914
1739209766.7490785;-45.120503652039325
1739209766.7490947;-45.120503652039325
1739209766.749111;-38.13080360867914
1739209766.7491271;-45.120503652039325
1739209766.7491434;-38.13080360867914
1739209766.7491596;-45.120503652039325
1739209766.7491758;-33.981070128970906
1739209766.7491922;-45.120503652039325
1739209766.7492085;-45.120503652039325
1739209766.7492247;-45.120503652039325
1739209766.7492409;-38.13080360867914
1739209766.76242;-38.13080360867914
1739209766.762421;-45.120503652039325
1739209766.7624216;-38.13080360867914
1739209766.7624226;-32.816014438256545
1739209766.7624233;-38.13080360867914
1739209766.7624242;-45.120503652039325
1739209766.762425;-38.13080360867914
1739209766.762426;-38.13080360867914
1739209766.7624266;-38.13080360867914
1739209766.7624276;-30.49652367304973
1739209766.7624283;-45.120503652039325
1739209766.7624292;-38.13080360867914
1739209766.76243;-38.13080360867914
1739209766.762431;-45.120503652039325
1739209766.7624316;-38.13080360867914
1739209766.7624326;-35.57807855764607
1739209766.7624333;-45.120503652039325
1739209766.7624342;-38.13080360867914
1739209766.762435;-45.120503652039325
1739209766.762436;-45.120503652039325
1739209766.7624366;-45.120503652039325
1739209766.7624376;-45.120503652039325
1739209766.7624383;-38.13080360867914
1739209766.7624393;-45.120503652039325
1739209766.76244;-38.13080360867914
1739209766.762441;-29.438486411369333
1739209766.7624416;-35.57807855764607
1739209766.7624426;-45.120503652039325
1739209766.7624433;-35.57807855764607
1739209766.7624443;-38.13080360867914
1739209766.762445;-45.120503652039325
1739209766.762446;-32.816014438256545
1739209766.7624466;-45.120503652039325
1739209766.7624476;-45.120503652039325
1739209766.7624483;-45.120503652039325
1739209766.7624493;-45.120503652039325
1739209766.76245;-45.120503652039325
1739209766.762451;-38.13080360867914
1739209766.7624516;-38.13080360867914
1739209766.7624526;-45.120503652039325
1739209766.7624533;-38.13080360867914
1739209766.7624543;-35.57807855764607
1739209766.762455;-38.13080360867914
1739209766.762456;-38.13080360867914
1739209766.7624567;-38.13080360867914
1739209766.7624576;-45.120503652039325
1739209766.7624583;-45.120503652039325
1739209766.7624593;-45.120503652039325
1739209766.76246;-45.120503652039325
1739209766.762461;-32.816014438256545
1739209766.7624617;-45.120503652039325
1739209766.7624626;-45.120503652039325
1739209766.7624633;-45.120503652039325
1739209766.7624643;-35.57807855764607
1739209766.762465;-38.13080360867914
1739209766.762466;-45.120503652039325
1739209766.7624667;-45.120503652039325
1739209766.7624676;-45.120503652039325
1739209766.7624683;-45.120503652039325
1739209766.7624693;-45.120503652039325
1739209766.76247;-45.120503652039325
1739209766.762471;-45.120503652039325
1739209766.7624717;-38.13080360867914
1739209766.7624726;-38.13080360867914
1739209766.7624733;-45.120503652039325
1739209766.7624743;-38.13080360867914
1739209766.762475;-35.57807855764607
1739209766.762476;-45.120503652039325
1739209766.7624767;-38.13080360867914
1739209766.7624776;-35.57807855764607
1739209766.7624784;-45.120503652039325
1739209766.7624793;-38.13080360867914
1739209766.76248;-45.120503652039325
1739209766.762481;-45.120503652039325
1739209766.7624817;-35.57807855764607
1739209766.7624826;-38.13080360867914
1739209766.7624834;-45.120503652039325
1739209766.7624843;-38.13080360867914
1739209766.762485;-38.13080360867914
1739209766.762486;-45.120503652039325
1739209766.7624867;-38.13080360867914
1739209766.7624876;-32.816014438256545
1739209766.7624884;-38.13080360867914
1739209766.7624893;-45.120503652039325
1739209766.76249;-45.120503652039325
1739209766.762491;-45.120503652039325
1739209766.7624917;-45.120503652039325
1739209766.7624927;-45.120503652039325
1739209766.7624934;-45.120503652039325
1739209766.7624943;-45.120503652039325
1739209766.762495;-38.13080360867914
1739209766.762496;-35.57807855764607
1739209766.7624967;-38.13080360867914
1739209766.7624977;-33.981070128970906
1739209766.7624984;-33.981070128970906
1739209766.7624993;-45.120503652039325
1739209766.7625;-38.13080360867914
1739209766.762501;-45.120503652039325
1739209766.7625017;-38.13080360867914
1739209766.7625027;-38.13080360867914
1739209766.7625034;-38.13080360867914
1739209766.7625043;-45.120503652039325
1739209766.762505;-38.13080360867914
1739209766.762506;-35.57807855764607
1739209766.7625067;-45.120503652039325
1739209766.7625077;-45.120503652039325
1739209766.7625084;-33.981070128970906
1739209766.7625093;-35.57807855764607
1739209766.76251;-38.13080360867914
1739209766.762511;-38.13080360867914
1739209766.7625117;-33.981070128970906
1739209766.7625127;-35.57807855764607
1739209766.7625134;-38.13080360867914
1739209766.7625144;-45.120503652039325
1739209766.762515;-38.13080360867914
1739209766.762516;-38.13080360867914
1739209766.7625167;-38.13080360867914
1739209766.7625177;-45.120503652039325
1739209766.7625184;-38.13080360867914
1739209766.7625194;-45.120503652039325
1739209766.76252;-38.13080360867914
1739209766.762521;-45.120503652039325
1739209766.7625217;-38.13080360867914
1739209766.7625227;-35.57807855764607
1739209766.7625234;-38.13080360867914
1739209766.7625244;-45.120503652039325
1739209766.762525;-38.13080360867914
1739209766.762526;-38.13080360867914
1739209766.7625268;-38.13080360867914
1739209766.7625277;-45.120503652039325
1739209766.7625284;-33.981070128970906
1739209766.7625294;-38.13080360867914
1739209766.76253;-38.13080360867914
1739209766.762531;-38.13080360867914
1739209766.7625318;-35.57807855764607
1739209766.7625327;-38.13080360867914
1739209766.7625334;-38.13080360867914
1739209766.7625344;-35.57807855764607
1739209766.762535;-38.13080360867914
1739209766.762536;-38.13080360867914
1739209766.7625368;-35.57807855764607
1739209766.7625377;-45.120503652039325
1739209766.7625384;-45.120503652039325
1739209766.7625394;-45.120503652039325
1739209766.76254;-38.13080360867914
1739209766.762541;-45.120503652039325
1739209766.7625418;-28.992665084841942
1739209766.7625427;-33.981070128970906
1739209766.7625434;-45.120503652039325
1739209766.7625444;-45.120503652039325
1739209766.762545;-38.13080360867914
1739209766.762546;-38.13080360867914
1739209766.7625468;-38.13080360867914
1739209766.7625477;-45.120503652039325
1739209766.7625484;-45.120503652039325
1739209766.7625494;-45.120503652039325
1739209766.76255;-38.13080360867914
1739209766.762551;-45.120503652039325
1739209766.7625518;-45.120503652039325
1739209766.7625527;-45.120503652039325
1739209766.7625535;-33.981070128970906
1739209766.7625544;-45.120503652039325
1739209766.7625551;-38.13080360867914
1739209766.762556;-38.13080360867914
1739209766.7625568;-45.120503652039325
1739209766.7625577;-38.13080360867914
1739209766.7625585;-38.13080360867914
1739209766.7625594;-45.120503652039325
1739209766.7625601;-45.120503652039325
1739209766.762561;-38.13080360867914
1739209766.7625618;-38.13080360867914
1739209766.7625625;-45.120503652039325
1739209766.7625635;-45.120503652039325
1739209766.7625642;-38.13080360867914
1739209766.7625651;-45.120503652039325
1739209766.7625659;-45.120503652039325
1739209766.7625668;-45.120503652039325
1739209766.7625675;-38.13080360867914
1739209766.7625685;-38.13080360867914
1739209766.7625692;-45.120503652039325
1739209766.7625701;-38.13080360867914
1739209766.7625709;-38.13080360867914
1739209766.7625718;-38.13080360867914
1739209766.7625725;-45.120503652039325
1739209766.7625735;-45.120503652039325
1739209766.7625742;-45.120503652039325
1739209766.7625751;-32.816014438256545
1739209766.7625759;-28.58837851428586
1739209766.7625768;-45.120503652039325
1739209766.7625775;-38.13080360867914
1739209766.7625785;-38.13080360867914
1739209766.7625792;-38.13080360867914
1739209766.7625802;-45.120503652039325
1739209766.7625809;-38.13080360867914
1739209766.7625818;-45.120503652039325
1739209766.7625825;-33.981070128970956
1739209766.7625835;-38.13080360867914
1739209766.7625842;-45.120503652039325
1739209766.7625852;-45.120503652039325
1739209766.7625859;-32.816014438256545
1739209766.7625868;-38.13080360867914
1739209766.7625875;-45.120503652039325
1739209766.7625885;-33.981070128970906
1739209766.7625892;-35.57807855764607
1739209766.7625902;-38.13080360867914
1739209766.762591;-45.120503652039325
1739209766.7625918;-33.981070128970906
1739209766.7625926;-45.120503652039325
1739209766.7625935;-38.13080360867914
1739209766.7625942;-45.120503652039325
1739209766.7625952;-38.13080360867914
1739209766.762596;-35.57807855764607
1739209766.7625968;-45.120503652039325
1739209766.7625976;-45.120503652039325
1739209766.7625985;-45.120503652039325
1739209766.7625992;-33.981070128970906
1739209766.7626002;-45.120503652039325
1739209766.762601;-33.981070128970906
1739209766.7626019;-45.120503652039325
1739209766.7626026;-45.120503652039325
1739209766.7626035;-35.57807855764607
1739209766.7626042;-35.57807855764607
1739209766.7626052;-45.120503652039325
1739209766.762606;-45.120503652039325
1739209766.7626069;-33.981070128970906
1739209766.7626076;-38.13080360867914
1739209766.7626085;-45.120503652039325
1739209766.7626092;-38.13080360867914
1739209766.7626102;-45.120503652039325
1739209766.762611;-38.13080360867914
1739209766.7626119;-38.13080360867914
1739209766.7626126;-45.120503652039325
1739209766.7626135;-38.13080360867914
1739209766.7626143;-33.981070128970906
1739209766.7626152;-45.120503652039325
1739209766.762616;-45.120503652039325
1739209766.7626169;-45.120503652039325
1739209766.7626176;-45.120503652039325
1739209766.7626185;-45.120503652039325
1739209766.7626193;-45.120503652039325
1739209766.7626202;-38.13080360867914
1739209766.762621;-45.120503652039325
1739209766.7626219;-45.120503652039325
1739209766.7626226;-45.120503652039325
1739209766.7626235;-33.981070128970906
1739209766.7626243;-32.816014438256545
1739209766.7626252;-38.13080360867914
1739209766.762626;-45.120503652039325
1739209766.762627;-45.120503652039325
1739209766.7626276;-45.120503652039325
1739209766.7626286;-38.13080360867914
1739209766.7626293;-35.57807855764607
1739209766.7626302;-38.13080360867914
1739209766.762631;-38.13080360867914
1739209766.762632;-38.13080360867914
1739209766.7626326;-45.120503652039325
1739209766.7626336;-38.13080360867914
1739209766.7626343;-45.120503652039325
1739209766.7626352;-45.120503652039325
1739209766.762636;-45.120503652039325
1739209766.762637;-38.13080360867914
1739209766.7626376;-45.120503652039325
1739209766.7626386;-45.120503652039325
1739209766.7626393;-45.120503652039325
1739209766.7626402;-38.13080360867914
1739209766.762641;-35.57807855764607
1739209766.762642;-38.13080360867914
1739209766.7626426;-45.120503652039325
1739209766.7626436;-33.981070128970906
1739209766.7626443;-45.120503652039325
1739209766.7626452;-38.13080360867914
1739209766.762646;-35.57807855764607
1739209766.762647;-45.120503652039325
1739209766.7626476;-45.120503652039325
1739209766.7626486;-45.120503652039325
1739209766.7626493;-38.13080360867914
1739209766.7626503;-33.981070128970906
1739209766.762651;-45.120503652039325
1739209766.762652;-38.13080360867914
1739209766.7626526;-35.57807855764607
1739209766.7626536;-38.13080360867914
1739209766.7626543;-45.120503652039325
1739209766.7626553;-38.13080360867914
1739209766.762656;-35.57807855764607
1739209766.762657;-38.13080360867914
1739209766.7626576;-45.120503652039325
1739209766.7626586;-38.13080360867914
1739209766.7626593;-38.13080360867914
1739209766.7626603;-45.120503652039325
1739209766.762661;-38.13080360867914
1739209766.762662;-38.13080360867914
1739209766.7626626;-38.13080360867914
1739209766.7626636;-33.981070128970906
1739209766.7626643;-45.120503652039325
1739209766.7626653;-45.120503652039325
1739209766.762666;-35.57807855764607
1739209766.762667;-35.57807855764607
1739209766.7626677;-45.120503652039325
1739209766.7626686;-35.57807855764607
1739209766.7626693;-35.57807855764607
1739209766.7626703;-29.438486411369347
1739209766.762671;-45.120503652039325
1739209766.762672;-38.13080360867914
1739209766.7626727;-38.13080360867914
1739209766.7626736;-38.13080360867914
1739209766.7626743;-45.120503652039325
1739209766.7626753;-38.13080360867914
1739209766.762676;-35.57807855764607
1739209766.762677;-31.141103565318915
1739209766.7626777;-45.120503652039325
1739209766.7626786;-45.120503652039325
1739209766.7626793;-45.120503652039325
1739209766.7626803;-38.13080360867914
1739209766.762681;-45.120503652039325
1739209766.762682;-45.120503652039325
1739209766.7626827;-45.120503652039325
1739209766.7626836;-32.816014438256545
1739209766.7626843;-45.120503652039325
1739209766.7626853;-38.13080360867914
1739209766.762686;-38.13080360867914
1739209766.762687;-38.13080360867914
1739209766.7626877;-45.120503652039325
1739209766.7626886;-45.120503652039325
1739209766.7626894;-45.120503652039325
1739209766.7626903;-38.13080360867914
1739209766.762691;-38.13080360867914
1739209766.762692;-45.120503652039325
1739209766.7626927;-38.13080360867914
1739209766.7626936;-35.57807855764607
1739209766.7626944;-45.120503652039325
1739209766.7626953;-38.13080360867914
1739209766.762696;-38.13080360867914
1739209766.762697;-38.13080360867914
1739209766.7626977;-38.13080360867914
1739209766.7626987;-45.120503652039325
1739209766.7626994;-38.13080360867914
1739209766.7627003;-38.13080360867914
1739209766.762701;-45.120503652039325
1739209766.762702;-38.13080360867914
1739209766.7627027;-33.981070128970906
1739209766.7627037;-38.13080360867914
1739209766.7627044;-45.120503652039325
1739209766.762705;-45.120503652039325
1739209766.762706;-35.57807855764607
1739209766.7627068;-38.13080360867914
1739209766.7627077;-45.120503652039325
1739209766.7627084;-38.13080360867914
1739209766.7627094;-38.13080360867914
1739209766.76271;-30.49652367304973
1739209766.762711;-31.141103565318915
1739209766.7627118;-38.13080360867914
1739209766.7627127;-38.13080360867914
1739209766.7627134;-38.13080360867914
1739209766.7627144;-45.120503652039325
1739209766.762715;-38.13080360867914
1739209766.762716;-32.816014438256545
1739209766.7627168;-35.57807855764607
1739209766.7627177;-33.981070128970956
1739209766.7627184;-38.13080360867914
1739209766.7627194;-35.57807855764607
1739209766.76272;-38.13080360867914
1739209766.762721;-38.13080360867914
1739209766.7627218;-38.13080360867914
1739209766.7627227;-45.120503652039325
1739209766.7627234;-31.141103565318915
1739209766.7627244;-32.816014438256545
1739209766.762725;-38.13080360867914
1739209766.762726;-45.120503652039325
1739209766.7627268;-45.120503652039325
1739209766.7627277;-45.120503652039325
1739209766.7627285;-45.120503652039325
1739209766.7627294;-45.120503652039325
1739209766.7627301;-38.13080360867914
1739209766.762731;-38.13080360867914
1739209766.7627318;-38.13080360867914
1739209766.7627327;-45.120503652039325
1739209766.7627335;-33.981070128970906
1739209766.7627344;-38.13080360867914
1739209766.7627351;-45.120503652039325
1739209766.762736;-45.120503652039325
1739209766.7627368;-45.120503652039325
1739209766.7627378;-45.120503652039325
1739209766.7627385;-33.981070128970906
1739209766.7627394;-45.120503652039325
1739209766.7627401;-45.120503652039325
1739209766.762741;-38.13080360867914
1739209766.7627418;-38.13080360867914
1739209766.7627428;-45.120503652039325
1739209766.7627435;-38.13080360867914
1739209766.7627444;-38.13080360867914
1739209766.7627451;-45.120503652039325
1739209766.762746;-45.120503652039325
1739209766.7627468;-38.13080360867914
1739209766.7627478;-38.13080360867914
1739209766.7627485;-38.13080360867914
1739209766.7627494;-38.13080360867914
1739209766.7627501;-33.981070128970906
1739209766.762751;-45.120503652039325
1739209766.7627518;-45.120503652039325
1739209766.7627528;-38.13080360867914
1739209766.7627535;-38.13080360867914
1739209766.7627544;-38.13080360867914
1739209766.7627552;-45.120503652039325
1739209766.762756;-45.120503652039325
1739209766.7627568;-45.120503652039325
1739209766.7627578;-32.816014438256545
1739209766.7627585;-38.13080360867914
1739209766.7627594;-45.120503652039325
1739209766.7627602;-45.120503652039325
1739209766.762761;-45.120503652039325
1739209766.7627618;-35.57807855764607
1739209766.7627628;-38.13080360867914
1739209766.7627635;-38.13080360867914
1739209766.7627645;-45.120503652039325
1739209766.7627652;-38.13080360867914
1739209766.7627661;-35.57807855764607
1739209766.7627668;-45.120503652039325
1739209766.7627678;-38.13080360867914
1739209766.7627685;-45.120503652039325
1739209766.7627695;-32.816014438256545
1739209766.7627702;-38.13080360867914
1739209766.7627711;-38.13080360867914
1739209766.7627718;-38.13080360867914
1739209766.7627728;-45.120503652039325
1739209766.7627735;-38.13080360867914
1739209766.7627745;-38.13080360867914
1739209766.7627752;-38.13080360867914
1739209766.7627761;-38.13080360867914
1739209766.7627769;-38.13080360867914
1739209766.7627778;-45.120503652039325
1739209766.7627785;-38.13080360867914
1739209766.7627795;-32.816014438256545
1739209766.7627802;-38.13080360867914
1739209766.7627811;-45.120503652039325
1739209766.7627819;-45.120503652039325
1739209766.7627828;-38.13080360867914
1739209766.7627835;-45.120503652039325
1739209766.7627845;-38.13080360867914
1739209766.7627852;-35.57807855764607
1739209766.7627861;-35.57807855764607
1739209766.7627869;-45.120503652039325
1739209766.7627878;-38.13080360867914
1739209766.7627885;-38.13080360867914
1739209766.7627895;-45.120503652039325
1739209766.7627902;-45.120503652039325
1739209766.7627912;-32.816014438256545
1739209766.7627919;-35.57807855764607
1739209766.7627928;-38.13080360867914
1739209766.7627935;-35.57807855764607
1739209766.7627945;-38.13080360867914
1739209766.7627952;-38.13080360867914
1739209766.7627962;-35.57807855764607
1739209766.7627969;-38.13080360867914
1739209766.7627978;-38.13080360867914
1739209766.7627985;-33.981070128970906
1739209766.7627995;-35.57807855764607
1739209766.7628002;-45.120503652039325
1739209766.7628012;-38.13080360867914
1739209766.762802;-38.13080360867914
1739209766.7628028;-38.13080360867914
1739209766.7628036;-45.120503652039325
1739209766.7628045;-38.13080360867914
1739209766.7628052;-31.141103565318915
1739209766.7628062;-38.13080360867914
1739209766.762807;-45.120503652039325
1739209766.7628078;-45.120503652039325
1739209766.7628086;-45.120503652039325
1739209766.7628095;-45.120503652039325
1739209766.7628102;-38.13080360867914
1739209766.7628112;-45.120503652039325
1739209766.762812;-26.991370085610747
1739209766.7628129;-35.57807855764607
1739209766.7628136;-38.13080360867914
1739209766.7628145;-45.120503652039325
1739209766.7628152;-45.120503652039325
1739209766.7628162;-38.13080360867914
1739209766.762817;-38.13080360867914
1739209766.7628179;-38.13080360867914
1739209766.7628186;-33.981070128970906
1739209766.7628195;-35.57807855764607
1739209766.7628202;-38.13080360867914
1739209766.7628212;-45.120503652039325
1739209766.762822;-38.13080360867914
1739209766.7628229;-35.57807855764607
1739209766.7628236;-38.13080360867914
1739209766.7628245;-45.120503652039325
1739209766.7628253;-45.120503652039325
1739209766.7628262;-38.13080360867914
1739209766.762827;-38.13080360867914
1739209766.7628279;-45.120503652039325
1739209766.7628286;-45.120503652039325
1739209766.7628295;-45.120503652039325
1739209766.7628303;-38.13080360867914
1739209766.7628312;-45.120503652039325
1739209766.762832;-31.141103565318915
1739209766.7628329;-33.981070128970906
1739209766.7628336;-38.13080360867914
1739209766.7628345;-38.13080360867914
1739209766.7628353;-38.13080360867914
1739209766.7628362;-45.120503652039325
1739209766.762837;-38.13080360867914
1739209766.762838;-38.13080360867914
1739209766.7628386;-29.438486411369347
1739209766.7628396;-38.13080360867914
1739209766.7628403;-45.120503652039325
1739209766.7628412;-38.13080360867914
1739209766.762842;-38.13080360867914
1739209766.762843;-38.13080360867914
1739209766.7628436;-38.13080360867914
1739209766.7628446;-45.120503652039325
1739209766.7628453;-33.981070128970906
1739209766.762846;-33.981070128970906
1739209766.762847;-45.120503652039325
1739209766.7628477;-38.13080360867914
1739209766.7628486;-45.120503652039325
1739209766.7628493;-45.120503652039325
1739209766.7628503;-38.13080360867914
1739209766.762851;-38.13080360867914
1739209766.762852;-38.13080360867914
1739209766.7628527;-45.120503652039325
1739209766.7628536;-38.13080360867914
1739209766.7628543;-38.13080360867914
1739209766.7628553;-38.13080360867914
1739209766.762856;-45.120503652039325
1739209766.762857;-45.120503652039325
1739209766.7628577;-32.816014438256545
1739209766.7628586;-33.981070128970906
1739209766.7628593;-38.13080360867914
1739209766.7628603;-38.13080360867914
1739209766.762861;-45.120503652039325
1739209766.762862;-38.13080360867914
1739209766.7628627;-38.13080360867914
1739209766.7628636;-38.13080360867914
1739209766.7628644;-35.57807855764607
1739209766.7628653;-38.13080360867914
1739209766.762866;-45.120503652039325
1739209766.762867;-45.120503652039325
1739209766.7628677;-38.13080360867914
1739209766.7628686;-38.13080360867914
1739209766.7628694;-45.120503652039325
1739209766.7628703;-38.13080360867914
1739209766.762871;-38.13080360867914
1739209766.762872;-45.120503652039325
1739209766.7628727;-45.120503652039325
1739209766.7628736;-45.120503652039325
1739209766.7628744;-38.13080360867914
1739209766.7628753;-38.13080360867914
1739209766.762876;-45.120503652039325
1739209766.762877;-38.13080360867914
1739209766.7628777;-35.57807855764607
1739209766.7628787;-38.13080360867914
1739209766.7628794;-45.120503652039325
1739209766.7628803;-45.120503652039325
1739209766.762881;-45.120503652039325
1739209766.762882;-45.120503652039325
1739209766.7628827;-45.120503652039325
1739209766.7628837;-38.13080360867914
1739209766.7628844;-38.13080360867914
1739209766.7628853;-38.13080360867914
1739209766.762886;-45.120503652039325
1739209766.762887;-38.13080360867914
1739209766.7628877;-38.13080360867914
1739209766.7628887;-33.981070128970906
1739209766.7628894;-38.13080360867914
1739209766.7628903;-45.120503652039325
1739209766.762891;-38.13080360867914
1739209766.762892;-45.120503652039325
1739209766.7628927;-31.141103565318893
1739209766.7628937;-38.13080360867914
1739209766.7628944;-29.438486411369333
1739209766.7628953;-38.13080360867914
1739209766.762896;-32.816014438256545
