CAN Message; 0x98:0000e7c8f7f52f0f
1739209653.8683105;-33.981070128970906
1739209653.8683128;-38.13080360867914
1739209653.8683152;-45.120503652039325
1739209653.8683176;-38.13080360867914
1739209653.8683202;-35.57807855764607
1739209653.8683226;-38.13080360867914
1739209653.868325;-45.120503652039325
1739209653.8683274;-38.13080360867914
1739209653.8683298;-35.57807855764607
1739209653.8683321;-38.13080360867914
1739209653.8683348;-45.120503652039325
1739209653.8683372;-38.13080360867914
1739209653.8683395;-35.57807855764607
1739209653.868342;-33.981070128970906
1739209653.8683443;-45.120503652039325
1739209653.8683467;-45.120503652039325
1739209653.868349;-45.120503652039325
1739209653.8683517;-38.13080360867914
1739209653.868354;-38.13080360867914
1739209653.8683565;-33.981070128970906
1739209653.8683589;-38.13080360867914
1739209653.8683612;-38.13080360867914
1739209653.8683636;-45.120503652039325
1739209653.8683662;-45.120503652039325
1739209653.8683686;-45.120503652039325
1739209653.868371;-33.981070128970906
1739209653.8683734;-45.120503652039325
1739209653.8683758;-38.13080360867914
1739209653.8683782;-32.816014438256545
1739209653.8683808;-38.13080360867914
1739209653.8683832;-45.120503652039325
1739209653.8683856;-45.120503652039325
1739209653.868388;-38.13080360867914
1739209653.8683903;-35.57807855764607
1739209653.8683927;-35.57807855764607
1739209653.868395;-38.13080360867914
1739209653.8683977;-32.816014438256545
1739209653.8684;-38.13080360867914
1739209653.8684025;-38.13080360867914
1739209653.8684049;-38.13080360867914
1739209653.8684072;-38.13080360867914
1739209653.8684096;-28.992665084841942
1739209653.8684123;-33.981070128970906
1739209653.8684146;-45.120503652039325
1739209653.868417;-33.981070128970906
1739209653.8684194;-38.13080360867914
1739209653.8684218;-45.120503652039325
1739209653.8684242;-38.13080360867914
1739209653.8684268;-33.981070128970906
1739209653.8684292;-31.14110356531892
1739209653.8684316;-32.81601443825658
1739209653.868434;-38.13080360867914
1739209653.8684363;-45.120503652039325
1739209653.8684387;-38.13080360867914
1739209653.868441;-38.13080360867914
1739209653.8684437;-38.13080360867914
1739209653.868446;-38.13080360867914
1739209653.8684485;-33.981070128970906
1739209653.8684509;-31.141103565318915
1739209653.8684533;-45.120503652039325
1739209653.8684556;-38.13080360867914
1739209653.8684583;-38.13080360867914
1739209653.8684607;-45.120503652039325
1739209653.868463;-45.120503652039325
1739209653.8684654;-35.57807855764607
1739209653.8684678;-33.981070128970906
1739209653.8684702;-33.981070128970956
1739209653.8684728;-38.13080360867914
1739209653.8684752;-35.57807855764607
1739209653.8684776;-38.13080360867914
1739209653.86848;-45.120503652039325
1739209653.8684824;-38.13080360867914
1739209653.8684847;-33.981070128970906
1739209653.8684871;-35.57807855764607
1739209653.8684897;-32.816014438256545
1739209653.8684921;-45.120503652039325
1739209653.8684945;-35.57807855764607
1739209653.868497;-35.57807855764607
1739209653.8684993;-38.13080360867914
1739209653.8685017;-45.120503652039325
1739209653.8685043;-35.57807855764607
1739209653.8685067;-38.13080360867914
1739209653.868509;-45.120503652039325
1739209653.8685114;-33.981070128970906
1739209653.8685138;-38.13080360867914
1739209653.8685162;-33.981070128970906
1739209653.8685188;-45.120503652039325
1739209653.8685212;-38.13080360867914
1739209653.8685236;-35.57807855764607
1739209653.868526;-38.13080360867914
1739209653.8685284;-45.120503652039325
1739209653.8685308;-38.13080360867914
1739209653.8685331;-35.57807855764607
1739209653.8685358;-38.13080360867914
1739209653.8685381;-45.120503652039325
1739209653.8685405;-35.57807855764607
1739209653.868543;-35.57807855764607
1739209653.8685453;-38.13080360867914
1739209653.8685477;-38.13080360867914
1739209653.8685503;-38.13080360867914
1739209653.8685527;-38.13080360867914
1739209653.868555;-45.120503652039325
1739209653.8685575;-38.13080360867914
1739209653.8685598;-45.120503652039325
1739209653.8685622;-38.13080360867914
1739209653.8685648;-45.120503652039325
1739209653.8685672;-45.120503652039325
1739209653.8685696;-45.120503652039325
1739209653.868572;-38.13080360867914
1739209653.8685744;-38.13080360867914
1739209653.8685768;-45.120503652039325
1739209653.8685791;-45.120503652039325
1739209653.8685818;-38.13080360867914
1739209653.8685842;-45.120503652039325
1739209653.8685865;-32.816014438256545
1739209653.868589;-38.13080360867914
1739209653.8685913;-38.13080360867914
1739209653.8685937;-38.13080360867914
1739209653.8685963;-38.13080360867914
1739209653.8685987;-38.13080360867914
1739209653.868601;-35.57807855764607
1739209653.8686035;-38.13080360867914
1739209653.8686059;-45.120503652039325
1739209653.8686082;-38.13080360867914
1739209653.8686109;-38.13080360867914
1739209653.8686132;-38.13080360867914
1739209653.8686156;-45.120503652039325
1739209653.868618;-38.13080360867914
1739209653.8686204;-35.57807855764607
1739209653.8686228;-45.120503652039325
1739209653.8686252;-38.13080360867914
1739209653.8686278;-38.13080360867914
1739209653.8686302;-35.57807855764607
1739209653.8686326;-33.981070128970906
1739209653.868635;-35.57807855764607
1739209653.8686373;-38.13080360867914
1739209653.8686397;-45.120503652039325
1739209653.8686423;-38.13080360867914
1739209653.8686447;-45.120503652039325
1739209653.868647;-45.120503652039325
1739209653.8686495;-31.141103565318893
1739209653.8686519;-45.120503652039325
1739209653.8686543;-45.120503652039325
1739209653.8686569;-38.13080360867914
1739209653.8686593;-38.13080360867914
1739209653.8686616;-45.120503652039325
1739209653.868664;-45.120503652039325
1739209653.8686664;-38.13080360867914
1739209653.8686688;-45.120503652039325
1739209653.8686712;-45.120503652039325
1739209653.8686738;-45.120503652039325
1739209653.8686762;-45.120503652039325
1739209653.8686786;-45.120503652039325
1739209653.868681;-45.120503652039325
1739209653.8686833;-45.120503652039325
1739209653.8686857;-38.13080360867914
1739209653.8686883;-45.120503652039325
1739209653.8686907;-45.120503652039325
1739209653.868693;-38.13080360867914
1739209653.8686955;-35.57807855764607
1739209653.868698;-38.13080360867914
1739209653.8687003;-45.120503652039325
1739209653.868703;-45.120503652039325
1739209653.8687053;-33.981070128970906
1739209653.8687077;-45.120503652039325
1739209653.86871;-45.120503652039325
1739209653.8687124;-45.120503652039325
1739209653.8687148;-38.13080360867914
1739209653.8687172;-45.120503652039325
1739209653.8687198;-45.120503652039325
1739209653.8687222;-35.57807855764607
1739209653.8687246;-38.13080360867914
1739209653.868727;-45.120503652039325
1739209653.8687294;-45.120503652039325
1739209653.8687317;-35.57807855764607
1739209653.8687344;-35.57807855764607
1739209653.8687367;-45.120503652039325
1739209653.8687391;-38.13080360867914
1739209653.8687415;-33.981070128970906
1739209653.868744;-38.13080360867914
1739209653.8687463;-45.120503652039325
1739209653.868749;-45.120503652039325
1739209653.8687513;-45.120503652039325
1739209653.8687537;-45.120503652039325
1739209653.868756;-38.13080360867914
1739209653.8687584;-38.13080360867914
1739209653.8687608;-38.13080360867914
1739209653.8687634;-35.57807855764607
1739209653.8687658;-38.13080360867914
1739209653.8687682;-45.120503652039325
1739209653.8687706;-38.13080360867914
1739209653.868773;-38.13080360867914
1739209653.8687754;-45.120503652039325
1739209653.8687778;-38.13080360867914
1739209653.8687804;-33.981070128970906
1739209653.8687828;-38.13080360867914
1739209653.8687851;-38.13080360867914
1739209653.8687875;-45.120503652039325
1739209653.86879;-35.57807855764607
1739209653.8687923;-45.120503652039325
1739209653.868795;-38.13080360867914
1739209653.8687973;-45.120503652039325
1739209653.8687997;-38.13080360867914
1739209653.868802;-32.816014438256545
1739209653.8688045;-45.120503652039325
1739209653.8688068;-38.13080360867914
1739209653.8688095;-35.57807855764607
1739209653.8688118;-38.13080360867914
1739209653.8688142;-38.13080360867914
1739209653.8688166;-45.120503652039325
1739209653.868819;-38.13080360867914
1739209653.8688214;-38.13080360867914
1739209653.8688238;-45.120503652039325
1739209653.8688264;-38.13080360867914
1739209653.8688288;-38.13080360867914
1739209653.8688312;-45.120503652039325
1739209653.8688335;-45.120503652039325
1739209653.868836;-33.981070128970906
1739209653.8688383;-38.13080360867914
1739209653.868841;-35.57807855764607
1739209653.8688433;-33.981070128970906
1739209653.8688457;-45.120503652039325
1739209653.868848;-38.13080360867914
1739209653.8688505;-38.13080360867914
1739209653.8688529;-38.13080360867914
1739209653.8688555;-45.120503652039325
1739209653.8688579;-45.120503652039325
1739209653.8688602;-38.13080360867914
1739209653.8688626;-45.120503652039325
1739209653.868865;-45.120503652039325
1739209653.8688674;-45.120503652039325
1739209653.8688698;-45.120503652039325
1739209653.8688724;-45.120503652039325
1739209653.8688748;-45.120503652039325
1739209653.8688772;-45.120503652039325
1739209653.8688796;-45.120503652039325
1739209653.868882;-45.120503652039325
1739209653.8688843;-38.13080360867914
1739209653.868887;-38.13080360867914
1739209653.8688893;-35.57807855764607
1739209653.8688917;-38.13080360867914
1739209653.868894;-38.13080360867914
1739209653.8688965;-38.13080360867914
1739209653.8688989;-38.13080360867914
1739209653.8689015;-45.120503652039325
1739209653.8689039;-45.120503652039325
1739209653.8689063;-45.120503652039325
1739209653.8689086;-38.13080360867914
1739209653.868911;-38.13080360867914
1739209653.8689134;-38.13080360867914
1739209653.8689158;-32.816014438256545
1739209653.8689184;-38.13080360867914
1739209653.8689208;-45.120503652039325
1739209653.8689232;-38.13080360867914
1739209653.8689256;-45.120503652039325
1739209653.868928;-38.13080360867914
1739209653.8689303;-38.13080360867914
1739209653.868933;-45.120503652039325
1739209653.8689353;-35.57807855764607
1739209653.8689377;-45.120503652039325
1739209653.86894;-32.816014438256545
1739209653.8689425;-45.120503652039325
1739209653.868945;-38.13080360867914
1739209653.8689475;-45.120503652039325
1739209653.86895;-38.13080360867914
1739209653.8689523;-33.981070128970906
1739209653.8689547;-35.57807855764607
1739209653.868957;-38.13080360867914
1739209653.8689594;-38.13080360867914
1739209653.8689618;-45.120503652039325
1739209653.8689644;-38.13080360867914
1739209653.8689668;-38.13080360867914
1739209653.8689692;-45.120503652039325
1739209653.8689716;-38.13080360867914
1739209653.868974;-35.57807855764607
1739209653.8689764;-45.120503652039325
1739209653.868979;-26.991370085610736
1739209653.8689814;-35.57807855764607
1739209653.8689837;-35.57807855764607
1739209653.8689861;-38.13080360867914
1739209653.8689885;-38.13080360867914
1739209653.868991;-38.13080360867914
1739209653.8689935;-45.120503652039325
1739209653.868996;-38.13080360867914
1739209653.8689983;-32.81601443825658
1739209653.8690007;-45.120503652039325
1739209653.869003;-32.816014438256545
1739209653.8690054;-38.13080360867914
1739209653.8690078;-45.120503652039325
1739209653.8690104;-45.120503652039325
1739209653.8690128;-38.13080360867914
1739209653.8690152;-38.13080360867914
1739209653.8690176;-38.13080360867914
1739209653.86902;-38.13080360867914
1739209653.8690224;-38.13080360867914
1739209653.869025;-38.13080360867914
1739209653.8690274;-45.120503652039325
1739209653.8690298;-38.13080360867914
1739209653.8690321;-33.981070128970906
1739209653.8690345;-45.120503652039325
1739209653.869037;-35.57807855764607
1739209653.8690395;-35.57807855764607
1739209653.869042;-45.120503652039325
1739209653.8690443;-45.120503652039325
1739209653.8690467;-38.13080360867914
1739209653.869049;-38.13080360867914
1739209653.8690515;-45.120503652039325
1739209653.8690538;-32.816014438256545
1739209653.8690565;-45.120503652039325
1739209653.8690588;-45.120503652039325
1739209653.8690612;-38.13080360867914
1739209653.8690636;-45.120503652039325
1739209653.869066;-45.120503652039325
1739209653.8690684;-45.120503652039325
1739209653.869071;-38.13080360867914
1739209653.8690734;-45.120503652039325
1739209653.8690758;-30.49652367304973
1739209653.8690782;-32.816014438256545
1739209653.8690805;-45.120503652039325
1739209653.869083;-45.120503652039325
1739209653.8690856;-38.13080360867914
1739209653.869088;-38.13080360867914
1739209653.8690903;-38.13080360867914
1739209653.8690927;-35.57807855764607
1739209653.869095;-45.120503652039325
1739209653.8690975;-45.120503652039325
1739209653.8690999;-38.13080360867914
1739209653.8691025;-38.13080360867914
1739209653.8691049;-45.120503652039325
1739209653.8691072;-45.120503652039325
1739209653.8691096;-45.120503652039325
1739209653.869112;-45.120503652039325
1739209653.8691144;-32.816014438256545
1739209653.869117;-28.992665084841942
1739209653.8691194;-45.120503652039325
1739209653.8691218;-38.13080360867914
1739209653.8691242;-35.57807855764607
1739209653.8691266;-38.13080360867914
1739209653.869129;-45.120503652039325
1739209653.8691316;-38.13080360867914
1739209653.869134;-38.13080360867914
1739209653.8691363;-35.57807855764607
1739209653.8691387;-32.816014438256545
1739209653.869141;-45.120503652039325
1739209653.8691435;-45.120503652039325
1739209653.8691459;-45.120503652039325
1739209653.8691485;-38.13080360867914
1739209653.8691509;-38.13080360867914
1739209653.8691533;-32.816014438256545
1739209653.8691556;-28.992665084841942
1739209653.869158;-45.120503652039325
1739209653.8691604;-35.57807855764607
1739209653.869163;-35.57807855764607
1739209653.8691654;-35.57807855764607
1739209653.8691678;-38.13080360867914
1739209653.8691702;-45.120503652039325
1739209653.8691726;-45.120503652039325
1739209653.869175;-45.120503652039325
1739209653.8691776;-45.120503652039325
1739209653.86918;-38.13080360867914
1739209653.8691823;-33.981070128970906
1739209653.8691847;-45.120503652039325
1739209653.869187;-38.13080360867914
1739209653.8691895;-33.981070128970906
1739209653.8691921;-35.57807855764607
1739209653.8691945;-28.992665084841942
1739209653.869197;-45.120503652039325
1739209653.8691993;-38.13080360867914
1739209653.8692017;-38.13080360867914
1739209653.869204;-38.13080360867914
1739209653.8692064;-45.120503652039325
1739209653.869209;-45.120503652039325
1739209653.8692114;-45.120503652039325
1739209653.8692138;-38.13080360867914
1739209653.8692162;-38.13080360867914
1739209653.8692186;-45.120503652039325
1739209653.869221;-45.120503652039325
1739209653.8692236;-45.120503652039325
1739209653.869226;-45.120503652039325
1739209653.8692284;-38.13080360867914
1739209653.8692307;-45.120503652039325
1739209653.8692331;-38.13080360867914
1739209653.8692355;-38.13080360867914
1739209653.8692381;-38.13080360867914
1739209653.8692405;-38.13080360867914
1739209653.869243;-35.57807855764607
1739209653.8692453;-45.120503652039325
1739209653.8692477;-45.120503652039325
1739209653.86925;-45.120503652039325
1739209653.8692524;-38.13080360867914
1739209653.869255;-45.120503652039325
1739209653.8692575;-38.13080360867914
1739209653.8692598;-38.13080360867914
1739209653.8692622;-33.981070128970906
1739209653.8692646;-38.13080360867914
1739209653.869267;-38.13080360867914
1739209653.8692696;-35.57807855764607
1739209653.869272;-35.57807855764607
1739209653.8692744;-45.120503652039325
1739209653.8692768;-35.57807855764607
1739209653.8692791;-38.13080360867914
1739209653.8692815;-35.57807855764607
1739209653.8692842;-45.120503652039325
1739209653.8692865;-45.120503652039325
1739209653.869289;-33.981070128970906
1739209653.8692913;-38.13080360867914
1739209653.8692937;-38.13080360867914
1739209653.869296;-38.13080360867914
1739209653.8692985;-45.120503652039325
1739209653.869301;-38.13080360867914
1739209653.8693035;-35.57807855764607
1739209653.8693058;-38.13080360867914
1739209653.8693082;-38.13080360867914
1739209653.8693106;-38.13080360867914
1739209653.869313;-45.120503652039325
1739209653.8693156;-38.13080360867914
1739209653.869318;-38.13080360867914
1739209653.8693204;-38.13080360867914
1739209653.8693228;-45.120503652039325
1739209653.8693252;-45.120503652039325
1739209653.8693275;-38.13080360867914
1739209653.8693302;-38.13080360867914
1739209653.8693326;-38.13080360867914
1739209653.869335;-45.120503652039325
1739209653.8693373;-38.13080360867914
1739209653.8693397;-38.13080360867914
1739209653.869342;-32.816014438256545
1739209653.8693445;-45.120503652039325
1739209653.869347;-45.120503652039325
1739209653.8693495;-38.13080360867914
1739209653.8693519;-45.120503652039325
1739209653.8693542;-45.120503652039325
1739209653.8693566;-45.120503652039325
1739209653.869359;-38.13080360867914
1739209653.8693616;-45.120503652039325
1739209653.869364;-45.120503652039325
1739209653.8693664;-38.13080360867914
1739209653.8693688;-45.120503652039325
1739209653.8693712;-38.13080360867914
1739209653.8693736;-38.13080360867914
1739209653.8693762;-38.13080360867914
1739209653.8693786;-38.13080360867914
1739209653.869381;-45.120503652039325
1739209653.8693833;-45.120503652039325
1739209653.8693857;-45.120503652039325
1739209653.869388;-45.120503652039325
1739209653.8693905;-35.57807855764607
1739209653.869393;-38.13080360867914
1739209653.8693955;-45.120503652039325
1739209653.8693979;-45.120503652039325
1739209653.8694003;-45.120503652039325
1739209653.8694026;-38.13080360867914
1739209653.869405;-45.120503652039325
1739209653.8694077;-38.13080360867914
1739209653.86941;-45.120503652039325
1739209653.8694124;-45.120503652039325
1739209653.8694148;-45.120503652039325
1739209653.8694172;-38.13080360867914
1739209653.8694196;-38.13080360867914
1739209653.8694222;-45.120503652039325
1739209653.8694246;-45.120503652039325
1739209653.869427;-45.120503652039325
1739209653.8694293;-35.57807855764607
1739209653.8694317;-38.13080360867914
1739209653.869434;-38.13080360867914
1739209653.8694365;-38.13080360867914
1739209653.8694391;-38.13080360867914
1739209653.8694415;-38.13080360867914
1739209653.869444;-45.120503652039325
1739209653.8694463;-38.13080360867914
1739209653.8694487;-45.120503652039325
1739209653.869451;-45.120503652039325
1739209653.8694537;-38.13080360867914
1739209653.869456;-38.13080360867914
1739209653.8694584;-38.13080360867914
1739209653.8694608;-45.120503652039325
1739209653.8694632;-45.120503652039325
1739209653.8694656;-45.120503652039325
1739209653.8694682;-38.13080360867914
1739209653.8694706;-35.57807855764607
1739209653.869473;-38.13080360867914
1739209653.8694754;-45.120503652039325
1739209653.8694777;-38.13080360867914
1739209653.8694801;-38.13080360867914
1739209653.8694825;-45.120503652039325
1739209653.8694851;-35.57807855764607
1739209653.8694875;-38.13080360867914
1739209653.86949;-45.120503652039325
1739209653.8694923;-45.120503652039325
1739209653.8694947;-45.120503652039325
1739209653.869497;-45.120503652039325
1739209653.8694997;-45.120503652039325
1739209653.869502;-38.13080360867914
1739209653.8695045;-45.120503652039325
1739209653.8695068;-35.57807855764607
1739209653.8695092;-38.13080360867914
1739209653.8695116;-38.13080360867914
1739209653.8695142;-38.13080360867914
1739209653.8695166;-38.13080360867914
1739209653.869519;-35.57807855764607
1739209653.8695214;-38.13080360867914
1739209653.8695238;-38.13080360867914
1739209653.8695261;-45.120503652039325
1739209653.8695285;-38.13080360867914
1739209653.8695312;-38.13080360867914
1739209653.8695335;-45.120503652039325
1739209653.869536;-45.120503652039325
1739209653.8695383;-45.120503652039325
1739209653.8695407;-45.120503652039325
1739209653.869543;-38.13080360867914
1739209653.8695457;-45.120503652039325
1739209653.869548;-38.13080360867914
1739209653.8695505;-35.57807855764607
1739209653.8695529;-38.13080360867914
1739209653.8695552;-32.816014438256545
1739209653.8695576;-35.57807855764607
1739209653.8695602;-38.13080360867914
1739209653.8695626;-35.57807855764607
1739209653.869565;-38.13080360867914
1739209653.8695674;-45.120503652039325
1739209653.8695698;-32.816014438256545
1739209653.8695722;-38.13080360867914
1739209653.8695745;-45.120503652039325
1739209653.8695772;-38.13080360867914
1739209653.8695796;-35.57807855764607
1739209653.869582;-45.120503652039325
1739209653.8695843;-45.120503652039325
1739209653.8695867;-38.13080360867914
1739209653.869589;-45.120503652039325
1739209653.8695917;-38.13080360867914
1739209653.869594;-38.13080360867914
1739209653.8695965;-35.57807855764607
1739209653.8695989;-35.57807855764607
1739209653.8696012;-45.120503652039325
1739209653.8696036;-38.13080360867914
1739209653.8696063;-31.141103565318915
1739209653.8696086;-32.816014438256545
1739209653.869611;-38.13080360867914
1739209653.8696134;-45.120503652039325
