CAN Message; 0x1a7:000000589461ae97
Timestamp;Amplitude
1739209625.6147826;-33.981070128970906
1739209625.6147873;-33.981070128970906
1739209625.6147919;-45.120503652039325
1739209625.6147966;-45.120503652039325
1739209625.6148014;-38.13080360867914
1739209625.6148062;-38.13080360867914
1739209625.6148107;-45.120503652039325
1739209625.6148155;-38.13080360867914
1739209625.6148202;-33.981070128970906
1739209625.6148248;-38.13080360867914
1739209625.6148295;-45.120503652039325
1739209625.6148343;-38.13080360867914
1739209625.614839;-38.13080360867914
1739209625.6148436;-38.13080360867914
1739209625.6148484;-45.120503652039325
1739209625.6148531;-45.120503652039325
1739209625.614858;-33.981070128970906
1739209625.6148624;-38.13080360867914
1739209625.6148672;-45.120503652039325
1739209625.614872;-38.13080360867914
1739209625.6148767;-45.120503652039325
1739209625.6148813;-45.120503652039325
1739209625.614886;-33.981070128970906
1739209625.6148908;-32.816014438256545
1739209625.6148956;-38.13080360867914
1739209625.6149;-45.120503652039325
1739209625.6149049;-38.13080360867914
1739209625.6149096;-33.981070128970906
1739209625.6149142;-38.13080360867914
1739209625.614919;-45.120503652039325
1739209625.6149237;-45.120503652039325
1739209625.6149285;-38.13080360867914
1739209625.614933;-38.13080360867914
1739209625.6149378;-45.120503652039325
1739209625.6149426;-38.13080360867914
1739209625.6149473;-38.13080360867914
1739209625.6149518;-38.13080360867914
1739209625.6149566;-38.13080360867914
1739209625.6149614;-35.57807855764607
1739209625.6149662;-35.57807855764607
1739209625.6149707;-45.120503652039325
1739209625.6149755;-45.120503652039325
1739209625.6149802;-38.13080360867914
1739209625.614985;-38.13080360867914
1739209625.6149895;-33.981070128970906
1739209625.6149943;-31.141103565318915
1739209625.614999;-45.120503652039325
1739209625.6150038;-38.13080360867914
1739209625.6150084;-28.58837851428586
1739209625.6150131;-38.13080360867914
1739209625.615018;-45.120503652039325
1739209625.6150224;-45.120503652039325
1739209625.6150272;-38.13080360867914
1739209625.615032;-38.13080360867914
1739209625.6150367;-45.120503652039325
1739209625.6150413;-45.120503652039325
1739209625.615046;-38.13080360867914
1739209625.6150508;-35.57807855764607
1739209625.6150556;-38.13080360867914
1739209625.61506;-35.57807855764607
1739209625.6150649;-45.120503652039325
1739209625.6150696;-38.13080360867914
1739209625.6150744;-35.57807855764607
1739209625.615079;-35.57807855764607
1739209625.6150837;-35.57807855764607
1739209625.6150885;-45.120503652039325
1739209625.6150932;-45.120503652039325
1739209625.6150978;-38.13080360867914
1739209625.6151025;-38.13080360867914
1739209625.6151073;-45.120503652039325
1739209625.6151118;-45.120503652039325
1739209625.6151166;-38.13080360867914
1739209625.6151214;-38.13080360867914
1739209625.6151261;-38.13080360867914
1739209625.6151307;-45.120503652039325
1739209625.6151354;-45.120503652039325
1739209625.6151402;-38.13080360867914
1739209625.615145;-45.120503652039325
1739209625.6151495;-38.13080360867914
1739209625.6151543;-38.13080360867914
1739209625.615159;-45.120503652039325
1739209625.6151638;-38.13080360867914
1739209625.6151683;-45.120503652039325
1739209625.615173;-38.13080360867914
1739209625.6151779;-38.13080360867914
1739209625.6151826;-33.981070128970906
1739209625.6151872;-45.120503652039325
1739209625.615192;-45.120503652039325
1739209625.6151967;-26.487275050834715
1739209625.6152015;-35.57807855764607
1739209625.615206;-45.120503652039325
1739209625.6152108;-45.120503652039325
1739209625.6152155;-33.981070128970906
1739209625.61522;-45.120503652039325
1739209625.6152248;-45.120503652039325
1739209625.6152296;-45.120503652039325
1739209625.6152344;-38.13080360867914
1739209625.615239;-38.13080360867914
1739209625.6152437;-38.13080360867914
1739209625.6152484;-45.120503652039325
1739209625.6152532;-45.120503652039325
1739209625.6152577;-38.13080360867914
1739209625.6152625;-35.57807855764607
1739209625.6152673;-38.13080360867914
1739209625.615272;-26.991370085610736
1739209625.6152766;-32.816014438256545
1739209625.6152813;-45.120503652039325
1739209625.615286;-38.13080360867914
1739209625.6152909;-35.57807855764607
1739209625.6152954;-38.13080360867914
1739209625.6153002;-38.13080360867914
1739209625.615305;-33.981070128970906
1739209625.6153095;-38.13080360867914
1739209625.6153142;-45.120503652039325
1739209625.615319;-45.120503652039325
1739209625.6153238;-45.120503652039325
1739209625.6153283;-45.120503652039325
1739209625.615333;-38.13080360867914
1739209625.6153378;-45.120503652039325
1739209625.6153426;-45.120503652039325
1739209625.6153471;-30.49652367304973
1739209625.615352;-35.57807855764607
1739209625.6153567;-45.120503652039325
1739209625.6153615;-38.13080360867914
1739209625.615366;-38.13080360867914
1739209625.6153708;-38.13080360867914
1739209625.6153755;-38.13080360867914
1739209625.6153803;-45.120503652039325
1739209625.6153848;-38.13080360867914
1739209625.6153896;-33.981070128970906
1739209625.6153944;-45.120503652039325
1739209625.6153991;-45.120503652039325
1739209625.6154037;-29.438486411369333
1739209625.6154084;-30.49652367304973
1739209625.6154132;-45.120503652039325
1739209625.6154177;-45.120503652039325
1739209625.6154225;-45.120503652039325
1739209625.6154273;-45.120503652039325
1739209625.615432;-45.120503652039325
1739209625.6154366;-45.120503652039325
1739209625.6154413;-45.120503652039325
1739209625.615446;-45.120503652039325
1739209625.6154509;-38.13080360867914
1739209625.6154554;-45.120503652039325
1739209625.6154602;-38.13080360867914
1739209625.615465;-35.57807855764607
1739209625.6154697;-45.120503652039325
1739209625.6154742;-45.120503652039325
1739209625.615479;-32.816014438256545
1739209625.6154838;-38.13080360867914
1739209625.6154885;-45.120503652039325
1739209625.615493;-45.120503652039325
1739209625.6154978;-45.120503652039325
1739209625.6155026;-45.120503652039325
1739209625.6155074;-38.13080360867914
1739209625.615512;-38.13080360867914
1739209625.6155167;-38.13080360867914
1739209625.6155214;-33.981070128970906
1739209625.615526;-45.120503652039325
1739209625.6155307;-45.120503652039325
1739209625.6155355;-35.57807855764607
1739209625.6155403;-33.981070128970906
1739209625.6155448;-45.120503652039325
1739209625.6155496;-38.13080360867914
1739209625.6155543;-38.13080360867914
1739209625.615559;-45.120503652039325
1739209625.6155636;-45.120503652039325
1739209625.6155684;-45.120503652039325
1739209625.6155732;-45.120503652039325
1739209625.615578;-38.13080360867914
1739209625.6155825;-38.13080360867914
1739209625.6155872;-38.13080360867914
1739209625.615592;-45.120503652039325
1739209625.6155968;-45.120503652039325
1739209625.6156013;-35.57807855764607
1739209625.615606;-33.981070128970906
1739209625.6156108;-45.120503652039325
1739209625.6156154;-45.120503652039325
1739209625.6156201;-45.120503652039325
1739209625.615625;-45.120503652039325
1739209625.6156297;-45.120503652039325
1739209625.6156342;-45.120503652039325
1739209625.615639;-32.816014438256545
1739209625.6156437;-33.981070128970906
1739209625.6156485;-45.120503652039325
1739209625.615653;-33.981070128970906
1739209625.6156578;-45.120503652039325
1739209625.6156626;-45.120503652039325
1739209625.6156673;-45.120503652039325
1739209625.6156719;-33.981070128970906
1739209625.6156766;-45.120503652039325
1739209625.6156814;-45.120503652039325
1739209625.6156862;-33.981070128970906
1739209625.6156907;-38.13080360867914
1739209625.6156955;-45.120503652039325
1739209625.6157002;-38.13080360867914
1739209625.615705;-38.13080360867914
1739209625.6157095;-45.120503652039325
1739209625.6157143;-38.13080360867914
1739209625.615719;-38.13080360867914
1739209625.6157236;-35.57807855764607
1739209625.6157284;-32.816014438256545
1739209625.6157331;-33.981070128970906
1739209625.615738;-45.120503652039325
1739209625.6157424;-45.120503652039325
1739209625.6157472;-38.13080360867914
1739209625.615752;-45.120503652039325
1739209625.6157568;-45.120503652039325
1739209625.6157613;-45.120503652039325
1739209625.615766;-45.120503652039325
1739209625.6157708;-45.120503652039325
1739209625.6157756;-45.120503652039325
1739209625.61578;-45.120503652039325
1739209625.615785;-45.120503652039325
1739209625.6157897;-45.120503652039325
1739209625.6157944;-38.13080360867914
1739209625.615799;-38.13080360867914
1739209625.6158037;-33.981070128970906
1739209625.6158085;-33.981070128970906
1739209625.615813;-45.120503652039325
1739209625.6158178;-38.13080360867914
1739209625.6158226;-45.120503652039325
1739209625.6158273;-45.120503652039325
1739209625.6158319;-45.120503652039325
1739209625.6158366;-45.120503652039325
1739209625.6158414;-38.13080360867914
1739209625.6158462;-45.120503652039325
1739209625.6158507;-45.120503652039325
1739209625.6158555;-38.13080360867914
1739209625.6158602;-45.120503652039325
1739209625.615865;-38.13080360867914
1739209625.6158695;-33.981070128970906
1739209625.6158743;-38.13080360867914
1739209625.615879;-35.57807855764607
1739209625.6158838;-38.13080360867914
1739209625.6158884;-45.120503652039325
1739209625.6158931;-45.120503652039325
1739209625.615898;-35.57807855764607
1739209625.6159027;-38.13080360867914
1739209625.6159072;-45.120503652039325
1739209625.615912;-32.816014438256545
1739209625.6159167;-38.13080360867914
1739209625.6159213;-45.120503652039325
1739209625.615926;-45.120503652039325
1739209625.6159308;-38.13080360867914
1739209625.6159356;-38.13080360867914
1739209625.61594;-38.13080360867914
1739209625.6159449;-38.13080360867914
1739209625.6159496;-38.13080360867914
1739209625.6159544;-38.13080360867914
1739209625.615959;-38.13080360867914
1739209625.6159637;-38.13080360867914
1739209625.6159685;-38.13080360867914
1739209625.6159732;-38.13080360867914
1739209625.6159778;-32.816014438256545
1739209625.6159825;-38.13080360867914
1739209625.6159873;-45.120503652039325
1739209625.615992;-38.13080360867914
1739209625.6159966;-32.816014438256545
1739209625.6160014;-38.13080360867914
1739209625.6160061;-45.120503652039325
1739209625.6160107;-45.120503652039325
1739209625.6160154;-45.120503652039325
1739209625.6160202;-45.120503652039325
1739209625.616025;-45.120503652039325
1739209625.6160295;-45.120503652039325
1739209625.6160343;-45.120503652039325
1739209625.616039;-38.13080360867914
1739209625.6160438;-45.120503652039325
1739209625.6160483;-38.13080360867914
1739209625.616053;-33.981070128970906
1739209625.6160579;-45.120503652039325
1739209625.6160626;-35.57807855764607
1739209625.6160672;-38.13080360867914
1739209625.616072;-38.13080360867914
1739209625.6160767;-38.13080360867914
1739209625.6160815;-33.981070128970906
1739209625.616086;-38.13080360867914
1739209625.6160908;-38.13080360867914
1739209625.6160955;-45.120503652039325
1739209625.6161003;-45.120503652039325
1739209625.6161048;-38.13080360867914
1739209625.6161096;-38.13080360867914
1739209625.6161144;-45.120503652039325
1739209625.616119;-32.816014438256545
1739209625.6161237;-33.981070128970906
1739209625.6161284;-45.120503652039325
1739209625.6161332;-45.120503652039325
1739209625.6161377;-35.57807855764607
1739209625.6161425;-45.120503652039325
1739209625.6161473;-29.438486411369333
1739209625.616152;-32.816014438256545
1739209625.6161566;-45.120503652039325
1739209625.6161613;-38.13080360867914
1739209625.616166;-45.120503652039325
1739209625.616171;-45.120503652039325
1739209625.6161754;-45.120503652039325
1739209625.6161802;-38.13080360867914
1739209625.616185;-38.13080360867914
1739209625.6161897;-38.13080360867914
1739209625.6161942;-35.57807855764607
1739209625.616199;-38.13080360867914
1739209625.6162038;-45.120503652039325
1739209625.6162086;-45.120503652039325
1739209625.616213;-35.57807855764607
1739209625.6162179;-45.120503652039325
1739209625.6162226;-30.49652367304973
1739209625.6162271;-31.141103565318893
1739209625.616232;-38.13080360867914
1739209625.6162367;-38.13080360867914
1739209625.6162415;-38.13080360867914
1739209625.616246;-33.981070128970906
1739209625.6162508;-38.13080360867914
1739209625.6162555;-33.981070128970906
1739209625.6162603;-38.13080360867914
1739209625.6162648;-38.13080360867914
1739209625.6162696;-35.57807855764607
1739209625.6162744;-38.13080360867914
1739209625.6162791;-45.120503652039325
1739209625.6162837;-45.120503652039325
1739209625.6162884;-38.13080360867914
1739209625.6162932;-45.120503652039325
1739209625.616298;-32.816014438256545
1739209625.6163025;-31.141103565318915
1739209625.6163073;-38.13080360867914
1739209625.616312;-38.13080360867914
1739209625.6163166;-35.57807855764607
1739209625.6163213;-35.57807855764607
1739209625.616326;-45.120503652039325
1739209625.6163309;-38.13080360867914
1739209625.6163354;-35.57807855764607
1739209625.6163402;-38.13080360867914
1739209625.616345;-45.120503652039325
1739209625.6163497;-45.120503652039325
1739209625.6163542;-38.13080360867914
1739209625.616359;-38.13080360867914
1739209625.6163638;-45.120503652039325
1739209625.6163685;-45.120503652039325
1739209625.616373;-45.120503652039325
1739209625.6163778;-45.120503652039325
1739209625.6163826;-38.13080360867914
1739209625.6163874;-38.13080360867914
1739209625.616392;-38.13080360867914
1739209625.6163967;-45.120503652039325
1739209625.6164014;-45.120503652039325
1739209625.6164062;-45.120503652039325
1739209625.6164107;-38.13080360867914
1739209625.6164155;-31.141103565318915
1739209625.6164203;-38.13080360867914
1739209625.6164248;-45.120503652039325
1739209625.6164296;-45.120503652039325
1739209625.6164343;-45.120503652039325
1739209625.616439;-45.120503652039325
1739209625.6164436;-33.981070128970906
1739209625.6164484;-45.120503652039325
1739209625.6164532;-45.120503652039325
1739209625.616458;-38.13080360867914
1739209625.6164625;-38.13080360867914
1739209625.6164672;-45.120503652039325
1739209625.616472;-38.13080360867914
1739209625.6164768;-45.120503652039325
1739209625.6164813;-45.120503652039325
1739209625.616486;-38.13080360867914
1739209625.6164908;-45.120503652039325
1739209625.6164956;-45.120503652039325
1739209625.6165001;-38.13080360867914
1739209625.616505;-33.981070128970906
1739209625.6165097;-45.120503652039325
1739209625.6165142;-38.13080360867914
1739209625.616519;-38.13080360867914
1739209625.6165237;-38.13080360867914
1739209625.6165285;-31.141103565318915
1739209625.616533;-45.120503652039325
1739209625.6165378;-45.120503652039325
1739209625.6165426;-35.57807855764607
1739209625.6165473;-32.816014438256545
1739209625.6165519;-33.981070128970906
1739209625.6165566;-45.120503652039325
1739209625.6165614;-38.13080360867914
1739209625.6165662;-45.120503652039325
1739209625.6165707;-45.120503652039325
1739209625.6165755;-45.120503652039325
1739209625.6165802;-45.120503652039325
1739209625.616585;-45.120503652039325
1739209625.6165895;-38.13080360867914
1739209625.6165943;-38.13080360867914
1739209625.616599;-45.120503652039325
1739209625.6166039;-38.13080360867914
1739209625.6166084;-38.13080360867914
1739209625.6166131;-38.13080360867914
1739209625.616618;-45.120503652039325
1739209625.6166224;-45.120503652039325
1739209625.6166272;-33.981070128970906
1739209625.616632;-38.13080360867914
1739209625.6166368;-45.120503652039325
1739209625.6166413;-38.13080360867914
1739209625.616646;-45.120503652039325
1739209625.6166508;-35.57807855764607
1739209625.6166556;-38.13080360867914
1739209625.61666;-38.13080360867914
1739209625.616665;-45.120503652039325
1739209625.6166697;-45.120503652039325
1739209625.6166744;-45.120503652039325
1739209625.616679;-45.120503652039325
1739209625.6166837;-45.120503652039325
1739209625.6166885;-38.13080360867914
1739209625.6166933;-35.57807855764607
1739209625.6166978;-35.57807855764607
1739209625.6167026;-45.120503652039325
1739209625.6167073;-45.120503652039325
1739209625.616712;-35.57807855764607
1739209625.6167166;-35.57807855764607
1739209625.6167214;-32.816014438256545
1739209625.6167262;-38.13080360867914
1739209625.6167307;-45.120503652039325
1739209625.6167355;-38.13080360867914
1739209625.6167402;-31.141103565318893
1739209625.616745;-35.57807855764607
1739209625.6167495;-35.57807855764607
1739209625.6167543;-45.120503652039325
1739209625.616759;-38.13080360867914
1739209625.6167638;-38.13080360867914
1739209625.6167684;-45.120503652039325
1739209625.6167731;-38.13080360867914
1739209625.616778;-38.13080360867914
1739209625.6167827;-38.13080360867914
1739209625.6167872;-45.120503652039325
1739209625.616792;-38.13080360867914
1739209625.6167967;-33.981070128970906
1739209625.6168015;-38.13080360867914
1739209625.616806;-45.120503652039325
1739209625.6168108;-33.981070128970906
1739209625.6168156;-33.981070128970906
1739209625.61682;-38.13080360867914
1739209625.6168249;-38.13080360867914
1739209625.6168296;-38.13080360867914
1739209625.6168344;-38.13080360867914
1739209625.616839;-45.120503652039325
1739209625.6168437;-38.13080360867914
1739209625.6168485;-45.120503652039325
1739209625.6168532;-38.13080360867914
1739209625.6168578;-38.13080360867914
1739209625.6168625;-45.120503652039325
1739209625.6168673;-38.13080360867914
1739209625.616872;-45.120503652039325
1739209625.6168766;-45.120503652039325
1739209625.6168814;-32.816014438256545
1739209625.6168861;-35.57807855764607
1739209625.616891;-38.13080360867914
1739209625.6168954;-45.120503652039325
1739209625.6169002;-35.57807855764607
1739209625.616905;-38.13080360867914
1739209625.6169097;-28.58837851428586
1739209625.6169143;-38.13080360867914
1739209625.616919;-38.13080360867914
1739209625.6169238;-38.13080360867914
1739209625.6169283;-45.120503652039325
1739209625.616933;-45.120503652039325
1739209625.6169379;-45.120503652039325
1739209625.6169426;-38.13080360867914
1739209625.6169472;-33.981070128970956
1739209625.616952;-38.13080360867914
1739209625.6169567;-38.13080360867914
1739209625.6169615;-45.120503652039325
1739209625.616966;-45.120503652039325
1739209625.6169708;-45.120503652039325
1739209625.6169755;-45.120503652039325
1739209625.6169803;-45.120503652039325
1739209625.6169848;-27.8777449560314
1739209625.6169896;-32.816014438256545
1739209625.6169944;-45.120503652039325
1739209625.6169991;-38.13080360867914
1739209625.6170037;-33.981070128970906
1739209625.6170084;-38.13080360867914
1739209625.6170132;-45.120503652039325
1739209625.6170177;-38.13080360867914
1739209625.6170225;-38.13080360867914
1739209625.6170273;-38.13080360867914
1739209625.617032;-45.120503652039325
1739209625.6170366;-38.13080360867914
1739209625.6170413;-38.13080360867914
1739209625.617046;-38.13080360867914
1739209625.617051;-45.120503652039325
1739209625.6170554;-45.120503652039325
1739209625.6170602;-45.120503652039325
1739209625.617065;-45.120503652039325
1739209625.6170697;-38.13080360867914
1739209625.6170743;-38.13080360867914
1739209625.617079;-45.120503652039325
1739209625.6170838;-45.120503652039325
1739209625.6170886;-35.57807855764607
1739209625.617093;-45.120503652039325
1739209625.6170979;-29.438486411369333
1739209625.6171026;-29.438486411369333
1739209625.6171074;-35.57807855764607
1739209625.617112;-38.13080360867914
1739209625.6171167;-35.57807855764607
1739209625.6171215;-35.57807855764607
1739209625.617126;-38.13080360867914
1739209625.6171308;-38.13080360867914
1739209625.6171355;-45.120503652039325
1739209625.6171403;-38.13080360867914
1739209625.6171448;-35.57807855764607
1739209625.6171496;-45.120503652039325
1739209625.6171544;-38.13080360867914
1739209625.6171591;-38.13080360867914
1739209625.6171637;-35.57807855764607
1739209625.6171684;-38.13080360867914
1739209625.6171732;-31.141103565318893
1739209625.617178;-30.49652367304973
1739209625.6171825;-45.120503652039325
1739209625.6171873;-38.13080360867914
1739209625.617192;-32.816014438256545
1739209625.6171968;-38.13080360867914
1739209625.6172013;-45.120503652039325
1739209625.617206;-45.120503652039325
1739209625.6172109;-45.120503652039325
1739209625.6172156;-38.13080360867914
1739209625.6172202;-38.13080360867914
1739209625.617225;-45.120503652039325
1739209625.6172297;-38.13080360867914
1739209625.6172342;-35.57807855764607
1739209625.617239;-35.57807855764607
1739209625.6172438;-38.13080360867914
1739209625.6172485;-45.120503652039325
1739209625.617253;-45.120503652039325
1739209625.6172578;-45.120503652039325
1739209625.6172626;-38.13080360867914
1739209625.6172674;-38.13080360867914
1739209625.617272;-45.120503652039325
1739209625.6172767;-38.13080360867914
1739209625.6172814;-45.120503652039325
1739209625.6172862;-38.13080360867914
1739209625.6172907;-38.13080360867914
1739209625.6172955;-45.120503652039325
1739209625.6173003;-38.13080360867914
1739209625.617305;-35.57807855764607
1739209625.6173096;-32.816014438256545
1739209625.6173143;-45.120503652039325
1739209625.617319;-45.120503652039325
1739209625.6173236;-45.120503652039325
1739209625.6173284;-45.120503652039325
1739209625.6173332;-45.120503652039325
1739209625.617338;-45.120503652039325
1739209625.6173425;-45.120503652039325
1739209625.6173472;-38.13080360867914
1739209625.617352;-38.13080360867914
1739209625.6173568;-38.13080360867914
1739209625.6173613;-35.57807855764607
1739209625.617366;-31.141103565318915
1739209625.6173708;-45.120503652039325
1739209625.6173756;-45.120503652039325
1739209625.6173801;-35.57807855764607
1739209625.617385;-35.57807855764607
1739209625.6173897;-38.13080360867914
1739209625.6173944;-38.13080360867914
1739209625.617399;-45.120503652039325
1739209625.6174037;-45.120503652039325
1739209625.6174085;-38.13080360867914
1739209625.6174133;-38.13080360867914
1739209625.6174178;-45.120503652039325
1739209625.6174226;-45.120503652039325
1739209625.6174273;-38.13080360867914
1739209625.6174319;-38.13080360867914
1739209625.6174366;-45.120503652039325
1739209625.6174414;-32.816014438256545
1739209625.6174462;-38.13080360867914
1739209625.6174507;-45.120503652039325
1739209625.6174555;-45.120503652039325
1739209625.6174603;-33.981070128970906
1739209625.617465;-45.120503652039325
1739209625.6174695;-45.120503652039325
1739209625.6174743;-35.57807855764607
1739209625.617479;-35.57807855764607
1739209625.6174839;-45.120503652039325
1739209625.6174884;-45.120503652039325
1739209625.6174932;-38.13080360867914
1739209625.617498;-33.981070128970906
1739209625.6175027;-45.120503652039325
1739209625.6175072;-45.120503652039325
1739209625.617512;-38.13080360867914
1739209625.6175168;-45.120503652039325
1739209625.6175213;-38.13080360867914
1739209625.617526;-38.13080360867914
1739209625.6175308;-45.120503652039325
1739209625.6175356;-38.13080360867914
1739209625.6175401;-45.120503652039325
1739209625.617545;-45.120503652039325
1739209625.6175497;-45.120503652039325
1739209625.6175544;-33.981070128970906
1739209625.617559;-38.13080360867914
1739209625.6175637;-45.120503652039325
1739209625.6175685;-38.13080360867914
1739209625.6175733;-45.120503652039325
1739209625.6175778;-38.13080360867914
1739209625.6175826;-45.120503652039325
1739209625.6175873;-45.120503652039325
1739209625.617592;-45.120503652039325
1739209625.6175966;-45.120503652039325
1739209625.6176014;-38.13080360867914
1739209625.6176062;-45.120503652039325
1739209625.617611;-38.13080360867914
1739209625.6176155;-45.120503652039325
1739209625.6176202;-38.13080360867914
1739209625.617625;-38.13080360867914
1739209625.6176295;-38.13080360867914
1739209625.6176343;-35.57807855764607
1739209625.617639;-38.13080360867914
1739209625.6176438;-38.13080360867914
1739209625.6176484;-38.13080360867914
1739209625.6176531;-35.57807855764607
1739209625.617658;-38.13080360867914
1739209625.6176627;-38.13080360867914
1739209625.6176672;-38.13080360867914
1739209625.617672;-38.13080360867914
1739209625.6176767;-45.120503652039325
1739209625.6176815;-38.13080360867914
1739209625.617686;-45.120503652039325
1739209625.6176908;-45.120503652039325
1739209625.6176956;-38.13080360867914
1739209625.6177003;-38.13080360867914
1739209625.6177049;-38.13080360867914
1739209625.6177096;-35.57807855764607
1739209625.6177144;-38.13080360867914
1739209625.617719;-45.120503652039325
1739209625.6177237;-45.120503652039325
1739209625.6177285;-35.57807855764607
1739209625.6177332;-38.13080360867914
1739209625.6177378;-45.120503652039325
1739209625.6177425;-38.13080360867914
1739209625.6177473;-38.13080360867914
1739209625.617752;-45.120503652039325
1739209625.6177566;-45.120503652039325
1739209625.6177614;-45.120503652039325
1739209625.6177661;-45.120503652039325
1739209625.617771;-38.13080360867914
1739209625.6177754;-45.120503652039325
1739209625.6177802;-45.120503652039325
1739209625.617785;-45.120503652039325
1739209625.6177897;-45.120503652039325
1739209625.6177943;-38.13080360867914
1739209625.617799;-35.57807855764607
1739209625.6178038;-38.13080360867914
1739209625.6178086;-38.13080360867914
1739209625.617813;-38.13080360867914
1739209625.6178179;-45.120503652039325
1739209625.6178226;-27.8777449560314
1739209625.6178272;-32.816014438256545
1739209625.617832;-38.13080360867914
1739209625.6178367;-38.13080360867914
1739209625.6178415;-45.120503652039325
1739209625.617846;-45.120503652039325
1739209625.6178508;-45.120503652039325
1739209625.6178555;-38.13080360867914
1739209625.6178603;-33.981070128970956
1739209625.6178648;-45.120503652039325
1739209625.6178696;-45.120503652039325
1739209625.6178744;-45.120503652039325
1739209625.6178792;-45.120503652039325
1739209625.6178837;-38.13080360867914
1739209625.6178885;-45.120503652039325
1739209625.6178932;-45.120503652039325
