CAN Message; 0x24:08cce873adced591
Timestamp;Amplitude
1739209783.3218408;-45.120503652039325
1739209783.3218446;-38.13080360867914
1739209783.3218484;-32.816014438256545
1739209783.3218522;-35.57807855764607
1739209783.321856;-38.13080360867914
1739209783.3218598;-45.120503652039325
1739209783.3218637;-38.13080360867914
1739209783.3218675;-35.57807855764607
1739209783.3218715;-38.13080360867914
1739209783.3218753;-45.120503652039325
1739209783.3218791;-33.981070128970906
1739209783.321883;-32.816014438256545
1739209783.3218868;-38.13080360867914
1739209783.3218906;-45.120503652039325
1739209783.3218944;-38.13080360867914
1739209783.3218982;-45.120503652039325
1739209783.321902;-33.981070128970906
1739209783.3219059;-45.120503652039325
1739209783.3219097;-38.13080360867914
1739209783.3219135;-35.57807855764607
1739209783.3219173;-38.13080360867914
1739209783.321921;-45.120503652039325
1739209783.321925;-45.120503652039325
1739209783.321929;-45.120503652039325
1739209783.3219328;-45.120503652039325
1739209783.3219366;-38.13080360867914
1739209783.3219404;-32.816014438256545
1739209783.3219442;-38.13080360867914
1739209783.321948;-45.120503652039325
1739209783.3219519;-38.13080360867914
1739209783.3219557;-35.57807855764607
1739209783.3219595;-38.13080360867914
1739209783.3219633;-38.13080360867914
1739209783.3219671;-45.120503652039325
1739209783.321971;-38.13080360867914
1739209783.3219748;-38.13080360867914
1739209783.3219786;-45.120503652039325
1739209783.3219824;-45.120503652039325
1739209783.3219864;-45.120503652039325
1739209783.3219903;-45.120503652039325
1739209783.321994;-45.120503652039325
1739209783.321998;-33.981070128970906
1739209783.3220017;-33.981070128970906
1739209783.3220055;-45.120503652039325
1739209783.3220093;-45.120503652039325
1739209783.3220131;-38.13080360867914
1739209783.322017;-35.57807855764607
1739209783.3220208;-38.13080360867914
1739209783.3220246;-38.13080360867914
1739209783.3220284;-38.13080360867914
1739209783.3220322;-38.13080360867914
1739209783.322036;-45.120503652039325
1739209783.3220398;-45.120503652039325
1739209783.322044;-35.57807855764607
1739209783.3220477;-38.13080360867914
1739209783.3220515;-45.120503652039325
1739209783.3220553;-38.13080360867914
1739209783.3220592;-38.13080360867914
1739209783.322063;-38.13080360867914
1739209783.3220668;-45.120503652039325
1739209783.3220706;-45.120503652039325
1739209783.3220744;-45.120503652039325
1739209783.3220782;-45.120503652039325
1739209783.322082;-45.120503652039325
1739209783.3220859;-38.13080360867914
1739209783.3220897;-38.13080360867914
1739209783.3220935;-38.13080360867914
1739209783.3220973;-45.120503652039325
1739209783.322101;-38.13080360867914
1739209783.3221052;-38.13080360867914
1739209783.322109;-38.13080360867914
1739209783.3221128;-32.816014438256545
1739209783.3221166;-45.120503652039325
1739209783.3221204;-38.13080360867914
1739209783.3221242;-45.120503652039325
1739209783.322128;-45.120503652039325
1739209783.3221319;-38.13080360867914
1739209783.3221357;-45.120503652039325
1739209783.3221395;-45.120503652039325
1739209783.3221433;-45.120503652039325
1739209783.3221471;-33.981070128970906
1739209783.322151;-45.120503652039325
1739209783.3221548;-33.981070128970906
1739209783.3221586;-31.141103565318893
1739209783.3221626;-38.13080360867914
1739209783.3221664;-45.120503652039325
1739209783.3221703;-35.57807855764607
1739209783.322174;-38.13080360867914
1739209783.322178;-45.120503652039325
1739209783.3221817;-45.120503652039325
1739209783.3221855;-45.120503652039325
1739209783.3221893;-38.13080360867914
1739209783.3221931;-38.13080360867914
1739209783.322197;-38.13080360867914
1739209783.3222008;-38.13080360867914
1739209783.3222046;-38.13080360867914
1739209783.3222084;-38.13080360867914
1739209783.3222122;-45.120503652039325
1739209783.3244958;-33.981070128970906
1739209783.324496;-35.57807855764607
1739209783.3244965;-38.13080360867914
1739209783.324497;-38.13080360867914
1739209783.3244975;-38.13080360867914
1739209783.3244977;-45.120503652039325
1739209783.3244982;-45.120503652039325
1739209783.3244987;-45.120503652039325
1739209783.3244991;-38.13080360867914
1739209783.3244994;-38.13080360867914
1739209783.3244998;-45.120503652039325
1739209783.3245003;-45.120503652039325
1739209783.3245006;-38.13080360867914
1739209783.324501;-38.13080360867914
1739209783.3245015;-45.120503652039325
1739209783.324502;-45.120503652039325
1739209783.3245022;-38.13080360867914
1739209783.3245027;-30.49652367304973
1739209783.3245032;-33.981070128970906
1739209783.3245037;-45.120503652039325
1739209783.324504;-45.120503652039325
1739209783.3245044;-45.120503652039325
1739209783.3245049;-38.13080360867914
1739209783.3245053;-45.120503652039325
1739209783.3245056;-38.13080360867914
1739209783.324506;-33.981070128970906
1739209783.3245065;-45.120503652039325
1739209783.3245068;-45.120503652039325
1739209783.3245072;-45.120503652039325
1739209783.3245077;-45.120503652039325
1739209783.3245082;-45.120503652039325
1739209783.3245084;-45.120503652039325
1739209783.324509;-38.13080360867914
1739209783.3245094;-38.13080360867914
1739209783.3245099;-38.13080360867914
1739209783.32451;-45.120503652039325
1739209783.3245106;-38.13080360867914
1739209783.324511;-38.13080360867914
1739209783.3245113;-38.13080360867914
1739209783.3245118;-38.13080360867914
1739209783.3245122;-38.13080360867914
1739209783.3245127;-38.13080360867914
1739209783.324513;-45.120503652039325
1739209783.3245134;-38.13080360867914
1739209783.324514;-38.13080360867914
1739209783.3245144;-45.120503652039325
1739209783.3245146;-45.120503652039325
1739209783.324515;-38.13080360867914
1739209783.3245156;-38.13080360867914
1739209783.324516;-35.57807855764607
1739209783.3245163;-33.981070128970906
1739209783.3245168;-45.120503652039325
1739209783.3245173;-45.120503652039325
1739209783.3245175;-45.120503652039325
1739209783.324518;-33.981070128970906
1739209783.3245184;-33.981070128970906
1739209783.324519;-45.120503652039325
1739209783.3245192;-33.981070128970906
1739209783.3245196;-31.141103565318915
1739209783.32452;-38.13080360867914
1739209783.3245206;-38.13080360867914
1739209783.3245208;-45.120503652039325
1739209783.3245213;-38.13080360867914
1739209783.3245218;-33.981070128970906
1739209783.324522;-45.120503652039325
1739209783.3245225;-38.13080360867914
1739209783.324523;-31.141103565318915
1739209783.3245234;-45.120503652039325
1739209783.3245237;-38.13080360867914
1739209783.3245242;-38.13080360867914
1739209783.3245246;-45.120503652039325
1739209783.324525;-45.120503652039325
1739209783.3245254;-33.981070128970906
1739209783.3245258;-38.13080360867914
1739209783.3245263;-38.13080360867914
1739209783.3245268;-45.120503652039325
1739209783.324527;-38.13080360867914
1739209783.3245275;-38.13080360867914
1739209783.324528;-45.120503652039325
1739209783.3245282;-45.120503652039325
1739209783.3245287;-38.13080360867914
1739209783.3245292;-45.120503652039325
1739209783.3245296;-45.120503652039325
1739209783.32453;-45.120503652039325
1739209783.3245304;-38.13080360867914
1739209783.3245308;-45.120503652039325
1739209783.3245313;-45.120503652039325
1739209783.3245316;-45.120503652039325
1739209783.324532;-38.13080360867914
1739209783.3245325;-38.13080360867914
1739209783.3245327;-38.13080360867914
1739209783.3245332;-45.120503652039325
1739209783.3245337;-38.13080360867914
1739209783.3245342;-38.13080360867914
1739209783.3245344;-45.120503652039325
1739209783.324535;-45.120503652039325
1739209783.3245354;-33.981070128970906
1739209783.3245358;-45.120503652039325
1739209783.324536;-38.13080360867914
1739209783.3245366;-45.120503652039325
1739209783.324537;-38.13080360867914
1739209783.3245375;-45.120503652039325
1739209783.3245378;-38.13080360867914
1739209783.3245382;-35.57807855764607
1739209783.3245387;-38.13080360867914
1739209783.324539;-45.120503652039325
1739209783.3245394;-28.992665084841942
1739209783.32454;-35.57807855764607
1739209783.3245404;-38.13080360867914
1739209783.3245406;-45.120503652039325
1739209783.324541;-31.141103565318915
1739209783.3245416;-45.120503652039325
1739209783.324542;-38.13080360867914
1739209783.3245423;-45.120503652039325
1739209783.3245428;-38.13080360867914
1739209783.3245432;-38.13080360867914
1739209783.3245435;-35.57807855764607
1739209783.324544;-35.57807855764607
1739209783.3245444;-38.13080360867914
1739209783.324545;-38.13080360867914
1739209783.3245451;-33.981070128970906
1739209783.3245456;-38.13080360867914
1739209783.324546;-35.57807855764607
1739209783.3245466;-38.13080360867914
1739209783.3245468;-38.13080360867914
1739209783.3245473;-38.13080360867914
1739209783.3245478;-45.120503652039325
1739209783.3245482;-45.120503652039325
1739209783.3245485;-33.981070128970906
1739209783.324549;-38.13080360867914
1739209783.3245494;-38.13080360867914
1739209783.3245497;-45.120503652039325
1739209783.3245502;-38.13080360867914
1739209783.3245506;-38.13080360867914
1739209783.324551;-45.120503652039325
1739209783.3245513;-45.120503652039325
1739209783.3245518;-38.13080360867914
1739209783.3245523;-45.120503652039325
1739209783.3245528;-45.120503652039325
1739209783.324553;-38.13080360867914
1739209783.3245535;-38.13080360867914
1739209783.324554;-45.120503652039325
1739209783.3245542;-45.120503652039325
1739209783.3245547;-38.13080360867914
1739209783.3245552;-45.120503652039325
1739209783.3245556;-38.13080360867914
1739209783.3245559;-33.981070128970906
1739209783.3245564;-38.13080360867914
1739209783.3245568;-45.120503652039325
1739209783.3245573;-45.120503652039325
1739209783.3245575;-38.13080360867914
1739209783.324558;-45.120503652039325
1739209783.3245585;-45.120503652039325
1739209783.3245587;-45.120503652039325
1739209783.3245592;-45.120503652039325
1739209783.3245597;-38.13080360867914
1739209783.3245602;-38.13080360867914
1739209783.3245604;-45.120503652039325
1739209783.3245609;-45.120503652039325
1739209783.3245614;-33.981070128970906
1739209783.3245618;-38.13080360867914
1739209783.324562;-45.120503652039325
1739209783.3245625;-38.13080360867914
1739209783.324563;-38.13080360867914
1739209783.3245635;-45.120503652039325
1739209783.3245637;-45.120503652039325
1739209783.3245642;-45.120503652039325
1739209783.3245647;-38.13080360867914
1739209783.324565;-38.13080360867914
1739209783.3245654;-45.120503652039325
1739209783.324566;-45.120503652039325
1739209783.3245664;-45.120503652039325
1739209783.3245666;-45.120503652039325
1739209783.324567;-45.120503652039325
1739209783.3245676;-38.13080360867914
1739209783.324568;-35.57807855764607
1739209783.3245683;-38.13080360867914
1739209783.3245687;-45.120503652039325
1739209783.3245692;-45.120503652039325
1739209783.3245695;-32.816014438256545
1739209783.32457;-45.120503652039325
1739209783.3245704;-45.120503652039325
1739209783.324571;-45.120503652039325
1739209783.3245711;-38.13080360867914
1739209783.3245716;-32.816014438256545
1739209783.324572;-35.57807855764607
1739209783.3245726;-35.57807855764607
1739209783.3245728;-38.13080360867914
1739209783.3245733;-45.120503652039325
1739209783.3245738;-45.120503652039325
1739209783.3245742;-35.57807855764607
1739209783.3245745;-32.816014438256545
1739209783.324575;-45.120503652039325
1739209783.3245754;-45.120503652039325
1739209783.3245757;-33.981070128970906
1739209783.3245761;-33.981070128970906
1739209783.3245766;-38.13080360867914
1739209783.324577;-38.13080360867914
1739209783.3245773;-38.13080360867914
1739209783.3245778;-38.13080360867914
1739209783.3245783;-38.13080360867914
1739209783.3245788;-38.13080360867914
1739209783.324579;-35.57807855764607
1739209783.3245795;-45.120503652039325
1739209783.32458;-45.120503652039325
1739209783.3245802;-45.120503652039325
1739209783.3245807;-45.120503652039325
1739209783.3245811;-45.120503652039325
1739209783.3245816;-45.120503652039325
1739209783.3245819;-45.120503652039325
1739209783.3245823;-45.120503652039325
1739209783.3245828;-45.120503652039325
1739209783.3245833;-45.120503652039325
1739209783.322216;-33.981070128970906
1739209783.32222;-32.816014438256545
1739209783.322224;-38.13080360867914
1739209783.3222277;-45.120503652039325
1739209783.3222315;-33.981070128970906
1739209783.3222353;-31.141103565318893
1739209783.3222392;-45.120503652039325
1739209783.322243;-45.120503652039325
1739209783.3222468;-45.120503652039325
1739209783.3222506;-45.120503652039325
1739209783.3222544;-45.120503652039325
1739209783.3222582;-45.120503652039325
1739209783.322262;-45.120503652039325
1739209783.3222659;-45.120503652039325
1739209783.3222697;-45.120503652039325
1739209783.3222735;-38.13080360867914
1739209783.3222775;-45.120503652039325
1739209783.3222814;-45.120503652039325
1739209783.3222852;-38.13080360867914
1739209783.322289;-45.120503652039325
1739209783.3222928;-33.981070128970906
1739209783.3222966;-33.981070128970906
1739209783.3223004;-38.13080360867914
1739209783.3223042;-35.57807855764607
1739209783.322308;-33.981070128970906
1739209783.3223119;-29.438486411369333
1739209783.3223157;-38.13080360867914
1739209783.3223195;-45.120503652039325
1739209783.3223233;-45.120503652039325
1739209783.3223271;-35.57807855764607
1739209783.322331;-45.120503652039325
1739209783.322335;-35.57807855764607
1739209783.3223388;-38.13080360867914
1739209783.3223426;-38.13080360867914
1739209783.3223464;-45.120503652039325
1739209783.3223503;-45.120503652039325
1739209783.322354;-45.120503652039325
1739209783.322358;-45.120503652039325
1739209783.3223617;-38.13080360867914
1739209783.3223655;-38.13080360867914
1739209783.3223693;-38.13080360867914
1739209783.3223732;-26.991370085610736
1739209783.322377;-38.13080360867914
1739209783.3223808;-38.13080360867914
1739209783.3223846;-38.13080360867914
1739209783.3223884;-38.13080360867914
1739209783.3223925;-38.13080360867914
1739209783.3223963;-45.120503652039325
1739209783.3224;-38.13080360867914
1739209783.322404;-38.13080360867914
1739209783.3224077;-45.120503652039325
1739209783.3224115;-35.57807855764607
1739209783.3224154;-38.13080360867914
1739209783.3224192;-45.120503652039325
1739209783.322423;-45.120503652039325
1739209783.3224268;-45.120503652039325
1739209783.3224306;-38.13080360867914
1739209783.3224344;-35.57807855764607
1739209783.3224382;-38.13080360867914
1739209783.322442;-35.57807855764607
1739209783.3224459;-38.13080360867914
1739209783.32245;-45.120503652039325
1739209783.3224537;-45.120503652039325
1739209783.3224576;-38.13080360867914
1739209783.3224614;-45.120503652039325
1739209783.3224652;-32.816014438256545
1739209783.322469;-38.13080360867914
1739209783.3224728;-45.120503652039325
1739209783.3224766;-38.13080360867914
1739209783.3224804;-38.13080360867914
1739209783.3224843;-38.13080360867914
1739209783.322488;-45.120503652039325
1739209783.322492;-45.120503652039325
1739209783.3224957;-33.981070128970956
1739209783.3224995;-38.13080360867914
1739209783.3225033;-31.141103565318893
1739209783.3225074;-45.120503652039325
1739209783.3225112;-45.120503652039325
1739209783.322515;-45.120503652039325
1739209783.3225188;-38.13080360867914
1739209783.3225226;-45.120503652039325
1739209783.3225265;-28.58837851428586
1739209783.3225303;-32.816014438256545
1739209783.322534;-45.120503652039325
1739209783.322538;-32.816014438256545
1739209783.3225417;-33.981070128970906
1739209783.3225455;-45.120503652039325
1739209783.3225493;-45.120503652039325
1739209783.3225532;-45.120503652039325
1739209783.322557;-45.120503652039325
1739209783.3225608;-45.120503652039325
1739209783.3225648;-45.120503652039325
1739209783.3225687;-38.13080360867914
1739209783.3225725;-33.981070128970906
1739209783.3225763;-38.13080360867914
1739209783.32258;-45.120503652039325
1739209783.322584;-38.13080360867914
1739209783.3225877;-38.13080360867914
1739209783.3225915;-45.120503652039325
1739209783.3225954;-45.120503652039325
1739209783.3225992;-38.13080360867914
1739209783.322603;-38.13080360867914
1739209783.3226068;-38.13080360867914
1739209783.3226106;-38.13080360867914
1739209783.3226144;-38.13080360867914
1739209783.3226182;-32.816014438256545
1739209783.3226223;-32.816014438256545
1739209783.322626;-38.13080360867914
1739209783.32263;-45.120503652039325
1739209783.3226337;-38.13080360867914
1739209783.3226376;-38.13080360867914
1739209783.3226414;-45.120503652039325
1739209783.3226452;-38.13080360867914
1739209783.322649;-38.13080360867914
1739209783.3226528;-45.120503652039325
1739209783.3226566;-45.120503652039325
1739209783.3226604;-45.120503652039325
1739209783.3226643;-38.13080360867914
1739209783.322668;-38.13080360867914
1739209783.322672;-38.13080360867914
1739209783.3226757;-45.120503652039325
1739209783.3226798;-38.13080360867914
1739209783.3226836;-33.981070128970906
1739209783.3226874;-45.120503652039325
1739209783.3226912;-35.57807855764607
1739209783.322695;-35.57807855764607
1739209783.3226988;-35.57807855764607
1739209783.3227026;-38.13080360867914
1739209783.3227065;-38.13080360867914
1739209783.3227103;-45.120503652039325
1739209783.322714;-45.120503652039325
1739209783.322718;-45.120503652039325
1739209783.3227217;-38.13080360867914
1739209783.3227255;-38.13080360867914
1739209783.3227293;-45.120503652039325
1739209783.3227332;-35.57807855764607
1739209783.3227372;-38.13080360867914
1739209783.322741;-38.13080360867914
1739209783.3227448;-35.57807855764607
1739209783.3227487;-38.13080360867914
1739209783.3227525;-35.57807855764607
1739209783.3227563;-38.13080360867914
1739209783.32276;-38.13080360867914
1739209783.322764;-38.13080360867914
