CAN Message; 0x1a7:0000e4c274b67cad
1739209878.6625457;-35.57807855764607
1739209878.6625495;-38.13080360867914
1739209878.662553;-45.120503652039325
1739209878.662557;-45.120503652039325
1739209878.6625607;-45.120503652039325
1739209878.6625645;-45.120503652039325
1739209878.6625683;-38.13080360867914
1739209878.662572;-45.120503652039325
1739209878.6625757;-38.13080360867914
1739209878.6625795;-35.57807855764607
1739209878.6625834;-38.13080360867914
1739209878.6625872;-38.13080360867914
1739209878.662591;-38.13080360867914
1739209878.6625946;-31.141103565318893
1739209878.6625984;-31.141103565318915
1739209878.6626022;-45.120503652039325
1739209878.662606;-38.13080360867914
1739209878.6626098;-38.13080360867914
1739209878.6626136;-45.120503652039325
1739209878.6626172;-35.57807855764607
1739209878.662621;-35.57807855764607
1739209878.6626248;-38.13080360867914
1739209878.6626287;-32.816014438256545
1739209878.6626325;-38.13080360867914
1739209878.662636;-45.120503652039325
1739209878.6626399;-45.120503652039325
1739209878.6626437;-38.13080360867914
1739209878.6626475;-32.816014438256545
1739209878.6626513;-45.120503652039325
1739209878.662655;-38.13080360867914
1739209878.6626587;-27.267205301931607
1739209878.6626625;-45.120503652039325
1739209878.6626663;-45.120503652039325
1739209878.6626701;-45.120503652039325
1739209878.662674;-35.57807855764607
1739209878.6626775;-38.13080360867914
1739209878.6626813;-45.120503652039325
1739209878.6626852;-45.120503652039325
1739209878.662689;-45.120503652039325
1739209878.6626928;-45.120503652039325
1739209878.6626966;-38.13080360867914
1739209878.6627002;-38.13080360867914
1739209878.662704;-45.120503652039325
1739209878.6627078;-45.120503652039325
1739209878.6627116;-45.120503652039325
1739209878.6627154;-38.13080360867914
1739209878.662719;-38.13080360867914
1739209878.6627228;-45.120503652039325
1739209878.6627266;-45.120503652039325
1739209878.6627305;-45.120503652039325
1739209878.6627343;-38.13080360867914
1739209878.662738;-45.120503652039325
1739209878.6627417;-45.120503652039325
1739209878.6627455;-45.120503652039325
1739209878.6627493;-31.141103565318915
1739209878.662753;-35.57807855764607
1739209878.662757;-38.13080360867914
1739209878.6627607;-45.120503652039325
1739209878.6627643;-38.13080360867914
1739209878.6627681;-38.13080360867914
1739209878.662772;-35.57807855764607
1739209878.6627758;-45.120503652039325
1739209878.6627796;-28.58837851428586
1739209878.6627831;-38.13080360867914
1739209878.662787;-45.120503652039325
1739209878.6627908;-45.120503652039325
1739209878.6627946;-38.13080360867914
1739209878.6627984;-45.120503652039325
1739209878.6628022;-38.13080360867914
1739209878.6628058;-35.57807855764607
1739209878.6628096;-31.141103565318915
1739209878.6628134;-45.120503652039325
1739209878.6628172;-33.981070128970906
1739209878.662821;-38.13080360867914
1739209878.6628246;-38.13080360867914
1739209878.6628284;-45.120503652039325
1739209878.6628323;-38.13080360867914
1739209878.662836;-33.981070128970906
1739209878.66284;-45.120503652039325
1739209878.6628437;-38.13080360867914
1739209878.6628473;-35.57807855764607
1739209878.662851;-45.120503652039325
1739209878.662855;-38.13080360867914
1739209878.6628587;-32.816014438256545
1739209878.6628625;-45.120503652039325
1739209878.662866;-45.120503652039325
1739209878.66287;-33.981070128970906
1739209878.6628737;-45.120503652039325
1739209878.6628776;-38.13080360867914
1739209878.6628814;-38.13080360867914
1739209878.6628852;-45.120503652039325
1739209878.6628888;-38.13080360867914
1739209878.6628926;-33.981070128970906
1739209878.6628964;-45.120503652039325
1739209878.6629002;-45.120503652039325
1739209878.662904;-32.816014438256545
1739209878.6629076;-38.13080360867914
1739209878.6629114;-45.120503652039325
1739209878.6629152;-38.13080360867914
1739209878.662919;-31.141103565318893
1739209878.6629229;-38.13080360867914
1739209878.6629267;-45.120503652039325
1739209878.6629303;-38.13080360867914
1739209878.662934;-38.13080360867914
1739209878.6629379;-45.120503652039325
1739209878.6629417;-45.120503652039325
1739209878.6629455;-38.13080360867914
1739209878.6629493;-45.120503652039325
1739209878.662953;-38.13080360867914
1739209878.6629567;-38.13080360867914
1739209878.6629605;-45.120503652039325
1739209878.6629643;-45.120503652039325
1739209878.6629682;-38.13080360867914
1739209878.6629717;-35.57807855764607
1739209878.6629755;-35.57807855764607
1739209878.6629794;-45.120503652039325
1739209878.6629832;-33.981070128970906
1739209878.662987;-45.120503652039325
1739209878.6629908;-45.120503652039325
1739209878.6629944;-35.57807855764607
1739209878.6629982;-45.120503652039325
1739209878.663002;-38.13080360867914
1739209878.6630058;-38.13080360867914
1739209878.6630096;-35.57807855764607
1739209878.6630132;-38.13080360867914
1739209878.663017;-45.120503652039325
1739209878.6630208;-38.13080360867914
1739209878.6630247;-45.120503652039325
1739209878.6630285;-45.120503652039325
1739209878.6630323;-45.120503652039325
1739209878.6630359;-38.13080360867914
1739209878.6630397;-35.57807855764607
1739209878.6630435;-33.981070128970906
1739209878.6630473;-45.120503652039325
1739209878.6630511;-45.120503652039325
1739209878.6630547;-32.816014438256545
1739209878.6630585;-35.57807855764607
1739209878.6630623;-45.120503652039325
1739209878.6630661;-38.13080360867914
1739209878.66307;-35.57807855764607
1739209878.6630738;-38.13080360867914
1739209878.6630774;-38.13080360867914
1739209878.6630812;-33.981070128970906
1739209878.663085;-35.57807855764607
1739209878.6630888;-38.13080360867914
1739209878.6630926;-38.13080360867914
1739209878.6630964;-45.120503652039325
1739209878.6631;-45.120503652039325
1739209878.6631038;-38.13080360867914
1739209878.6631076;-45.120503652039325
1739209878.6631114;-45.120503652039325
1739209878.6631153;-35.57807855764607
1739209878.6631188;-45.120503652039325
1739209878.6631227;-38.13080360867914
1739209878.6631265;-38.13080360867914
1739209878.6631303;-45.120503652039325
1739209878.663134;-45.120503652039325
1739209878.663138;-45.120503652039325
1739209878.6631415;-38.13080360867914
1739209878.6631453;-26.035653463252796
1739209878.663149;-35.57807855764607
1739209878.663153;-45.120503652039325
1739209878.6631567;-45.120503652039325
1739209878.6631603;-45.120503652039325
1739209878.6631641;-45.120503652039325
1739209878.663168;-45.120503652039325
1739209878.6631718;-45.120503652039325
1739209878.6631756;-45.120503652039325
1739209878.6631794;-45.120503652039325
1739209878.663183;-38.13080360867914
1739209878.6631868;-45.120503652039325
1739209878.6631906;-45.120503652039325
1739209878.6631944;-38.13080360867914
1739209878.6631982;-38.13080360867914
1739209878.6632018;-38.13080360867914
1739209878.6632056;-38.13080360867914
1739209878.6632094;-45.120503652039325
1739209878.6632133;-45.120503652039325
1739209878.663217;-38.13080360867914
1739209878.663221;-45.120503652039325
1739209878.6632245;-45.120503652039325
1739209878.6632283;-32.816014438256545
1739209878.663232;-45.120503652039325
1739209878.663236;-29.438486411369333
1739209878.6632397;-33.981070128970906
1739209878.6632435;-35.57807855764607
1739209878.663247;-38.13080360867914
1739209878.663251;-35.57807855764607
1739209878.6632547;-38.13080360867914
1739209878.6632586;-45.120503652039325
1739209878.6632624;-38.13080360867914
1739209878.663266;-38.13080360867914
1739209878.6632698;-45.120503652039325
1739209878.6632736;-38.13080360867914
1739209878.6632774;-38.13080360867914
1739209878.6632812;-32.816014438256545
1739209878.663285;-33.981070128970906
1739209878.6632886;-35.57807855764607
1739209878.6632924;-38.13080360867914
1739209878.6632962;-45.120503652039325
1739209878.6633;-45.120503652039325
1739209878.6633039;-35.57807855764607
1739209878.6633074;-33.981070128970906
1739209878.6633112;-45.120503652039325
1739209878.663315;-45.120503652039325
1739209878.6633189;-35.57807855764607
1739209878.6633227;-45.120503652039325
1739209878.6633265;-38.13080360867914
1739209878.66333;-35.57807855764607
1739209878.663334;-38.13080360867914
1739209878.6633377;-38.13080360867914
1739209878.6633415;-38.13080360867914
1739209878.6633453;-38.13080360867914
1739209878.663349;-45.120503652039325
1739209878.6633527;-45.120503652039325
1739209878.6633565;-38.13080360867914
1739209878.6633604;-45.120503652039325
1739209878.6633642;-45.120503652039325
1739209878.663368;-33.981070128970906
1739209878.6633716;-31.141103565318893
1739209878.6633754;-38.13080360867914
1739209878.6633792;-45.120503652039325
1739209878.663383;-38.13080360867914
1739209878.6633868;-38.13080360867914
1739209878.6633906;-38.13080360867914
1739209878.6633942;-45.120503652039325
1739209878.663398;-45.120503652039325
1739209878.6634018;-45.120503652039325
1739209878.6634057;-45.120503652039325
1739209878.6634095;-33.981070128970906
1739209878.663413;-45.120503652039325
1739209878.6634169;-45.120503652039325
1739209878.6634207;-33.981070128970906
1739209878.6634245;-38.13080360867914
1739209878.6634283;-35.57807855764607
1739209878.6634321;-38.13080360867914
1739209878.6634357;-38.13080360867914
1739209878.6634395;-32.816014438256545
1739209878.6634433;-38.13080360867914
1739209878.6634471;-45.120503652039325
1739209878.663451;-45.120503652039325
1739209878.6634545;-33.981070128970906
1739209878.6634583;-45.120503652039325
1739209878.6634622;-45.120503652039325
1739209878.663466;-38.13080360867914
1739209878.6634698;-38.13080360867914
1739209878.6634736;-38.13080360867914
1739209878.6634772;-38.13080360867914
1739209878.663481;-38.13080360867914
1739209878.6634848;-45.120503652039325
1739209878.6634886;-38.13080360867914
1739209878.6634924;-38.13080360867914
1739209878.663496;-38.13080360867914
1739209878.6634998;-45.120503652039325
1739209878.6635036;-45.120503652039325
1739209878.6635075;-45.120503652039325
1739209878.6635113;-33.981070128970906
1739209878.663515;-45.120503652039325
1739209878.6635187;-38.13080360867914
1739209878.6635225;-45.120503652039325
1739209878.6635263;-35.57807855764607
1739209878.66353;-38.13080360867914
1739209878.663534;-45.120503652039325
1739209878.6635375;-38.13080360867914
1739209878.6635413;-29.438486411369347
1739209878.6635451;-38.13080360867914
1739209878.663549;-38.13080360867914
1739209878.6635528;-45.120503652039325
1739209878.6635566;-45.120503652039325
1739209878.6635602;-38.13080360867914
1739209878.663564;-38.13080360867914
1739209878.6635678;-45.120503652039325
1739209878.6635716;-31.141103565318915
1739209878.6635754;-33.981070128970906
1739209878.6635792;-45.120503652039325
1739209878.6635828;-45.120503652039325
1739209878.6635866;-33.981070128970906
1739209878.6635904;-38.13080360867914
1739209878.6635942;-38.13080360867914
1739209878.663598;-38.13080360867914
1739209878.6636016;-38.13080360867914
1739209878.6636055;-45.120503652039325
1739209878.6636093;-38.13080360867914
1739209878.663613;-32.816014438256545
1739209878.663617;-35.57807855764607
1739209878.6636207;-45.120503652039325
1739209878.6636243;-45.120503652039325
1739209878.663628;-32.816014438256545
1739209878.663632;-45.120503652039325
1739209878.6636357;-35.57807855764607
1739209878.6636395;-31.141103565318915
1739209878.6636431;-32.816014438256545
1739209878.663647;-33.981070128970906
1739209878.6636508;-38.13080360867914
1739209878.6636546;-38.13080360867914
1739209878.6636584;-38.13080360867914
1739209878.6636622;-31.141103565318893
1739209878.6636658;-27.8777449560314
1739209878.6636696;-38.13080360867914
1739209878.6636734;-45.120503652039325
1739209878.6636772;-33.981070128970906
1739209878.663681;-38.13080360867914
1739209878.6636846;-45.120503652039325
1739209878.6636884;-45.120503652039325
1739209878.6636922;-45.120503652039325
1739209878.663696;-45.120503652039325
1739209878.6636999;-38.13080360867914
1739209878.6637037;-38.13080360867914
1739209878.6637073;-35.57807855764607
1739209878.663711;-38.13080360867914
1739209878.663715;-45.120503652039325
1739209878.6637187;-32.816014438256545
1739209878.6637225;-35.57807855764607
1739209878.6637263;-45.120503652039325
1739209878.66373;-38.13080360867914
1739209878.6637337;-32.816014438256545
1739209878.6637375;-38.13080360867914
1739209878.6637414;-45.120503652039325
1739209878.6637452;-38.13080360867914
1739209878.6637487;-45.120503652039325
1739209878.6637526;-38.13080360867914
1739209878.6637564;-38.13080360867914
1739209878.6637602;-38.13080360867914
1739209878.663764;-35.57807855764607
1739209878.6637678;-33.981070128970906
1739209878.6637714;-45.120503652039325
1739209878.6637752;-45.120503652039325
1739209878.663779;-45.120503652039325
1739209878.6637828;-45.120503652039325
1739209878.6637866;-45.120503652039325
1739209878.6637902;-33.981070128970906
1739209878.663794;-45.120503652039325
1739209878.6637979;-38.13080360867914
1739209878.6638017;-32.816014438256545
1739209878.6638055;-38.13080360867914
1739209878.6638093;-45.120503652039325
1739209878.6638129;-45.120503652039325
1739209878.6638167;-45.120503652039325
1739209878.6638205;-45.120503652039325
1739209878.6638243;-45.120503652039325
1739209878.6638281;-38.13080360867914
1739209878.6638317;-45.120503652039325
1739209878.6638355;-45.120503652039325
1739209878.6638393;-35.57807855764607
1739209878.6638432;-38.13080360867914
1739209878.663847;-45.120503652039325
1739209878.6638508;-45.120503652039325
1739209878.6638544;-38.13080360867914
1739209878.6638582;-45.120503652039325
1739209878.663862;-45.120503652039325
1739209878.6638658;-45.120503652039325
1739209878.6638696;-38.13080360867914
1739209878.6638732;-38.13080360867914
1739209878.663877;-35.57807855764607
1739209878.6638808;-31.141103565318915
1739209878.6638846;-45.120503652039325
1739209878.6638885;-45.120503652039325
1739209878.6638923;-45.120503652039325
1739209878.6638958;-38.13080360867914
1739209878.6638997;-38.13080360867914
1739209878.6639035;-45.120503652039325
1739209878.6639073;-45.120503652039325
1739209878.663911;-38.13080360867914
1739209878.663915;-35.57807855764607
1739209878.6639185;-45.120503652039325
1739209878.6639223;-45.120503652039325
1739209878.6639261;-45.120503652039325
1739209878.66393;-45.120503652039325
1739209878.6639338;-45.120503652039325
1739209878.6639373;-38.13080360867914
1739209878.6639411;-45.120503652039325
1739209878.663945;-38.13080360867914
1739209878.6639488;-38.13080360867914
1739209878.6639526;-38.13080360867914
1739209878.6639564;-38.13080360867914
1739209878.66396;-33.981070128970906
1739209878.6639638;-38.13080360867914
1739209878.6639676;-38.13080360867914
1739209878.6639714;-33.981070128970906
1739209878.6639752;-38.13080360867914
1739209878.6639788;-33.981070128970906
1739209878.6639826;-45.120503652039325
1739209878.6639864;-45.120503652039325
1739209878.6639903;-45.120503652039325
1739209878.663994;-38.13080360867914
1739209878.663998;-45.120503652039325
1739209878.6640015;-45.120503652039325
1739209878.6640053;-45.120503652039325
1739209878.664009;-33.981070128970906
1739209878.664013;-38.13080360867914
1739209878.6640167;-45.120503652039325
1739209878.6640203;-45.120503652039325
1739209878.664024;-38.13080360867914
1739209878.664028;-45.120503652039325
1739209878.6640317;-38.13080360867914
1739209878.6640356;-45.120503652039325
1739209878.6640394;-38.13080360867914
1739209878.664043;-45.120503652039325
1739209878.6640468;-38.13080360867914
1739209878.6640506;-38.13080360867914
1739209878.6640544;-38.13080360867914
1739209878.6640582;-45.120503652039325
1739209878.664062;-31.141103565318915
1739209878.6640656;-45.120503652039325
1739209878.6640694;-45.120503652039325
1739209878.6640732;-38.13080360867914
1739209878.664077;-38.13080360867914
1739209878.6640809;-35.57807855764607
1739209878.6640844;-38.13080360867914
1739209878.6640882;-38.13080360867914
1739209878.664092;-28.218542851754165
1739209878.6640959;-45.120503652039325
1739209878.6640997;-45.120503652039325
1739209878.6641035;-45.120503652039325
1739209878.664107;-45.120503652039325
1739209878.664111;-38.13080360867914
1739209878.6641147;-45.120503652039325
1739209878.6641185;-38.13080360867914
1739209878.6641223;-28.992665084841942
1739209878.664126;-35.57807855764607
1739209878.6641297;-38.13080360867914
1739209878.6641335;-38.13080360867914
1739209878.6641374;-38.13080360867914
1739209878.6641412;-45.120503652039325
1739209878.664145;-38.13080360867914
1739209878.6641486;-38.13080360867914
1739209878.6641524;-33.981070128970906
1739209878.6641562;-38.13080360867914
1739209878.66416;-45.120503652039325
1739209878.6641638;-35.57807855764607
1739209878.6641674;-45.120503652039325
1739209878.6641712;-45.120503652039325
1739209878.664175;-38.13080360867914
1739209878.6641788;-45.120503652039325
1739209878.6641827;-38.13080360867914
1739209878.6641865;-45.120503652039325
1739209878.66419;-45.120503652039325
1739209878.6641939;-45.120503652039325
1739209878.6641977;-38.13080360867914
1739209878.6642015;-38.13080360867914
1739209878.6642053;-45.120503652039325
1739209878.6642091;-45.120503652039325
1739209878.6642127;-38.13080360867914
1739209878.6642165;-38.13080360867914
1739209878.6642203;-45.120503652039325
1739209878.6642241;-45.120503652039325
1739209878.664228;-45.120503652039325
1739209878.6642315;-32.816014438256545
1739209878.6642354;-38.13080360867914
1739209878.6642392;-45.120503652039325
1739209878.664243;-33.981070128970906
1739209878.6642468;-45.120503652039325
1739209878.6642506;-38.13080360867914
1739209878.6642542;-38.13080360867914
1739209878.664258;-38.13080360867914
1739209878.6642618;-45.120503652039325
1739209878.6642656;-38.13080360867914
1739209878.6642694;-38.13080360867914
1739209878.664273;-38.13080360867914
1739209878.6642768;-38.13080360867914
1739209878.6642807;-38.13080360867914
1739209878.6642845;-38.13080360867914
1739209878.6642883;-31.141103565318915
1739209878.664292;-38.13080360867914
1739209878.6642957;-45.120503652039325
1739209878.6642995;-38.13080360867914
1739209878.6643033;-38.13080360867914
1739209878.664307;-38.13080360867914
1739209878.664311;-45.120503652039325
1739209878.6643145;-45.120503652039325
1739209878.6643183;-38.13080360867914
1739209878.6643221;-45.120503652039325
1739209878.664326;-38.13080360867914
1739209878.6643298;-45.120503652039325
1739209878.6643336;-45.120503652039325
1739209878.6643372;-32.816014438256545
1739209878.664341;-35.57807855764607
1739209878.6643448;-45.120503652039325
1739209878.6643486;-38.13080360867914
1739209878.6643524;-33.981070128970906
1739209878.6643562;-38.13080360867914
1739209878.6643598;-45.120503652039325
1739209878.6643636;-38.13080360867914
1739209878.6643674;-35.57807855764607
1739209878.6643713;-45.120503652039325
1739209878.664375;-32.816014438256545
1739209878.6643786;-31.141103565318915
1739209878.6643825;-45.120503652039325
1739209878.6643863;-33.981070128970906
1739209878.66439;-38.13080360867914
1739209878.664394;-38.13080360867914
1739209878.6643977;-45.120503652039325
1739209878.6644013;-38.13080360867914
1739209878.664405;-45.120503652039325
1739209878.664409;-33.981070128970906
1739209878.6644127;-38.13080360867914
1739209878.6644166;-38.13080360867914
1739209878.6644201;-45.120503652039325
1739209878.664424;-45.120503652039325
1739209878.6644278;-31.141103565318893
1739209878.6644316;-38.13080360867914
1739209878.6644354;-45.120503652039325
1739209878.6644392;-38.13080360867914
1739209878.6644428;-38.13080360867914
1739209878.6644466;-38.13080360867914
1739209878.6644504;-45.120503652039325
1739209878.6644542;-45.120503652039325
1739209878.664458;-45.120503652039325
1739209878.6644616;-33.981070128970906
1739209878.6644654;-38.13080360867914
1739209878.6644692;-45.120503652039325
1739209878.664473;-45.120503652039325
1739209878.6644769;-38.13080360867914
1739209878.6644807;-35.57807855764607
1739209878.6644843;-45.120503652039325
1739209878.664488;-45.120503652039325
1739209878.664492;-38.13080360867914
1739209878.6644957;-38.13080360867914
1739209878.6644995;-45.120503652039325
1739209878.664503;-45.120503652039325
1739209878.664507;-45.120503652039325
1739209878.6645107;-45.120503652039325
1739209878.6645145;-45.120503652039325
1739209878.6645184;-28.21854285175415
1739209878.6645222;-33.981070128970906
1739209878.6645257;-45.120503652039325
1739209878.6645296;-45.120503652039325
1739209878.6645334;-35.57807855764607
1739209878.6645372;-35.57807855764607
1739209878.664541;-38.13080360867914
1739209878.6645448;-38.13080360867914
1739209878.6645484;-45.120503652039325
1739209878.6645522;-45.120503652039325
1739209878.664556;-32.816014438256545
1739209878.6645598;-38.13080360867914
1739209878.6645637;-45.120503652039325
1739209878.6645672;-45.120503652039325
1739209878.664571;-38.13080360867914
1739209878.6645749;-38.13080360867914
1739209878.6645787;-35.57807855764607
1739209878.6645825;-35.57807855764607
1739209878.6645863;-45.120503652039325
1739209878.66459;-45.120503652039325
1739209878.6645937;-45.120503652039325
1739209878.6645975;-45.120503652039325
1739209878.6645997;-45.120503652039325
1739209878.6646016;-38.13080360867914
1739209878.6646037;-30.49652367304973
1739209878.6646059;-31.141103565318915
1739209878.6646078;-45.120503652039325
1739209878.66461;-45.120503652039325
1739209878.664612;-32.816014438256545
1739209878.6646142;-35.57807855764607
1739209878.664616;-45.120503652039325
1739209878.6646183;-38.13080360867914
1739209878.6646204;-33.981070128970956
1739209878.6646223;-45.120503652039325
1739209878.6646245;-38.13080360867914
1739209878.6646266;-38.13080360867914
1739209878.6646285;-45.120503652039325
1739209878.6646307;-45.120503652039325
1739209878.6646328;-33.981070128970906
1739209878.664635;-45.120503652039325
1739209878.6646369;-30.49652367304973
1739209878.664639;-30.49652367304973
1739209878.6646411;-38.13080360867914
1739209878.664643;-45.120503652039325
1739209878.6646452;-45.120503652039325
1739209878.6646473;-45.120503652039325
1739209878.6646492;-45.120503652039325
1739209878.6646514;-33.981070128970906
1739209878.6646535;-45.120503652039325
1739209878.6646554;-45.120503652039325
1739209878.6646576;-45.120503652039325
1739209878.6646597;-38.13080360867914
1739209878.664662;-35.57807855764607
1739209878.6646638;-38.13080360867914
1739209878.664666;-38.13080360867914
1739209878.664668;-38.13080360867914
1739209878.66467;-45.120503652039325
1739209878.6646721;-45.120503652039325
1739209878.6646743;-45.120503652039325
1739209878.6646762;-38.13080360867914
1739209878.6646783;-38.13080360867914
1739209878.6646805;-45.120503652039325
1739209878.6646826;-38.13080360867914
1739209878.6646845;-45.120503652039325
1739209878.6646867;-45.120503652039325
1739209878.6646888;-32.816014438256545
1739209878.6646907;-38.13080360867914
1739209878.6646929;-38.13080360867914
1739209878.664695;-38.13080360867914
1739209878.664697;-33.981070128970906
1739209878.664699;-38.13080360867914
1739209878.6647012;-33.981070128970906
1739209878.6647034;-45.120503652039325
1739209878.6647053;-38.13080360867914
1739209878.6647074;-38.13080360867914
1739209878.6647096;-45.120503652039325
1739209878.6647115;-45.120503652039325
1739209878.6647136;-38.13080360867914
1739209878.6647158;-45.120503652039325
1739209878.6647177;-38.13080360867914
1739209878.6647198;-45.120503652039325
1739209878.664722;-38.13080360867914
1739209878.6647239;-45.120503652039325
1739209878.664726;-33.981070128970906
1739209878.6647282;-32.816014438256545
1739209878.6647303;-38.13080360867914
1739209878.6647322;-35.57807855764607
1739209878.6647344;-38.13080360867914
1739209878.6647365;-32.816014438256545
1739209878.6647384;-30.49652367304973
1739209878.6647406;-45.120503652039325
1739209878.6647427;-45.120503652039325
1739209878.6647446;-45.120503652039325
1739209878.6647468;-38.13080360867914
1739209878.664749;-35.57807855764607
1739209878.664751;-38.13080360867914
1739209878.664753;-38.13080360867914
1739209878.664755;-45.120503652039325
1739209878.6647573;-38.13080360867914
1739209878.6647592;-35.57807855764607
1739209878.6647613;-45.120503652039325
1739209878.6647635;-45.120503652039325
1739209878.6647654;-38.13080360867914
1739209878.6647675;-45.120503652039325
1739209878.6647696;-45.120503652039325
1739209878.6647716;-38.13080360867914
1739209878.6647737;-45.120503652039325
1739209878.6647758;-38.13080360867914
1739209878.664778;-35.57807855764607
1739209878.66478;-35.57807855764607
1739209878.664782;-38.13080360867914
1739209878.6647842;-45.120503652039325
1739209878.664786;-45.120503652039325
1739209878.6647882;-45.120503652039325
1739209878.6647904;-45.120503652039325
1739209878.6647923;-38.13080360867914
1739209878.6647944;-38.13080360867914
1739209878.6647966;-45.120503652039325
1739209878.6647987;-45.120503652039325
1739209878.6648006;-45.120503652039325
1739209878.6648028;-35.57807855764607
1739209878.664805;-38.13080360867914
1739209878.6648068;-45.120503652039325
1739209878.664809;-38.13080360867914
1739209878.6648111;-38.13080360867914
1739209878.664813;-31.141103565318915
1739209878.6648152;-33.981070128970906
1739209878.6648173;-38.13080360867914
1739209878.6648195;-38.13080360867914
1739209878.6648214;-31.141103565318915
1739209878.6648235;-30.49652367304973
1739209878.6648257;-45.120503652039325
1739209878.6648276;-32.816014438256545
1739209878.6648297;-35.57807855764607
1739209878.6648319;-38.13080360867914
1739209878.6648338;-38.13080360867914
1739209878.664836;-38.13080360867914
1739209878.664838;-45.120503652039325
1739209878.66484;-45.120503652039325
1739209878.6648421;-45.120503652039325
1739209878.6648443;-45.120503652039325
1739209878.6648464;-38.13080360867914
1739209878.6648483;-45.120503652039325
1739209878.6648505;-38.13080360867914
1739209878.6648526;-45.120503652039325
1739209878.6648545;-45.120503652039325
1739209878.6648567;-45.120503652039325
1739209878.6648588;-38.13080360867914
1739209878.6648607;-45.120503652039325
1739209878.6648629;-45.120503652039325
1739209878.664865;-38.13080360867914
1739209878.6648672;-33.981070128970906
1739209878.664869;-38.13080360867914
1739209878.6648712;-35.57807855764607
1739209878.6648734;-28.58837851428586
1739209878.6648753;-45.120503652039325
1739209878.6648774;-45.120503652039325
1739209878.6648796;-45.120503652039325
1739209878.6648815;-45.120503652039325
1739209878.6648836;-45.120503652039325
1739209878.6648858;-38.13080360867914
1739209878.6648877;-45.120503652039325
1739209878.6648898;-45.120503652039325
1739209878.664892;-38.13080360867914
1739209878.664894;-45.120503652039325
1739209878.664896;-38.13080360867914
1739209878.6648982;-35.57807855764607
1739209878.6649003;-45.120503652039325
1739209878.6649022;-45.120503652039325
1739209878.6649044;-33.981070128970906
1739209878.6649065;-35.57807855764607
1739209878.6649084;-38.13080360867914
1739209878.6649106;-38.13080360867914
1739209878.6649127;-38.13080360867914
1739209878.6649148;-45.120503652039325
1739209878.6649168;-45.120503652039325
1739209878.664919;-38.13080360867914
1739209878.664921;-38.13080360867914
1739209878.664923;-45.120503652039325
1739209878.664925;-45.120503652039325
1739209878.6649272;-45.120503652039325
1739209878.6649292;-33.981070128970906
1739209878.6649313;-38.13080360867914
1739209878.6649334;-45.120503652039325
1739209878.6649354;-35.57807855764607
1739209878.6649375;-45.120503652039325
1739209878.6649396;-45.120503652039325
1739209878.6649418;-38.13080360867914
1739209878.6649437;-35.57807855764607
1739209878.6649458;-38.13080360867914
1739209878.664948;-45.120503652039325
1739209878.66495;-35.57807855764607
1739209878.664952;-45.120503652039325
1739209878.6649542;-38.13080360867914
1739209878.664956;-35.57807855764607
1739209878.6649582;-38.13080360867914
1739209878.6649604;-45.120503652039325
1739209878.6649625;-45.120503652039325
1739209878.6649644;-45.120503652039325
1739209878.6649666;-38.13080360867914
1739209878.6649687;-45.120503652039325
1739209878.6649706;-45.120503652039325
1739209878.6649728;-45.120503652039325
1739209878.664975;-45.120503652039325
1739209878.6649768;-45.120503652039325
1739209878.664979;-38.13080360867914
1739209878.6649811;-38.13080360867914
1739209878.6649833;-45.120503652039325
1739209878.6649852;-38.13080360867914
1739209878.6649873;-45.120503652039325
1739209878.6649895;-45.120503652039325
1739209878.6649914;-38.13080360867914
1739209878.6649935;-38.13080360867914
1739209878.6649957;-38.13080360867914
1739209878.6649976;-45.120503652039325
1739209878.6649997;-45.120503652039325
1739209878.6650019;-45.120503652039325
1739209878.6650038;-38.13080360867914
1739209878.665006;-45.120503652039325
1739209878.665008;-38.13080360867914
1739209878.6650102;-38.13080360867914
1739209878.6650121;-38.13080360867914
1739209878.6650143;-35.57807855764607
1739209878.6650164;-38.13080360867914
1739209878.6650183;-45.120503652039325
1739209878.6650205;-45.120503652039325
1739209878.6650226;-38.13080360867914
1739209878.6650245;-28.992665084841942
1739209878.6650267;-45.120503652039325
1739209878.6650288;-45.120503652039325
1739209878.665031;-45.120503652039325
1739209878.6650329;-38.13080360867914
1739209878.665035;-38.13080360867914
1739209878.6650372;-38.13080360867914
1739209878.665039;-38.13080360867914
1739209878.6650412;-38.13080360867914
1739209878.6650434;-45.120503652039325
1739209878.6650453;-45.120503652039325
1739209878.6650474;-45.120503652039325
1739209878.6650496;-33.981070128970906
1739209878.6650515;-32.816014438256545
1739209878.6650536;-38.13080360867914
1739209878.6650558;-45.120503652039325
1739209878.665058;-38.13080360867914
1739209878.6650598;-38.13080360867914
1739209878.665062;-38.13080360867914
1739209878.665064;-45.120503652039325
1739209878.665066;-45.120503652039325
1739209878.6650681;-38.13080360867914
1739209878.6650703;-35.57807855764607
1739209878.6650722;-33.981070128970906
1739209878.6650743;-33.981070128970906
1739209878.6650765;-38.13080360867914
1739209878.6650786;-35.57807855764607
1739209878.6650805;-38.13080360867914
1739209878.6650827;-45.120503652039325
1739209878.6650848;-45.120503652039325
1739209878.6650867;-45.120503652039325
1739209878.665089;-45.120503652039325
1739209878.665091;-30.49652367304973
1739209878.665093;-38.13080360867914
1739209878.665095;-38.13080360867914
1739209878.6650972;-45.120503652039325
