CAN Message; 0x62:028f41ef63e1bf48
1739209661.8928719;-33.981070128970906
1739209661.8928835;-35.57807855764607
1739209661.8928952;-45.120503652039325
1739209661.892907;-38.13080360867914
1739209661.8929186;-38.13080360867914
1739209661.8929305;-38.13080360867914
1739209661.8929422;-35.57807855764607
1739209661.8929539;-38.13080360867914
1739209661.8929656;-45.120503652039325
1739209661.8929772;-38.13080360867914
1739209661.892989;-33.981070128970906
1739209661.8930006;-45.120503652039325
1739209661.8930123;-38.13080360867914
1739209661.893024;-35.57807855764607
1739209661.8930357;-45.120503652039325
1739209661.8930473;-38.13080360867914
1739209661.893059;-45.120503652039325
1739209661.8930707;-45.120503652039325
1739209661.8930826;-38.13080360867914
1739209661.8930943;-45.120503652039325
1739209661.893106;-45.120503652039325
1739209661.8931177;-38.13080360867914
1739209661.8931293;-45.120503652039325
1739209661.893141;-45.120503652039325
1739209661.8931527;-33.981070128970906
1739209661.8931644;-38.13080360867914
1739209661.893176;-45.120503652039325
1739209661.8931878;-45.120503652039325
1739209661.8931994;-38.13080360867914
1739209661.8932111;-33.981070128970906
1739209661.8932228;-45.120503652039325
1739209661.8932345;-38.13080360867914
1739209661.8932464;-33.981070128970906
1739209661.893258;-45.120503652039325
1739209661.8932698;-45.120503652039325
1739209661.8932815;-38.13080360867914
1739209661.8932931;-38.13080360867914
1739209661.8933048;-45.120503652039325
1739209661.8933165;-45.120503652039325
1739209661.8933282;-38.13080360867914
1739209661.8933399;-38.13080360867914
1739209661.8933516;-38.13080360867914
1739209661.8933632;-45.120503652039325
1739209661.893375;-38.13080360867914
1739209661.8933866;-32.816014438256545
1739209661.8933985;-45.120503652039325
1739209661.8934102;-45.120503652039325
1739209661.893422;-38.13080360867914
1739209661.8934336;-45.120503652039325
1739209661.8934453;-38.13080360867914
1739209661.893457;-38.13080360867914
1739209661.8934686;-38.13080360867914
1739209661.8934803;-38.13080360867914
1739209661.893492;-38.13080360867914
1739209661.8935037;-45.120503652039325
1739209661.8935153;-45.120503652039325
1739209661.893527;-45.120503652039325
1739209661.8935387;-45.120503652039325
1739209661.8935504;-45.120503652039325
1739209661.8935623;-38.13080360867914
1739209661.893574;-38.13080360867914
1739209661.8935857;-45.120503652039325
1739209661.8935974;-45.120503652039325
1739209661.893609;-38.13080360867914
1739209661.8936207;-35.57807855764607
1739209661.8936324;-35.57807855764607
1739209661.893644;-45.120503652039325
1739209661.8936558;-38.13080360867914
1739209661.8936675;-33.981070128970906
1739209661.8936791;-33.981070128970906
1739209661.8936908;-38.13080360867914
1739209661.8937025;-38.13080360867914
1739209661.8937144;-35.57807855764607
1739209661.893726;-45.120503652039325
1739209661.8937378;-45.120503652039325
1739209661.8937495;-45.120503652039325
1739209661.8937612;-45.120503652039325
1739209661.8937728;-45.120503652039325
1739209661.8937845;-45.120503652039325
1739209661.8937962;-38.13080360867914
1739209661.893808;-35.57807855764607
1739209661.8938196;-31.141103565318915
1739209661.8938313;-38.13080360867914
1739209661.893843;-33.981070128970906
1739209661.8938546;-35.57807855764607
1739209661.8938665;-38.13080360867914
1739209661.8938782;-38.13080360867914
1739209661.89389;-33.981070128970906
1739209661.8939016;-45.120503652039325
1739209661.8939133;-45.120503652039325
1739209661.893925;-45.120503652039325
1739209661.8939366;-35.57807855764607
1739209661.8939483;-35.57807855764607
1739209661.89396;-45.120503652039325
1739209661.8939717;-45.120503652039325
1739209661.8939834;-38.13080360867914
1739209661.893995;-38.13080360867914
1739209661.8940067;-35.57807855764607
1739209661.8940184;-38.13080360867914
1739209661.8940303;-38.13080360867914
1739209661.894042;-35.57807855764607
1739209661.8940537;-38.13080360867914
1739209661.8940654;-35.57807855764607
1739209661.894077;-38.13080360867914
1739209661.8940887;-45.120503652039325
1739209661.8941004;-45.120503652039325
1739209661.894112;-45.120503652039325
1739209661.8941238;-38.13080360867914
1739209661.8941355;-35.57807855764607
1739209661.8941472;-38.13080360867914
1739209661.8941588;-45.120503652039325
1739209661.8941705;-45.120503652039325
1739209661.8941824;-38.13080360867914
1739209661.8941941;-45.120503652039325
1739209661.8942058;-45.120503652039325
1739209661.8942175;-38.13080360867914
1739209661.8942292;-38.13080360867914
1739209661.8942409;-35.57807855764607
1739209661.8942525;-38.13080360867914
1739209661.8942642;-45.120503652039325
1739209661.894276;-45.120503652039325
1739209661.8942876;-32.816014438256545
1739209661.8942993;-31.141103565318893
1739209661.894311;-45.120503652039325
1739209661.8943226;-45.120503652039325
1739209661.8943343;-45.120503652039325
1739209661.8943462;-38.13080360867914
1739209661.894358;-45.120503652039325
1739209661.8943696;-38.13080360867914
1739209661.8943813;-45.120503652039325
1739209661.894393;-45.120503652039325
1739209661.8944046;-45.120503652039325
1739209661.8944163;-45.120503652039325
1739209661.894428;-45.120503652039325
1739209661.8944397;-45.120503652039325
1739209661.8944514;-38.13080360867914
1739209661.894463;-45.120503652039325
1739209661.8944747;-30.49652367304973
1739209661.8944864;-26.991370085610736
1739209661.8944983;-38.13080360867914
1739209661.89451;-45.120503652039325
1739209661.8945217;-33.981070128970906
1739209661.8945334;-32.816014438256545
1739209661.894545;-45.120503652039325
1739209661.8945568;-45.120503652039325
1739209661.8945684;-45.120503652039325
1739209661.8945801;-45.120503652039325
1739209661.8945918;-38.13080360867914
1739209661.8946035;-45.120503652039325
1739209661.8946152;-45.120503652039325
1739209661.8946269;-45.120503652039325
1739209661.8946385;-38.13080360867914
1739209661.8946502;-38.13080360867914
1739209661.8946621;-31.141103565318915
1739209661.8946738;-27.8777449560314
1739209661.8946855;-35.57807855764607
1739209661.8946972;-38.13080360867914
1739209661.8947089;-35.57807855764607
1739209661.8947206;-31.141103565318893
1739209661.8947322;-45.120503652039325
1739209661.894744;-45.120503652039325
1739209661.8947556;-38.13080360867914
1739209661.8947673;-38.13080360867914
1739209661.894779;-38.13080360867914
1739209661.8947906;-45.120503652039325
1739209661.8948023;-45.120503652039325
1739209661.8948143;-38.13080360867914
1739209661.894826;-45.120503652039325
1739209661.8948376;-38.13080360867914
1739209661.8948493;-38.13080360867914
1739209661.894861;-38.13080360867914
1739209661.8948727;-45.120503652039325
1739209661.8948843;-38.13080360867914
1739209661.894896;-38.13080360867914
1739209661.8949077;-45.120503652039325
1739209661.8949194;-38.13080360867914
1739209661.894931;-45.120503652039325
1739209661.8949428;-38.13080360867914
1739209661.8949544;-31.141103565318915
1739209661.8949661;-33.981070128970906
1739209661.894978;-32.816014438256545
1739209661.8949897;-38.13080360867914
1739209661.8950014;-33.981070128970906
1739209661.895013;-38.13080360867914
1739209661.8950248;-38.13080360867914
1739209661.8950365;-38.13080360867914
1739209661.8950481;-38.13080360867914
1739209661.8950598;-45.120503652039325
1739209661.8950715;-45.120503652039325
1739209661.8950832;-38.13080360867914
1739209661.8950949;-38.13080360867914
1739209661.8951066;-45.120503652039325
1739209661.8951182;-45.120503652039325
1739209661.8951302;-38.13080360867914
1739209661.8951418;-27.267205301931607
1739209661.8951535;-35.57807855764607
1739209661.8951652;-38.13080360867914
1739209661.895177;-38.13080360867914
1739209661.8951886;-35.57807855764607
1739209661.8952003;-38.13080360867914
1739209661.895212;-45.120503652039325
1739209661.8952236;-45.120503652039325
1739209661.8952353;-38.13080360867914
1739209661.895247;-45.120503652039325
1739209661.8952587;-45.120503652039325
1739209661.8952703;-33.981070128970906
1739209661.895282;-33.981070128970906
1739209661.895294;-38.13080360867914
1739209661.8953056;-38.13080360867914
1739209661.8953173;-38.13080360867914
1739209661.895329;-45.120503652039325
1739209661.8953407;-45.120503652039325
1739209661.8953524;-45.120503652039325
1739209661.895364;-45.120503652039325
1739209661.8953757;-45.120503652039325
1739209661.8953874;-45.120503652039325
1739209661.895399;-38.13080360867914
1739209661.8954108;-45.120503652039325
1739209661.8954225;-38.13080360867914
1739209661.8954341;-35.57807855764607
1739209661.895446;-38.13080360867914
1739209661.8954577;-38.13080360867914
1739209661.8954694;-35.57807855764607
1739209661.895481;-33.981070128970906
1739209661.8954928;-38.13080360867914
1739209661.8955045;-38.13080360867914
1739209661.8955162;-38.13080360867914
1739209661.8955278;-38.13080360867914
1739209661.8955395;-45.120503652039325
1739209661.8955512;-38.13080360867914
1739209661.895563;-38.13080360867914
1739209661.8955746;-45.120503652039325
1739209661.8955863;-33.981070128970906
1739209661.895598;-45.120503652039325
1739209661.8956099;-38.13080360867914
1739209661.8956215;-38.13080360867914
1739209661.8956332;-45.120503652039325
1739209661.895645;-38.13080360867914
1739209661.8956566;-45.120503652039325
1739209661.8956683;-33.981070128970906
1739209661.89568;-35.57807855764607
1739209661.8956916;-38.13080360867914
1739209661.8957033;-38.13080360867914
1739209661.895715;-38.13080360867914
1739209661.8957267;-38.13080360867914
1739209661.8957384;-45.120503652039325
1739209661.89575;-45.120503652039325
1739209661.895762;-45.120503652039325
1739209661.8957736;-45.120503652039325
1739209661.8957853;-38.13080360867914
1739209661.895797;-45.120503652039325
1739209661.8958087;-45.120503652039325
1739209661.8958204;-45.120503652039325
1739209661.895832;-45.120503652039325
1739209661.8958437;-45.120503652039325
1739209661.8958554;-38.13080360867914
1739209661.895867;-38.13080360867914
1739209661.8958788;-45.120503652039325
1739209661.8958905;-45.120503652039325
1739209661.8959022;-35.57807855764607
1739209661.8959138;-35.57807855764607
1739209661.8959258;-45.120503652039325
1739209661.8959374;-45.120503652039325
1739209661.8959491;-38.13080360867914
1739209661.8959608;-38.13080360867914
1739209661.8959725;-45.120503652039325
1739209661.8959842;-45.120503652039325
1739209661.8959959;-45.120503652039325
1739209661.8960075;-45.120503652039325
1739209661.8960192;-38.13080360867914
1739209661.896031;-45.120503652039325
1739209661.8960426;-38.13080360867914
1739209661.8960543;-45.120503652039325
1739209661.896066;-45.120503652039325
1739209661.8960779;-45.120503652039325
1739209661.8960896;-35.57807855764607
1739209661.8961012;-32.816014438256545
1739209661.896113;-45.120503652039325
1739209661.8961246;-45.120503652039325
1739209661.8961363;-35.57807855764607
1739209661.896148;-35.57807855764607
1739209661.8961596;-45.120503652039325
1739209661.8961713;-38.13080360867914
1739209661.896183;-45.120503652039325
1739209661.8961947;-45.120503652039325
1739209661.8962064;-45.120503652039325
1739209661.896218;-35.57807855764607
1739209661.8962297;-45.120503652039325
1739209661.8962417;-45.120503652039325
1739209661.8962533;-35.57807855764607
1739209661.896265;-38.13080360867914
1739209661.8962767;-35.57807855764607
1739209661.8962884;-45.120503652039325
1739209661.8963;-38.13080360867914
1739209661.8963118;-38.13080360867914
1739209661.8963234;-38.13080360867914
1739209661.8963351;-45.120503652039325
1739209661.8963468;-45.120503652039325
1739209661.8963585;-35.57807855764607
1739209661.8963702;-45.120503652039325
1739209661.8963819;-45.120503652039325
1739209661.8963938;-45.120503652039325
1739209661.8964055;-38.13080360867914
1739209661.8964171;-45.120503652039325
1739209661.8964288;-45.120503652039325
1739209661.8964405;-38.13080360867914
1739209661.8964522;-45.120503652039325
1739209661.8964639;-45.120503652039325
1739209661.8964756;-38.13080360867914
1739209661.8964872;-38.13080360867914
1739209661.896499;-38.13080360867914
1739209661.8965106;-35.57807855764607
1739209661.8965223;-38.13080360867914
1739209661.896534;-38.13080360867914
1739209661.896546;-38.13080360867914
1739209661.8965576;-32.816014438256545
1739209661.8965693;-32.816014438256545
1739209661.896581;-38.13080360867914
1739209661.8965926;-32.816014438256545
1739209661.8966043;-45.120503652039325
1739209661.896616;-45.120503652039325
1739209661.8966277;-33.981070128970906
1739209661.8966393;-38.13080360867914
1739209661.896651;-45.120503652039325
1739209661.8966627;-45.120503652039325
1739209661.8966744;-45.120503652039325
1739209661.896686;-45.120503652039325
1739209661.8966978;-38.13080360867914
1739209661.8967097;-45.120503652039325
1739209661.8967214;-35.57807855764607
1739209661.896733;-45.120503652039325
1739209661.8967447;-35.57807855764607
1739209661.8967564;-26.487275050834715
1739209661.896768;-38.13080360867914
1739209661.8967798;-45.120503652039325
1739209661.8967915;-45.120503652039325
1739209661.8968031;-38.13080360867914
1739209661.8968148;-45.120503652039325
1739209661.8968265;-38.13080360867914
1739209661.8968382;-45.120503652039325
1739209661.8968499;-33.981070128970956
1739209661.8968618;-33.981070128970906
1739209661.8968735;-38.13080360867914
1739209661.8968852;-45.120503652039325
1739209661.8968968;-45.120503652039325
1739209661.8969085;-45.120503652039325
1739209661.8969202;-45.120503652039325
1739209661.896932;-38.13080360867914
1739209661.8969436;-28.58837851428586
1739209661.8969553;-33.981070128970906
1739209661.896967;-35.57807855764607
1739209661.8969786;-38.13080360867914
1739209661.8969903;-32.816014438256545
1739209661.897002;-45.120503652039325
1739209661.8970137;-38.13080360867914
1739209661.8970256;-38.13080360867914
1739209661.8970373;-38.13080360867914
1739209661.897049;-33.981070128970906
1739209661.8970606;-38.13080360867914
1739209661.8970723;-45.120503652039325
1739209661.897084;-45.120503652039325
1739209661.8970957;-45.120503652039325
1739209661.8971074;-45.120503652039325
1739209661.897119;-45.120503652039325
1739209661.8971307;-45.120503652039325
1739209661.8971424;-45.120503652039325
1739209661.897154;-38.13080360867914
1739209661.8971658;-45.120503652039325
1739209661.8971777;-45.120503652039325
1739209661.8971894;-45.120503652039325
1739209661.897201;-45.120503652039325
1739209661.8972127;-38.13080360867914
1739209661.8972244;-28.992665084841942
1739209661.897236;-38.13080360867914
1739209661.8972478;-38.13080360867914
1739209661.8972595;-38.13080360867914
1739209661.8972712;-32.816014438256545
1739209661.8972828;-38.13080360867914
1739209661.8972945;-45.120503652039325
1739209661.8973062;-38.13080360867914
1739209661.897318;-38.13080360867914
1739209661.8973296;-45.120503652039325
1739209661.8973415;-45.120503652039325
1739209661.8973532;-45.120503652039325
1739209661.8973649;-38.13080360867914
1739209661.8973765;-38.13080360867914
1739209661.8973882;-45.120503652039325
1739209661.8974;-45.120503652039325
1739209661.8974116;-31.141103565318915
1739209661.8974233;-33.981070128970906
1739209661.897435;-45.120503652039325
1739209661.8974466;-38.13080360867914
1739209661.8974583;-38.13080360867914
1739209661.89747;-38.13080360867914
1739209661.8974817;-38.13080360867914
1739209661.8974936;-38.13080360867914
1739209661.8975053;-33.981070128970906
1739209661.897517;-45.120503652039325
1739209661.8975286;-45.120503652039325
1739209661.8975403;-45.120503652039325
1739209661.897552;-33.981070128970906
1739209661.8975637;-38.13080360867914
1739209661.8975754;-45.120503652039325
1739209661.897587;-38.13080360867914
1739209661.8975987;-38.13080360867914
1739209661.8976104;-38.13080360867914
1739209661.897622;-45.120503652039325
1739209661.8976338;-45.120503652039325
1739209661.8976455;-45.120503652039325
1739209661.8976574;-38.13080360867914
1739209661.897669;-35.57807855764607
1739209661.8976808;-38.13080360867914
1739209661.8976924;-38.13080360867914
1739209661.8977041;-35.57807855764607
1739209661.8977158;-38.13080360867914
1739209661.8977275;-45.120503652039325
1739209661.8977392;-45.120503652039325
1739209661.8977509;-33.981070128970906
1739209661.8977625;-45.120503652039325
1739209661.8977742;-45.120503652039325
1739209661.897786;-38.13080360867914
1739209661.8977976;-45.120503652039325
1739209661.8978095;-45.120503652039325
1739209661.8978212;-45.120503652039325
1739209661.8978329;-45.120503652039325
1739209661.8978446;-38.13080360867914
1739209661.8978562;-38.13080360867914
1739209661.897868;-45.120503652039325
1739209661.8978796;-45.120503652039325
1739209661.8978913;-45.120503652039325
1739209661.897903;-45.120503652039325
1739209661.8979146;-35.57807855764607
1739209661.8979263;-38.13080360867914
1739209661.897938;-45.120503652039325
1739209661.8979497;-45.120503652039325
1739209661.8979614;-38.13080360867914
1739209661.8979733;-35.57807855764607
1739209661.897985;-31.141103565318915
1739209661.8979967;-35.57807855764607
1739209661.8980083;-38.13080360867914
1739209661.89802;-45.120503652039325
1739209661.8980317;-30.49652367304973
1739209661.8980434;-35.57807855764607
1739209661.898055;-45.120503652039325
1739209661.8980668;-45.120503652039325
1739209661.8980784;-45.120503652039325
1739209661.8980901;-45.120503652039325
1739209661.8981018;-45.120503652039325
1739209661.8981135;-45.120503652039325
1739209661.8981254;-45.120503652039325
1739209661.898137;-45.120503652039325
1739209661.8981488;-45.120503652039325
1739209661.8981605;-45.120503652039325
1739209661.8981721;-33.981070128970906
1739209661.8981838;-38.13080360867914
1739209661.8981955;-45.120503652039325
1739209661.8982072;-45.120503652039325
1739209661.8982189;-31.141103565318915
1739209661.8982306;-35.57807855764607
1739209661.8982422;-45.120503652039325
1739209661.898254;-45.120503652039325
1739209661.8982656;-31.141103565318915
1739209661.8982773;-35.57807855764607
1739209661.8982892;-45.120503652039325
1739209661.898301;-45.120503652039325
1739209661.8983126;-35.57807855764607
1739209661.8983243;-32.816014438256545
1739209661.898336;-38.13080360867914
1739209661.8983476;-45.120503652039325
1739209661.8983593;-38.13080360867914
1739209661.898371;-38.13080360867914
1739209661.8983827;-38.13080360867914
1739209661.8983943;-45.120503652039325
1739209661.898406;-38.13080360867914
1739209661.8984177;-45.120503652039325
1739209661.8984294;-38.13080360867914
1739209661.8984413;-45.120503652039325
1739209661.898453;-26.991370085610722
1739209661.8984647;-28.21854285175415
1739209661.8984764;-45.120503652039325
1739209661.898488;-45.120503652039325
1739209661.8984997;-31.141103565318893
1739209661.8985114;-45.120503652039325
1739209661.898523;-45.120503652039325
1739209661.8985348;-38.13080360867914
1739209661.8985465;-38.13080360867914
1739209661.8985581;-45.120503652039325
1739209661.8985698;-38.13080360867914
1739209661.8985815;-45.120503652039325
1739209661.8985932;-38.13080360867914
1739209661.898605;-38.13080360867914
1739209661.8986168;-38.13080360867914
1739209661.8986285;-45.120503652039325
1739209661.8986402;-28.58837851428586
1739209661.8986518;-32.816014438256545
1739209661.8986635;-45.120503652039325
1739209661.8986752;-38.13080360867914
1739209661.898687;-31.141103565318915
1739209661.8986986;-45.120503652039325
1739209661.8987103;-38.13080360867914
1739209661.898722;-35.57807855764607
1739209661.8987336;-38.13080360867914
1739209661.8987453;-45.120503652039325
1739209661.8987572;-38.13080360867914
1739209661.898769;-38.13080360867914
1739209661.8987806;-35.57807855764607
1739209661.8987923;-35.57807855764607
1739209661.898804;-38.13080360867914
1739209661.8988156;-45.120503652039325
1739209661.8988273;-45.120503652039325
1739209661.898839;-38.13080360867914
1739209661.8988507;-38.13080360867914
1739209661.8988624;-38.13080360867914
1739209661.898874;-45.120503652039325
1739209661.8988857;-45.120503652039325
1739209661.8988974;-38.13080360867914
1739209661.898909;-45.120503652039325
1739209661.898921;-32.816014438256545
1739209661.8989327;-28.21854285175415
1739209661.8989444;-45.120503652039325
1739209661.898956;-38.13080360867914
1739209661.8989677;-38.13080360867914
1739209661.8989794;-38.13080360867914
1739209661.898991;-38.13080360867914
1739209661.8990028;-33.981070128970906
1739209661.8990145;-45.120503652039325
1739209661.8990262;-33.981070128970956
1739209661.8990378;-45.120503652039325
1739209661.8990495;-45.120503652039325
1739209661.8990612;-45.120503652039325
1739209661.8990731;-45.120503652039325
1739209661.8990848;-38.13080360867914
1739209661.8990965;-32.816014438256545
1739209661.8991082;-45.120503652039325
1739209661.8991199;-38.13080360867914
1739209661.8991315;-45.120503652039325
1739209661.8991432;-45.120503652039325
1739209661.899155;-38.13080360867914
1739209661.8991666;-45.120503652039325
1739209661.8991783;-38.13080360867914
1739209661.89919;-38.13080360867914
1739209661.8992016;-45.120503652039325
1739209661.8992133;-35.57807855764607
1739209661.899225;-38.13080360867914
1739209661.899237;-45.120503652039325
1739209661.8992486;-45.120503652039325
1739209661.8992603;-32.816014438256545
1739209661.899272;-45.120503652039325
1739209661.8992836;-45.120503652039325
1739209661.8992953;-38.13080360867914
1739209661.899307;-45.120503652039325
1739209661.8993187;-38.13080360867914
1739209661.8993304;-45.120503652039325
1739209661.899342;-38.13080360867914
1739209661.8993537;-38.13080360867914
1739209661.8993654;-33.981070128970906
1739209661.899377;-38.13080360867914
1739209661.899389;-38.13080360867914
1739209661.8994007;-30.49652367304973
1739209661.8994124;-45.120503652039325
1739209661.899424;-45.120503652039325
1739209661.8994358;-35.57807855764607
1739209661.8994474;-33.981070128970906
1739209661.8994591;-38.13080360867914
1739209661.8994708;-45.120503652039325
1739209661.8994825;-45.120503652039325
1739209661.8994942;-45.120503652039325
1739209661.8995059;-45.120503652039325
1739209661.8995175;-45.120503652039325
1739209661.8995292;-38.13080360867914
1739209661.899541;-32.816014438256545
1739209661.8995528;-38.13080360867914
1739209661.8995645;-45.120503652039325
1739209661.8995762;-45.120503652039325
1739209661.8995879;-45.120503652039325
1739209661.8995996;-38.13080360867914
1739209661.8996112;-45.120503652039325
1739209661.899623;-38.13080360867914
1739209661.8996346;-38.13080360867914
1739209661.8996463;-45.120503652039325
1739209661.899658;-45.120503652039325
1739209661.8996696;-45.120503652039325
1739209661.8996813;-38.13080360867914
1739209661.899693;-33.981070128970906
1739209661.899705;-45.120503652039325
1739209661.8997166;-38.13080360867914
1739209661.8997283;-35.57807855764607
1739209661.89974;-35.57807855764607
1739209661.8997517;-45.120503652039325
1739209661.8997633;-38.13080360867914
1739209661.899775;-38.13080360867914
1739209661.8997867;-38.13080360867914
1739209661.8997984;-38.13080360867914
1739209661.89981;-45.120503652039325
1739209661.8998218;-38.13080360867914
1739209661.8998334;-38.13080360867914
1739209661.8998451;-45.120503652039325
1739209661.899857;-35.57807855764607
1739209661.8998687;-35.57807855764607
1739209661.8998804;-45.120503652039325
1739209661.899892;-45.120503652039325
1739209661.8999038;-32.816014438256545
1739209661.8999155;-32.816014438256545
1739209661.8999271;-45.120503652039325
1739209661.8999388;-45.120503652039325
1739209661.8999505;-38.13080360867914
1739209661.8999622;-35.57807855764607
1739209661.8999739;-38.13080360867914
1739209661.8999856;-45.120503652039325
1739209661.8999972;-45.120503652039325
1739209661.900009;-33.981070128970906
1739209661.9000208;-38.13080360867914
1739209661.9000325;-45.120503652039325
1739209661.9000442;-45.120503652039325
1739209661.900056;-45.120503652039325
1739209661.9000676;-31.14110356531892
1739209661.9000793;-38.13080360867914
1739209661.900091;-45.120503652039325
1739209661.9001026;-45.120503652039325
1739209661.9001143;-45.120503652039325
1739209661.900126;-45.120503652039325
1739209661.9001377;-45.120503652039325
1739209661.9001493;-38.13080360867914
1739209661.900161;-27.267205301931607
1739209661.900173;-38.13080360867914
1739209661.9001846;-45.120503652039325
1739209661.9001963;-45.120503652039325
1739209661.900208;-38.13080360867914
1739209661.9002197;-38.13080360867914
1739209661.9002314;-38.13080360867914
1739209661.900243;-45.120503652039325
1739209661.9002547;-35.57807855764607
1739209661.9002664;-45.120503652039325
1739209661.900278;-45.120503652039325
1739209661.9002898;-45.120503652039325
1739209661.9003015;-45.120503652039325
1739209661.9003131;-38.13080360867914
1739209661.9003248;-38.13080360867914
1739209661.9003367;-45.120503652039325
1739209661.9003484;-33.981070128970906
1739209661.90036;-35.57807855764607
1739209661.9003718;-45.120503652039325
1739209661.9003835;-45.120503652039325
1739209661.9003952;-38.13080360867914
1739209661.9004068;-45.120503652039325
1739209661.9004185;-45.120503652039325
1739209661.9004302;-45.120503652039325
1739209661.900442;-38.13080360867914
1739209661.9004536;-38.13080360867914
1739209661.9004653;-45.120503652039325
1739209661.900477;-45.120503652039325
1739209661.9004889;-38.13080360867914
1739209661.9005005;-38.13080360867914
1739209661.9005122;-45.120503652039325
1739209661.900524;-45.120503652039325
1739209661.9005356;-38.13080360867914
1739209661.9005473;-45.120503652039325
1739209661.900559;-38.13080360867914
1739209661.9005706;-45.120503652039325
1739209661.9005823;-45.120503652039325
1739209661.900594;-38.13080360867914
1739209661.9006057;-38.13080360867914
1739209661.9006174;-45.120503652039325
1739209661.900629;-30.49652367304973
1739209661.9006407;-35.57807855764607
1739209661.9006526;-45.120503652039325
1739209661.9006643;-38.13080360867914
1739209661.900676;-33.981070128970906
1739209661.9006877;-35.57807855764607
1739209661.9006994;-38.13080360867914
1739209661.900711;-33.981070128970906
1739209661.9007227;-33.981070128970956
1739209661.9007344;-45.120503652039325
1739209661.900746;-38.13080360867914
1739209661.9007578;-45.120503652039325
1739209661.9007695;-38.13080360867914
1739209661.9007812;-32.816014438256545
1739209661.9007928;-45.120503652039325
1739209661.9008048;-45.120503652039325
1739209661.9008164;-30.49652367304973
1739209661.9008281;-35.57807855764607
1739209661.9008398;-45.120503652039325
1739209661.9008515;-38.13080360867914
1739209661.9008632;-45.120503652039325
1739209661.9008749;-45.120503652039325
1739209661.9008865;-38.13080360867914
1739209661.9008982;-38.13080360867914
1739209661.90091;-38.13080360867914
1739209661.9009216;-38.13080360867914
1739209661.9009333;-45.120503652039325
1739209661.900945;-45.120503652039325
1739209661.9009566;-38.13080360867914
1739209661.9009686;-38.13080360867914
1739209661.9009802;-38.13080360867914
1739209661.900992;-45.120503652039325
1739209661.9010036;-45.120503652039325
1739209661.9010153;-45.120503652039325
1739209661.901027;-38.13080360867914
1739209661.9010386;-35.57807855764607
1739209661.9010503;-45.120503652039325
1739209661.901062;-33.981070128970906
1739209661.9010737;-45.120503652039325
1739209661.9010854;-33.981070128970906
1739209661.901097;-35.57807855764607
1739209661.9011087;-38.13080360867914
1739209661.9011207;-35.57807855764607
1739209661.9011323;-32.816014438256545
1739209661.901144;-45.120503652039325
1739209661.9011557;-45.120503652039325
1739209661.9011674;-38.13080360867914
1739209661.901179;-31.141103565318915
1739209661.9011908;-33.981070128970906
1739209661.9012024;-33.981070128970906
1739209661.9012141;-38.13080360867914
1739209661.9012258;-38.13080360867914
1739209661.9012375;-38.13080360867914
