CAN Message; 0x98:00003b6695e3bc89
1739209609.5945125;-38.13080360867914
1739209609.594517;-38.13080360867914
1739209609.5945215;-45.120503652039325
1739209609.5945263;-45.120503652039325
1739209609.5945308;-38.13080360867914
1739209609.5945354;-38.13080360867914
1739209609.59454;-38.13080360867914
1739209609.5945446;-38.13080360867914
1739209609.5945492;-38.13080360867914
1739209609.5945537;-38.13080360867914
1739209609.5945585;-35.57807855764607
1739209609.594563;-38.13080360867914
1739209609.5945675;-45.120503652039325
1739209609.5945723;-45.120503652039325
1739209609.5945768;-35.57807855764607
1739209609.5945814;-35.57807855764607
1739209609.5945861;-45.120503652039325
1739209609.5945907;-38.13080360867914
1739209609.5945952;-45.120503652039325
1739209609.5945997;-38.13080360867914
1739209609.5946045;-45.120503652039325
1739209609.594609;-38.13080360867914
1739209609.5946136;-45.120503652039325
1739209609.5946183;-45.120503652039325
1739209609.5946229;-45.120503652039325
1739209609.5946274;-45.120503652039325
1739209609.5946321;-45.120503652039325
1739209609.5946367;-45.120503652039325
1739209609.5946412;-45.120503652039325
1739209609.594646;-45.120503652039325
1739209609.5946505;-29.438486411369333
1739209609.594655;-29.438486411369333
1739209609.5946596;-38.13080360867914
1739209609.5946643;-45.120503652039325
1739209609.5946689;-38.13080360867914
1739209609.5946734;-31.141103565318893
1739209609.5946782;-45.120503652039325
1739209609.5946827;-38.13080360867914
1739209609.5946872;-45.120503652039325
1739209609.594692;-45.120503652039325
1739209609.5946965;-38.13080360867914
1739209609.594701;-45.120503652039325
1739209609.5947056;-45.120503652039325
1739209609.5947104;-45.120503652039325
1739209609.5947149;-38.13080360867914
1739209609.5947194;-45.120503652039325
1739209609.5947242;-38.13080360867914
1739209609.5947287;-32.816014438256545
1739209609.5947332;-45.120503652039325
1739209609.594738;-45.120503652039325
1739209609.5947425;-35.57807855764607
1739209609.594747;-35.57807855764607
1739209609.5947518;-45.120503652039325
1739209609.5947564;-45.120503652039325
1739209609.594761;-35.57807855764607
1739209609.5947654;-30.49652367304973
1739209609.5947702;-45.120503652039325
1739209609.5947747;-45.120503652039325
1739209609.5947793;-38.13080360867914
1739209609.594784;-35.57807855764607
1739209609.5947886;-33.981070128970906
1739209609.594793;-38.13080360867914
1739209609.5947978;-45.120503652039325
1739209609.5948024;-33.981070128970956
1739209609.594807;-38.13080360867914
1739209609.5948114;-35.57807855764607
1739209609.5948162;-45.120503652039325
1739209609.5948207;-45.120503652039325
1739209609.5948253;-38.13080360867914
1739209609.59483;-38.13080360867914
1739209609.5948346;-45.120503652039325
1739209609.594839;-28.992665084841942
1739209609.5948439;-38.13080360867914
1739209609.5948484;-35.57807855764607
1739209609.594853;-38.13080360867914
1739209609.5948575;-38.13080360867914
1739209609.5948622;-38.13080360867914
1739209609.5948668;-38.13080360867914
1739209609.5948713;-45.120503652039325
1739209609.594876;-33.981070128970956
1739209609.5948806;-45.120503652039325
1739209609.594885;-38.13080360867914
1739209609.5948899;-45.120503652039325
1739209609.5948944;-45.120503652039325
1739209609.594899;-38.13080360867914
1739209609.5949037;-35.57807855764607
1739209609.5949082;-45.120503652039325
1739209609.5949128;-31.141103565318915
1739209609.5949173;-35.57807855764607
1739209609.594922;-35.57807855764607
1739209609.5949266;-35.57807855764607
1739209609.5949311;-38.13080360867914
1739209609.594936;-38.13080360867914
1739209609.5949404;-38.13080360867914
1739209609.594945;-38.13080360867914
1739209609.5949497;-35.57807855764607
1739209609.5949543;-38.13080360867914
1739209609.5949588;-38.13080360867914
1739209609.5949633;-33.981070128970906
1739209609.594968;-45.120503652039325
1739209609.5949726;-38.13080360867914
1739209609.5949771;-32.816014438256545
1739209609.594982;-38.13080360867914
1739209609.5949864;-38.13080360867914
1739209609.594991;-45.120503652039325
1739209609.5949957;-33.981070128970906
1739209609.5950003;-38.13080360867914
1739209609.5950048;-38.13080360867914
1739209609.5950096;-38.13080360867914
1739209609.595014;-38.13080360867914
1739209609.5950186;-45.120503652039325
1739209609.5950232;-45.120503652039325
1739209609.595028;-45.120503652039325
1739209609.5950325;-45.120503652039325
1739209609.595037;-38.13080360867914
1739209609.5950418;-38.13080360867914
1739209609.5950463;-38.13080360867914
1739209609.5950508;-38.13080360867914
1739209609.5950556;-35.57807855764607
1739209609.59506;-38.13080360867914
1739209609.5950646;-45.120503652039325
1739209609.5950692;-45.120503652039325
1739209609.595074;-38.13080360867914
1739209609.5950785;-38.13080360867914
1739209609.595083;-45.120503652039325
1739209609.5950878;-45.120503652039325
1739209609.5950923;-38.13080360867914
1739209609.5950968;-33.981070128970906
1739209609.5951016;-38.13080360867914
1739209609.5951061;-45.120503652039325
1739209609.5951107;-38.13080360867914
1739209609.5951152;-33.981070128970906
1739209609.59512;-38.13080360867914
1739209609.5951245;-45.120503652039325
1739209609.595129;-35.57807855764607
1739209609.5951338;-38.13080360867914
1739209609.5951383;-38.13080360867914
1739209609.5951428;-45.120503652039325
1739209609.5951476;-38.13080360867914
1739209609.5951521;-38.13080360867914
1739209609.5951567;-45.120503652039325
1739209609.5951614;-45.120503652039325
1739209609.595166;-45.120503652039325
1739209609.5951705;-38.13080360867914
1739209609.595175;-38.13080360867914
1739209609.5951798;-45.120503652039325
1739209609.5951843;-45.120503652039325
1739209609.5951889;-45.120503652039325
1739209609.5951936;-32.816014438256545
1739209609.5951982;-38.13080360867914
1739209609.5952027;-45.120503652039325
1739209609.5952075;-38.13080360867914
1739209609.595212;-38.13080360867914
1739209609.5952165;-38.13080360867914
1739209609.595221;-45.120503652039325
1739209609.5952258;-45.120503652039325
1739209609.5952303;-45.120503652039325
1739209609.5952349;-33.981070128970906
1739209609.5952396;-45.120503652039325
1739209609.5952442;-45.120503652039325
1739209609.5952487;-45.120503652039325
1739209609.5952535;-38.13080360867914
1739209609.595258;-38.13080360867914
1739209609.5952625;-38.13080360867914
1739209609.5952673;-31.141103565318915
1739209609.5952718;-35.57807855764607
1739209609.5952764;-45.120503652039325
1739209609.595281;-45.120503652039325
1739209609.5952857;-32.816014438256545
1739209609.5952902;-35.57807855764607
1739209609.5952947;-38.13080360867914
1739209609.5952995;-45.120503652039325
1739209609.595304;-32.816014438256545
1739209609.5953085;-31.141103565318893
1739209609.5953133;-45.120503652039325
1739209609.5953178;-38.13080360867914
1739209609.5953224;-38.13080360867914
1739209609.595327;-45.120503652039325
1739209609.5953317;-38.13080360867914
1739209609.5953362;-45.120503652039325
1739209609.5953407;-33.981070128970906
1739209609.5953455;-38.13080360867914
1739209609.59535;-45.120503652039325
1739209609.5953546;-45.120503652039325
1739209609.5953593;-31.141103565318893
1739209609.5953639;-32.816014438256545
1739209609.5953684;-45.120503652039325
1739209609.5953732;-45.120503652039325
1739209609.5953777;-38.13080360867914
1739209609.5953822;-38.13080360867914
1739209609.5953867;-45.120503652039325
1739209609.5953915;-45.120503652039325
1739209609.595396;-45.120503652039325
1739209609.5954006;-45.120503652039325
1739209609.5954053;-35.57807855764607
1739209609.5954099;-35.57807855764607
1739209609.5954144;-38.13080360867914
1739209609.5954192;-45.120503652039325
1739209609.5954237;-35.57807855764607
1739209609.5954282;-45.120503652039325
1739209609.5954328;-33.981070128970906
1739209609.5954375;-31.141103565318893
1739209609.595442;-38.13080360867914
1739209609.5954466;-38.13080360867914
1739209609.5954514;-38.13080360867914
1739209609.595456;-32.816014438256545
1739209609.5954604;-38.13080360867914
1739209609.5954652;-38.13080360867914
1739209609.5954697;-45.120503652039325
1739209609.5954742;-45.120503652039325
1739209609.5954788;-35.57807855764607
1739209609.5954835;-35.57807855764607
1739209609.595488;-45.120503652039325
1739209609.5954926;-45.120503652039325
1739209609.5954974;-35.57807855764607
1739209609.595502;-45.120503652039325
1739209609.5955064;-45.120503652039325
1739209609.5955112;-38.13080360867914
1739209609.5955157;-38.13080360867914
1739209609.5955203;-38.13080360867914
1739209609.595525;-35.57807855764607
1739209609.5955296;-35.57807855764607
1739209609.595534;-45.120503652039325
1739209609.5955386;-45.120503652039325
1739209609.5955434;-45.120503652039325
1739209609.595548;-45.120503652039325
1739209609.5955524;-32.816014438256545
1739209609.5955572;-35.57807855764607
1739209609.5955617;-45.120503652039325
1739209609.5955663;-45.120503652039325
1739209609.595571;-38.13080360867914
1739209609.5955756;-38.13080360867914
1739209609.59558;-38.13080360867914
1739209609.5955846;-38.13080360867914
1739209609.5955894;-45.120503652039325
1739209609.595594;-45.120503652039325
1739209609.5955985;-38.13080360867914
1739209609.5956032;-35.57807855764607
1739209609.5956078;-45.120503652039325
1739209609.5956123;-38.13080360867914
1739209609.595617;-38.13080360867914
1739209609.5956216;-38.13080360867914
1739209609.595626;-38.13080360867914
1739209609.595631;-38.13080360867914
1739209609.5956354;-38.13080360867914
1739209609.59564;-45.120503652039325
1739209609.5956445;-38.13080360867914
1739209609.5956492;-38.13080360867914
1739209609.5956538;-45.120503652039325
1739209609.5956583;-38.13080360867914
1739209609.595663;-45.120503652039325
1739209609.5956676;-45.120503652039325
1739209609.5956721;-35.57807855764607
1739209609.595677;-35.57807855764607
1739209609.5956814;-45.120503652039325
1739209609.595686;-45.120503652039325
1739209609.5956905;-35.57807855764607
1739209609.5956953;-27.267205301931607
1739209609.5956998;-38.13080360867914
1739209609.5957043;-45.120503652039325
1739209609.595709;-45.120503652039325
1739209609.5957136;-38.13080360867914
1739209609.5957181;-38.13080360867914
1739209609.595723;-45.120503652039325
1739209609.5957274;-38.13080360867914
1739209609.595732;-31.14110356531892
1739209609.5957365;-45.120503652039325
1739209609.5957413;-45.120503652039325
1739209609.5957458;-45.120503652039325
1739209609.5957503;-38.13080360867914
1739209609.595755;-38.13080360867914
1739209609.5957596;-38.13080360867914
1739209609.5957642;-35.57807855764607
1739209609.595769;-27.267205301931607
1739209609.5957735;-38.13080360867914
1739209609.595778;-38.13080360867914
1739209609.5957828;-38.13080360867914
1739209609.5957873;-38.13080360867914
1739209609.5957918;-38.13080360867914
1739209609.5957963;-45.120503652039325
1739209609.595801;-38.13080360867914
1739209609.5958056;-38.13080360867914
1739209609.5958102;-45.120503652039325
1739209609.595815;-45.120503652039325
1739209609.5958195;-45.120503652039325
1739209609.595824;-45.120503652039325
1739209609.5958288;-45.120503652039325
1739209609.5958333;-45.120503652039325
1739209609.5958378;-45.120503652039325
1739209609.5958424;-38.13080360867914
1739209609.5958471;-45.120503652039325
1739209609.5958517;-45.120503652039325
1739209609.5958562;-38.13080360867914
1739209609.595861;-33.981070128970906
1739209609.5958655;-38.13080360867914
1739209609.59587;-38.13080360867914
1739209609.5958748;-45.120503652039325
1739209609.5958793;-38.13080360867914
1739209609.5958838;-38.13080360867914
1739209609.5958886;-45.120503652039325
1739209609.5958931;-38.13080360867914
1739209609.5958977;-45.120503652039325
1739209609.5959022;-45.120503652039325
1739209609.595907;-45.120503652039325
1739209609.5959115;-38.13080360867914
1739209609.595916;-33.981070128970906
1739209609.5959208;-33.981070128970906
1739209609.5959253;-38.13080360867914
1739209609.5959299;-45.120503652039325
1739209609.5959346;-38.13080360867914
1739209609.5959392;-38.13080360867914
1739209609.5959437;-33.981070128970906
1739209609.5959482;-45.120503652039325
1739209609.595953;-38.13080360867914
1739209609.5959575;-31.141103565318915
1739209609.595962;-35.57807855764607
1739209609.5959668;-45.120503652039325
1739209609.5959713;-38.13080360867914
1739209609.5959759;-38.13080360867914
1739209609.5959806;-45.120503652039325
1739209609.5959852;-38.13080360867914
1739209609.5959897;-33.981070128970906
1739209609.5959945;-27.267205301931607
1739209609.595999;-31.141103565318915
1739209609.5960035;-38.13080360867914
