CAN Message; 0x150:04008a6e797ebd91
Timestamp;Amplitude
1739209704.3615625;-38.13080360867914
1739209704.3615663;-45.120503652039325
1739209704.3615701;-35.57807855764607
1739209704.361574;-35.57807855764607
1739209704.361578;-45.120503652039325
1739209704.3615818;-38.13080360867914
1739209704.3615856;-45.120503652039325
1739209704.3615894;-38.13080360867914
1739209704.3615935;-38.13080360867914
1739209704.3615973;-38.13080360867914
1739209704.361601;-33.981070128970906
1739209704.361605;-38.13080360867914
1739209704.361609;-45.120503652039325
1739209704.3616128;-45.120503652039325
1739209704.3616166;-33.981070128970906
1739209704.3616204;-38.13080360867914
1739209704.3616245;-45.120503652039325
1739209704.3616283;-45.120503652039325
1739209704.361632;-38.13080360867914
1739209704.361636;-45.120503652039325
1739209704.36164;-45.120503652039325
1739209704.3616438;-45.120503652039325
1739209704.3616476;-45.120503652039325
1739209704.3616514;-38.13080360867914
1739209704.3616555;-33.981070128970906
1739209704.3616593;-38.13080360867914
1739209704.361663;-45.120503652039325
1739209704.361667;-38.13080360867914
1739209704.361671;-33.981070128970906
1739209704.3616748;-38.13080360867914
1739209704.3616786;-38.13080360867914
1739209704.3616824;-38.13080360867914
1739209704.3616865;-38.13080360867914
1739209704.3616903;-45.120503652039325
1739209704.361694;-33.981070128970906
1739209704.361698;-33.981070128970906
1739209704.361702;-32.81601443825658
1739209704.3617058;-38.13080360867914
1739209704.3617096;-45.120503652039325
1739209704.3617134;-45.120503652039325
1739209704.3617175;-45.120503652039325
1739209704.3617213;-38.13080360867914
1739209704.361725;-38.13080360867914
1739209704.361729;-33.981070128970906
1739209704.361733;-27.267205301931607
1739209704.3617368;-38.13080360867914
1739209704.3617406;-45.120503652039325
1739209704.3617444;-45.120503652039325
1739209704.3617485;-38.13080360867914
1739209704.3617523;-38.13080360867914
1739209704.361756;-45.120503652039325
1739209704.36176;-45.120503652039325
1739209704.361764;-45.120503652039325
1739209704.3617678;-45.120503652039325
1739209704.3617716;-35.57807855764607
1739209704.3617754;-45.120503652039325
1739209704.3617795;-45.120503652039325
1739209704.3617833;-38.13080360867914
1739209704.361787;-45.120503652039325
1739209704.361791;-38.13080360867914
1739209704.361795;-38.13080360867914
1739209704.3617988;-38.13080360867914
1739209704.3618026;-45.120503652039325
1739209704.3618064;-45.120503652039325
1739209704.3618104;-38.13080360867914
1739209704.3618143;-45.120503652039325
1739209704.361818;-45.120503652039325
1739209704.361822;-38.13080360867914
1739209704.361826;-38.13080360867914
1739209704.3618298;-45.120503652039325
1739209704.3618336;-38.13080360867914
1739209704.3618374;-38.13080360867914
1739209704.3618414;-35.57807855764607
1739209704.3618453;-38.13080360867914
1739209704.361849;-38.13080360867914
1739209704.361853;-38.13080360867914
1739209704.361857;-33.981070128970956
1739209704.3618608;-45.120503652039325
1739209704.3618646;-33.981070128970906
1739209704.3618684;-33.981070128970906
1739209704.3618724;-38.13080360867914
1739209704.3618762;-35.57807855764607
1739209704.36188;-38.13080360867914
1739209704.3618839;-45.120503652039325
1739209704.361888;-26.991370085610736
1739209704.3618917;-33.981070128970906
1739209704.3618956;-33.981070128970906
1739209704.3618994;-33.981070128970906
1739209704.3619034;-35.57807855764607
1739209704.3619072;-45.120503652039325
1739209704.361911;-38.13080360867914
1739209704.3619149;-33.981070128970906
1739209704.361919;-33.981070128970956
1739209704.3619227;-45.120503652039325
1739209704.3619266;-38.13080360867914
1739209704.3619304;-45.120503652039325
1739209704.3619344;-45.120503652039325
1739209704.3619382;-45.120503652039325
1739209704.361942;-33.981070128970906
1739209704.3619459;-45.120503652039325
1739209704.36195;-31.141103565318893
1739209704.3619537;-35.57807855764607
1739209704.3619576;-45.120503652039325
1739209704.3619614;-38.13080360867914
1739209704.3619654;-35.57807855764607
1739209704.3619692;-45.120503652039325
1739209704.361973;-45.120503652039325
1739209704.3619769;-45.120503652039325
1739209704.361981;-45.120503652039325
1739209704.3619847;-45.120503652039325
1739209704.3619885;-45.120503652039325
1739209704.3619924;-45.120503652039325
1739209704.3619964;-45.120503652039325
1739209704.3620002;-38.13080360867914
1739209704.362004;-38.13080360867914
1739209704.3620079;-45.120503652039325
1739209704.362012;-35.57807855764607
1739209704.3620157;-35.57807855764607
1739209704.3620195;-45.120503652039325
1739209704.3620234;-45.120503652039325
1739209704.3620274;-45.120503652039325
1739209704.3620312;-45.120503652039325
1739209704.362035;-45.120503652039325
1739209704.3620389;-45.120503652039325
1739209704.362043;-38.13080360867914
1739209704.3620467;-35.57807855764607
1739209704.3620505;-38.13080360867914
1739209704.3620543;-45.120503652039325
1739209704.3620584;-35.57807855764607
1739209704.3620622;-38.13080360867914
1739209704.362066;-45.120503652039325
1739209704.3620698;-33.981070128970906
1739209704.362074;-45.120503652039325
1739209704.3620777;-45.120503652039325
1739209704.3620815;-35.57807855764607
1739209704.3620853;-35.57807855764607
1739209704.3620894;-45.120503652039325
1739209704.3620932;-38.13080360867914
1739209704.362097;-38.13080360867914
1739209704.3621008;-45.120503652039325
1739209704.362105;-33.981070128970906
1739209704.3621087;-35.57807855764607
1739209704.3621125;-38.13080360867914
1739209704.3621163;-38.13080360867914
1739209704.3621204;-45.120503652039325
1739209704.3621242;-38.13080360867914
1739209704.362128;-45.120503652039325
1739209704.3621318;-31.141103565318915
1739209704.362136;-45.120503652039325
1739209704.3621397;-45.120503652039325
1739209704.3621435;-38.13080360867914
1739209704.3621473;-45.120503652039325
1739209704.3621514;-45.120503652039325
1739209704.3621552;-38.13080360867914
1739209704.362159;-45.120503652039325
1739209704.3621628;-45.120503652039325
1739209704.362167;-38.13080360867914
1739209704.3621707;-35.57807855764607
1739209704.3621745;-45.120503652039325
1739209704.3621783;-45.120503652039325
1739209704.3621824;-33.981070128970906
1739209704.3621862;-45.120503652039325
1739209704.36219;-38.13080360867914
1739209704.3621938;-38.13080360867914
1739209704.3621979;-38.13080360867914
1739209704.3622017;-38.13080360867914
1739209704.3622055;-45.120503652039325
1739209704.3622093;-45.120503652039325
1739209704.3622131;-35.57807855764607
1739209704.3622172;-38.13080360867914
1739209704.362221;-45.120503652039325
1739209704.3622248;-45.120503652039325
1739209704.3622286;-45.120503652039325
1739209704.3622327;-38.13080360867914
1739209704.3622365;-38.13080360867914
1739209704.3622403;-38.13080360867914
1739209704.3622441;-38.13080360867914
1739209704.3622482;-45.120503652039325
1739209704.362252;-38.13080360867914
1739209704.3622558;-35.57807855764607
1739209704.3622596;-38.13080360867914
1739209704.3622637;-33.981070128970906
1739209704.3622675;-33.981070128970906
1739209704.3622713;-38.13080360867914
1739209704.3622751;-38.13080360867914
1739209704.3622792;-35.57807855764607
1739209704.362283;-38.13080360867914
1739209704.3622868;-33.981070128970906
1739209704.3622906;-45.120503652039325
1739209704.3622947;-45.120503652039325
1739209704.3622985;-32.816014438256545
1739209704.3623023;-38.13080360867914
1739209704.362306;-38.13080360867914
1739209704.3623102;-38.13080360867914
1739209704.362314;-33.981070128970906
1739209704.3623178;-38.13080360867914
1739209704.3623216;-38.13080360867914
1739209704.3623257;-35.57807855764607
1739209704.3623295;-33.981070128970906
1739209704.3623333;-45.120503652039325
1739209704.362337;-38.13080360867914
1739209704.3623412;-38.13080360867914
1739209704.362345;-38.13080360867914
1739209704.3623488;-45.120503652039325
1739209704.3623526;-38.13080360867914
1739209704.3623567;-45.120503652039325
1739209704.3623605;-38.13080360867914
1739209704.3623643;-45.120503652039325
1739209704.362368;-45.120503652039325
1739209704.3623722;-45.120503652039325
1739209704.362376;-38.13080360867914
1739209704.3623798;-45.120503652039325
1739209704.3623836;-38.13080360867914
1739209704.3623877;-38.13080360867914
1739209704.3623915;-45.120503652039325
1739209704.3623953;-38.13080360867914
1739209704.362399;-38.13080360867914
1739209704.3624032;-38.13080360867914
1739209704.362407;-38.13080360867914
1739209704.3624108;-33.981070128970906
1739209704.3624146;-45.120503652039325
1739209704.3624187;-38.13080360867914
1739209704.3624225;-33.981070128970906
1739209704.3624263;-38.13080360867914
1739209704.36243;-45.120503652039325
1739209704.3624341;-45.120503652039325
1739209704.362438;-38.13080360867914
1739209704.3624418;-38.13080360867914
1739209704.3624456;-35.57807855764607
1739209704.3624496;-45.120503652039325
1739209704.3624535;-33.981070128970956
1739209704.3624573;-38.13080360867914
1739209704.362461;-45.120503652039325
1739209704.3624651;-45.120503652039325
1739209704.362469;-45.120503652039325
1739209704.3624728;-45.120503652039325
1739209704.3624766;-45.120503652039325
1739209704.3624806;-38.13080360867914
1739209704.3624845;-28.992665084841942
1739209704.3624883;-45.120503652039325
1739209704.362492;-35.57807855764607
1739209704.3624961;-35.57807855764607
1739209704.3625;-38.13080360867914
1739209704.3625038;-45.120503652039325
1739209704.3625076;-32.816014438256545
1739209704.3625116;-38.13080360867914
1739209704.3625154;-33.981070128970956
1739209704.3625193;-45.120503652039325
1739209704.362523;-45.120503652039325
1739209704.3625271;-38.13080360867914
1739209704.362531;-38.13080360867914
1739209704.3625348;-38.13080360867914
1739209704.3625386;-38.13080360867914
1739209704.3625426;-35.57807855764607
1739209704.3625464;-33.981070128970906
1739209704.3625503;-38.13080360867914
1739209704.362554;-38.13080360867914
1739209704.3625581;-38.13080360867914
1739209704.362562;-38.13080360867914
1739209704.3625658;-38.13080360867914
1739209704.3625696;-45.120503652039325
1739209704.3625736;-38.13080360867914
1739209704.3625774;-33.981070128970906
1739209704.3625813;-33.981070128970906
1739209704.362585;-45.120503652039325
1739209704.3625891;-45.120503652039325
1739209704.362593;-32.816014438256545
1739209704.3625968;-38.13080360867914
1739209704.3626006;-45.120503652039325
1739209704.3626046;-38.13080360867914
1739209704.3626084;-45.120503652039325
1739209704.3626122;-45.120503652039325
1739209704.362616;-38.13080360867914
1739209704.36262;-38.13080360867914
1739209704.362624;-45.120503652039325
1739209704.3626277;-38.13080360867914
1739209704.3626316;-35.57807855764607
1739209704.3626356;-38.13080360867914
1739209704.3626394;-29.438486411369333
1739209704.3626432;-32.816014438256545
1739209704.362647;-38.13080360867914
1739209704.362651;-38.13080360867914
1739209704.362655;-35.57807855764607
1739209704.3626587;-38.13080360867914
1739209704.3626626;-45.120503652039325
1739209704.3626666;-32.816014438256545
1739209704.3626704;-45.120503652039325
1739209704.3626742;-45.120503652039325
1739209704.362678;-38.13080360867914
1739209704.362682;-45.120503652039325
1739209704.362686;-38.13080360867914
1739209704.3626897;-33.981070128970906
1739209704.3626935;-45.120503652039325
1739209704.3626976;-38.13080360867914
1739209704.3627014;-28.21854285175415
1739209704.3627052;-31.141103565318893
1739209704.362709;-38.13080360867914
1739209704.362713;-45.120503652039325
1739209704.362717;-38.13080360867914
1739209704.3627207;-45.120503652039325
1739209704.3627245;-45.120503652039325
1739209704.3627286;-38.13080360867914
1739209704.3627324;-45.120503652039325
1739209704.3627362;-45.120503652039325
1739209704.36274;-45.120503652039325
1739209704.362744;-38.13080360867914
1739209704.362748;-35.57807855764607
1739209704.3627517;-38.13080360867914
1739209704.3627555;-38.13080360867914
1739209704.3627596;-38.13080360867914
1739209704.3627634;-38.13080360867914
1739209704.3627672;-35.57807855764607
1739209704.362771;-38.13080360867914
1739209704.362775;-45.120503652039325
1739209704.362779;-45.120503652039325
1739209704.3627827;-45.120503652039325
1739209704.3627865;-45.120503652039325
1739209704.3627906;-45.120503652039325
1739209704.3627944;-38.13080360867914
1739209704.3627982;-45.120503652039325
1739209704.362802;-45.120503652039325
1739209704.362806;-38.13080360867914
1739209704.36281;-38.13080360867914
1739209704.3628137;-35.57807855764607
1739209704.3628175;-38.13080360867914
1739209704.3628216;-38.13080360867914
1739209704.3628254;-45.120503652039325
1739209704.3628292;-45.120503652039325
1739209704.362833;-35.57807855764607
1739209704.362837;-35.57807855764607
1739209704.362841;-45.120503652039325
1739209704.3628447;-45.120503652039325
1739209704.3628485;-35.57807855764607
1739209704.3628526;-45.120503652039325
1739209704.3628564;-38.13080360867914
1739209704.3628602;-35.57807855764607
1739209704.362864;-38.13080360867914
1739209704.362868;-45.120503652039325
1739209704.362872;-35.57807855764607
1739209704.3628757;-33.981070128970906
1739209704.3628795;-38.13080360867914
1739209704.3628836;-33.981070128970906
1739209704.3628874;-45.120503652039325
1739209704.3628912;-45.120503652039325
1739209704.362895;-35.57807855764607
1739209704.362899;-38.13080360867914
1739209704.3629029;-45.120503652039325
1739209704.3629067;-45.120503652039325
1739209704.3629105;-38.13080360867914
1739209704.3629146;-45.120503652039325
1739209704.3629184;-38.13080360867914
1739209704.3629222;-35.57807855764607
1739209704.362926;-45.120503652039325
1739209704.36293;-38.13080360867914
1739209704.3629339;-38.13080360867914
1739209704.3629377;-38.13080360867914
1739209704.3629415;-38.13080360867914
1739209704.3629456;-45.120503652039325
1739209704.3629494;-45.120503652039325
1739209704.3629532;-45.120503652039325
1739209704.362957;-45.120503652039325
1739209704.362961;-38.13080360867914
1739209704.3629649;-38.13080360867914
1739209704.3629687;-32.816014438256545
1739209704.3629725;-38.13080360867914
1739209704.3629766;-45.120503652039325
1739209704.3629804;-38.13080360867914
1739209704.3629842;-45.120503652039325
1739209704.362988;-38.13080360867914
1739209704.362992;-38.13080360867914
1739209704.3629959;-45.120503652039325
1739209704.3629997;-45.120503652039325
1739209704.3630035;-38.13080360867914
1739209704.3630075;-38.13080360867914
1739209704.3630114;-38.13080360867914
1739209704.3630152;-35.57807855764607
1739209704.363019;-38.13080360867914
1739209704.363023;-45.120503652039325
1739209704.3630269;-35.57807855764607
1739209704.3630307;-30.49652367304973
1739209704.3630345;-38.13080360867914
1739209704.3630385;-45.120503652039325
1739209704.3630424;-38.13080360867914
1739209704.3630462;-38.13080360867914
1739209704.36305;-38.13080360867914
1739209704.363054;-45.120503652039325
1739209704.3630579;-45.120503652039325
1739209704.3630617;-45.120503652039325
1739209704.3630655;-45.120503652039325
1739209704.3630695;-45.120503652039325
1739209704.3630733;-38.13080360867914
1739209704.3630772;-35.57807855764607
1739209704.363081;-35.57807855764607
1739209704.363085;-38.13080360867914
1739209704.3630888;-45.120503652039325
1739209704.3630927;-38.13080360867914
1739209704.3630965;-35.57807855764607
1739209704.3631005;-38.13080360867914
1739209704.3631043;-45.120503652039325
1739209704.3631082;-45.120503652039325
1739209704.363112;-38.13080360867914
1739209704.363116;-38.13080360867914
1739209704.3631198;-45.120503652039325
1739209704.3631237;-45.120503652039325
1739209704.3631275;-38.13080360867914
1739209704.3631315;-38.13080360867914
1739209704.3631353;-45.120503652039325
1739209704.3631392;-45.120503652039325
1739209704.363143;-45.120503652039325
1739209704.363147;-45.120503652039325
1739209704.3631508;-45.120503652039325
1739209704.3631546;-38.13080360867914
1739209704.3631585;-38.13080360867914
1739209704.3631625;-38.13080360867914
1739209704.3631663;-45.120503652039325
1739209704.3631701;-38.13080360867914
1739209704.363174;-33.981070128970906
1739209704.363178;-45.120503652039325
1739209704.3631818;-45.120503652039325
1739209704.3631856;-38.13080360867914
1739209704.3631895;-45.120503652039325
1739209704.3631933;-45.120503652039325
1739209704.3631973;-45.120503652039325
1739209704.3632011;-45.120503652039325
1739209704.363205;-38.13080360867914
1739209704.3632088;-45.120503652039325
1739209704.3632128;-35.57807855764607
1739209704.3632166;-35.57807855764607
1739209704.3632205;-45.120503652039325
1739209704.3632243;-38.13080360867914
1739209704.3632283;-38.13080360867914
1739209704.3632321;-45.120503652039325
1739209704.363236;-28.58837851428586
1739209704.3632398;-38.13080360867914
1739209704.3632438;-45.120503652039325
1739209704.3632476;-45.120503652039325
1739209704.3632514;-45.120503652039325
1739209704.3632553;-38.13080360867914
1739209704.3632593;-38.13080360867914
1739209704.3632631;-38.13080360867914
1739209704.363267;-33.981070128970956
1739209704.3632708;-45.120503652039325
1739209704.3632748;-35.57807855764607
1739209704.3632786;-38.13080360867914
1739209704.3632824;-45.120503652039325
1739209704.3632863;-38.13080360867914
1739209704.3632903;-45.120503652039325
1739209704.3632941;-45.120503652039325
1739209704.363298;-38.13080360867914
1739209704.3633018;-38.13080360867914
1739209704.3633058;-38.13080360867914
1739209704.3633096;-45.120503652039325
1739209704.3633134;-45.120503652039325
1739209704.3633173;-38.13080360867914
1739209704.3633213;-45.120503652039325
1739209704.363325;-45.120503652039325
1739209704.363329;-27.8777449560314
1739209704.3633327;-35.57807855764607
1739209704.3633368;-45.120503652039325
1739209704.3633406;-38.13080360867914
1739209704.3633444;-35.57807855764607
1739209704.3633482;-38.13080360867914
1739209704.3633523;-45.120503652039325
1739209704.363356;-45.120503652039325
1739209704.36336;-38.13080360867914
1739209704.3633637;-45.120503652039325
1739209704.3633678;-45.120503652039325
1739209704.3633716;-38.13080360867914
1739209704.3633754;-38.13080360867914
1739209704.3633792;-38.13080360867914
1739209704.3633833;-33.981070128970906
1739209704.363387;-45.120503652039325
1739209704.363391;-28.21854285175415
1739209704.3633947;-32.816014438256545
1739209704.3633988;-45.120503652039325
1739209704.3634026;-45.120503652039325
1739209704.3634064;-35.57807855764607
1739209704.3634102;-38.13080360867914
1739209704.3634143;-38.13080360867914
1739209704.363418;-38.13080360867914
1739209704.363422;-38.13080360867914
1739209704.3634257;-38.13080360867914
1739209704.3634298;-32.816014438256545
1739209704.3634336;-33.981070128970906
1739209704.3634374;-45.120503652039325
1739209704.3634412;-45.120503652039325
1739209704.3634453;-33.981070128970906
1739209704.363449;-38.13080360867914
1739209704.363453;-32.816014438256545
1739209704.3634567;-35.57807855764607
1739209704.3634608;-38.13080360867914
1739209704.3634646;-35.57807855764607
1739209704.3634684;-45.120503652039325
1739209704.3634722;-32.816014438256545
1739209704.3634763;-38.13080360867914
1739209704.36348;-45.120503652039325
1739209704.363484;-45.120503652039325
1739209704.3634877;-45.120503652039325
1739209704.3634918;-38.13080360867914
1739209704.3634956;-38.13080360867914
1739209704.3634994;-38.13080360867914
1739209704.3635032;-38.13080360867914
1739209704.3635073;-45.120503652039325
1739209704.363511;-45.120503652039325
1739209704.363515;-38.13080360867914
1739209704.3635187;-31.141103565318915
1739209704.3635228;-38.13080360867914
1739209704.3635266;-38.13080360867914
1739209704.3635304;-45.120503652039325
1739209704.3635342;-38.13080360867914
1739209704.3635383;-38.13080360867914
1739209704.363542;-38.13080360867914
1739209704.363546;-35.57807855764607
1739209704.3635497;-35.57807855764607
1739209704.3635538;-38.13080360867914
1739209704.3635576;-45.120503652039325
1739209704.3635614;-38.13080360867914
1739209704.3635652;-35.57807855764607
1739209704.3635693;-45.120503652039325
1739209704.363573;-38.13080360867914
1739209704.363577;-45.120503652039325
1739209704.3635807;-45.120503652039325
1739209704.3635848;-38.13080360867914
1739209704.3635886;-45.120503652039325
1739209704.3635924;-45.120503652039325
1739209704.3635962;-45.120503652039325
1739209704.3636003;-38.13080360867914
1739209704.363604;-38.13080360867914
1739209704.363608;-45.120503652039325
1739209704.3636117;-38.13080360867914
1739209704.3636158;-38.13080360867914
1739209704.3636196;-38.13080360867914
1739209704.3636234;-45.120503652039325
1739209704.3636272;-38.13080360867914
1739209704.3636312;-38.13080360867914
1739209704.363635;-38.13080360867914
1739209704.3636389;-45.120503652039325
1739209704.3636427;-38.13080360867914
1739209704.3636467;-38.13080360867914
1739209704.3636506;-45.120503652039325
1739209704.3636544;-38.13080360867914
1739209704.3636582;-38.13080360867914
1739209704.3636622;-33.981070128970906
1739209704.363666;-38.13080360867914
1739209704.3636699;-33.981070128970906
1739209704.3636737;-38.13080360867914
1739209704.3636777;-38.13080360867914
1739209704.3636816;-38.13080360867914
1739209704.3636854;-38.13080360867914
1739209704.3636892;-45.120503652039325
1739209704.3636932;-45.120503652039325
1739209704.363697;-45.120503652039325
1739209704.3637009;-35.57807855764607
1739209704.3637047;-35.57807855764607
1739209704.3637087;-45.120503652039325
1739209704.3637125;-45.120503652039325
1739209704.3637164;-45.120503652039325
1739209704.3637202;-45.120503652039325
1739209704.3637242;-33.981070128970906
1739209704.363728;-45.120503652039325
1739209704.3637319;-45.120503652039325
1739209704.3637357;-45.120503652039325
1739209704.3637397;-38.13080360867914
1739209704.3637435;-38.13080360867914
1739209704.3637474;-45.120503652039325
1739209704.3637512;-45.120503652039325
1739209704.3637552;-45.120503652039325
1739209704.363759;-38.13080360867914
1739209704.3637629;-45.120503652039325
1739209704.3637667;-38.13080360867914
1739209704.3637707;-33.981070128970906
1739209704.3637745;-38.13080360867914
1739209704.3637784;-38.13080360867914
1739209704.3637822;-38.13080360867914
1739209704.3637862;-38.13080360867914
1739209704.36379;-45.120503652039325
1739209704.3637938;-45.120503652039325
1739209704.3637977;-38.13080360867914
1739209704.3638017;-45.120503652039325
1739209704.3638055;-38.13080360867914
1739209704.3638093;-33.981070128970906
1739209704.3638132;-38.13080360867914
1739209704.3638172;-38.13080360867914
1739209704.363821;-45.120503652039325
1739209704.3638248;-45.120503652039325
1739209704.3638287;-45.120503652039325
1739209704.3638327;-45.120503652039325
1739209704.3638365;-45.120503652039325
1739209704.3638403;-45.120503652039325
1739209704.3638442;-38.13080360867914
1739209704.3638482;-38.13080360867914
1739209704.363852;-38.13080360867914
1739209704.3638558;-38.13080360867914
1739209704.3638597;-38.13080360867914
1739209704.3638637;-38.13080360867914
1739209704.3638675;-45.120503652039325
1739209704.3638713;-45.120503652039325
1739209704.3638752;-38.13080360867914
1739209704.3638792;-38.13080360867914
1739209704.363883;-45.120503652039325
1739209704.3638868;-35.57807855764607
1739209704.3638906;-38.13080360867914
1739209704.3638947;-38.13080360867914
1739209704.3638985;-45.120503652039325
1739209704.3639023;-45.120503652039325
1739209704.3639061;-45.120503652039325
1739209704.3639102;-38.13080360867914
1739209704.363914;-35.57807855764607
1739209704.3639178;-38.13080360867914
1739209704.3639216;-33.981070128970906
1739209704.3639257;-26.991370085610722
1739209704.3639295;-35.57807855764607
1739209704.3639333;-45.120503652039325
1739209704.3639371;-38.13080360867914
1739209704.3639412;-32.816014438256545
1739209704.363945;-33.981070128970906
1739209704.3639488;-45.120503652039325
1739209704.3639526;-45.120503652039325
1739209704.3639567;-38.13080360867914
1739209704.3639605;-38.13080360867914
1739209704.3639643;-45.120503652039325
1739209704.3639681;-45.120503652039325
1739209704.3639722;-38.13080360867914
1739209704.363976;-45.120503652039325
1739209704.3639798;-45.120503652039325
1739209704.3639836;-38.13080360867914
1739209704.3639877;-25.62660358559016
1739209704.3639915;-35.57807855764607
1739209704.3639953;-45.120503652039325
1739209704.3639991;-38.13080360867914
1739209704.3640032;-38.13080360867914
1739209704.364007;-33.981070128970906
1739209704.3640108;-38.13080360867914
1739209704.3640146;-45.120503652039325
1739209704.3640187;-45.120503652039325
1739209704.3640225;-45.120503652039325
1739209704.3640263;-45.120503652039325
1739209704.3640301;-45.120503652039325
1739209704.3640342;-45.120503652039325
1739209704.364038;-38.13080360867914
1739209704.3640418;-38.13080360867914
1739209704.3640456;-33.981070128970906
1739209704.3640497;-45.120503652039325
1739209704.3640535;-45.120503652039325
1739209704.3640573;-32.816014438256545
1739209704.364061;-45.120503652039325
1739209704.3640652;-45.120503652039325
1739209704.364069;-38.13080360867914
1739209704.3640728;-35.57807855764607
1739209704.3640766;-45.120503652039325
1739209704.3640807;-32.816014438256545
1739209704.3640845;-35.57807855764607
1739209704.3640883;-45.120503652039325
1739209704.364092;-38.13080360867914
1739209704.3640962;-38.13080360867914
1739209704.3641;-38.13080360867914
1739209704.3641038;-45.120503652039325
1739209704.3641076;-45.120503652039325
1739209704.3641117;-45.120503652039325
1739209704.3641155;-45.120503652039325
1739209704.3641193;-45.120503652039325
1739209704.364123;-38.13080360867914
1739209704.3641272;-38.13080360867914
1739209704.364131;-38.13080360867914
1739209704.3641348;-45.120503652039325
1739209704.3641386;-45.120503652039325
1739209704.3641427;-26.991370085610736
1739209704.3641465;-32.816014438256545
1739209704.3641503;-45.120503652039325
1739209704.364154;-45.120503652039325
1739209704.3641582;-35.57807855764607
1739209704.364162;-38.13080360867914
1739209704.3641658;-45.120503652039325
1739209704.3641696;-38.13080360867914
1739209704.3641737;-45.120503652039325
1739209704.3641775;-45.120503652039325
1739209704.3641813;-38.13080360867914
1739209704.3595335;-45.120503652039325
1739209704.3595376;-45.120503652039325
1739209704.3595417;-38.13080360867914
1739209704.3595457;-38.13080360867914
1739209704.3595498;-38.13080360867914
1739209704.3595538;-45.120503652039325
1739209704.3595579;-45.120503652039325
1739209704.359562;-30.49652367304973
1739209704.359566;-32.816014438256545
1739209704.35957;-45.120503652039325
1739209704.3595738;-38.13080360867914
1739209704.359578;-38.13080360867914
1739209704.359582;-45.120503652039325
1739209704.359586;-45.120503652039325
1739209704.35959;-38.13080360867914
1739209704.359594;-38.13080360867914
1739209704.3595982;-33.981070128970906
1739209704.3596022;-38.13080360867914
1739209704.3596063;-45.120503652039325
1739209704.35961;-35.57807855764607
1739209704.3596141;-35.57807855764607
1739209704.3596182;-38.13080360867914
1739209704.3596222;-45.120503652039325
1739209704.3596263;-32.816014438256545
1739209704.3596303;-35.57807855764607
1739209704.3596344;-45.120503652039325
1739209704.3596385;-45.120503652039325
1739209704.3596425;-38.13080360867914
1739209704.3596463;-45.120503652039325
1739209704.3596504;-45.120503652039325
1739209704.3596544;-45.120503652039325
1739209704.3596585;-45.120503652039325
1739209704.3596625;-45.120503652039325
1739209704.3596666;-45.120503652039325
1739209704.3596706;-38.13080360867914
1739209704.3596747;-38.13080360867914
1739209704.3596787;-45.120503652039325
1739209704.3596826;-38.13080360867914
1739209704.3596866;-45.120503652039325
1739209704.3596907;-35.57807855764607
1739209704.3596947;-35.57807855764607
1739209704.3596988;-45.120503652039325
1739209704.3597028;-45.120503652039325
1739209704.3597069;-35.57807855764607
1739209704.359711;-32.816014438256545
1739209704.359715;-38.13080360867914
1739209704.3597188;-38.13080360867914
1739209704.3597229;-45.120503652039325
1739209704.359727;-38.13080360867914
1739209704.359731;-45.120503652039325
1739209704.359735;-45.120503652039325
1739209704.359739;-45.120503652039325
1739209704.359743;-45.120503652039325
1739209704.3597472;-38.13080360867914
1739209704.3597512;-35.57807855764607
1739209704.359755;-33.981070128970906
1739209704.359759;-45.120503652039325
1739209704.3597631;-45.120503652039325
1739209704.3597672;-45.120503652039325
1739209704.3597713;-33.981070128970906
1739209704.3597753;-32.816014438256545
1739209704.3597794;-35.57807855764607
1739209704.3597834;-38.13080360867914
1739209704.3597875;-38.13080360867914
1739209704.3597913;-45.120503652039325
1739209704.3597953;-38.13080360867914
1739209704.3597994;-38.13080360867914
1739209704.3598034;-45.120503652039325
1739209704.3598075;-38.13080360867914
1739209704.3598115;-38.13080360867914
1739209704.3598156;-45.120503652039325
1739209704.3598197;-45.120503652039325
1739209704.3598237;-45.120503652039325
1739209704.3598275;-38.13080360867914
1739209704.3598316;-38.13080360867914
1739209704.3598356;-35.57807855764607
1739209704.3598397;-35.57807855764607
1739209704.3598437;-38.13080360867914
1739209704.3598478;-38.13080360867914
1739209704.3598518;-33.981070128970906
1739209704.359856;-32.816014438256545
1739209704.35986;-38.13080360867914
1739209704.359864;-38.13080360867914
1739209704.3598678;-45.120503652039325
1739209704.3598719;-33.981070128970906
1739209704.359876;-45.120503652039325
1739209704.35988;-45.120503652039325
1739209704.359884;-45.120503652039325
1739209704.359888;-45.120503652039325
1739209704.3598921;-45.120503652039325
1739209704.3598962;-45.120503652039325
1739209704.3599002;-35.57807855764607
1739209704.359904;-35.57807855764607
1739209704.359908;-45.120503652039325
1739209704.3599122;-38.13080360867914
1739209704.3599162;-35.57807855764607
1739209704.3599203;-35.57807855764607
1739209704.3599243;-45.120503652039325
1739209704.3599284;-38.13080360867914
1739209704.3599324;-33.981070128970906
1739209704.3599365;-33.981070128970906
1739209704.3599403;-45.120503652039325
1739209704.3599443;-45.120503652039325
1739209704.3599484;-45.120503652039325
1739209704.3599524;-45.120503652039325
1739209704.3599565;-45.120503652039325
1739209704.3599606;-38.13080360867914
1739209704.3599646;-38.13080360867914
1739209704.3599687;-38.13080360867914
