CAN Message; 0x1d3:0000730930ad2940
1739209850.1821861;-38.13080360867914
1739209850.1821918;-45.120503652039325
1739209850.1821976;-35.57807855764607
1739209850.1822033;-35.57807855764607
1739209850.182209;-45.120503652039325
1739209850.1822147;-45.120503652039325
1739209850.1822207;-45.120503652039325
1739209850.1822264;-45.120503652039325
1739209850.1822321;-33.981070128970906
1739209850.1822379;-33.981070128970906
1739209850.1822436;-38.13080360867914
1739209850.1822493;-45.120503652039325
1739209850.182255;-45.120503652039325
1739209850.1822608;-38.13080360867914
1739209850.1822665;-45.120503652039325
1739209850.1822722;-45.120503652039325
1739209850.182278;-35.57807855764607
1739209850.1822836;-38.13080360867914
1739209850.1822894;-29.438486411369333
1739209850.182295;-31.141103565318893
1739209850.182301;-35.57807855764607
1739209850.1823068;-33.981070128970906
1739209850.1823125;-38.13080360867914
1739209850.1823182;-33.981070128970906
1739209850.182324;-38.13080360867914
1739209850.1823297;-38.13080360867914
1739209850.1823354;-45.120503652039325
1739209850.182341;-45.120503652039325
1739209850.1823468;-38.13080360867914
1739209850.1823525;-38.13080360867914
1739209850.1823583;-45.120503652039325
1739209850.182364;-38.13080360867914
1739209850.1823697;-33.981070128970906
1739209850.1823754;-33.981070128970906
1739209850.1823814;-45.120503652039325
1739209850.182387;-45.120503652039325
1739209850.1823928;-45.120503652039325
1739209850.1823986;-38.13080360867914
1739209850.1824043;-45.120503652039325
1739209850.18241;-45.120503652039325
1739209850.1824157;-38.13080360867914
1739209850.1824214;-35.57807855764607
1739209850.1824272;-35.57807855764607
1739209850.182433;-31.141103565318893
1739209850.1824386;-45.120503652039325
1739209850.1824443;-45.120503652039325
1739209850.18245;-38.13080360867914
1739209850.1824558;-38.13080360867914
1739209850.1824617;-38.13080360867914
1739209850.1824675;-35.57807855764607
1739209850.1824732;-45.120503652039325
1739209850.182479;-38.13080360867914
1739209850.1824846;-45.120503652039325
1739209850.1824903;-45.120503652039325
1739209850.182496;-38.13080360867914
1739209850.1825018;-38.13080360867914
1739209850.1825075;-38.13080360867914
1739209850.1825132;-45.120503652039325
1739209850.182519;-33.981070128970906
1739209850.1825247;-28.992665084841942
1739209850.1825304;-45.120503652039325
1739209850.1825361;-38.13080360867914
1739209850.182542;-32.816014438256545
1739209850.1825478;-38.13080360867914
1739209850.1825535;-45.120503652039325
1739209850.1825593;-38.13080360867914
1739209850.182565;-45.120503652039325
1739209850.1825707;-45.120503652039325
1739209850.1825764;-45.120503652039325
1739209850.1825821;-45.120503652039325
1739209850.1825879;-45.120503652039325
1739209850.1825936;-38.13080360867914
1739209850.1825993;-38.13080360867914
1739209850.182605;-38.13080360867914
1739209850.1826108;-38.13080360867914
1739209850.1826165;-45.120503652039325
1739209850.1826224;-45.120503652039325
1739209850.1826282;-38.13080360867914
1739209850.1826339;-38.13080360867914
1739209850.1826396;-45.120503652039325
1739209850.1826453;-38.13080360867914
1739209850.182651;-38.13080360867914
1739209850.1826568;-38.13080360867914
1739209850.1826625;-35.57807855764607
1739209850.1826682;-38.13080360867914
1739209850.182674;-38.13080360867914
1739209850.1826797;-38.13080360867914
1739209850.1826854;-35.57807855764607
1739209850.182691;-38.13080360867914
1739209850.1826968;-45.120503652039325
1739209850.1827028;-38.13080360867914
1739209850.1827085;-38.13080360867914
1739209850.1827142;-35.57807855764607
1739209850.18272;-38.13080360867914
1739209850.1827257;-38.13080360867914
1739209850.1827314;-45.120503652039325
1739209850.182737;-38.13080360867914
1739209850.1827428;-45.120503652039325
1739209850.1827486;-38.13080360867914
1739209850.1827543;-38.13080360867914
1739209850.18276;-45.120503652039325
1739209850.1827657;-45.120503652039325
1739209850.1827714;-38.13080360867914
1739209850.1827772;-33.981070128970906
1739209850.1827831;-45.120503652039325
1739209850.1827888;-38.13080360867914
1739209850.1827946;-38.13080360867914
1739209850.1828003;-33.981070128970906
1739209850.182806;-45.120503652039325
1739209850.1828117;-45.120503652039325
1739209850.1828175;-45.120503652039325
1739209850.1828232;-38.13080360867914
1739209850.182829;-35.57807855764607
1739209850.1828346;-45.120503652039325
1739209850.1828403;-45.120503652039325
1739209850.182846;-45.120503652039325
1739209850.1828518;-45.120503652039325
1739209850.1828575;-45.120503652039325
1739209850.1828635;-38.13080360867914
1739209850.1828692;-45.120503652039325
1739209850.182875;-38.13080360867914
1739209850.1828806;-38.13080360867914
1739209850.1828864;-45.120503652039325
1739209850.182892;-38.13080360867914
1739209850.1828978;-33.981070128970906
1739209850.1829035;-35.57807855764607
1739209850.1829093;-38.13080360867914
1739209850.182915;-35.57807855764607
1739209850.1829207;-38.13080360867914
1739209850.1829264;-38.13080360867914
1739209850.1829321;-45.120503652039325
1739209850.1829379;-38.13080360867914
1739209850.1829438;-38.13080360867914
1739209850.1829495;-38.13080360867914
1739209850.1829553;-45.120503652039325
1739209850.182961;-45.120503652039325
1739209850.1829667;-33.981070128970906
1739209850.1829724;-38.13080360867914
1739209850.1829782;-45.120503652039325
1739209850.1829839;-38.13080360867914
1739209850.1829896;-35.57807855764607
1739209850.1829953;-35.57807855764607
1739209850.183001;-45.120503652039325
1739209850.1830068;-38.13080360867914
1739209850.1830125;-33.981070128970906
1739209850.1830182;-45.120503652039325
1739209850.1830242;-35.57807855764607
1739209850.18303;-38.13080360867914
1739209850.1830356;-30.49652367304973
1739209850.1830413;-31.141103565318915
1739209850.183047;-45.120503652039325
1739209850.1830528;-45.120503652039325
1739209850.1830585;-38.13080360867914
1739209850.1830642;-45.120503652039325
1739209850.18307;-45.120503652039325
1739209850.1830757;-45.120503652039325
1739209850.1830814;-33.981070128970956
1739209850.183087;-38.13080360867914
1739209850.1830928;-45.120503652039325
1739209850.1830986;-38.13080360867914
1739209850.1831045;-45.120503652039325
1739209850.1831102;-45.120503652039325
1739209850.183116;-45.120503652039325
1739209850.1831217;-45.120503652039325
1739209850.1831274;-30.49652367304973
1739209850.1831331;-35.57807855764607
1739209850.1831388;-45.120503652039325
1739209850.1831446;-45.120503652039325
1739209850.1831503;-38.13080360867914
1739209850.183156;-45.120503652039325
1739209850.1831617;-38.13080360867914
1739209850.1831675;-38.13080360867914
1739209850.1831732;-38.13080360867914
1739209850.183179;-45.120503652039325
1739209850.1831849;-45.120503652039325
1739209850.1831906;-38.13080360867914
1739209850.1831963;-38.13080360867914
1739209850.183202;-45.120503652039325
1739209850.1832078;-38.13080360867914
1739209850.1832135;-45.120503652039325
1739209850.1832192;-33.981070128970956
1739209850.183225;-45.120503652039325
1739209850.1832306;-45.120503652039325
1739209850.1832364;-45.120503652039325
1739209850.183242;-45.120503652039325
1739209850.1832478;-45.120503652039325
1739209850.1832535;-45.120503652039325
1739209850.1832592;-45.120503652039325
1739209850.1832652;-27.8777449560314
1739209850.183271;-38.13080360867914
1739209850.1832767;-45.120503652039325
1739209850.1832824;-38.13080360867914
1739209850.183288;-33.981070128970906
1739209850.1832938;-45.120503652039325
1739209850.1832995;-45.120503652039325
1739209850.1833053;-38.13080360867914
1739209850.183311;-45.120503652039325
1739209850.1833167;-45.120503652039325
1739209850.1833224;-45.120503652039325
1739209850.1833282;-45.120503652039325
1739209850.1833339;-38.13080360867914
1739209850.1833396;-38.13080360867914
1739209850.1833456;-45.120503652039325
1739209850.1833513;-45.120503652039325
1739209850.183357;-38.13080360867914
1739209850.1833627;-33.981070128970906
1739209850.1833684;-45.120503652039325
1739209850.1833742;-38.13080360867914
1739209850.18338;-45.120503652039325
1739209850.1833856;-38.13080360867914
1739209850.1833913;-38.13080360867914
1739209850.183397;-38.13080360867914
1739209850.1834028;-30.49652367304973
1739209850.1834085;-35.57807855764607
1739209850.1834142;-45.120503652039325
1739209850.18342;-45.120503652039325
1739209850.183426;-30.49652367304973
1739209850.1834316;-38.13080360867914
1739209850.1834373;-45.120503652039325
1739209850.183443;-45.120503652039325
1739209850.1834488;-45.120503652039325
1739209850.1834545;-45.120503652039325
1739209850.1834602;-45.120503652039325
1739209850.183466;-45.120503652039325
1739209850.1834717;-45.120503652039325
1739209850.1834774;-38.13080360867914
1739209850.1834831;-38.13080360867914
1739209850.1834888;-45.120503652039325
1739209850.1834946;-45.120503652039325
1739209850.1835003;-35.57807855764607
1739209850.1835063;-38.13080360867914
1739209850.183512;-45.120503652039325
1739209850.1835177;-45.120503652039325
1739209850.1835234;-38.13080360867914
1739209850.1835291;-38.13080360867914
1739209850.1835349;-45.120503652039325
1739209850.1835406;-45.120503652039325
1739209850.1835463;-45.120503652039325
1739209850.183552;-45.120503652039325
1739209850.1835577;-45.120503652039325
1739209850.1835635;-38.13080360867914
1739209850.1835692;-32.816014438256545
1739209850.183575;-45.120503652039325
1739209850.1835806;-33.981070128970906
1739209850.1835866;-38.13080360867914
1739209850.1835923;-33.981070128970906
1739209850.183598;-35.57807855764607
1739209850.1836038;-38.13080360867914
1739209850.1836095;-45.120503652039325
1739209850.1836152;-45.120503652039325
1739209850.183621;-45.120503652039325
1739209850.1836267;-45.120503652039325
1739209850.1836324;-45.120503652039325
1739209850.183638;-38.13080360867914
1739209850.1836438;-35.57807855764607
1739209850.1836495;-38.13080360867914
1739209850.1836553;-45.120503652039325
1739209850.183661;-38.13080360867914
1739209850.183667;-38.13080360867914
1739209850.1836727;-31.141103565318915
1739209850.1836784;-38.13080360867914
1739209850.183684;-38.13080360867914
1739209850.1836898;-38.13080360867914
1739209850.1836956;-38.13080360867914
1739209850.1837013;-38.13080360867914
1739209850.183707;-35.57807855764607
1739209850.1837127;-38.13080360867914
1739209850.1837184;-45.120503652039325
1739209850.1837242;-45.120503652039325
1739209850.18373;-31.141103565318915
1739209850.1837356;-38.13080360867914
1739209850.1837413;-45.120503652039325
1739209850.1837473;-38.13080360867914
1739209850.183753;-45.120503652039325
1739209850.1837587;-38.13080360867914
1739209850.1837645;-35.57807855764607
1739209850.1837702;-45.120503652039325
1739209850.183776;-38.13080360867914
1739209850.1837816;-38.13080360867914
1739209850.1837873;-38.13080360867914
1739209850.183793;-38.13080360867914
1739209850.1837988;-45.120503652039325
1739209850.1838045;-45.120503652039325
1739209850.1838102;-38.13080360867914
1739209850.183816;-38.13080360867914
1739209850.1838217;-28.992665084841942
1739209850.1838276;-30.49652367304973
1739209850.1838334;-38.13080360867914
1739209850.183839;-45.120503652039325
1739209850.1838448;-33.981070128970906
1739209850.1838505;-38.13080360867914
1739209850.1838562;-45.120503652039325
1739209850.183862;-35.57807855764607
1739209850.1838677;-33.981070128970906
1739209850.1838734;-33.981070128970906
1739209850.1838791;-35.57807855764607
1739209850.1838849;-38.13080360867914
1739209850.1838906;-45.120503652039325
1739209850.1838963;-45.120503652039325
1739209850.183902;-38.13080360867914
1739209850.183908;-33.981070128970906
1739209850.1839137;-33.981070128970906
1739209850.1839194;-45.120503652039325
1739209850.1839252;-38.13080360867914
1739209850.1839309;-38.13080360867914
1739209850.1839366;-38.13080360867914
1739209850.1839423;-45.120503652039325
1739209850.183948;-45.120503652039325
1739209850.1839538;-45.120503652039325
1739209850.1839595;-38.13080360867914
1739209850.1839652;-33.981070128970906
1739209850.183971;-38.13080360867914
1739209850.1839767;-45.120503652039325
1739209850.1839824;-45.120503652039325
1739209850.1839883;-38.13080360867914
1739209850.183994;-35.57807855764607
1739209850.1839998;-45.120503652039325
1739209850.1840055;-38.13080360867914
1739209850.1840112;-31.141103565318915
1739209850.184017;-45.120503652039325
1739209850.1840227;-35.57807855764607
1739209850.1840284;-35.57807855764607
1739209850.184034;-45.120503652039325
1739209850.1840398;-45.120503652039325
1739209850.1840456;-45.120503652039325
1739209850.1840513;-45.120503652039325
1739209850.184057;-38.13080360867914
1739209850.1840627;-38.13080360867914
1739209850.1840687;-38.13080360867914
1739209850.1840744;-38.13080360867914
1739209850.1840801;-38.13080360867914
1739209850.1840858;-33.981070128970906
1739209850.1840916;-38.13080360867914
1739209850.1840973;-38.13080360867914
1739209850.184103;-31.141103565318915
1739209850.1841087;-38.13080360867914
1739209850.1841145;-38.13080360867914
1739209850.1841202;-35.57807855764607
1739209850.184126;-45.120503652039325
1739209850.1841316;-38.13080360867914
1739209850.1841373;-38.13080360867914
1739209850.184143;-45.120503652039325
1739209850.1841488;-45.120503652039325
1739209850.1841547;-45.120503652039325
1739209850.1841605;-45.120503652039325
1739209850.1841662;-38.13080360867914
1739209850.184172;-45.120503652039325
1739209850.1841776;-45.120503652039325
1739209850.1841834;-32.816014438256545
1739209850.184189;-38.13080360867914
1739209850.1841948;-45.120503652039325
1739209850.1842005;-45.120503652039325
1739209850.1842062;-33.981070128970906
1739209850.184212;-45.120503652039325
1739209850.1842177;-38.13080360867914
1739209850.1842234;-35.57807855764607
1739209850.1842291;-38.13080360867914
1739209850.184235;-32.816014438256545
1739209850.1842408;-45.120503652039325
1739209850.1842465;-45.120503652039325
1739209850.1842523;-38.13080360867914
1739209850.184258;-38.13080360867914
1739209850.1842637;-45.120503652039325
1739209850.1842694;-45.120503652039325
1739209850.1842752;-45.120503652039325
1739209850.1842809;-38.13080360867914
1739209850.1842866;-45.120503652039325
1739209850.1842923;-45.120503652039325
1739209850.184298;-38.13080360867914
1739209850.1843038;-38.13080360867914
1739209850.1843095;-38.13080360867914
1739209850.1843154;-45.120503652039325
1739209850.1843212;-45.120503652039325
1739209850.184327;-38.13080360867914
1739209850.1843326;-35.57807855764607
1739209850.1843383;-45.120503652039325
1739209850.184344;-45.120503652039325
1739209850.1843498;-45.120503652039325
1739209850.1843555;-38.13080360867914
1739209850.1843612;-45.120503652039325
1739209850.184367;-45.120503652039325
1739209850.1843727;-45.120503652039325
1739209850.1843784;-38.13080360867914
1739209850.184384;-38.13080360867914
1739209850.1843898;-45.120503652039325
1739209850.1843958;-38.13080360867914
1739209850.1844015;-45.120503652039325
1739209850.1844072;-45.120503652039325
1739209850.184413;-45.120503652039325
1739209850.1844187;-45.120503652039325
1739209850.1844244;-45.120503652039325
1739209850.1844301;-38.13080360867914
1739209850.1844358;-32.816014438256545
1739209850.1844416;-38.13080360867914
1739209850.1844473;-45.120503652039325
1739209850.184453;-45.120503652039325
1739209850.1844587;-33.981070128970906
1739209850.1844645;-38.13080360867914
1739209850.1844702;-31.141103565318915
1739209850.1844761;-29.438486411369333
1739209850.1844819;-45.120503652039325
1739209850.1844876;-45.120503652039325
1739209850.1844933;-35.57807855764607
1739209850.184499;-35.57807855764607
1739209850.1845047;-45.120503652039325
1739209850.1845105;-38.13080360867914
1739209850.1845162;-45.120503652039325
1739209850.184522;-45.120503652039325
1739209850.1845276;-38.13080360867914
1739209850.1845334;-33.981070128970906
1739209850.184539;-45.120503652039325
1739209850.1845448;-38.13080360867914
1739209850.1845505;-45.120503652039325
1739209850.1845565;-38.13080360867914
1739209850.1845622;-45.120503652039325
1739209850.184568;-45.120503652039325
1739209850.1845737;-38.13080360867914
1739209850.1845794;-35.57807855764607
1739209850.184585;-38.13080360867914
1739209850.1845908;-38.13080360867914
1739209850.1845965;-38.13080360867914
1739209850.1846023;-45.120503652039325
1739209850.184608;-31.141103565318893
1739209850.1846137;-25.62660358559016
1739209850.1846194;-45.120503652039325
1739209850.1846251;-45.120503652039325
1739209850.1846309;-35.57807855764607
1739209850.1846368;-35.57807855764607
1739209850.1846426;-45.120503652039325
1739209850.1846483;-45.120503652039325
1739209850.184654;-45.120503652039325
1739209850.1846597;-45.120503652039325
1739209850.1846654;-45.120503652039325
1739209850.1846712;-45.120503652039325
1739209850.184677;-35.57807855764607
1739209850.1846826;-45.120503652039325
1739209850.1846883;-38.13080360867914
1739209850.184694;-32.816014438256545
1739209850.1846998;-45.120503652039325
1739209850.1847055;-45.120503652039325
1739209850.1847112;-45.120503652039325
1739209850.1847172;-38.13080360867914
1739209850.184723;-45.120503652039325
1739209850.1847286;-45.120503652039325
1739209850.1847343;-38.13080360867914
1739209850.18474;-45.120503652039325
1739209850.1847458;-38.13080360867914
1739209850.1847515;-35.57807855764607
1739209850.1847572;-33.981070128970906
1739209850.184763;-38.13080360867914
1739209850.1847687;-38.13080360867914
1739209850.1847744;-38.13080360867914
1739209850.1847801;-33.981070128970906
1739209850.1847858;-38.13080360867914
1739209850.1847916;-45.120503652039325
1739209850.1847975;-45.120503652039325
1739209850.1848032;-35.57807855764607
1739209850.184809;-38.13080360867914
1739209850.1848147;-45.120503652039325
1739209850.1848204;-45.120503652039325
1739209850.1848261;-38.13080360867914
1739209850.1848319;-38.13080360867914
1739209850.1848376;-45.120503652039325
1739209850.1848433;-45.120503652039325
1739209850.184849;-38.13080360867914
1739209850.1848547;-38.13080360867914
1739209850.1848605;-45.120503652039325
1739209850.1848662;-45.120503652039325
1739209850.184872;-45.120503652039325
1739209850.1848779;-38.13080360867914
1739209850.1848836;-38.13080360867914
1739209850.1848893;-32.816014438256545
1739209850.184895;-33.981070128970906
1739209850.1849008;-45.120503652039325
1739209850.1849065;-45.120503652039325
1739209850.1849122;-33.981070128970906
1739209850.184918;-38.13080360867914
1739209850.1849236;-38.13080360867914
1739209850.1849294;-38.13080360867914
1739209850.184935;-38.13080360867914
1739209850.1849408;-38.13080360867914
1739209850.1849465;-38.13080360867914
1739209850.1849523;-38.13080360867914
1739209850.1849582;-38.13080360867914
1739209850.184964;-45.120503652039325
1739209850.1849697;-38.13080360867914
1739209850.1849754;-45.120503652039325
1739209850.184981;-45.120503652039325
1739209850.1849868;-38.13080360867914
1739209850.1849926;-45.120503652039325
1739209850.1849983;-45.120503652039325
1739209850.185004;-38.13080360867914
1739209850.1850097;-38.13080360867914
1739209850.1850154;-45.120503652039325
1739209850.1850212;-38.13080360867914
1739209850.185027;-32.816014438256545
1739209850.1850326;-45.120503652039325
1739209850.1850386;-45.120503652039325
1739209850.1850443;-33.981070128970906
1739209850.18505;-38.13080360867914
1739209850.1850557;-45.120503652039325
1739209850.1850615;-45.120503652039325
1739209850.1850672;-45.120503652039325
1739209850.185073;-45.120503652039325
1739209850.1850786;-38.13080360867914
1739209850.1850843;-45.120503652039325
1739209850.18509;-35.57807855764607
1739209850.1850958;-33.981070128970906
1739209850.1851015;-45.120503652039325
1739209850.1851072;-45.120503652039325
1739209850.185113;-45.120503652039325
1739209850.185119;-38.13080360867914
1739209850.1851246;-27.267205301931607
1739209850.1851304;-45.120503652039325
1739209850.185136;-38.13080360867914
1739209850.1851418;-38.13080360867914
1739209850.1851475;-33.981070128970906
1739209850.1851532;-45.120503652039325
1739209850.185159;-45.120503652039325
1739209850.1851647;-38.13080360867914
1739209850.1851704;-35.57807855764607
1739209850.1851761;-45.120503652039325
1739209850.1851819;-38.13080360867914
1739209850.1851876;-45.120503652039325
1739209850.1851933;-45.120503652039325
1739209850.1851993;-45.120503652039325
1739209850.185205;-45.120503652039325
1739209850.1852107;-38.13080360867914
1739209850.1852164;-32.816014438256545
1739209850.1852221;-35.57807855764607
1739209850.1852279;-35.57807855764607
1739209850.1852336;-38.13080360867914
1739209850.1852393;-32.816014438256545
1739209850.185245;-35.57807855764607
1739209850.1852508;-45.120503652039325
1739209850.1852565;-38.13080360867914
1739209850.1852622;-30.49652367304973
1739209850.185268;-38.13080360867914
1739209850.1852736;-45.120503652039325
1739209850.1852796;-45.120503652039325
1739209850.1852853;-35.57807855764607
1739209850.185291;-45.120503652039325
1739209850.1852968;-45.120503652039325
1739209850.1853025;-38.13080360867914
1739209850.1853082;-33.981070128970956
1739209850.185314;-45.120503652039325
1739209850.1853197;-45.120503652039325
1739209850.1853254;-38.13080360867914
1739209850.185331;-45.120503652039325
1739209850.1853368;-45.120503652039325
1739209850.1853426;-33.981070128970906
1739209850.1853483;-45.120503652039325
1739209850.185354;-30.49652367304973
1739209850.18536;-38.13080360867914
1739209850.1853657;-45.120503652039325
1739209850.1853714;-45.120503652039325
1739209850.1853771;-45.120503652039325
1739209850.1853828;-45.120503652039325
1739209850.1853886;-38.13080360867914
1739209850.1853943;-38.13080360867914
1739209850.1854;-45.120503652039325
1739209850.1854057;-45.120503652039325
1739209850.1854115;-45.120503652039325
1739209850.1854172;-33.981070128970906
1739209850.185423;-32.816014438256545
1739209850.1854286;-32.816014438256545
1739209850.1854343;-45.120503652039325
1739209850.1854403;-45.120503652039325
1739209850.185446;-45.120503652039325
1739209850.1854517;-38.13080360867914
1739209850.1854575;-38.13080360867914
1739209850.1854632;-45.120503652039325
1739209850.185469;-45.120503652039325
1739209850.1854746;-38.13080360867914
1739209850.1854804;-38.13080360867914
1739209850.185486;-45.120503652039325
1739209850.1854918;-45.120503652039325
1739209850.1854975;-38.13080360867914
1739209850.1855032;-38.13080360867914
1739209850.185509;-45.120503652039325
1739209850.1855147;-38.13080360867914
1739209850.1855206;-45.120503652039325
1739209850.1855264;-45.120503652039325
1739209850.185532;-45.120503652039325
1739209850.1855378;-45.120503652039325
1739209850.1855435;-38.13080360867914
1739209850.1855493;-45.120503652039325
1739209850.185555;-45.120503652039325
1739209850.1855607;-38.13080360867914
1739209850.1855664;-38.13080360867914
1739209850.1855721;-38.13080360867914
1739209850.1855779;-38.13080360867914
1739209850.1855836;-38.13080360867914
1739209850.1855893;-33.981070128970906
1739209850.185595;-38.13080360867914
1739209850.185601;-35.57807855764607
1739209850.1856067;-45.120503652039325
1739209850.1856124;-45.120503652039325
1739209850.1856182;-35.57807855764607
1739209850.185624;-45.120503652039325
1739209850.1856296;-45.120503652039325
