CAN Message; 0x39:0ee0542c812d68fa
1739209886.3591478;-32.816014438256545
1739209886.3591533;-38.13080360867914
1739209886.3591588;-45.120503652039325
1739209886.3591642;-45.120503652039325
1739209886.3591695;-45.120503652039325
1739209886.359175;-45.120503652039325
1739209886.3591805;-38.13080360867914
1739209886.359186;-45.120503652039325
1739209886.3591914;-45.120503652039325
1739209886.3591967;-30.49652367304973
1739209886.3592021;-28.58837851428586
1739209886.3592076;-45.120503652039325
1739209886.359213;-38.13080360867914
1739209886.3592186;-38.13080360867914
1739209886.359224;-38.13080360867914
1739209886.3592293;-45.120503652039325
1739209886.3592348;-45.120503652039325
1739209886.3592403;-45.120503652039325
1739209886.3592458;-45.120503652039325
1739209886.3592513;-45.120503652039325
1739209886.3592565;-45.120503652039325
1739209886.359262;-45.120503652039325
1739209886.3592675;-33.981070128970906
1739209886.359273;-38.13080360867914
1739209886.3592784;-38.13080360867914
1739209886.359284;-35.57807855764607
1739209886.3592892;-29.438486411369333
1739209886.3592947;-38.13080360867914
1739209886.3593001;-38.13080360867914
1739209886.3593056;-38.13080360867914
1739209886.359311;-35.57807855764607
1739209886.3593163;-38.13080360867914
1739209886.3593218;-45.120503652039325
1739209886.3593273;-45.120503652039325
1739209886.3593328;-45.120503652039325
1739209886.3593383;-45.120503652039325
1739209886.3593438;-45.120503652039325
1739209886.359349;-38.13080360867914
1739209886.3593545;-35.57807855764607
1739209886.35936;-45.120503652039325
1739209886.3593655;-45.120503652039325
1739209886.359371;-38.13080360867914
1739209886.3593762;-45.120503652039325
1739209886.3593817;-38.13080360867914
1739209886.3593872;-35.57807855764607
1739209886.3593926;-45.120503652039325
1739209886.3593981;-45.120503652039325
1739209886.3594036;-38.13080360867914
1739209886.3594089;-38.13080360867914
1739209886.3594143;-38.13080360867914
1739209886.3594198;-32.816014438256545
1739209886.3594253;-45.120503652039325
1739209886.3594308;-38.13080360867914
1739209886.359436;-38.13080360867914
1739209886.3594415;-38.13080360867914
1739209886.359447;-33.981070128970906
1739209886.3594525;-32.816014438256545
1739209886.359458;-38.13080360867914
1739209886.3594635;-45.120503652039325
1739209886.3594687;-38.13080360867914
1739209886.3594742;-35.57807855764607
1739209886.3594797;-38.13080360867914
1739209886.3594851;-45.120503652039325
1739209886.3594906;-38.13080360867914
1739209886.3594959;-32.816014438256545
1739209886.3595014;-38.13080360867914
1739209886.3595068;-45.120503652039325
1739209886.3595123;-45.120503652039325
1739209886.3595178;-45.120503652039325
1739209886.3595233;-38.13080360867914
1739209886.3595285;-45.120503652039325
1739209886.359534;-45.120503652039325
1739209886.3595395;-38.13080360867914
1739209886.359545;-38.13080360867914
1739209886.3595505;-45.120503652039325
1739209886.3595557;-45.120503652039325
1739209886.3595612;-45.120503652039325
1739209886.3595667;-45.120503652039325
1739209886.3595722;-38.13080360867914
1739209886.3595777;-33.981070128970906
1739209886.3595831;-35.57807855764607
1739209886.3595884;-38.13080360867914
1739209886.3595939;-45.120503652039325
1739209886.3595994;-35.57807855764607
1739209886.3596048;-45.120503652039325
1739209886.3596103;-45.120503652039325
1739209886.3596156;-38.13080360867914
1739209886.359621;-38.13080360867914
1739209886.3596265;-38.13080360867914
1739209886.359632;-38.13080360867914
1739209886.3596375;-38.13080360867914
1739209886.359643;-38.13080360867914
1739209886.3596482;-45.120503652039325
1739209886.3596537;-45.120503652039325
1739209886.3596592;-32.816014438256545
1739209886.3596647;-38.13080360867914
1739209886.3596702;-45.120503652039325
1739209886.3596754;-38.13080360867914
1739209886.359681;-32.816014438256545
1739209886.3596864;-33.981070128970906
1739209886.3596919;-45.120503652039325
1739209886.3596973;-38.13080360867914
1739209886.3597028;-35.57807855764607
1739209886.359708;-33.981070128970906
1739209886.3597136;-45.120503652039325
1739209886.359719;-38.13080360867914
1739209886.3597245;-38.13080360867914
1739209886.35973;-45.120503652039325
1739209886.3597353;-45.120503652039325
1739209886.3597407;-38.13080360867914
1739209886.3597462;-32.816014438256545
1739209886.3597517;-38.13080360867914
1739209886.3597572;-45.120503652039325
1739209886.3597627;-45.120503652039325
1739209886.359768;-38.13080360867914
1739209886.3597734;-38.13080360867914
1739209886.359779;-45.120503652039325
1739209886.3597844;-38.13080360867914
1739209886.3597898;-35.57807855764607
1739209886.359795;-38.13080360867914
1739209886.3598006;-45.120503652039325
1739209886.359806;-38.13080360867914
1739209886.3598115;-35.57807855764607
1739209886.359817;-45.120503652039325
1739209886.3598225;-45.120503652039325
1739209886.3598278;-45.120503652039325
1739209886.3598332;-38.13080360867914
1739209886.3598387;-38.13080360867914
1739209886.3598442;-38.13080360867914
1739209886.3598497;-35.57807855764607
1739209886.359855;-35.57807855764607
1739209886.3598604;-38.13080360867914
1739209886.359866;-45.120503652039325
1739209886.3598714;-38.13080360867914
1739209886.3598769;-45.120503652039325
1739209886.3598824;-38.13080360867914
1739209886.3598876;-45.120503652039325
1739209886.359893;-45.120503652039325
1739209886.3598986;-45.120503652039325
1739209886.359904;-32.81601443825658
1739209886.3599095;-45.120503652039325
1739209886.3599148;-38.13080360867914
1739209886.3599203;-45.120503652039325
1739209886.3599257;-45.120503652039325
1739209886.3599312;-38.13080360867914
1739209886.3599367;-35.57807855764607
1739209886.3599422;-45.120503652039325
1739209886.3599474;-27.267205301931607
1739209886.359953;-35.57807855764607
1739209886.3599584;-38.13080360867914
1739209886.359964;-45.120503652039325
1739209886.3599694;-33.981070128970906
1739209886.3599746;-32.816014438256545
1739209886.35998;-45.120503652039325
1739209886.3599856;-45.120503652039325
1739209886.359991;-38.13080360867914
1739209886.3599966;-45.120503652039325
1739209886.360002;-38.13080360867914
1739209886.3600073;-45.120503652039325
1739209886.3600128;-38.13080360867914
1739209886.3600183;-38.13080360867914
1739209886.3600237;-45.120503652039325
1739209886.3600292;-45.120503652039325
1739209886.3600345;-31.141103565318915
1739209886.36004;-32.816014438256545
1739209886.3600454;-33.981070128970906
1739209886.360051;-45.120503652039325
1739209886.3600564;-38.13080360867914
1739209886.360062;-35.57807855764607
1739209886.3600671;-38.13080360867914
1739209886.3600726;-45.120503652039325
1739209886.360078;-31.141103565318915
1739209886.3600836;-38.13080360867914
1739209886.360089;-45.120503652039325
1739209886.3600945;-45.120503652039325
1739209886.3600998;-33.981070128970906
1739209886.3601053;-31.141103565318893
1739209886.3601108;-45.120503652039325
1739209886.3601162;-45.120503652039325
1739209886.3601217;-38.13080360867914
1739209886.360127;-45.120503652039325
1739209886.3601325;-38.13080360867914
1739209886.360138;-45.120503652039325
1739209886.3601434;-45.120503652039325
1739209886.360149;-38.13080360867914
1739209886.3601544;-38.13080360867914
1739209886.3601596;-45.120503652039325
1739209886.360165;-28.58837851428586
1739209886.3601706;-26.991370085610736
1739209886.360176;-38.13080360867914
1739209886.3601816;-45.120503652039325
1739209886.3601868;-33.981070128970906
1739209886.3601923;-38.13080360867914
1739209886.3601978;-45.120503652039325
1739209886.3602033;-45.120503652039325
1739209886.3602087;-45.120503652039325
1739209886.3602142;-38.13080360867914
1739209886.3602195;-38.13080360867914
1739209886.360225;-38.13080360867914
1739209886.3602304;-45.120503652039325
1739209886.360236;-38.13080360867914
1739209886.3602414;-38.13080360867914
1739209886.3602467;-45.120503652039325
1739209886.3602521;-32.816014438256545
1739209886.3602576;-27.8777449560314
1739209886.360263;-45.120503652039325
1739209886.3602686;-38.13080360867914
1739209886.360274;-35.57807855764607
1739209886.3602793;-38.13080360867914
1739209886.3602848;-38.13080360867914
1739209886.3602903;-32.816014438256545
1739209886.3602958;-45.120503652039325
1739209886.3603013;-45.120503652039325
1739209886.3603065;-45.120503652039325
1739209886.360312;-45.120503652039325
1739209886.3603175;-45.120503652039325
1739209886.360323;-45.120503652039325
1739209886.3603284;-45.120503652039325
1739209886.360334;-45.120503652039325
1739209886.3603392;-35.57807855764607
1739209886.3603446;-31.141103565318893
1739209886.3603501;-45.120503652039325
1739209886.3603556;-35.57807855764607
1739209886.360361;-45.120503652039325
1739209886.3603663;-45.120503652039325
1739209886.3603718;-38.13080360867914
1739209886.3603773;-38.13080360867914
1739209886.3603828;-45.120503652039325
1739209886.3603883;-45.120503652039325
1739209886.3603938;-45.120503652039325
1739209886.360399;-38.13080360867914
1739209886.3604045;-38.13080360867914
1739209886.36041;-32.816014438256545
1739209886.3604155;-38.13080360867914
1739209886.360421;-45.120503652039325
1739209886.3604262;-38.13080360867914
1739209886.3604317;-45.120503652039325
1739209886.3604372;-33.981070128970906
1739209886.3604426;-38.13080360867914
1739209886.3604481;-45.120503652039325
1739209886.3604536;-45.120503652039325
1739209886.3604589;-45.120503652039325
1739209886.3604643;-45.120503652039325
1739209886.3604698;-38.13080360867914
1739209886.3604753;-32.816014438256545
1739209886.3604808;-45.120503652039325
1739209886.360486;-38.13080360867914
1739209886.3604915;-38.13080360867914
1739209886.360497;-38.13080360867914
1739209886.3605025;-45.120503652039325
1739209886.360508;-45.120503652039325
1739209886.3605134;-38.13080360867914
1739209886.3605187;-45.120503652039325
1739209886.3605242;-38.13080360867914
1739209886.3605297;-33.981070128970906
1739209886.3605351;-45.120503652039325
1739209886.3605406;-38.13080360867914
1739209886.3605459;-35.57807855764607
1739209886.3605514;-35.57807855764607
1739209886.3605568;-38.13080360867914
1739209886.3605623;-38.13080360867914
1739209886.3605678;-45.120503652039325
1739209886.3605733;-45.120503652039325
1739209886.3605785;-38.13080360867914
1739209886.360584;-45.120503652039325
1739209886.3605895;-45.120503652039325
1739209886.360595;-38.13080360867914
1739209886.3606005;-45.120503652039325
1739209886.3606057;-45.120503652039325
1739209886.3606112;-38.13080360867914
1739209886.3606167;-38.13080360867914
1739209886.3606222;-35.57807855764607
1739209886.3606277;-32.816014438256545
1739209886.3606331;-38.13080360867914
1739209886.3606384;-45.120503652039325
1739209886.3606439;-45.120503652039325
1739209886.3606493;-38.13080360867914
1739209886.3606548;-33.981070128970906
1739209886.3606603;-45.120503652039325
1739209886.3606656;-38.13080360867914
1739209886.360671;-45.120503652039325
1739209886.3606765;-38.13080360867914
1739209886.360682;-45.120503652039325
1739209886.3606875;-38.13080360867914
1739209886.360693;-38.13080360867914
1739209886.3606982;-33.981070128970906
1739209886.3607037;-45.120503652039325
1739209886.3607092;-45.120503652039325
1739209886.3607147;-45.120503652039325
1739209886.3607202;-38.13080360867914
1739209886.3607254;-38.13080360867914
1739209886.360731;-38.13080360867914
1739209886.3607364;-38.13080360867914
1739209886.3607419;-33.981070128970906
1739209886.3607473;-45.120503652039325
1739209886.3607528;-38.13080360867914
1739209886.360758;-35.57807855764607
1739209886.3607635;-38.13080360867914
1739209886.360769;-45.120503652039325
1739209886.3607745;-45.120503652039325
1739209886.36078;-45.120503652039325
1739209886.3607852;-30.49652367304973
1739209886.3607907;-45.120503652039325
1739209886.3607962;-38.13080360867914
1739209886.3608017;-38.13080360867914
1739209886.3608072;-38.13080360867914
1739209886.3608127;-45.120503652039325
1739209886.360818;-38.13080360867914
1739209886.3608234;-38.13080360867914
1739209886.3608289;-31.141103565318915
1739209886.3608344;-45.120503652039325
1739209886.3608398;-38.13080360867914
1739209886.360845;-35.57807855764607
1739209886.3608506;-38.13080360867914
1739209886.360856;-45.120503652039325
1739209886.3608615;-38.13080360867914
1739209886.360867;-32.816014438256545
1739209886.3608725;-29.438486411369347
1739209886.3608778;-45.120503652039325
1739209886.3608832;-38.13080360867914
1739209886.3608887;-38.13080360867914
1739209886.3608942;-38.13080360867914
1739209886.3608997;-38.13080360867914
1739209886.360905;-45.120503652039325
1739209886.3609104;-45.120503652039325
1739209886.360916;-31.141103565318915
1739209886.3609214;-38.13080360867914
1739209886.3609269;-45.120503652039325
1739209886.3609324;-45.120503652039325
1739209886.3609376;-33.981070128970906
1739209886.360943;-38.13080360867914
1739209886.3609486;-38.13080360867914
1739209886.360954;-45.120503652039325
1739209886.3609595;-38.13080360867914
1739209886.3609648;-38.13080360867914
1739209886.3609703;-45.120503652039325
1739209886.3609757;-45.120503652039325
1739209886.3609812;-38.13080360867914
1739209886.3609867;-38.13080360867914
1739209886.3609922;-45.120503652039325
1739209886.3609974;-45.120503652039325
1739209886.361003;-35.57807855764607
1739209886.3610084;-45.120503652039325
1739209886.361014;-45.120503652039325
1739209886.3610194;-38.13080360867914
1739209886.3610246;-45.120503652039325
1739209886.36103;-33.981070128970906
1739209886.3610356;-38.13080360867914
1739209886.361041;-45.120503652039325
1739209886.3610466;-31.141103565318915
1739209886.361052;-33.981070128970906
1739209886.3610573;-45.120503652039325
1739209886.3610628;-38.13080360867914
1739209886.3610682;-38.13080360867914
1739209886.3610737;-45.120503652039325
1739209886.3610792;-38.13080360867914
1739209886.3610845;-38.13080360867914
1739209886.36109;-45.120503652039325
1739209886.3610954;-45.120503652039325
1739209886.361101;-38.13080360867914
1739209886.3611064;-45.120503652039325
1739209886.3611119;-38.13080360867914
1739209886.3611171;-38.13080360867914
1739209886.3611226;-45.120503652039325
1739209886.361128;-35.57807855764607
1739209886.3611336;-45.120503652039325
1739209886.361139;-38.13080360867914
1739209886.3611443;-38.13080360867914
1739209886.3611498;-32.816014438256545
1739209886.3611553;-38.13080360867914
1739209886.3611608;-38.13080360867914
1739209886.3611662;-38.13080360867914
1739209886.3611717;-45.120503652039325
1739209886.361177;-35.57807855764607
1739209886.3611825;-38.13080360867914
1739209886.361188;-33.981070128970906
1739209886.3611934;-35.57807855764607
1739209886.361199;-35.57807855764607
1739209886.3612041;-45.120503652039325
1739209886.3612096;-38.13080360867914
1739209886.361215;-38.13080360867914
1739209886.3612206;-45.120503652039325
1739209886.361226;-45.120503652039325
1739209886.3612316;-38.13080360867914
1739209886.3612368;-38.13080360867914
1739209886.3612423;-45.120503652039325
1739209886.3612478;-45.120503652039325
1739209886.3612533;-45.120503652039325
1739209886.3612587;-45.120503652039325
1739209886.361264;-45.120503652039325
1739209886.3612695;-33.981070128970906
1739209886.361275;-38.13080360867914
1739209886.3612804;-35.57807855764607
1739209886.361286;-38.13080360867914
1739209886.3612914;-38.13080360867914
1739209886.3612967;-38.13080360867914
1739209886.3613021;-38.13080360867914
1739209886.3613076;-33.981070128970906
1739209886.361313;-45.120503652039325
1739209886.3613186;-38.13080360867914
1739209886.3613238;-38.13080360867914
1739209886.3613293;-38.13080360867914
1739209886.3613348;-35.57807855764607
1739209886.3613403;-45.120503652039325
1739209886.3613458;-45.120503652039325
1739209886.3613513;-45.120503652039325
1739209886.3613565;-33.981070128970906
1739209886.361362;-38.13080360867914
1739209886.3613675;-38.13080360867914
1739209886.361373;-38.13080360867914
1739209886.3613784;-45.120503652039325
1739209886.3613837;-35.57807855764607
1739209886.3613892;-45.120503652039325
1739209886.3613946;-38.13080360867914
1739209886.3614001;-45.120503652039325
1739209886.3614056;-38.13080360867914
1739209886.361411;-45.120503652039325
1739209886.3614163;-45.120503652039325
1739209886.3614218;-45.120503652039325
1739209886.3614273;-35.57807855764607
1739209886.3614328;-38.13080360867914
1739209886.3614383;-45.120503652039325
1739209886.3614435;-45.120503652039325
1739209886.361449;-45.120503652039325
1739209886.3614545;-38.13080360867914
1739209886.36146;-45.120503652039325
1739209886.3614655;-35.57807855764607
1739209886.361471;-45.120503652039325
1739209886.3614762;-38.13080360867914
1739209886.3614817;-38.13080360867914
1739209886.3614872;-28.58837851428586
1739209886.3614926;-33.981070128970906
1739209886.361498;-45.120503652039325
1739209886.3615034;-38.13080360867914
1739209886.3615088;-45.120503652039325
1739209886.3615143;-45.120503652039325
1739209886.3615198;-45.120503652039325
1739209886.3615253;-45.120503652039325
1739209886.3615308;-38.13080360867914
1739209886.361536;-45.120503652039325
1739209886.3615415;-38.13080360867914
1739209886.361547;-38.13080360867914
1739209886.3615525;-45.120503652039325
1739209886.361558;-45.120503652039325
1739209886.3615632;-38.13080360867914
1739209886.3615687;-45.120503652039325
1739209886.3615742;-31.141103565318915
1739209886.3615797;-38.13080360867914
1739209886.3615851;-38.13080360867914
1739209886.3615906;-35.57807855764607
1739209886.3615959;-38.13080360867914
1739209886.3616014;-35.57807855764607
1739209886.3616068;-35.57807855764607
1739209886.3616123;-45.120503652039325
1739209886.3616178;-33.981070128970906
1739209886.361623;-33.981070128970906
1739209886.3616285;-38.13080360867914
1739209886.361634;-38.13080360867914
1739209886.3616395;-38.13080360867914
1739209886.361645;-35.57807855764607
1739209886.3616505;-38.13080360867914
1739209886.3616557;-38.13080360867914
1739209886.3616612;-45.120503652039325
1739209886.3616667;-38.13080360867914
1739209886.3616722;-38.13080360867914
1739209886.3616776;-45.120503652039325
1739209886.361683;-45.120503652039325
1739209886.3616884;-38.13080360867914
1739209886.3616939;-33.981070128970906
1739209886.3616993;-45.120503652039325
1739209886.3617048;-31.141103565318915
1739209886.3617103;-28.992665084841942
1739209886.3617156;-35.57807855764607
1739209886.361721;-38.13080360867914
1739209886.3617265;-45.120503652039325
1739209886.361732;-38.13080360867914
1739209886.3617375;-38.13080360867914
1739209886.3617427;-38.13080360867914
1739209886.3617482;-45.120503652039325
1739209886.3617537;-30.49652367304973
1739209886.3617592;-32.816014438256545
1739209886.3617647;-38.13080360867914
1739209886.3617702;-45.120503652039325
1739209886.3617754;-45.120503652039325
1739209886.361781;-45.120503652039325
1739209886.3617864;-45.120503652039325
1739209886.3617918;-38.13080360867914
1739209886.3617973;-38.13080360867914
1739209886.3618026;-38.13080360867914
1739209886.361808;-38.13080360867914
1739209886.3618135;-45.120503652039325
1739209886.361819;-38.13080360867914
1739209886.3618245;-38.13080360867914
1739209886.36183;-38.13080360867914
1739209886.3618352;-35.57807855764607
1739209886.3618407;-35.57807855764607
1739209886.3618462;-38.13080360867914
1739209886.3618517;-45.120503652039325
1739209886.3618572;-45.120503652039325
1739209886.3618624;-38.13080360867914
1739209886.361868;-35.57807855764607
1739209886.3618734;-38.13080360867914
1739209886.3618789;-38.13080360867914
1739209886.3618844;-33.981070128970906
1739209886.3618898;-38.13080360867914
1739209886.361895;-38.13080360867914
1739209886.3619006;-38.13080360867914
1739209886.361906;-45.120503652039325
1739209886.3619115;-38.13080360867914
1739209886.361917;-35.57807855764607
1739209886.3619223;-45.120503652039325
1739209886.3619277;-38.13080360867914
1739209886.3619332;-45.120503652039325
1739209886.3619387;-45.120503652039325
1739209886.3619442;-45.120503652039325
1739209886.3619497;-35.57807855764607
1739209886.361955;-38.13080360867914
1739209886.3619604;-45.120503652039325
1739209886.361966;-38.13080360867914
1739209886.3619714;-38.13080360867914
1739209886.3619769;-45.120503652039325
1739209886.361982;-38.13080360867914
1739209886.3619876;-45.120503652039325
1739209886.361993;-45.120503652039325
1739209886.3619986;-45.120503652039325
1739209886.362004;-45.120503652039325
1739209886.3620095;-45.120503652039325
1739209886.3620148;-45.120503652039325
1739209886.3620203;-45.120503652039325
1739209886.3620257;-45.120503652039325
1739209886.3620312;-38.13080360867914
1739209886.3620367;-38.13080360867914
1739209886.362042;-45.120503652039325
1739209886.3620474;-35.57807855764607
1739209886.362053;-45.120503652039325
1739209886.3620584;-38.13080360867914
1739209886.362064;-32.816014438256545
1739209886.3620694;-45.120503652039325
1739209886.3620746;-38.13080360867914
1739209886.36208;-38.13080360867914
1739209886.3620856;-35.57807855764607
1739209886.362091;-45.120503652039325
1739209886.3620965;-32.816014438256545
1739209886.3621018;-45.120503652039325
1739209886.3621073;-45.120503652039325
1739209886.3621128;-33.981070128970906
1739209886.3621182;-38.13080360867914
1739209886.3621237;-45.120503652039325
1739209886.3621292;-45.120503652039325
1739209886.3621345;-45.120503652039325
1739209886.36214;-45.120503652039325
1739209886.3621454;-33.981070128970906
1739209886.362151;-31.141103565318893
1739209886.3621564;-38.13080360867914
1739209886.3621616;-33.981070128970906
1739209886.3621671;-45.120503652039325
1739209886.3621726;-33.981070128970906
1739209886.362178;-33.981070128970906
1739209886.3621836;-38.13080360867914
1739209886.3642728;-45.120503652039325
1739209886.3642733;-32.816014438256545
1739209886.3642735;-38.13080360867914
1739209886.364274;-38.13080360867914
1739209886.3642743;-45.120503652039325
1739209886.3642747;-38.13080360867914
1739209886.364275;-38.13080360867914
1739209886.3642755;-45.120503652039325
1739209886.3642757;-45.120503652039325
1739209886.3642762;-45.120503652039325
1739209886.3642764;-45.120503652039325
1739209886.364277;-45.120503652039325
1739209886.3642771;-45.120503652039325
1739209886.3642776;-45.120503652039325
1739209886.3642778;-45.120503652039325
1739209886.3642783;-45.120503652039325
1739209886.3642786;-45.120503652039325
1739209886.364279;-45.120503652039325
1739209886.3642793;-38.13080360867914
1739209886.3642797;-35.57807855764607
1739209886.36428;-38.13080360867914
1739209886.3642805;-32.816014438256545
1739209886.3642807;-38.13080360867914
1739209886.3642812;-45.120503652039325
1739209886.3642814;-45.120503652039325
1739209886.364282;-31.141103565318915
1739209886.3642821;-33.981070128970906
1739209886.3642826;-38.13080360867914
1739209886.3642828;-45.120503652039325
1739209886.3642833;-38.13080360867914
1739209886.3642836;-35.57807855764607
1739209886.364284;-45.120503652039325
1739209886.3642843;-38.13080360867914
1739209886.3642848;-33.981070128970956
1739209886.364285;-45.120503652039325
1739209886.3642855;-45.120503652039325
1739209886.3642857;-45.120503652039325
1739209886.3642862;-45.120503652039325
1739209886.3642864;-38.13080360867914
1739209886.3642867;-33.981070128970906
1739209886.3642871;-38.13080360867914
1739209886.3642874;-33.981070128970906
1739209886.3642879;-35.57807855764607
1739209886.364288;-35.57807855764607
1739209886.3642886;-45.120503652039325
1739209886.3642888;-45.120503652039325
1739209886.3642893;-45.120503652039325
1739209886.3642895;-38.13080360867914
1739209886.36429;-38.13080360867914
1739209886.3642902;-38.13080360867914
1739209886.3642907;-35.57807855764607
1739209886.364291;-35.57807855764607
1739209886.3642914;-45.120503652039325
1739209886.3642917;-45.120503652039325
1739209886.3642921;-35.57807855764607
1739209886.3642924;-35.57807855764607
1739209886.3642929;-38.13080360867914
1739209886.364293;-38.13080360867914
1739209886.3642936;-32.816014438256545
1739209886.3642938;-33.981070128970906
1739209886.3642943;-45.120503652039325
1739209886.3642945;-45.120503652039325
1739209886.364295;-45.120503652039325
1739209886.3642952;-38.13080360867914
1739209886.3642957;-45.120503652039325
1739209886.364296;-33.981070128970906
1739209886.3642964;-31.141103565318915
1739209886.3642967;-45.120503652039325
1739209886.3642972;-45.120503652039325
1739209886.3642974;-38.13080360867914
1739209886.3642979;-38.13080360867914
1739209886.364298;-45.120503652039325
1739209886.3642986;-35.57807855764607
1739209886.3642988;-38.13080360867914
1739209886.3642993;-38.13080360867914
1739209886.3642995;-38.13080360867914
1739209886.3643;-45.120503652039325
1739209886.3643003;-45.120503652039325
1739209886.3643005;-45.120503652039325
1739209886.364301;-45.120503652039325
1739209886.3643012;-38.13080360867914
1739209886.3643017;-33.981070128970906
1739209886.364302;-31.141103565318915
1739209886.3643024;-45.120503652039325
1739209886.3643026;-33.981070128970906
1739209886.364303;-32.816014438256545
1739209886.3643034;-35.57807855764607
1739209886.3643038;-45.120503652039325
1739209886.364304;-33.981070128970906
1739209886.3643045;-45.120503652039325
1739209886.3643048;-38.13080360867914
1739209886.3643053;-45.120503652039325
1739209886.3643055;-45.120503652039325
1739209886.364306;-32.816014438256545
1739209886.3643062;-33.981070128970906
1739209886.3643067;-38.13080360867914
1739209886.364307;-38.13080360867914
1739209886.3643074;-38.13080360867914
1739209886.3643076;-38.13080360867914
1739209886.364308;-45.120503652039325
1739209886.3643084;-38.13080360867914
1739209886.3643088;-45.120503652039325
1739209886.364309;-38.13080360867914
1739209886.3643095;-45.120503652039325
1739209886.3643098;-45.120503652039325
1739209886.3643103;-45.120503652039325
1739209886.3643105;-33.981070128970906
1739209886.364311;-38.13080360867914
1739209886.3643112;-38.13080360867914
1739209886.3643117;-45.120503652039325
1739209886.364312;-32.816014438256545
1739209886.3643124;-35.57807855764607
1739209886.3643126;-45.120503652039325
1739209886.3643131;-38.13080360867914
1739209886.3643134;-38.13080360867914
1739209886.3643138;-45.120503652039325
1739209886.364314;-45.120503652039325
1739209886.3643146;-45.120503652039325
1739209886.3643148;-45.120503652039325
1739209886.364315;-45.120503652039325
1739209886.3643155;-45.120503652039325
1739209886.3643157;-45.120503652039325
1739209886.3643162;-45.120503652039325
1739209886.3643165;-38.13080360867914
1739209886.364317;-38.13080360867914
1739209886.3643172;-38.13080360867914
1739209886.3643177;-38.13080360867914
1739209886.364318;-38.13080360867914
1739209886.3643184;-38.13080360867914
1739209886.3643186;-45.120503652039325
1739209886.364319;-38.13080360867914
1739209886.3643193;-35.57807855764607
1739209886.3643198;-38.13080360867914
1739209886.36432;-45.120503652039325
1739209886.3643205;-38.13080360867914
1739209886.3643208;-30.49652367304973
1739209886.3643212;-45.120503652039325
1739209886.3643215;-45.120503652039325
1739209886.364322;-45.120503652039325
1739209886.3643222;-45.120503652039325
1739209886.3643227;-38.13080360867914
1739209886.364323;-38.13080360867914
1739209886.3643234;-38.13080360867914
1739209886.3643236;-45.120503652039325
1739209886.364324;-38.13080360867914
